DLiP-ID,J1004Z
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,2
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,374.1378904360005
MZ,0.7101449275362317
Mi,1.1201895230994308
Mm,0.6776396998403635
Mp,0.7013573808903935
Mv,0.6750587350330532
SZ,32.66666666666666
Si,51.528718062573816
Sm,31.171426192656725
Sp,32.2624395209581
Sv,31.05270181152045
nB,0
nC,21
nF,0
nH,18
nI,0
nN,4
nO,3
nP,0
nS,0
nX,0
ABC,21.96539881436734
AMW,8.133432400782619
IC0,1.609383621133555
IC1,3.595230990747498
IC2,4.360867533114317
IC3,5.0830258146115685
IC4,5.273349455962949
IC5,5.273349455962949
MID,57.43081865554036
Mpe,0.9857630008525146
Mse,1.0138066436555941
NdO,1
NdS,0
NsF,0
NsI,0
NtN,0
SMR,105.03190000000001
SdO,13.373201845553035
SdS,0
Spe,45.34509803921567
SsF,0
SsI,0
Sse,46.63510560815733
StN,0
fMF,0.5
nBr,0
nCl,0
AMID,2.0511006662692983
BIC0,0.2724586811088142
BIC1,0.6086503436207833
BIC2,0.7382678691148278
BIC3,0.8605247942784902
BIC4,0.8927454081989302
BIC5,0.8927454081989302
CIC0,3.914178334923458
CIC1,1.9283309653095149
CIC2,1.162694422942696
CIC3,0.4405361414454445
CIC4,0.25021250009406426
CIC5,0.25021250009406426
GGI1,5.0
GGI2,3.333333333333335
GGI3,2.1597222222222223
GGI4,1.8783333333333334
GGI5,1.188055555555555
GGI6,0.7999546485260771
GGI7,0.5747590702947846
GGI8,0.283486079617032
GGI9,0.13218364197530869
JGI1,0.16129032258064513
JGI2,0.0757575757575758
JGI3,0.047993827160493836
JGI4,0.04083333333333333
JGI5,0.025827294685990335
JGI6,0.018603596477350628
JGI7,0.015534028926886066
JGI8,0.009449535987234399
JGI9,0.00600834736251403
MIC0,15.138139480642465
MIC1,33.92997762351114
MIC2,41.690864220835515
MIC3,44.51293079437398
MIC4,44.70477702485617
MIC5,44.70477702485617
MPC2,44
MPC3,61
MPC4,83
MPC5,101
MPC6,109
MPC7,124
MPC8,138
MPC9,144
Mare,0.9989565217391307
NaaN,2
NaaO,1
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.21090412422191335
RPCG,0.12065127007063849
SIC0,0.2913669899852832
SIC1,0.6508899545890038
SIC2,0.7895027824087839
SIC3,0.9202441929772577
SIC4,0.9547008792361446
SIC5,0.9547008792361446
SaaN,8.285318275649715
SaaO,5.315626181027967
SaaS,0
Sare,45.95200000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,5.192590592480876
SssS,0
StCH,0
StsC,0
TIC0,74.03164657214353
TIC1,165.3806255743849
TIC2,200.59990652325857
TIC3,233.81918747213214
TIC4,242.57407497429566
TIC5,242.57407497429566
Vabc,320.1029876779693
WPol,45
apol,53.87827399999999
bpol,23.537725999999996
nRot,4
ABCGG,18.384939538028693
ATS0Z,1162.0
ATS0d,168.0
ATS0i,7392.513322973982
ATS0m,4600.523892000003
ATS0p,73.33954428728197
ATS0s,202.5
ATS0v,11075.791360272477
ATS1Z,1337.0
ATS1d,208.0
ATS1i,7221.9612541439965
ATS1m,5137.374323000003
ATS1p,91.69621356000003
ATS1s,178.05555555555557
ATS1v,13768.79826684309
ATS2Z,1936.0
ATS2d,325.0
ATS2i,11977.366711665687
ATS2m,7388.670471999997
ATS2p,132.612942041943
ATS2s,270.49999999999994
ATS2v,19740.22836696005
ATS3Z,2070.0
ATS3d,345.0
ATS3i,14223.101879757645
ATS3m,7755.310188999999
ATS3p,144.9258324690939
ATS3s,323.61111111111103
ATS3v,21299.15195858209
ATS4Z,2208.0
ATS4d,352.0
ATS4i,15913.55758658989
ATS4m,8233.648702000002
ATS4p,149.04740907079196
ATS4s,381.8888888888888
ATS4v,21835.864224888603
ATS5Z,2186.0
ATS5d,352.0
ATS5i,16569.695633194486
ATS5m,8129.981605999999
ATS5p,149.542907084188
ATS5s,397.05555555555554
ATS5v,21921.696768046553
ATS6Z,2094.0
ATS6d,333.0
ATS6i,16347.990804954792
ATS6m,7691.953359
ATS6p,146.57743666679195
ATS6s,383.44444444444434
ATS6v,21375.488667999733
ATS7Z,1866.0
ATS7d,297.0
ATS7i,16063.026214565642
ATS7m,6758.7034570000005
ATS7p,138.39812345048995
ATS7s,349.44444444444457
ATS7v,19537.682352798456
ATS8Z,1572.0
ATS8d,265.0
ATS8i,15952.292462810588
ATS8m,5544.465586
ATS8p,129.858155373037
ATS8s,308.55555555555554
ATS8v,17631.629162680365
C1SP1,0
C1SP2,2
C1SP3,1
C2SP1,0
C2SP2,14
C2SP3,0
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.09523809523809523
GGI10,0.09825732068156312
JGI10,0.00655048804543754
JGT10,0.40784835031746114
Kier1,21.240374609781476
Kier2,9.427685950413224
Kier3,4.541789841440473
MAXdO,13.373201845553035
MID_C,43.62998348490864
MID_N,8.091525502976555
MID_O,5.7093096676551625
MID_X,0.0
MID_h,13.800835170631718
MINdO,13.373201845553035
MPC10,140
MWC01,31.0
MWC02,5.017279836814924
MWC03,5.8888779583328805
MWC04,6.785587645007929
MWC05,7.6783263565068856
MWC06,8.582793648500186
MWC07,9.484557193474393
MWC08,10.392834144624995
MWC09,11.299472309738972
MWC10,12.21004972644906
NaaCH,10
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,8
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,2
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.7928200000000016
SRW02,4.143134726391533
SRW03,0.0
SRW04,5.476463551931511
SRW05,3.044522437723423
SRW06,7.00397413672268
SRW07,5.41610040220442
SRW08,8.617400451833262
SRW09,7.515889085215125
SRW10,10.278940088798224
SaaCH,18.366204479014446
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,4.345111963796094
SaasN,1.2808692365835221
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.36099896594440195
SdssS,0
SsCH3,3.2987577364381115
SsNH2,5.903318655400636
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.523128818689357
VE1_D,5.202906142157713
VE2_A,0.16154031495319132
VE2_D,0.1858180765056326
VE3_A,2.5388233880781383
VE3_D,2.6788367601487795
VR1_A,268.1857201482274
VR1_D,177.77429030594004
VR2_A,9.578061433865264
VR2_D,6.349081796640716
VR3_A,6.621299143316062
VR3_D,6.210134130851308
WPath,1996
Xc-3d,1.7736443648604432
Xc-4d,0.0
Xc-5d,0.45828411037979694
Xc-6d,0.0
Xp-0d,19.672997628507925
Xp-1d,13.579718698118977
Xp-2d,12.146385231213484
Xp-3d,10.61786553825899
Xp-4d,9.114347395084382
Xp-5d,7.174459388110938
Xp-6d,4.75098084686966
Xp-7d,3.4224114964266543
ZMIC0,89.34933713504317
ZMIC1,52.82756733106329
ZMIC2,32.395047709562284
ZMIC3,25.22586180028416
ZMIC4,24.50910186432591
ZMIC5,24.50910186432591
nAcid,0
nAtom,46
nBase,0
nRing,4
piPC1,3.784189633918261
piPC2,4.42484663185681
piPC3,5.070475294452272
piPC4,5.693311174788906
piPC5,6.152998616790501
piPC6,6.450865288881785
piPC7,6.8558038733500375
piPC8,7.257355254248906
piPC9,7.588513532729268
AATS0Z,25.26086956521739
AATS0d,3.652173913043478
AATS0i,160.7068113689996
AATS0m,100.0113889565218
AATS0p,1.5943379192887384
AATS0s,4.4021739130434785
AATS0v,240.77807304940166
AATS1Z,27.285714285714285
AATS1d,4.244897959183674
AATS1i,147.38696437028565
AATS1m,104.84437393877556
AATS1p,1.8713512971428579
AATS1s,3.6337868480725626
AATS1v,280.9958829967978
AATS2Z,24.50632911392405
AATS2d,4.113924050632911
AATS2i,151.6122368565277
AATS2m,93.52747432911389
AATS2p,1.678644835973962
AATS2s,3.4240506329113916
AATS2v,249.8763084425323
AATS3Z,22.5
AATS3d,3.75
AATS3i,154.59893347562658
AATS3m,84.29684988043478
AATS3p,1.5752807877075425
AATS3s,3.5175120772946853
AATS3v,231.51252128893574
AATS4Z,21.861386138613863
AATS4d,3.485148514851485
AATS4i,157.5599761048504
AATS4m,81.52127427722775
AATS4p,1.4757169214929897
AATS4s,3.7810781078107802
AATS4v,216.19667549394657
AATS5Z,21.01923076923077
AATS5d,3.3846153846153846
AATS5i,159.3239964730239
AATS5m,78.1729000576923
AATS5p,1.4379125681171923
AATS5s,3.8178418803418803
AATS5v,210.78554584660148
AATS6Z,20.33009708737864
AATS6d,3.233009708737864
AATS6i,158.71835732965818
AATS6m,74.67915882524272
AATS6p,1.4230819093863296
AATS6s,3.722761596548003
AATS6v,207.52901619417216
AATS7Z,18.475247524752476
AATS7d,2.9405940594059405
AATS7i,159.0398635105509
AATS7m,66.917856009901
AATS7p,1.370278450004851
AATS7s,3.459845984598461
AATS7v,193.442399532658
AATS8Z,15.878787878787879
AATS8d,2.676767676767677
AATS8i,161.13426730111706
AATS8m,56.00470288888889
AATS8p,1.3116985391215858
AATS8s,3.11672278338945
AATS8v,178.09726426949862
AMID_C,1.5582136958895945
AMID_N,0.28898305367773414
AMID_O,0.20390391670197008
AMID_X,0.0
AMID_h,0.4928869703797042
ATS0dv,428.0
ATS0pe,296.13969999999983
ATS0se,360.1448799999999
ATS1dv,459.0
ATS1pe,326.73320000000007
ATS1se,387.1117959999998
ATS2dv,648.0
ATS2pe,516.9997000000001
ATS2se,620.4502319999997
ATS3dv,654.0
ATS3pe,603.1677000000003
ATS3se,726.8080199999999
ATS4dv,708.0
ATS4pe,664.2533999999997
ATS4se,801.7406479999997
ATS5dv,661.0
ATS5pe,680.5042999999998
ATS5se,825.0998159999998
ATS6dv,598.0
ATS6pe,675.8660999999998
ATS6se,819.88038
ATS7dv,486.0
ATS7pe,648.6963000000001
ATS7se,792.0930439999998
ATS8dv,366.0
ATS8pe,619.5507
ATS8se,763.809304
ATSC0Z,326.86956521739137
ATSC0c,0.9674788417515088
ATSC0d,28.869565217391298
ATSC0i,73.69836209522157
ATSC0m,1553.2334572173913
ATSC0p,10.233709304258607
ATSC0s,52.739130434782616
ATSC0v,2197.8616736856493
ATSC1Z,19.465028355387474
ATSC1c,-0.38278227455573893
ATSC1d,15.334593572778822
ATSC1i,6.274830684492933
ATSC1m,90.24575135538807
ATSC1p,0.13805207158848584
ATSC1s,-5.2426486032346125
ATSC1v,59.32162657092408
ATSC2Z,80.85444234404532
ATSC2c,-0.0015394622737602611
ATSC2d,5.680529300567111
ATSC2i,-8.901558521117488
ATSC2m,385.398862170133
ATSC2p,0.8041641962256982
ATSC2s,3.2342470069313176
ATSC2v,353.9393596558084
ATSC3Z,-26.34782608695655
ATSC3c,-0.23339141087915094
ATSC3d,-4.565217391304346
ATSC3i,-7.793098095024434
ATSC3m,-122.00883708695602
ATSC3p,-0.5917501164667359
ATSC3s,-3.276570048309178
ATSC3v,-128.0268071067553
ATSC4Z,-6.170132325141807
ATSC4c,-0.011205978321933409
ATSC4d,-8.60491493383743
ATSC4i,-14.435424355217169
ATSC4m,-41.50960423818483
ATSC4p,-2.559037567673291
ATSC4s,11.526885108170545
ATSC4v,-419.33199846836015
ATSC5Z,4.99054820415877
ATSC5c,0.25668638089877976
ATSC5d,-3.0094517958412097
ATSC5i,0.886673534254004
ATSC5m,28.97131942155044
ATSC5p,0.5744455436813207
ATSC5s,3.982304137786179
ATSC5v,152.29423569192295
ATSC6Z,-105.16446124763705
ATSC6c,-0.0992579126520337
ATSC6d,-9.381852551984874
ATSC6i,-13.76077540514409
ATSC6m,-491.32018050850616
ATSC6p,-1.5028307817246664
ATSC6s,-26.417086746481825
ATSC6v,-407.3230914023551
ATSC7Z,-101.03969754253308
ATSC7c,-0.01591490799715995
ATSC7d,-14.909262759924381
ATSC7i,-12.651719972994178
ATSC7m,-482.5818057599241
ATSC7p,-2.604520170499249
ATSC7s,-11.29437093047679
ATSC7v,-689.0717746690269
ATSC8Z,-124.56710775047262
ATSC8c,0.20605443434523374
ATSC8d,-7.741020793950849
ATSC8i,9.559026512488135
ATSC8m,-591.9999565330816
ATSC8p,-0.730611595263181
ATSC8s,0.24742701113211407
ATSC8v,-496.122497960519
AXp-0d,0.7026070581609973
AXp-1d,0.4380554418748057
AXp-2d,0.2760542098003065
AXp-3d,0.17406336947965556
AXp-4d,0.109811414398607
AXp-5d,0.07103425136743503
AXp-6d,0.04358698024651064
AXp-7d,0.02760009271311818
GATS1Z,0.6939671319445574
GATS1c,1.382676634604141
GATS1d,0.5725965084829113
GATS1i,1.0335627477606115
GATS1m,0.6984304224539023
GATS1p,0.9514680338475889
GATS1s,0.7216885105237477
GATS1v,0.8493980788613861
GATS2Z,0.7040318425651851
GATS2c,1.0313775579171798
GATS2d,1.03586815616898
GATS2i,1.1159335195036826
GATS2m,0.704869263911081
GATS2p,0.9295053337361404
GATS2s,0.6486428668329384
GATS2v,0.8240215080553357
GATS3Z,0.9277733439744611
GATS3c,1.160554899852649
GATS3d,1.1944653614457834
GATS3i,1.1000733519882284
GATS3m,0.925946912255788
GATS3p,0.9837749466913908
GATS3s,0.9574659934047814
GATS3v,0.9361892779157045
GATS4Z,0.9323366494670215
GATS4c,0.9732262915623053
GATS4d,1.2114920076344986
GATS4i,1.1469916377220766
GATS4m,0.9339223867851457
GATS4p,1.0462072274754577
GATS4s,1.0910933941704144
GATS4v,0.9883038193079273
GATS5Z,0.9524353091043034
GATS5c,0.8912194024708465
GATS5d,1.1465694508804452
GATS5i,1.0336675330713585
GATS5m,0.9478758020239612
GATS5p,0.9111922774753826
GATS5s,1.4001016630731178
GATS5v,0.8818496244915288
GATS6Z,1.103361640799944
GATS6c,1.1236697007366243
GATS6d,1.22580126330565
GATS6i,1.1089030405790319
GATS6m,1.0968138243071526
GATS6p,1.0034607748548454
GATS6s,1.8174269043293123
GATS6v,0.987456360122255
GATS7Z,1.1108982007538342
GATS7c,1.0707999966406034
GATS7d,1.2423580460455688
GATS7i,1.0770069284903718
GATS7m,1.1097908144490816
GATS7p,1.0736402379069134
GATS7s,1.3001834499196
GATS7v,1.0869750933358506
GATS8Z,1.1694962393286414
GATS8c,0.814822796537322
GATS8d,1.0155394304490692
GATS8i,0.9280711004377092
GATS8m,1.1700526049593802
GATS8p,1.0010075994809546
GATS8s,0.769103858036257
GATS8v,1.0889848387842618
MATS1Z,0.05590392581613635
MATS1c,-0.3714258230625355
MATS1d,0.498647651831817
MATS1i,0.07992928485531453
MATS1m,0.054544602344699294
MATS1p,0.012664020453100042
MATS1s,-0.09332103272746302
MATS1v,0.025338123375557037
MATS2Z,0.1440323813564743
MATS2c,-0.0009265275018506832
MATS2d,0.11457221290224197
MATS2i,-0.07032973090534451
MATS2m,0.1444789017424722
MATS2p,0.04575540429589988
MATS2s,0.03570844681909414
MATS2v,0.09376899155140068
MATS3Z,-0.04030327214684761
MATS3c,-0.12061835401827638
MATS3d,-0.07906626506024095
MATS3i,-0.05287158271547069
MATS3m,-0.03927575617175223
MATS3p,-0.028911809925091767
MATS3s,-0.031063936979023533
MATS3v,-0.0291253104414128
MATS4Z,-0.008597188529706963
MATS4c,-0.005275270816112837
MATS4d,-0.13575092449003942
MATS4i,-0.08920889853484018
MATS4m,-0.012171618000277221
MATS4p,-0.11388854460222596
MATS4s,0.09954408466403104
MATS4v,-0.08689486362045087
MATS5Z,0.0067530235128000216
MATS5c,0.11735074286132369
MATS5d,-0.04610750695088046
MATS5i,0.005321455099089946
MATS5m,0.008250039539717122
MATS5p,0.024827916762926838
MATS5s,0.03339842236173645
MATS5v,0.030648385540887578
MATS6Z,-0.14368622103069137
MATS6c,-0.04581885888476598
MATS6d,-0.14513393379342612
MATS6i,-0.08338840703066397
MATS6m,-0.1412695210853651
MATS6p,-0.06558395644059994
MATS6s,-0.22370338947628657
MATS6v,-0.08276739419813635
MATS7Z,-0.14078423005907928
MATS7c,-0.007492023211771978
MATS7d,-0.23520815937015388
MATS7i,-0.07818585554460267
MATS7m,-0.14150463492471577
MATS7p,-0.11591272256116036
MATS7s,-0.09753613448731516
MATS7v,-0.1427909105512372
MATS8Z,-0.17707266869278043
MATS8c,0.09896078375203456
MATS8d,-0.1245892661555312
MATS8i,0.06026684648365364
MATS8m,-0.17709552005578388
MATS8p,-0.03317234100322576
MATS8s,0.002179901053217889
MATS8v,-0.10488447360855091
MAXaaN,4.205600513353489
MAXaaO,5.315626181027967
MAXssO,5.192590592480876
MINaaN,4.079717762296226
MINaaO,5.315626181027967
MINssO,5.192590592480876
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,37.060960116797865
SpAD_D,296.2737041698839
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1003
TMWC10,136.33977881945023
TSRW10,79.49642488082017
VE1_Dt,5.213253786744868
VE2_Dt,0.18618763524088816
VE3_Dt,2.6808236052167844
VR1_Dt,175.73434926667025
VR2_Dt,6.276226759523937
VR3_Dt,6.198592892792395
Xc-3dv,0.6899006886096515
Xc-4dv,0.0
Xc-5dv,0.11569226757748831
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.19245008972987526
Xch-6d,0.6000677179013967
Xch-7d,0.7847318860471543
Xp-0dv,15.41723861897735
Xp-1dv,8.645698314347944
Xp-2dv,6.228293643480315
Xp-3dv,4.430231089900354
Xp-4dv,3.0446105279750166
Xp-5dv,1.9447211074967956
Xp-6dv,1.0442570569103664
Xp-7dv,0.6222416113748515
Xpc-4d,4.501224915311568
Xpc-5d,7.789012158234625
Xpc-6d,12.158284380353848
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,49
nFRing,0
nHBAcc,7
nHBDon,1
nHRing,2
nSpiro,0
naRing,4
piPC10,7.791361390832626
AATS0dv,9.304347826086957
AATS0pe,6.437819565217388
AATS0se,7.829236521739128
AATS1dv,9.36734693877551
AATS1pe,6.668024489795919
AATS1se,7.900240734693874
AATS2dv,8.20253164556962
AATS2pe,6.544300000000001
AATS2se,7.8538004050632875
AATS3dv,7.108695652173913
AATS3pe,6.5561706521739165
AATS3se,7.900087173913043
AATS4dv,7.00990099009901
AATS4pe,6.576766336633661
AATS4se,7.93802621782178
AATS5dv,6.355769230769231
AATS5pe,6.5433105769230755
AATS5se,7.933652076923075
AATS6dv,5.805825242718447
AATS6pe,6.561806796116503
AATS6se,7.960003689320388
AATS7dv,4.811881188118812
AATS7pe,6.422735643564357
AATS7se,7.842505386138613
AATS8dv,3.696969696969697
AATS8pe,6.258087878787879
AATS8se,7.715245494949495
AATSC0Z,7.105860113421551
AATSC0c,0.02103214873372845
AATSC0d,0.6275992438563326
AATSC0i,1.6021383064178603
AATSC0m,33.765944722117204
AATSC0p,0.22247194139692625
AATSC0s,1.1465028355387525
AATSC0v,47.77960160186194
AATSC1Z,0.3972454766405607
AATSC1c,-0.007811883154198754
AATSC1d,0.3129508892403841
AATSC1i,0.12805776907128436
AATSC1m,1.8417500276609808
AATSC1p,0.002817389216091548
AATSC1s,-0.10699282863744107
AATSC1v,1.2106454402229405
AATSC2Z,1.0234739537220927
AATSC2c,-1.9486864224813433e-05
AATSC2d,0.07190543418439381
AATSC2i,-0.11267795596351252
AATSC2m,4.878466609748519
AATSC2p,0.010179293623110104
AATSC2s,0.040939835530776174
AATSC2v,4.480245058934283
AATSC3Z,-0.2863894139886582
AATSC3c,-0.0025368631617299015
AATSC3d,-0.04962192816635159
AATSC3i,-0.08470758798939602
AATSC3m,-1.3261830118147393
AATSC3p,-0.0064320664833340865
AATSC3s,-0.03561489182944759
AATSC3v,-1.3915957294212533
AATSC4Z,-0.061090419060809975
AATSC4c,-0.00011095028041518227
AATSC4d,-0.08519717756274683
AATSC4i,-0.14292499361601158
AATSC4m,-0.4109861805760874
