DLiP-ID,I0011Z
ATS0i,8201.38862500498
ATS0m,5147.052263000001
ATS0p,80.44977409698
ATS0s,305.75
ATS0v,12201.383429597352
ATS1Z,1459.0
ATS1d,235.0
ATS1i,7882.498236896399
ATS1m,5604.398786000001
ATS1p,100.89851419
ATS1s,191.94444444444446
ATS1v,15140.040861494674
ATS2Z,2144.0
ATS2d,367.0
ATS2i,14213.136377237393
ATS2m,8096.7264479999985
ATS2p,150.99389274194294
ATS2s,305.00000000000006
ATS2v,22305.641828400272
ATS3Z,2533.0
ATS3d,422.0
ATS3i,18497.800461095336
ATS3m,9476.098265999999
ATS3p,178.40347207388598
ATS3s,444.4722222222222
ATS3v,25948.370730131253
ATS4Z,2595.0
ATS4d,401.0
ATS4i,20321.68250270709
ATS4m,9527.011751999997
ATS4p,177.61823108018802
ATS4s,520.4166666666666
ATS4v,25944.80942598155
ATS5Z,2347.0
ATS5d,359.0
ATS5i,20478.363366588084
ATS5m,8463.824244999998
ATS5p,163.689851855886
ATS5s,527.6388888888888
ATS5v,23560.73547936529
ATS6Z,2042.0
ATS6d,329.0
ATS6i,18578.020398870736
ATS6m,7333.886603
ATS6p,154.29873417988597
ATS6s,429.7222222222221
ATS6v,21444.924495074745
ATS7Z,1855.0
ATS7d,314.0
ATS7i,19193.26948345333
ATS7m,6638.399423000001
ATS7p,140.969299506074
ATS7s,437.22222222222223
ATS7v,19318.19201276508
ATS8Z,1594.0
ATS8d,275.0
ATS8i,16606.630930341078
ATS8m,5668.648777999999
ATS8p,119.52199886497999
ATS8s,385.55555555555554
ATS8v,16619.608182544725
C1SP1,1
C1SP2,3
C1SP3,4
C2SP1,0
C2SP2,10
C2SP3,0
C3SP2,4
C3SP3,0
C4SP3,0
FCSP3,0.21739130434782608
GGI10,0.19345168860320375
JGI10,0.00806048702513349
JGT10,0.41560270798352095
Kier1,24.134948096885815
Kier2,10.950520833333334
Kier3,5.086505190311419
MAXdO,12.993461322060707
MAXtN,9.309028310117826
MID_C,47.84471901680359
MID_N,8.243626601518379
MID_O,7.262536911477898
MID_X,0.0
MID_h,15.506163512996276
MINdO,12.585423109556338
MINtN,9.309028310117826
MPC10,149
MWC01,34.0
MWC02,5.10594547390058
MWC03,5.983936280687191
MWC04,6.874198495453294
MWC05,7.768533300926033
MWC06,8.666474894131992
MWC07,9.56640512978922
MWC08,10.468318290380624
MWC09,11.371511659019351
MWC10,12.276116298086611
NaaCH,8
NaaNH,1
NaaSe,0
NaaaC,2
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,3
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,2.2154800000000003
SRW02,4.23410650459726
SRW03,0.0
SRW04,5.564520407322694
SRW05,2.3978952727983707
SRW06,7.107425474110705
SRW07,4.727387818712341
SRW08,8.740816627567298
SRW09,6.880384082186005
SRW10,10.421656150557377
SaaCH,13.589971957649933
SaaNH,2.9143209825718985
SaaSe,0
SaaaC,0.8695078211667175
SaasC,1.5224942769251242
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.4129417119343162
SdssS,0
SsCH3,1.465146571394282
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,3.133001991111208
SsssP,0
VE1_A,4.1842949085892585
VE1_D,5.483070233059869
VE2_A,0.13497725511578254
VE2_D,0.1768732333245119
VE3_A,2.5627403206142514
VE3_D,2.8330673170704177
VR1_A,812.298801407131
VR1_D,202.87053515823933
VR2_A,26.203187142165515
VR2_D,6.544210811556107
VR3_A,7.831270365992483
VR3_D,6.4439701292376625
WPath,2887
Xc-3d,1.7939602406099793
Xc-4d,0.0
Xc-5d,0.6926724454625983
Xc-6d,0.0
Xp-0d,21.95745467888409
Xp-1d,15.04524385550833
Xp-2d,13.046716135005967
Xp-3d,12.130669313553431
Xp-4d,9.828316698508752
Xp-5d,7.702639335502467
Xp-6d,5.38402051952705
Xp-7d,3.8846061087854324
ZMIC0,99.37398760390941
ZMIC1,54.12519768042685
ZMIC2,37.80201232511045
ZMIC3,31.72939112574147
ZMIC4,28.826522381428312
ZMIC5,27.777157460975612
nAcid,0
nAtom,51
nBase,0
nRing,4
piPC1,3.871201010907891
piPC2,4.43970574626056
piPC3,5.102150402932029
piPC4,5.673108467471386
piPC5,6.172743894323493
piPC6,6.505760704100621
piPC7,6.869363597087458
piPC8,7.1228950100116935
piPC9,7.233266434158502
AATS0Z,25.49019607843137
AATS0d,3.607843137254902
AATS0i,160.81154166676433
AATS0m,100.92259339215688
AATS0p,1.5774465509211764
AATS0s,5.995098039215686
AATS0v,239.2428123450461
AATS1Z,27.01851851851852
AATS1d,4.351851851851852
AATS1i,145.97218957215554
AATS1m,103.78516270370372
AATS1p,1.8684910035185185
AATS1s,3.5545267489711936
AATS1v,280.3711270647162
AATS2Z,23.304347826086957
AATS2d,3.989130434782609
AATS2i,154.49061279605863
AATS2m,88.00789617391302
AATS2p,1.6412379645863364
AATS2s,3.3152173913043486
AATS2v,242.45262856956816
AATS3Z,21.285714285714285
AATS3d,3.546218487394958
AATS3i,155.4437013537423
AATS3m,79.63107786554622
AATS3p,1.499188840957025
AATS3s,3.7350606909430435
AATS3v,218.05353554732145
AATS4Z,20.11627906976744
AATS4d,3.108527131782946
AATS4i,157.53242250160537
AATS4m,73.85280427906974
AATS4p,1.3768855122495196
AATS4s,4.0342377260981905
AATS4v,201.12255368977947
AATS5Z,18.480314960629922
AATS5d,2.826771653543307
AATS5i,161.24695564242586
AATS5m,66.64428539370077
AATS5p,1.288896471306189
AATS5s,4.154636920384951
AATS5v,185.51760219972667
AATS6Z,17.45299145299145
AATS6d,2.8119658119658117
AATS6i,158.78649913564732
AATS6m,62.68279147863248
AATS6p,1.3187925998280852
AATS6s,3.6728395061728385
AATS6v,183.2899529493568
AATS7Z,15.720338983050848
AATS7d,2.6610169491525424
AATS7i,162.6548261309604
AATS7m,56.25762222881357
AATS7p,1.1946550805599492
AATS7s,3.7052730696798495
AATS7v,163.7134916336024
AATS8Z,15.94
AATS8d,2.75
AATS8i,166.06630930341078
AATS8m,56.686487779999986
AATS8p,1.1952199886497998
AATS8s,3.8555555555555556
AATS8v,166.19608182544727
AMID_C,1.5433780328001157
AMID_N,0.26592343875865737
AMID_O,0.23427538424122252
AMID_X,0.0
AMID_h,0.5001988229998798
ATS0dv,484.0
ATS0pe,330.65829999999994
ATS0se,402.0145559999999
ATS1dv,471.0
ATS1pe,356.95599999999996
ATS1se,423.43011199999995
ATS2dv,682.0
ATS2pe,603.1681999999998
ATS2se,725.36096
ATS3dv,765.0
ATS3pe,766.0917999999999
ATS3se,929.4838239999999
ATS4dv,729.0
ATS4pe,845.8547999999998
ATS4se,1028.886216
ATS5dv,649.0
ATS5pe,835.171
ATS5se,1021.0872200000001
ATS6dv,549.0
ATS6pe,743.6504
ATS6se,912.6066360000001
ATS7dv,484.0
ATS7pe,731.7201999999999
ATS7se,907.6201320000001
ATS8dv,426.0
ATS8pe,635.2608999999999
ATS8se,785.466304
ATSC0Z,368.15686274509807
ATSC0c,1.2443935213131496
ATSC0d,32.15686274509804
ATSC0i,80.30851790283093
ATSC0m,1746.664518509804
ATSC0p,11.37368200090941
ATSC0s,115.50980392156865
ATSC0v,2426.19781567226
ATSC1Z,17.735870818915814
ATSC1c,-0.5172974730681291
ATSC1d,14.441753171856975
ATSC1i,-16.698077708454
ATSC1m,83.79386377393313
ATSC1p,-0.8300408184664363
ATSC1s,0.34092656670511456
ATSC1v,-29.99488976307279
ATSC2Z,12.109188773548652
ATSC2c,-0.37966509515558156
ATSC2d,0.7562475970780423
ATSC2i,18.303381177593547
ATSC2m,66.55288443329492
ATSC2p,2.575801188972688
ATSC2s,-1.0846789696270647
ATSC2v,451.2793719703626
ATSC3Z,69.4575163398693
ATSC3c,0.304465274113296
ATSC3d,-12.248366013071895
ATSC3i,-4.227216281981404
ATSC3m,319.19844171241823
ATSC3p,-1.318045690722235
ATSC3s,34.05555555555555
ATSC3v,37.45225432789319
ATSC4Z,-87.6320645905421
ATSC4c,0.019700769904797674
ATSC4d,-12.10265282583622
ATSC4i,-29.03414574292172
ATSC4m,-416.9351097208764
ATSC4p,-3.948980192441687
ATSC4s,-49.69800076893502
ATSC4v,-751.9800842085184
ATSC5Z,-154.17493271818532
ATSC5c,-0.12560624037353546
ATSC5d,-6.567089580930412
ATSC5i,-0.8701700807993626
ATSC5m,-722.549104093041
ATSC5p,-0.2820279020182215
ATSC5s,-66.67474048442905
ATSC5v,-543.9653054910591
ATSC6Z,-90.47750865051903
ATSC6c,0.22195485008021046
ATSC6d,-5.948096885813149
ATSC6i,-22.99412773449387
ATSC6m,-444.8832552087658
ATSC6p,-4.139084501876767
ATSC6s,-6.502883506343713
ATSC6v,-972.3441510709022
ATSC7Z,69.93118031526333
ATSC7c,-0.181315094572577
ATSC7d,-0.7158785082660497
ATSC7i,-27.64228570874922
ATSC7m,322.60076442829677
ATSC7p,-1.8569175727591478
ATSC7s,45.92993079584775
ATSC7v,-51.73871652452242
ATSC8Z,-24.11149557862362
ATSC8c,-0.05090666407449212
ATSC8d,-1.856593617839292
ATSC8i,41.69671463079965
ATSC8m,-105.08579762706648
ATSC8p,3.100854488094879
ATSC8s,26.907247212610528
ATSC8v,397.8273150398216
AXp-0d,0.7083049896414223
AXp-1d,0.44250717222083324
AXp-2d,0.27180658614595765
AXp-3d,0.17839219578755047
AXp-4d,0.11168541702850855
AXp-5d,0.07066641592204098
AXp-6d,0.04524386991199202
AXp-7d,0.029428834157465396
GATS1Z,0.6790583723902854
GATS1c,1.417490663970684
GATS1d,0.6190718157181573
GATS1i,1.3201497242712559
GATS1m,0.6850636701410953
GATS1p,1.0583623421036026
GATS1s,0.4884189839701071
GATS1v,0.9108564276563232
GATS2Z,0.8355370408106556
GATS2c,1.3478152861897175
GATS2d,1.1408072640509015
GATS2i,0.9703168527378272
GATS2m,0.8346354692646518
GATS2p,0.8326721290084412
GATS2s,0.5611413812275663
GATS2v,0.810792988088918
GATS3Z,0.8245708807596324
GATS3c,0.995691544313758
GATS3d,1.3262195121951221
GATS3i,1.0480098895060344
GATS3m,0.8289471196643698
GATS3p,1.0314878669431153
GATS3s,0.6607132752948403
GATS3v,0.9507552916892407
GATS4Z,1.0680693314572784
GATS4c,1.1578393359030863
GATS4d,1.2173851389676689
GATS4i,1.118810063552814
GATS4m,1.0641800174077016
GATS4p,1.107766183676122
GATS4s,1.4832385669551547
GATS4v,1.0544527115359654
GATS5Z,1.2009174050303788
GATS5c,1.1596307587044312
GATS5d,1.095760514691761
GATS5i,0.9677541231576431
GATS5m,1.1920118373195643
GATS5p,0.9641865328780365
GATS5s,1.7292771882550497
GATS5v,1.0179360643333868
GATS6Z,1.0870737875957306
GATS6c,0.8618856540880445
GATS6d,0.9967166979362103
GATS6i,1.0941789175568712
GATS6m,1.0907757543032806
GATS6p,1.1407576096214682
GATS6s,1.0563127828872185
GATS6v,1.1546339033780744
GATS7Z,0.9587383461035726
GATS7c,0.9547021261243885
GATS7d,0.9487391484084334
GATS7i,1.095741542584354
GATS7m,0.9618167730078093
GATS7p,1.0503036973211686
GATS7s,0.7840559476439689
GATS7v,1.0304643434470664
GATS8Z,1.1027907967618236
GATS8c,1.1748814134382861
GATS8d,1.0184451219512196
GATS8i,0.7212165981978077
GATS8m,1.097043795298945
GATS8p,0.8031157303221717
GATS8s,0.8921200418717817
GATS8v,0.8922990142467386
MATS1Z,0.04549839038015435
MATS1c,-0.39260789790097206
MATS1d,0.4241531165311652
MATS1i,-0.19637277758920121
MATS1m,0.04530844262374104
MATS1p,-0.06892468416121224
MATS1s,0.002787522711983763
MATS1v,-0.011676091213777747
MATS2Z,0.018233267260702866
MATS2c,-0.16913180319236856
MATS2d,0.013036850477200346
MATS2i,0.12634325512166164
MATS2m,0.021122228346912176
MATS2p,0.1255433191665669
MATS2s,-0.005205527222808549
MATS2v,0.1031101986794678
MATS3Z,0.08085549942175423
MATS3c,0.10485840310341063
MATS3d,-0.1632404181184669
MATS3i,-0.022558804074073326
MATS3m,0.07832032466038617
MATS3p,-0.049665246887514315
MATS3s,0.12635497247617425
MATS3v,0.006615687326417855
MATS4Z,-0.09410454712101543
MATS4c,0.006259014002074485
MATS4d,-0.14879466817923995
MATS4i,-0.14293148545859152
MATS4m,-0.09437119096030698
MATS4p,-0.13726643026590304
MATS4s,-0.1700985210655065
MATS4v,-0.12253512470252373
MATS5Z,-0.1681695345708544
MATS5c,-0.04053404360313398
MATS5d,-0.0820097945073939
MATS5i,-0.004351199449683321
MATS5m,-0.1661209185663427
MATS5p,-0.00995766359799827
MATS5s,-0.23179760397884389
MATS5v,-0.09003501654388416
MATS6Z,-0.10712529907246565
MATS6c,0.07774835562697908
MATS6d,-0.08062851782363976
MATS6i,-0.12480720080392212
MATS6m,-0.11102502407540438
MATS6p,-0.15863080409551084
MATS6s,-0.024539823894772113
MATS6v,-0.1746940498931393
MATS7Z,0.08209678059982808
MATS7c,-0.06297445073405085
MATS7d,-0.009621744522529946
MATS7i,-0.14876491184210597
MATS7m,0.0798259439464537
MATS7p,-0.0705634349121219
MATS7s,0.17185616381207758
MATS7v,-0.00921674585762591
MATS8Z,-0.03340115040477207
MATS8c,-0.020863495536841182
MATS8d,-0.029445121951219504
MATS8i,0.2647953793324606
MATS8m,-0.030683486280197823
MATS8p,0.13904343279528483
MATS8s,0.11880113732812762
MATS8v,0.08362546918462663
MAXssO,5.333116209357051
MAXtsC,2.0641399857736906
MINssO,5.333116209357051
MINtsC,2.0641399857736906
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,41.189673449800836
SpAD_D,385.8317268757728
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.2393187618124495
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1057
TMWC10,143.0814398223749
TSRW10,81.07419233785207
VE1_Dt,5.493896095293297
VE2_Dt,0.17722245468688055
VE3_Dt,2.835039786588781
VR1_Dt,201.28672487797894
VR2_Dt,6.493120157354159
VR3_Dt,6.436132495007352
Xc-3dv,0.7775213927051082
Xc-4dv,0.0
Xc-5dv,0.15134718622505866
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.40761762817152125
Xch-7d,0.6460672107557032
Xp-0dv,16.921863226618527
Xp-1dv,9.80919380294442
Xp-2dv,7.15908804770271
Xp-3dv,5.451361793161103
Xp-4dv,3.7944766499501372
Xp-5dv,2.543701631917105
Xp-6dv,1.398489517692218
Xp-7dv,0.8402051064572849
Xpc-4d,5.498546415465717
Xpc-5d,8.869028897970905
Xpc-6d,13.75460665591732
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,54
nFRing,1
nHBAcc,5
nHBDon,1
nHRing,2
nSpiro,0
naRing,3
piPC10,7.360322619567707
AATS0dv,9.490196078431373
AATS0pe,6.483496078431371
AATS0se,7.882638352941175
AATS1dv,8.722222222222221
AATS1pe,6.610296296296296
AATS1se,7.841298370370369
AATS2dv,7.413043478260869
AATS2pe,6.55617608695652
AATS2se,7.884358260869565
AATS3dv,6.428571428571429
AATS3pe,6.437746218487394
AATS3se,7.810788436974789
AATS4dv,5.651162790697675
AATS4pe,6.5570139534883705
AATS4se,7.975862139534884
AATS5dv,5.110236220472441
AATS5pe,6.576149606299213
AATS5se,8.040056850393702
AATS6dv,4.6923076923076925
AATS6pe,6.355986324786325
AATS6se,7.800056717948719
AATS7dv,4.101694915254237
AATS7pe,6.201018644067795
AATS7se,7.691696033898306
AATS8dv,4.26
AATS8pe,6.352608999999998
AATS8se,7.85466304
AATSC0Z,7.218762014609766
AATSC0c,0.024399872966924502
AATSC0d,0.6305267204921184
AATSC0i,1.5746768216241358
AATSC0m,34.2483238923491
AATSC0p,0.22301337256685116
AATSC0s,2.264898116109189
AATSC0v,47.57250618965215
AATSC1Z,0.3284420522021447
AATSC1c,-0.009579582834594983
AATSC1d,0.26743987355290694
AATSC1i,-0.3092236612676667
AATSC1m,1.5517382180357986
AATSC1p,-0.015371126267896969
AATSC1s,0.006313454938983603
AATSC1v,-0.555460921538385
AATSC2Z,0.1316216171037897
AATSC2c,-0.004126794512560669
AATSC2d,0.008220082576935243
AATSC2i,0.1989497954086255
AATSC2m,0.7234009177532057
AATSC2p,0.027997839010572696
AATSC2s,-0.011789988800294181
AATSC2v,4.9052105648952455
AATSC3Z,0.5836766078980613
AATSC3c,0.0025585317152377815
AATSC3d,-0.10292744548799912
AATSC3i,-0.035522825899003393
AATSC3m,2.6823398463228423
AATSC3p,-0.011076014207749875
AATSC3s,0.2861811391223155
AATSC3v,0.31472482628481674
AATSC4Z,-0.679318330159241
AATSC4c,0.00015271914654881917
AATSC4d,-0.09381901415376914
AATSC4i,-0.2250708972319513
AATSC4m,-3.232055114115321
AATSC4p,-0.03061224955381153
AATSC4s,-0.3852558199142249
