DLiP-ID,T007L3
DLiP-Mol-ID,25729
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C23H27N5O4/c1-31-20-10-8-16(14-25-20)17(13-22(29)30)12-21-27-19(28-32-21)6-2-5-18-9-7-15-4-3-11-24-23(15)26-18/h7-10,14,17H,2-6,11-13H2,1H3,(H,24,26)(H,29,30)"
Standard Inchi Key(RDKit),YEEBBNWKQGDACU-UHFFFAOYSA-N
Canonical SMILES(RDKit),COc1ccc(C(CC(=O)O)Cc2nc(CCCc3ccc4c(n3)NCCC4)no2)cn1
SMILES(SDF),
MW(SDF),
MW(RDKit),437.5
MW Monoisotopic(RDKit),437.206304344
MolLogP(RDKit),3.2026
XLogP(SDF),
XLogP(CDK),2.643
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),8
HBA Lipinski(RDKit),9
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),123.26
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),10
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),32
QED Weighted(RDKit),0.491916562351334
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,26197074.99264062
qed,0.4919165623513338
Chi0,22.338288046437576
Chi1,15.601688085973592
TPSA,123.26
Chi0n,18.081768713521516
Chi0v,18.081768713521516
Chi1n,10.863175784714638
Chi1v,10.863175784714638
Chi2n,7.931351076378812
Chi2v,7.931351076378812
Chi3n,5.577070292965544
Chi3v,5.577070292965544
Chi4n,3.893693395703447
Chi4v,3.893693395703447
MolMR,116.85750000000004
