DLiP-ID,C101L0
DLiP-Mol-ID,40138
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C23H27NO3.ClH/c1-26-23-8-3-2-7-20(23)11-14-22(25)19-9-12-21(13-10-19)27-18-6-17-24-15-4-5-16-24;/h2-3,7-14H,4-6,15-18H2,1H3;1H/b14-11+;"
Standard Inchi Key(RDKit),DRDKGPDZVPBUDH-JHGYPSGKSA-N
Canonical SMILES(RDKit),COc1ccccc1/C=C/C(=O)c1ccc(OCCCN2CCCC2)cc1.Cl
SMILES(SDF),
MW(SDF),
MW(RDKit),401.934
MW Monoisotopic(RDKit),401.175771436
MolLogP(RDKit),4.87780000000001
XLogP(SDF),
XLogP(CDK),4.907
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),38.77
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),9
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),28
QED Weighted(RDKit),0.3408451933694
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Keap1/Nrf2
Common Target Pref Name,KEAP1/NRF2
RDKit Descriptors
Ipc,2268264.7779249605
qed,0.3408451933694002
Chi0,18.89913045768216
Chi1,13.258351493073063
TPSA,38.77
Chi0n,16.303456917557504
Chi0v,17.11995349848523
Chi1n,9.567380235563489
Chi1v,9.567380235563489
Chi2n,6.714674398641452
Chi2v,6.714674398641452
Chi3n,4.778117047204903
Chi3v,4.778117047204903
Chi4n,3.265640963371682
Chi4v,3.265640963371682
MolMR,115.83450000000005
MolWt,401.93400000000014
fr_SH,0
Kappa1,21.994014504341482
Kappa2,11.522181066199368
Kappa3,6.394950489346437
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,767.6718329469549
MolLogP,4.877800000000005
NOCount,4
fr_Ar_N,0
