DLiP-ID,T003XH
AATSC4m,5.654220038806536
AATSC4p,-0.03195682101867299
AATSC4s,-0.19097774681967736
AATSC4v,-5.559255600717096
AATSC5Z,-1.5248125614552608
AATSC5c,0.0010044255373800471
AATSC5d,-0.03173780113077679
AATSC5i,-0.07529537869705162
AATSC5m,-7.075822295565234
AATSC5p,-0.014485087528494948
AATSC5s,0.14822709172032322
AATSC5v,-2.6567964391010332
AATSC6Z,-1.7352921907756813
AATSC6c,-0.003702749649016176
AATSC6d,-0.01804081498951781
AATSC6i,-0.06734725856027352
AATSC6m,-7.992847452985783
AATSC6p,-0.006232469719159149
AATSC6s,-0.49598128543986647
AATSC6v,-4.679841268254864
AATSC7Z,1.1993433718371835
AATSC7c,0.0035479357775526433
AATSC7d,0.04509161853685369
AATSC7i,-0.0633014483071601
AATSC7m,5.4241892600256145
AATSC7p,-0.025614689027692004
AATSC7s,-0.1821412361119705
AATSC7v,1.4556247720003994
AATSC8Z,-0.41645494579945835
AATSC8c,-0.0028167538400472045
AATSC8d,0.00017996273712736827
AATSC8i,-0.008458693283546122
AATSC8m,-1.6803906621675988
AATSC8p,0.028210108277470208
AATSC8s,-0.4343972695759289
AATSC8v,3.3534079974496005
ATS0are,319.07250000000005
ATS1are,329.8539
ATS2are,529.0699999999999
ATS3are,704.836
ATS4are,767.5151000000001
ATS5are,734.317
ATS6are,682.73
ATS7are,632.7070000000001
ATS8are,517.3799999999999
ATSC0dv,202.56687242798353
ATSC0pe,7.477997916666665
ATSC0se,5.725565666666666
ATSC1dv,40.94808813443071
ATSC1pe,-0.6580394965277775
ATSC1se,-0.527758319444444
ATSC2dv,10.54906121399176
ATSC2pe,1.2129576822916663
ATSC2se,0.9064570625000008
ATSC3dv,-38.148405349794245
ATSC3pe,-0.5331411458333328
ATSC3se,-0.5208877499999998
ATSC4dv,-64.0335005144033
ATSC4pe,0.5889884114583348
ATSC4se,0.8216666458333326
ATSC5dv,-46.24860682441701
ATSC5pe,-1.928524262152778
ATSC5se,-1.442284881944444
ATSC6dv,-73.56923010973937
ATSC6pe,-4.486016232638887
ATSC6se,-3.228782097222221
ATSC7dv,8.443522805212627
ATSC7pe,1.7106460503472212
ATSC7se,1.2525507013888908
ATSC8dv,-32.44165809327846
ATSC8pe,-2.216813107638889
ATSC8se,-1.8873164305555539
AXp-0dv,0.5704724288819345
AXp-1dv,0.2959306048171006
AXp-2dv,0.15978640464608226
AXp-3dv,0.08561918022744076
AXp-4dv,0.04682254613029856
AXp-5dv,0.024290424144992887
AXp-6dv,0.014167645134991644
AXp-7dv,0.007206455670738047
BertzCT,1188.3773465246004
ECIndex,778
ETA_eta,24.62850903419123
GATS1dv,0.5284662383503897
GATS1pe,0.7165647890937833
GATS1se,0.750188559535049
GATS2dv,0.7800555475610709
GATS2pe,0.584759159671841
GATS2se,0.5830423970681086
GATS3dv,0.9856830064529599
GATS3pe,0.8848321732479952
GATS3se,0.90109427195332
GATS4dv,1.108941965032775
GATS4pe,0.9928773313558513
GATS4se,0.9893303969638899
GATS5dv,1.1111358711248773
GATS5pe,1.1405323681031656
GATS5se,1.1241664859195388
GATS6dv,1.140370190605375
GATS6pe,1.2788172127617965
GATS6se,1.2558722815535137
GATS7dv,0.982513522435816
GATS7pe,0.8770303577514564
GATS7se,0.8718704362620293
GATS8dv,1.0794164773969537
GATS8pe,1.137695931409188
GATS8se,1.1439935142020978
LogEE_A,4.348638561838226
LogEE_D,195.63375372018658
MATS1dv,0.19406018436222344
MATS1pe,-0.08447687786308668
MATS1se,-0.08848872166750096
MATS2dv,0.030860404069474864
MATS2pe,0.09612061218315009
MATS2se,0.09381775915487267
MATS3dv,-0.08369999802489203
MATS3pe,-0.03168650526663852
MATS3se,-0.04043367592733339
MATS4dv,-0.12968632897529014
MATS4pe,0.03231296318349764
MATS4se,0.05887523227783693
MATS5dv,-0.0969824220132603
MATS5pe,-0.10954752273056542
MATS5se,-0.10700287463603811
MATS6dv,-0.16446108858902386
MATS6pe,-0.2716507278661462
MATS6se,-0.2553616692934575
MATS7dv,0.01980957332890151
MATS7pe,0.10871630484720739
MATS7se,0.10396730299114793
MATS8dv,-0.09374799865472436
MATS8pe,-0.17352862512335396
MATS8se,-0.19295396434412287
MAXaaCH,1.610329393074102
MAXaasC,0.5898846791803145
MAXaasN,1.0960305598802866
MAXdssC,-0.7038660023237935
MAXsCH3,1.4633225748841383
MAXssNH,2.4259278418157386
MDEC-12,1.222544317884278
MDEC-13,1.6269945631391072
MDEC-22,7.768862029644634
MDEC-23,22.940823222570216
MDEC-33,12.940312779984463
MDEN-22,0.09999999999999998
MDEN-23,0.6666666666666667
MDEO-11,1.4508364679924968
MINaaCH,1.1671416709913975
MINaasC,-0.26097744516873966
MINaasN,1.0960305598802866
MINdssC,-1.234953715416377
MINsCH3,1.4633225748841383
MINssNH,2.4259278418157386
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.972689075630252
SM1_Dzi,1.8047415109553286
SM1_Dzm,2.9961979654957434
SM1_Dzp,-6.498126867984334
SM1_Dzv,-2.786369015545196
SddssSe,0
SpAD_Dt,583.1631084829969
SpAbs_A,38.62065233664613
SpAbs_D,391.2675074403731
SpMAD_A,1.2458274947305203
SpMAD_D,12.621532498076553
SpMax_A,2.4175887497618453
SpMax_D,195.63375372018658
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,121.52000000000001
TpiPC10,8.611949240445732
VAdjMat,6.044394119358453
VE1_DzZ,5.508333273689894
VE1_Dzi,5.5052747424611805
VE1_Dzm,5.508386649192689
VE1_Dzp,5.4930567088452635
VE1_Dzv,5.498514993612177
VE2_DzZ,0.17768817011902885
VE2_Dzi,0.1775895078213284
VE2_Dzm,0.17768989190944157
VE2_Dzp,0.1771953777046859
VE2_Dzv,0.1773714514068444
VE3_DzZ,2.837664197732885
VE3_Dzi,2.83710878822442
VE3_Dzm,2.8376738876411642
VE3_Dzp,2.834886989636863
VE3_Dzv,2.8358801661112274
VR1_DzZ,193.6839507587413
VR1_Dzi,194.53969593863172
VR1_Dzm,193.66707361722067
VR1_Dzp,197.1211251092713
VR1_Dzv,195.92617246473387
VR2_DzZ,6.247869379314236
VR2_Dzi,6.2754740625365075
VR2_Dzm,6.247324955394215
VR2_Dzp,6.358745971266816
VR2_Dzv,6.320199111765609
VR3_DzZ,6.397629822295456
VR3_Dzi,6.402038345955085
VR3_Dzm,6.397542680966433
VR3_Dzp,6.415220499557747
VR3_Dzv,6.409140028664944
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.06626779572375283
Xch-7dv,0.13411151093714174
Xpc-4dv,2.047495784895394
Xpc-5dv,2.7247144072530047
Xpc-6dv,3.1800780548387033
Zagreb1,160.0
Zagreb2,188.0
fragCpx,159.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,18
nBondsD,3
nBondsM,21
nBondsO,33
nBondsS,29
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,10
naHRing,1
AATS0are,6.647343750000001
AATS1are,6.597078
AATS2are,6.5317283950617275
AATS3are,6.526259259259259
AATS4are,6.559958119658121
AATS5are,6.498380530973451
AATS6are,6.440849056603774
AATS7are,6.264425742574258
AATS8are,6.3095121951219495
AATSC0dv,4.22014317558299
AATSC0pe,0.15579162326388885
AATSC0se,0.11928261805555555
AATSC1dv,0.8189617626886142
AATSC1pe,-0.01316078993055555
AATSC1se,-0.010555166388888879
AATSC2dv,0.1302353236295279
AATSC2pe,0.014974786201131683
AATSC2se,0.011190827932098775
AATSC3dv,-0.35322597546105783
AATSC3pe,-0.004936492091049378
AATSC3se,-0.00482303472222222
AATSC4dv,-0.5472948761914812
AATSC4pe,0.005034088986823375
AATSC4se,0.007022791844729338
AATSC5dv,-0.40927970641077
AATSC5pe,-0.01706658639073255
AATSC5se,-0.012763583026057027
AATSC6dv,-0.6940493406579186
AATSC6pe,-0.04232090785508384
AATSC6se,-0.030460208464360577
AATSC7dv,0.08359923569517452
AATSC7pe,0.016937089607398228
AATSC7se,0.012401492092959316
AATSC8dv,-0.39562997674729833
AATSC8pe,-0.027034306190718158
AATSC8se,-0.02301605403116529
AETA_eta,0.7944680333610074
ATSC0are,7.615147916666665
ATSC1are,-0.67099157986111
ATSC2are,1.4255962239583333
ATSC3are,-0.13333697916666598
ATSC4are,-0.2561209635416651
ATSC5are,-1.6364253038194432
ATSC6are,-4.623753732638887
ATSC7are,0.7913345920138843
ATSC8are,-2.3237526909722237
BCUTZ-1h,17.002127136686486
BCUTZ-1l,5.68187579600171
BCUTc-1h,0.4767978797151027
BCUTc-1l,-0.42298146785959106
BCUTd-1h,3.2763268404824726
BCUTd-1l,0.9725099144360267
BCUTi-1h,14.692679269856196
BCUTi-1l,10.942675563804654
BCUTm-1h,35.45152842843362
BCUTm-1l,11.693450465521527
BCUTp-1h,2.212688285179668
BCUTp-1l,0.7413576424113281
BCUTs-1h,7.010468603074009
BCUTs-1l,1.2546127439626287
BCUTv-1h,22.457064382218082
BCUTv-1l,14.70043626359789
BalabanJ,1.521220879109751
Diameter,15
ETA_beta,42.0
GATS1are,0.7553922869193557
GATS2are,0.5882019772623233
GATS3are,0.86771325877373
GATS4are,1.048897472395484
GATS5are,1.1586803329955635
GATS6are,1.3111609312420027
GATS7are,0.8949115286981025
GATS8are,1.1362635012261044
HybRatio,0.14285714285714285
Lipinski,True
LogEE_Dt,291.58155424149845
MATS1are,-0.08458823436073538
MATS2are,0.11093648758899848
MATS3are,-0.007781973545113914
MATS4are,-0.013798191216226625
MATS5are,-0.0912810520207352
MATS6are,-0.27494873350716587
MATS7are,0.04938575195401164
MATS8are,-0.17862364494131713
MAXssCH2,-0.024045335726883277
MAXsssCH,-1.2426972579155124
MINssCH2,-0.024045335726883277
MINsssCH,-1.2426972579155124
NsssssAs,0
RotRatio,0.18181818181818182
SM1_Dzpe,2.1632332321088272
SM1_Dzse,2.0828313257546873
SMR_VSA1,19.802129157825057
SMR_VSA2,0.0
SMR_VSA3,15.097273347452553
SMR_VSA4,7.04767198267719
SMR_VSA5,12.462662452073971
SMR_VSA6,0.0
SMR_VSA7,80.18738674084481
SMR_VSA8,0.0
SMR_VSA9,16.876414816677897
SpAD_DzZ,305.562674379761
SpAD_Dzi,305.017515418538
SpAD_Dzm,305.48031391955766
SpAD_Dzp,377.8461402582253
SpAD_Dzv,353.90914702568784
SpAbs_Dt,583.1631084829968
SpDiam_A,4.835177499523692
SpDiam_D,299.42587947109735
SpMAD_Dt,18.811713176870867
SpMax_Dt,291.58155424149845
SsssssAs,0
VE1_Dzpe,5.50570749805296
VE1_Dzse,5.505633589031797
VE2_Dzpe,0.17760346767912774
VE2_Dzse,0.17760108351715476
VE3_Dzpe,2.8371873925818787
VE3_Dzse,2.8371739684184494
VMcGowan,310.64000000000067
VR1_Dzpe,194.2913390908319
VR1_Dzse,194.3001343880041
VR2_Dzpe,6.267462551317158
VR2_Dzse,6.267746270580777
VR3_Dzpe,6.400760891949618
VR3_Dzse,6.400806159526361
mZagreb1,12.083333333333332
mZagreb2,6.805555555555554
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,39
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.15864891493055552
AATSC1are,-0.0134198315972222
AATSC2are,0.017599953382201647
AATSC3are,-0.001234601658950611
AATSC4are,-0.002189068064458676
AATSC5are,-0.014481639856809232
AATSC6are,-0.043620318232442334
AATSC7are,0.007834995960533508
AATSC8are,-0.028338447450880776
AETA_beta,1.3548387096774193
BCUTdv-1h,6.024612478787633
BCUTdv-1l,0.7730833712270172
BCUTpe-1h,3.5021529282581483
BCUTpe-1l,2.230498865931926
BCUTse-1h,3.7149922337150842
BCUTse-1l,2.426403158898411
ETA_alpha,14.795238095238096
ETA_dBeta,3.0
ETA_eta_B,0.7297652566230681
ETA_eta_F,37.049987558037344
ETA_eta_L,6.1301330757186525
ETA_eta_R,61.678496592228576
ETA_psi_1,0.5264317180616743
LabuteASA,186.21745156239584
LogEE_DzZ,152.87723038586856
LogEE_Dzi,152.56697517736433
LogEE_Dzm,152.8368085070529
LogEE_Dzp,187.8749851504056
LogEE_Dzv,176.50515915549792
PEOE_VSA1,15.529843393687743
PEOE_VSA2,9.589074368143644
PEOE_VSA3,9.476340119217006
PEOE_VSA4,5.098681808301038
PEOE_VSA5,0.0
PEOE_VSA6,53.53371512277308
PEOE_VSA7,23.259637120317212
PEOE_VSA8,13.4684936056032
PEOE_VSA9,27.36901318248972
SM1_Dzare,2.2187902336035985
SpAD_Dzpe,308.0233106543278
SpAD_Dzse,309.5877531848167
SpAbs_DzZ,302.80563996170844
SpAbs_Dzi,303.4439921138518
SpAbs_Dzm,302.70107733404143
SpAbs_Dzp,382.2480971687954
SpAbs_Dzv,355.79668732654096
SpDiam_Dt,419.73058835682093
SpMAD_DzZ,9.856860463863258
SpMAD_Dzi,9.83927469092058
SpMAD_Dzm,9.85420367482444
SpMAD_Dzp,12.188585169620172
SpMAD_Dzv,11.416424097602833
SpMax_DzZ,152.87723038586856
SpMax_Dzi,152.56697517736433
SpMax_Dzm,152.8368085070529
SpMax_Dzp,187.8749851504056
SpMax_Dzv,176.50515915549792
VE1_Dzare,5.505347006934862
VE2_Dzare,0.17759183893338265
VE3_Dzare,2.837121914544682
VR1_Dzare,194.33555119228805
VR2_Dzare,6.268888748138324
VR3_Dzare,6.400988421761642
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,18
nAromBond,18
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47726574500768054
AETA_dBeta,0.0967741935483871
AETA_eta_B,0.023540814729776392
AETA_eta_F,1.1951608889689467
AETA_eta_L,0.1977462282489888
AETA_eta_R,1.9896289223299541
BCUTare-1h,3.5559767086299705
BCUTare-1l,2.180828622264638
ETA_beta_s,19.5
ETA_dPsi_A,0.18756828193832564
ETA_dPsi_B,0.0
ETA_eta_BR,0.9877652566230681
ETA_eta_FL,8.554315230031374
ETA_eta_RL,14.684448305750028
LogEE_Dzpe,154.0814370443287
LogEE_Dzse,154.86106469969076
PEOE_VSA10,11.791352662431866
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,11.466446624403513
SlogP_VSA1,10.876055499058339
SlogP_VSA2,37.91186537957895
SlogP_VSA3,18.26303078967502
SlogP_VSA4,0.0
SlogP_VSA5,15.921440167465814
SlogP_VSA6,53.455950234916166
SlogP_VSA7,10.045266627482652
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
SpAD_Dzare,306.4972724788437
SpAbs_Dzpe,306.0383928904556
SpAbs_Dzse,307.6612321876205
SpDiam_DzZ,238.97052487460962
SpDiam_Dzi,237.28618201579536
SpDiam_Dzm,238.93276199284102
SpDiam_Dzp,287.85471282207266
SpDiam_Dzv,272.20443518139075
SpMAD_Dzpe,9.936235827558962
SpMAD_Dzse,9.986701715639247
SpMax_Dzpe,154.0814370443287
SpMax_Dzse,154.86106469969076
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,31
AETA_beta_s,0.6290322580645161
AETA_eta_BR,0.03186339537493768
AETA_eta_FL,0.2759456525816572
AETA_eta_RL,0.47369188083064606
DetourIndex,4366
EState_VSA1,23.477592741503322
EState_VSA2,33.34250306708656
EState_VSA3,11.126902983393991
EState_VSA4,4.681802935145185
EState_VSA5,25.377249691213486
EState_VSA6,30.33183534230805
EState_VSA7,0.0
EState_VSA8,10.415470412307368
EState_VSA9,23.20187978046503
ETA_beta_ns,22.5
ETA_shape_p,0.2429996781461217
ETA_shape_x,0.0
ETA_shape_y,0.39877695526231094
GhoseFilter,True
LogEE_Dzare,153.3202101179252
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,304.48509857682006
SpDiam_Dzpe,239.9692283717966
SpDiam_Dzse,241.1471070857637
SpMAD_Dzare,9.887008789640118
SpMax_Dzare,153.3202101179252
TopoPSA(NO),121.52000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.0960305598802866
VSA_EState9,73.09610012789094
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7258064516129032
EState_VSA10,24.596666341896878
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.022734254992319486
FilterItLogS,-5.292319042435057
SpDiam_Dzare,238.75861275030468
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.6917658730158727
ETA_epsilon_2,0.9066052227342545
ETA_epsilon_3,0.4393258426966286
ETA_epsilon_4,0.6033026113671266
ETA_epsilon_5,0.8530812324929968
AETA_beta_ns_d,0.06451612903225806
ETA_dEpsilon_A,0.25244003031924406
ETA_dEpsilon_B,0.08846326164874607
ETA_dEpsilon_C,-0.16397676867049799
ETA_dEpsilon_D,0.053523990241257646
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.7096774193548387
MDEDescriptor,"0.0,1.222544317884278,1.6269945631391072,0.0,7.768862029644634,22.940823222570216,0.0,12.940312779984463,0.0,0.0,1.4508364679924968,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.6666666666666667,0.0"
APolDescriptor,59.965480999999976
BCUTDescriptor,"11.98840555747299,34.969855326976194,-0.3581521420073256,0.32950156150608356,4.5390820393935165,11.052932036493662"
BPolDescriptor,24.938518999999996
TPSADescriptor,121.52000000000001
ALOGPDescriptor,"4.008900000000001,16.071279210000004,110.93309999999998"
XLogPDescriptor,2.0580000000000003
VAdjMaDescriptor,6.044394119358453
WeightDescriptor,461.0545261399999
ChiPathDescriptor,"22.706377823327536,14.684448305750035,13.664797354294592,11.21840468766592,9.114053130169516,6.7737256930886005,4.1878170171726214,2.8192728110249865,17.68464529533997,9.76570995896432,7.509961018365867,5.222769993873883,3.5585135059026918,2.1375573247593738,1.2042498364742893,0.6557874660371622"
ChiChainDescriptor,"0.0,0.0,0.0,0.20693027063286606,0.4811462427068673,0.0,0.0,0.0,0.06626779572375283,0.13411151093714174"
AtomCountDescriptor,48
BondCountDescriptor,33
SmallRingDescriptor,"3,3,3,3,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.463974425828275,0.0,0.7367246961474894,0.0,1.0695023043740555,0.0,0.18201743280840613,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,10,4,0,2,0,0"
ZagrebIndexDescriptor,160.0
LargestChainDescriptor,16
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"62.12502165707875,2.0040329566799597,26.78546005957808,12.496412828042304,9.21600444602587"
FractionalPSADescriptor,0.2635696931930786
WienerNumbersDescriptor,"2946.0,52.0"
AminoAcidCountDescriptor,"1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.736928302410526,8.995028763531508,12.289732926331638,2.047495784895394,2.724714407253001,2.8783085176331173"
FractionalCSP3Descriptor,0.14285714285714285
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,1,0,0,8,1,0,0,2,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"25.619834710743802,11.421457673155274,6.320881483472185"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,18
FragmentComplexityDescriptor,1570.1
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.14285714285714285
AutocorrelationDescriptorMass,"51.37818589723173,39.75489113171771,60.0104821156655,70.24248159530335,78.17355420979126"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.7349385493012636,-0.27431846864889514,-0.06225921981128256,-0.07540495511082097,0.016469456046771885"
EccentricConnectivityIndexDescriptor,778
AutocorrelationDescriptorPolarizability,"2160.610878806787,2523.814528075926,3487.36893393193,3654.7033537566404,3199.5439844152647"
