DLiP-ID,C0019F
BIC4,0.9041789400266357
BIC5,0.9041789400266357
CIC0,3.5915502240022352
CIC1,1.4821053128786073
CIC2,0.7066165626622594
CIC3,0.26887218755408604
CIC4,0.21887218755408533
CIC5,0.21887218755408533
GGI1,5.5
GGI2,3.1111111111111125
GGI3,2.5625
GGI4,2.382222222222223
GGI5,1.4652777777777777
GGI6,0.826122448979592
GGI7,0.6649305555555555
GGI8,0.1846812799193751
GGI9,0.12250000000000003
JGI1,0.2037037037037037
JGI2,0.07977207977207981
JGI3,0.058238636363636354
JGI4,0.05178743961352658
JGI5,0.03185386473429951
JGI6,0.019212149976269577
JGI7,0.024627057613168718
JGI8,0.009720067364177638
JGI9,0.02041666666666667
MIC0,18.045161721614207
MIC1,37.14183830894537
MIC2,44.04798300813629
MIC3,45.938879338245336
MIC4,45.98927933824533
MIC5,45.98927933824533
MPC2,39
MPC3,53
MPC4,75
MPC5,101
MPC6,116
MPC7,125
MPC8,147
MPC9,131
Mare,1.0327
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,2
NssS,0
NtCH,0
NtsC,0
RNCG,0.19392223588621668
RPCG,0.12979926299703223
SIC0,0.325141159375576
SIC1,0.721509707299047
SIC2,0.867225458506084
SIC3,0.9494784253450579
SIC4,0.9588735165805133
SIC5,0.9588735165805133
SaaN,0
SaaO,0
SaaS,0
Sare,41.308
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.62944748193125
SsSH,0
SssO,10.411241102922649
SssS,0
StCH,0
StsC,0
TIC0,69.2151148354051
TIC1,153.59291128035022
TIC2,184.61246128900413
TIC3,202.12223629333107
TIC4,204.1222362933311
TIC5,204.1222362933311
Vabc,298.21593086331114
WPol,44
apol,45.48389499999999
bpol,21.044104999999995
nRot,3
ABCGG,16.110759924937973
ATS0Z,1130.0
ATS0d,147.0
ATS0i,6616.216315683736
ATS0m,4553.941839299541
ATS0p,61.272707572735
ATS0s,325.52777777777777
ATS0v,9552.525690395294
ATS1Z,1180.0
ATS1d,183.0
ATS1i,6176.325726083548
ATS1m,4564.005990670402
ATS1p,77.29786430600002
ATS1s,169.52777777777777
ATS1v,11941.130647091552
ATS2Z,1785.0
ATS2d,287.0
ATS2i,10418.366116287742
ATS2m,6876.5114983407975
ATS2p,113.63560362624496
ATS2s,296.3333333333333
ATS2v,17406.796199843506
ATS3Z,2079.0
ATS3d,337.0
ATS3i,13981.310796104792
ATS3m,7875.450146452799
ATS3p,132.51860028979198
ATS3s,361.27777777777766
ATS3v,20360.593827744986
ATS4Z,2299.0
ATS4d,336.0
ATS4i,15142.211710216343
ATS4m,8716.410135767372
ATS4p,137.56539565409403
ATS4s,515.5833333333334
ATS4v,21094.915455040722
ATS5Z,2227.0
ATS5d,330.0
ATS5i,15527.480380930987
ATS5m,8385.436983601598
ATS5p,142.05833624864098
ATS5s,415.3611111111112
ATS5v,21615.892669320965
ATS6Z,2322.0
ATS6d,297.0
ATS6i,16852.90885446824
ATS6m,8675.779447204799
ATS6p,135.67328803424496
ATS6s,585.0555555555555
ATS6v,20665.51920223154
ATS7Z,1619.0
ATS7d,236.0
ATS7i,17669.09097981033
ATS7m,5675.310391713599
ATS7p,113.44250233158397
ATS7s,414.6666666666667
ATS7v,16231.569909865124
ATS8Z,1256.0
ATS8d,156.0
ATS8i,13679.421198507325
ATS8m,4592.294385591998
ATS8p,79.08202784567798
ATS8s,466.11111111111103
ATS8v,10819.002823028113
C1SP1,0
C1SP2,2
C1SP3,2
C2SP1,0
C2SP2,10
C2SP3,0
C3SP2,3
C3SP3,1
C4SP3,0
FCSP3,0.16666666666666666
GGI10,0.0
JGI10,0.0
JGT10,0.4993316658075286
Kier1,19.753086419753085
Kier2,8.347140039447732
Kier3,4.135279458882165
MAXdO,12.361227324263037
MAXsF,14.412213325144872
MID_C,37.706878162925435
MID_N,1.7924599175882152
MID_O,7.527439911307189
MID_X,3.540192374473018
MID_h,12.860092203368424
MINdO,12.361227324263037
MINsF,13.290583610012723
MPC10,121
MWC01,27.0
MWC02,4.890349128221754
MWC03,5.75890177387728
MWC04,6.670766320845874
MWC05,7.5688956634069955
MWC06,8.491054533806542
MWC07,9.401043372798053
MWC08,10.327545406001606
MWC09,11.242624790349222
MWC10,12.171134349724419
NaaCH,6
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,3
NdssS,0
NsCH3,1
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.9281000000000006
SRW02,4.007333185232471
SRW03,0.0
SRW04,5.351858133476067
SRW05,0.0
SRW06,6.904750769961838
SRW07,0.0
SRW08,8.566173813637858
SRW09,0.0
SRW10,10.28823961904675
SaaCH,7.226018203577727
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,-1.0265378821281583
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.0941917044595602
SdssS,0
SsCH3,1.622819279686163
SsNH2,5.861225277147896
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.278383161983728
VE1_D,4.910194523147793
VE2_A,0.1711353264793491
VE2_D,0.19640778092591174
VE3_A,2.3698659042046986
VE3_D,2.5076042906448635
VR1_A,195.9318534822851
VR1_D,149.11880176881505
VR2_A,7.837274139291404
VR2_D,5.964752070752602
VR3_A,6.1940576443329
VR3_D,5.921034047430541
WPath,1334
Xc-3d,1.9455114662409705
Xc-4d,0.0
Xc-5d,0.44916014623493195
Xc-6d,0.0
Xp-0d,18.13746372257519
Xp-1d,11.917922655570505
Xp-2d,11.035166952590739
Xp-3d,8.96717425401161
Xp-4d,8.050892921959434
Xp-5d,6.502201224559157
Xp-6d,5.0346011692854455
Xp-7d,3.187914184239962
ZMIC0,79.39817888051641
ZMIC1,43.57267180492615
ZMIC2,28.87896777973471
ZMIC3,24.888638292797076
ZMIC4,24.72254188805271
ZMIC5,24.72254188805271
nAcid,0
nAtom,40
nBase,0
nRing,3
piPC1,3.58351893845611
piPC2,4.204692619390966
piPC3,4.757891273005756
piPC4,5.341137363730965
piPC5,5.909101441057858
piPC6,6.190059225500779
piPC7,6.533152734499654
piPC8,6.995222281325436
piPC9,7.204218992209056
AATS0Z,28.25
AATS0d,3.675
AATS0i,165.4054078920934
AATS0m,113.84854598248853
AATS0p,1.531817689318375
AATS0s,8.138194444444444
AATS0v,238.81314225988234
AATS1Z,28.095238095238095
AATS1d,4.357142857142857
AATS1i,147.05537443056068
AATS1m,108.66680930167624
AATS1p,1.840425340619048
AATS1s,4.036375661375661
AATS1v,284.31263445456074
AATS2Z,25.869565217391305
AATS2d,4.159420289855072
AATS2i,150.9908132795325
AATS2m,99.65958693247532
AATS2p,1.6468928061774633
AATS2s,4.294685990338164
AATS2v,252.27240869338414
AATS3Z,23.359550561797754
AATS3d,3.7865168539325844
AATS3i,157.09337973151452
AATS3m,88.48820389272808
AATS3p,1.4889730369639549
AATS3s,4.059300873907614
AATS3v,228.770717165674
AATS4Z,24.2
AATS4d,3.536842105263158
AATS4i,159.3917022128036
AATS4m,91.75168563965654
AATS4p,1.4480567963588846
AATS4s,5.427192982456141
AATS4v,222.0517416320076
AATS5Z,22.494949494949495
AATS5d,3.3333333333333335
AATS5i,156.84323617102007
AATS5m,84.7013836727434
AATS5p,1.434932689380212
AATS5s,4.195566778900113
AATS5v,218.34235019516126
AATS6Z,22.326923076923077
AATS6d,2.855769230769231
AATS6i,162.0472005237331
AATS6m,83.42095622312307
AATS6p,1.3045508464831246
AATS6s,5.625534188034188
AATS6v,198.70691540607248
AATS7Z,15.41904761904762
AATS7d,2.2476190476190476
AATS7i,168.27705695057458
AATS7m,54.05057515917713
AATS7p,1.0804047841103235
AATS7s,3.9492063492063494
AATS7v,154.58638009395355
AATS8Z,15.7
AATS8d,1.95
AATS8i,170.99276498134157
AATS8m,57.40367981989998
AATS8p,0.9885253480709748
AATS8s,5.8263888888888875
AATS8v,135.23753528785141
AMID_C,1.5082751265170173
AMID_N,0.07169839670352861
AMID_O,0.30109759645228756
AMID_X,0.14160769497892073
AMID_h,0.5144036881347369
ATS0dv,452.0
ATS0pe,277.9018
ATS0se,332.11474799999996
ATS1dv,412.0
ATS1pe,285.99100000000004
ATS1se,338.1117639999999
ATS2dv,607.0
ATS2pe,465.24120000000005
ATS2se,555.2129639999999
ATS3dv,677.0
ATS3pe,604.4475000000001
ATS3se,725.7972839999998
ATS4dv,788.0
ATS4pe,663.3389000000001
ATS4se,792.1850759999999
ATS5dv,686.0
ATS5pe,665.3444999999999
ATS5se,801.8813719999999
ATS6dv,692.0
ATS6pe,724.4409
ATS6se,868.096636
ATS7dv,420.0
ATS7pe,691.612
ATS7se,850.6536200000002
ATS8dv,365.0
ATS8pe,520.7057000000001
ATS8se,641.2453080000001
ATSC0Z,320.0
ATSC0c,1.377572922765407
ATSC0d,27.975
ATSC0i,100.6041146971593
ATSC0m,1538.2003732368435
ATSC0p,9.553089963459374
ATSC0s,137.02708333333334
ATSC0v,1848.801114427557
ATSC1Z,-3.5
ATSC1c,-0.8115309705887247
ATSC1d,11.276249999999997
ATSC1i,4.871297067197526
ATSC1m,-12.549598936865356
ATSC1p,0.5872226434637771
ATSC1s,-15.33677083333333
ATSC1v,142.59699167352028
ATSC2Z,63.75
ATSC2c,0.3984047063497183
ATSC2d,7.593124999999994
ATSC2i,-8.47535015562392
ATSC2m,302.8673462884781
ATSC2p,-0.0878201198976768
ATSC2s,16.19633680555555
ATSC2v,171.95910037107564
ATSC3Z,-24.75
ATSC3c,-0.8125224285744062
ATSC3d,-0.1943750000000028
ATSC3i,-10.346188343987363
ATSC3m,-110.04705003340746
ATSC3p,0.8627796776063881
ATSC3s,-43.5012326388889
ATSC3v,263.3645585136475
ATSC4Z,-25.25
ATSC4c,1.085099349219739
ATSC4d,-5.765625000000002
ATSC4i,19.28525158578173
ATSC4m,-128.31425702640115
ATSC4p,0.3196023564879813
ATSC4s,18.236371527777795
ATSC4v,-223.3534211867178
ATSC5Z,-25.25
ATSC5c,-0.7458528908329278
ATSC5d,-18.838125
ATSC5i,-36.437678485556056
ATSC5m,-106.6296762643162
ATSC5p,-2.0056765506910805
ATSC5s,-42.8746701388889
ATSC5v,-143.49333395290452
ATSC6Z,-108.0
ATSC6c,0.6499696650826707
ATSC6d,-16.259999999999998
ATSC6i,-25.06927719339984
ATSC6m,-515.966635426273
ATSC6p,-5.736381448301126
ATSC6s,28.81569444444444
ATSC6v,-1229.348553545812
ATSC7Z,-187.75
ATSC7c,-1.2415823376291077
ATSC7d,-8.734374999999996
ATSC7i,-25.23284005547847
ATSC7m,-870.6298985511053
ATSC7p,-1.8015406978447306
ATSC7s,-80.05720486111112
ATSC7v,-512.7349726520397
ATSC8Z,171.5
ATSC8c,1.2009973773777354
ATSC8d,0.7500000000000038
ATSC8i,1.69930682315539
ATSC8m,801.3133878819008
ATSC8p,-1.2027652920208705
ATSC8s,116.96875000000001
ATSC8v,-111.06256300989389
AXp-0d,0.7254985489030077
AXp-1d,0.4414045427989076
AXp-2d,0.2829529987843779
AXp-3d,0.16919196705682282
AXp-4d,0.10734523895945912
AXp-5d,0.06437822994613027
AXp-6d,0.04340173421797798
AXp-7d,0.0255033134739197
GATS1Z,0.6732142857142858
GATS1c,1.5015960894961156
GATS1d,0.7302438401634113
GATS1i,0.8647486203139702
GATS1m,0.6678223116606299
GATS1p,0.961984863662654
GATS1s,0.6812319138045498
GATS1v,0.8345546358569117
GATS2Z,0.6561820652173914
GATS2c,0.7015204651932294
GATS2d,1.000116563702063
GATS2i,0.9373297020297255
GATS2m,0.6548867585241557
GATS2p,1.0229933868960375
GATS2s,0.554392501041681
GATS2v,0.8954023224819734
GATS3Z,0.9079002808988765
GATS3c,1.2905476627422097
GATS3d,1.1513088532096274
GATS3i,1.021858239578293
GATS3m,0.9041426529134655
GATS3p,0.9588170136017725
GATS3s,0.9825622583085816
GATS3v,0.8791149726572544
GATS4Z,0.92625
GATS4c,0.7627212503605135
GATS4d,1.2033300409199943
GATS4i,0.9179449412680619
GATS4m,0.9247084630600826
GATS4p,0.9602811421825074
GATS4s,0.9570396427265387
GATS4v,0.9582772102172072
GATS5Z,0.9035984848484849
GATS5c,1.1961217288019101
GATS5d,1.3448154466921223
GATS5i,1.0017445727314556
GATS5m,0.8939531430551257
GATS5p,1.0554389674218536
GATS5s,0.9703591799588637
GATS5v,0.9776966597755641
GATS6Z,1.062890625
GATS6c,0.9439744614694068
GATS6d,1.1193029490616622
GATS6i,1.0847386288109206
GATS6m,1.0580149749309906
GATS6p,1.173777919244462
GATS6s,0.9173977163881836
GATS6v,1.1576738151143322
GATS7Z,1.2941964285714287
GATS7c,1.3365853765964861
GATS7d,0.9360398314821906
GATS7i,1.005130466654044
GATS7m,1.2835222802057156
GATS7p,1.004132511309666
GATS7s,1.2229044628965569
GATS7v,1.0965695800091326
GATS8Z,0.8828320312500001
GATS8c,0.3562612883644932
GATS8d,0.7667560321715818
GATS8i,1.0333891986399666
GATS8m,0.8988391896424844
GATS8p,1.0470817192101536
GATS8s,0.7204818086448848
GATS8v,1.1052271508901648
MATS1Z,-0.010416666666666666
MATS1c,-0.5610495284012973
MATS1d,0.383888676113877
MATS1i,0.04611471960320444
MATS1m,-0.007770118376931711
MATS1p,0.05854227926051821
MATS1s,-0.10659533909195622
MATS1v,0.07345660800228136
MATS2Z,0.11548913043478262
MATS2c,0.1676566417944459
MATS2d,0.15734804626283808
MATS2i,-0.04883743057446826
MATS2m,0.11414330425707017
MATS2p,-0.005329188213255365
MATS2s,0.0685206203652718
MATS2v,0.05391950178945605
MATS3Z,-0.03476123595505618
MATS3c,-0.26508841277957573
MATS3d,-0.003122772138044647
MATS3i,-0.0462204980723698
MATS3m,-0.032154034799473985
MATS3p,0.04059065168673527
MATS3s,-0.1426806680632531
MATS3v,0.06402316224838954
MATS4Z,-0.033223684210526315
MATS4c,0.33165862145170744
MATS4d,-0.08677860872019193
MATS4i,0.08071345744951669
MATS4m,-0.035123548615694465
MATS4p,0.014086480266890208
MATS4s,0.05603616478899655
MATS4v,-0.05086731343297962
MATS5Z,-0.03188131313131313
MATS5c,-0.21875771393784757
MATS5d,-0.27207734178243564
MATS5i,-0.14633888864203795
MATS5m,-0.02800850801373337
MATS5p,-0.08482850753162326
MATS5s,-0.12642098645473893
MATS5v,-0.031359297749767735
MATS6Z,-0.12980769230769232
MATS6c,0.18147012662114856
MATS6d,-0.22355124767993395
MATS6i,-0.09584130548530562
MATS6m,-0.12901355986254587
MATS6p,-0.23095151050372256
MATS6s,0.08088152452861375
MATS6v,-0.2557475561100525
MATS7Z,-0.2235119047619048
MATS7c,-0.34334570595271346
MATS7d,-0.11894123154176768
MATS7i,-0.09554788615019295
MATS7m,-0.2156211495927813
MATS7p,-0.0718407573729202
MATS7s,-0.22256901382074326
MATS7v,-0.1056509578586162
MATS8Z,0.26796875
MATS8c,0.4359106358474275
MATS8d,0.013404825737265482
MATS8i,0.008445513527307906
MATS8m,0.2604710679518601
MATS8p,-0.06295163641405319
MATS8s,0.4268088729417847
MATS8v,-0.030036373881211696
MAXsOH,9.62944748193125
MAXssO,5.408090277777777
MINsOH,9.62944748193125
MINssO,5.003150825144872
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,30.988198681536105
SpAD_D,222.09378840067188
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.09391694486436641
SssNH2,0
SsssAs,0
SsssCH,-0.954629629629631
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,960
TMWC10,128.52231533903176
TSRW10,60.118355521354985
VE1_Dt,4.973686457869519
VE2_Dt,0.19894745831478075
VE3_Dt,2.520452039054091
VR1_Dt,140.42836912153336
VR2_Dt,5.617134764861334
VR3_Dt,5.860988262324821
Xc-3dv,0.66260618147236
Xc-4dv,0.0
Xc-5dv,0.1265740178422463
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.18144368465060579
Xch-7d,0.4926933189567412
Xp-0dv,13.253796347613559
Xp-1dv,7.5446180492727155
Xp-2dv,5.421434777551379
Xp-3dv,3.8510457087290693
Xp-4dv,2.807065241937423
Xp-5dv,1.9928342332595403
Xp-6dv,1.1710813872747998
Xp-7dv,0.6712375810061598
Xpc-4d,4.286890316888105
Xpc-5d,7.658552692205202
Xpc-6d,12.890417209863653
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,42
nFRing,1
nHBAcc,5
nHBDon,2
nHRing,1
nSpiro,0
naRing,2
piPC10,7.365941307767655
AATS0dv,11.3
AATS0pe,6.947545
AATS0se,8.3028687
AATS1dv,9.80952380952381
AATS1pe,6.8093095238095245
AATS1se,8.050280095238092
AATS2dv,8.797101449275363
AATS2pe,6.742626086956522
AATS2se,8.046564695652172
AATS3dv,7.606741573033708
AATS3pe,6.7915449438202256
AATS3se,8.155025662921346
AATS4dv,8.294736842105262
AATS4pe,6.9825147368421066
AATS4se,8.338790273684209
AATS5dv,6.929292929292929
AATS5pe,6.7206515151515145
AATS5se,8.099811838383838
AATS6dv,6.653846153846154
AATS6pe,6.9657778846153855
AATS6se,8.347083038461538
AATS7dv,4.0
AATS7pe,6.586780952380952
AATS7se,8.101463047619049
AATS8dv,4.5625
AATS8pe,6.508821250000001
AATS8se,8.015566350000002
AATSC0Z,8.0
AATSC0c,0.03443932306913518
AATSC0d,0.6993750000000001
AATSC0i,2.5151028674289826
AATSC0m,38.45500933092109
AATSC0p,0.23882724908648437
AATSC0s,3.4256770833333334
AATSC0v,46.22002786068892
AATSC1Z,-0.08333333333333333
AATSC1c,-0.019322165966398207
AATSC1d,0.2684821428571428
AATSC1i,0.115983263504703
AATSC1m,-0.2987999746872704
AATSC1p,0.013981491511042311
AATSC1s,-0.36516121031746024
AATSC1v,3.3951664684171496
AATSC2Z,0.9239130434782609
AATSC2c,0.005773981251445193
AATSC2d,0.11004528985507238
AATSC2i,-0.12283116167570898
AATSC2m,4.389381830267798
AATSC2p,-0.0012727553608358956
AATSC2s,0.23472951892109492
AATSC2v,2.492160874943125
AATSC3Z,-0.27808988764044945
AATSC3c,-0.009129465489600069
AATSC3d,-0.0021839887640449753
AATSC3i,-0.11624930723581306
AATSC3m,-1.2364837082405333
AATSC3p,0.009694153680970652
AATSC3s,-0.48877789481897643
AATSC3v,2.959152342849972
AATSC4Z,-0.2657894736842105
AATSC4c,0.011422098412839357
AATSC4d,-0.06069078947368423
AATSC4i,0.20300264827138662
AATSC4m,-1.350676389751591
AATSC4p,0.0033642353314524347
AATSC4s,0.19196180555555573
AATSC4v,-2.351088644070714
AATSC5Z,-0.255050505050505
AATSC5c,-0.007533867584170988
AATSC5d,-0.19028409090909093
AATSC5i,-0.3680573584399602
AATSC5m,-1.0770674370132949
AATSC5p,-0.0202593590978897
