DLiP-ID,P000G8
SIC4,0.8869527997932495
SIC5,0.8869527997932495
SaaN,0
SaaO,0
SaaS,1.1828065030024353
Sare,53.35600000000001
SdNH,0
SdSe,0
SddC,0
SdsN,4.450748088925398
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,101.48097506074517
TIC1,206.77412485159218
TIC2,251.30344986457305
TIC3,262.9130903390099
TIC4,262.9130903390099
TIC5,262.9130903390099
Vabc,383.1363297335268
WPol,54
apol,61.58285999999998
bpol,35.66714
nRot,3
ABCGG,19.652359377118525
ATS0Z,1870.0
ATS0d,198.0
ATS0i,8676.43005813268
ATS0m,7544.865143449313
ATS0p,90.76951709697998
ATS0s,451.0876200274348
ATS0v,12619.331166492382
ATS1Z,1908.0
ATS1d,247.0
ATS1i,8033.225586442799
ATS1m,7439.4924285056
ATS1p,113.67535218
ATS1s,171.4753086419753
ATS1v,16065.948827008973
ATS2Z,2919.0
ATS2d,383.0
ATS2i,15258.062365082013
ATS2m,11298.610320954911
ATS2p,176.34738090879205
ATS2s,542.1944444444443
ATS2v,24682.568975495036
ATS3Z,3040.0
ATS3d,434.0
ATS3i,20169.271505244436
ATS3m,11339.677343011199
ATS3p,200.59617787588599
ATS3s,476.28703703703707
ATS3v,27530.393880885687
ATS4Z,2916.0
ATS4d,411.0
ATS4i,22066.31334377575
ATS4m,10713.574252564798
ATS4p,189.62705498128201
ATS4s,506.25308641975306
ATS4v,26093.62590407148
ATS5Z,2702.0
ATS5d,383.0
ATS5i,18557.081535842328
ATS5m,10115.209736287998
ATS5p,183.356565947735
ATS5s,420.93518518518516
ATS5v,24726.43603039332
ATS6Z,2800.0
ATS6d,384.0
ATS6i,19292.68665822413
ATS6m,10337.407835288
ATS6p,188.70204482088604
ATS6s,443.9058641975309
ATS6v,24859.376711737394
ATS7Z,2956.0
ATS7d,369.0
ATS7i,20085.583200709843
ATS7m,11095.225400425601
ATS7p,171.93376722882903
ATS7s,475.1359739368999
ATS7v,23160.340544292412
ATS8Z,2483.0
ATS8d,313.0
ATS8i,17513.919358130323
ATS8m,9326.743051022402
ATS8p,140.78493574449
ATS8s,478.97839506172846
ATS8v,20514.006603249767
C1SP1,0
C1SP2,3
C1SP3,3
C2SP1,0
C2SP2,7
C2SP3,3
C3SP2,4
C3SP3,0
C4SP3,0
FCSP3,0.3333333333333333
GGI10,0.2071196816651362
JGI10,0.007966141602505238
JGT10,0.58364929271813
Kier1,25.103673469387754
Kier2,9.567901234567902
Kier3,5.6444636678200695
MAXdO,12.677677220566832
MAXsF,13.19897294280862
MID_C,44.225316638024616
MID_N,5.9536831704260536
MID_O,5.238605878545503
MID_X,5.074619648349736
MID_h,20.561548890084573
MINdO,11.61173953815727
MINsF,13.19897294280862
MPC10,223
MWC01,35.0
MWC02,5.187385805840755
MWC03,6.0473721790462776
MWC04,6.9650803456014065
MWC05,7.84971375760487
MWC06,8.765458531504226
MWC07,9.661352295040318
MWC08,10.57691660222997
MWC09,11.479565146111982
MWC10,12.395820723985764
NaaCH,6
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,4
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.5683000000000025
SRW02,4.2626798770413155
SRW03,0.0
SRW04,5.659482215759621
SRW05,2.3978952727983707
SRW06,7.229113877793302
SRW07,4.727387818712341
SRW08,8.875007486048396
SRW09,6.880384082186005
SRW10,10.562845244106652
SaaCH,8.053625618087025
SaaNH,0
SaaSe,0
SaaaC,0.8597963907785338
SaasC,0.5647208555106391
SaasN,1.3271397389687434
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0.18754004997060592
SdssS,0
SsCH3,1.5378326952137342
SsNH2,6.168748991842427
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.450769013721674
VE1_D,5.5653497364017515
VE2_A,0.1390865316788023
VE2_D,0.17391717926255473
VE3_A,2.65622770312583
VE3_D,2.8797106382730804
VR1_A,462.167881074584
VR1_D,214.62060237575895
VR2_A,14.44274628358075
VR2_D,6.706893824242467
VR3_A,7.299079013830595
VR3_D,6.532022639009133
WPath,3016
Xc-3d,4.327030131818428
Xc-4d,0.5386751345948129
Xc-5d,0.9446665085648585
Xc-6d,0.14433756729740643
Xp-0d,23.25878406613483
Xp-1d,14.943308789844322
Xp-2d,15.605360693067135
Xp-3d,11.980174837367603
Xp-4d,9.305247111081014
Xp-5d,8.1774280967706
Xp-6d,5.846665131957415
Xp-7d,4.298597145714767
ZMIC0,100.04745122603765
ZMIC1,49.498939375059805
ZMIC2,36.705371172053546
ZMIC3,35.62920594146436
ZMIC4,35.62920594146436
ZMIC5,35.62920594146436
nAcid,0
nAtom,52
nBase,2
nRing,4
piPC1,3.871201010907891
piPC2,4.582413198865475
piPC3,5.140932295044114
piPC4,5.751182784536579
piPC5,6.376514340265212
piPC6,6.870004734600949
piPC7,7.330983558658759
piPC8,7.79259887996891
piPC9,8.171260564838711
AATS0Z,35.96153846153846
AATS0d,3.8076923076923075
AATS0i,166.85442419485923
AATS0m,145.09356045094833
AATS0p,1.7455676364803843
AATS0s,8.674761923604516
AATS0v,242.67944550946888
AATS1Z,34.69090909090909
AATS1d,4.490909090909091
AATS1i,146.0586470262327
AATS1m,135.26349870010182
AATS1p,2.066824585090909
AATS1s,3.1177328843995507
AATS1v,292.1081604910722
AATS2Z,29.785714285714285
AATS2d,3.9081632653061225
AATS2i,155.6945139294083
AATS2m,115.29194205056032
AATS2p,1.799463070497878
AATS2s,5.532596371882085
AATS2v,251.8629487295412
AATS3Z,23.565891472868216
AATS3d,3.364341085271318
AATS3i,156.35094190111965
AATS3m,87.9044755272186
AATS3p,1.5550091308208216
AATS3s,3.69214757393052
AATS3v,213.41390605337742
AATS4Z,21.6
AATS4d,3.0444444444444443
AATS4i,163.4541729168574
AATS4m,79.35980927825777
AATS4p,1.4046448517132002
AATS4s,3.750022862368541
AATS4v,193.28611780793688
AATS5Z,23.094017094017094
AATS5d,3.2735042735042734
AATS5i,158.60753449437888
AATS5m,86.45478407083759
AATS5p,1.5671501363054272
AATS5s,3.597736625514403
AATS5v,211.3370600888318
AATS6Z,22.950819672131146
AATS6d,3.1475409836065573
AATS6i,158.13677588708305
AATS6m,84.73285110891804
AATS6p,1.5467380723023447
AATS6s,3.6385726573568107
AATS6v,203.7653828830934
AATS7Z,24.03252032520325
AATS7d,3.0
AATS7i,163.29742439601497
AATS7m,90.20508455630569
AATS7p,1.3978355059254393
AATS7s,3.862894097047967
AATS7v,188.29545157961311
AATS8Z,23.205607476635514
AATS8d,2.925233644859813
AATS8i,163.68148932832077
AATS8m,87.16582290675142
AATS8p,1.315747063032617
AATS8s,4.476433598707743
AATS8v,191.71968788083893
AMID_C,1.3820411449382692
AMID_N,0.18605259907581417
AMID_O,0.16370643370454696
AMID_X,0.15858186401092925
AMID_h,0.6425484028151429
ATS0dv,538.8888888888889
ATS0pe,357.41209999999995
ATS0se,428.86786999999987
ATS1dv,429.0
ATS1pe,367.70090000000005
ATS1se,437.64454799999993
ATS2dv,794.6666666666666
ATS2pe,667.7509999999999
ATS2se,796.8001639999999
ATS3dv,657.6666666666666
ATS3pe,836.5853999999999
ATS3se,1020.5274760000001
ATS4dv,635.6666666666667
ATS4pe,887.9266
ATS4se,1086.5092760000002
ATS5dv,629.6666666666667
ATS5pe,753.7127
ATS5se,918.596732
ATS6dv,630.0
ATS6pe,784.5091
ATS6se,958.970536
ATS7dv,617.4444444444446
ATS7pe,804.4063999999998
ATS7se,984.9368109999999
ATS8dv,552.3333333333334
ATS8pe,722.6049
ATS8se,873.7254919999999
ATSC0Z,668.0769230769232
ATSC0c,1.0075374506895167
ATSC0d,42.23076923076922
ATSC0i,149.579782117278
ATSC0m,3048.7947344242207
ATSC0p,17.83781237044923
ATSC0s,214.61943389258204
ATSC0v,2556.3548294546317
ATSC1Z,87.91863905325448
ATSC1c,-0.613899059640098
ATSC1d,6.755917159763311
ATSC1i,-1.5016281554884778
ATSC1m,382.65769340677105
ATSC1p,0.7215593796075471
ATSC1s,-26.076661309567303
ATSC1v,174.29147642140413
ATSC2Z,25.508875739644978
ATSC2c,0.16725570637247095
ATSC2d,-3.627218934911246
ATSC2i,85.86695594967163
ATSC2m,196.453117368094
ATSC2p,2.906088318889221
ATSC2s,146.14881169795703
ATSC2v,387.9232080814644
ATSC3Z,-127.34467455621304
ATSC3c,0.09367700785232752
ATSC3d,0.04289940828402217
ATSC3i,-44.46500822547298
ATSC3m,-546.3374443615062
ATSC3p,-3.865682875416897
ATSC3s,-20.05344011006404
ATSC3v,-357.26230120962373
ATSC4Z,-170.353550295858
ATSC4c,-0.24789324533682644
ATSC4d,1.9393491124260354
ATSC4i,-14.136184693111485
ATSC4m,-792.457123109593
ATSC4p,1.1149413430461124
ATSC4s,-102.2824987216013
ATSC4v,94.39504840000262
ATSC5Z,-26.365384615384617
ATSC5c,-0.12083965262267496
ATSC5d,-5.557692307692309
ATSC5i,-13.866034700252666
ATSC5m,-109.28307913457215
ATSC5p,0.8531821476153861
ATSC5s,-0.0713833491611302
ATSC5v,7.2056672677243725
ATSC6Z,-226.25739644970417
ATSC6c,0.21528500931843603
ATSC6d,-5.156804733727812
ATSC6i,-34.27982912816204
ATSC6m,-1010.7514242211132
ATSC6p,-7.234143133219116
ATSC6s,21.113116979569973
ATSC6v,-909.9334124759586
ATSC7Z,97.0872781065089
ATSC7c,0.3186708791279766
ATSC7d,-10.238165680473372
ATSC7i,-22.503905598750862
ATSC7m,457.9335113241858
ATSC7p,-4.798805644762064
ATSC7s,-12.84925751414356
ATSC7v,-204.70358364502303
ATSC8Z,-19.77366863905325
ATSC8c,-0.24301191997343033
ATSC8d,-15.513313609467456
ATSC8i,-97.81993520878633
ATSC8m,-93.05049871316518
ATSC8p,-7.688604835273224
ATSC8s,-61.09308264543307
ATSC8v,-913.5907877128673
AXp-0d,0.7268370020667134
AXp-1d,0.4269516797098378
AXp-2d,0.28898816098272473
AXp-3d,0.17617904172599416
AXp-4d,0.10574144444410244
AXp-5d,0.068145234139755
AXp-6d,0.04267638782450668
AXp-7d,0.027035202174306713
GATS1Z,0.7543633223425967
GATS1c,1.6815731445685491
GATS1d,1.0759066070541483
GATS1i,0.9559821204828062
GATS1m,0.7340785199256099
GATS1p,1.0335605711512714
GATS1s,0.6466503225418752
GATS1v,0.8784365863225989
GATS2Z,0.9382626625779843
GATS2c,0.7828924039568699
GATS2d,1.1398739823798376
GATS2i,0.7056845323146851
GATS2m,0.9077626771881551
GATS2p,0.9723794060365699
GATS2s,0.4106551913755793
GATS2v,0.8725348197394014
GATS3Z,1.0175509766906319
GATS3c,0.8588543162600283
GATS3d,0.9736095225992294
GATS3i,0.9032192740543109
GATS3m,1.0003887190402023
GATS3p,1.0756951587710333
GATS3s,0.7506521176067271
GATS3v,1.0446668708852835
GATS4Z,1.057147060704919
GATS4c,1.0226702448252307
GATS4d,0.9124468731026111
GATS4i,0.9261796552307682
GATS4m,1.0569345309139768
GATS4p,0.9296145335760131
GATS4s,1.1022184679616343
GATS4v,0.958505378516801
GATS5Z,0.9310688927269235
GATS5c,0.9967437535406088
GATS5d,1.0166970248937466
GATS5i,0.9343442191024467
GATS5m,0.9257479464287256
GATS5p,0.9473613343696873
GATS5s,0.6432195581168574
GATS5v,0.9992688390326383
GATS6Z,1.2376850986721024
GATS6c,0.9639068480776053
GATS6d,0.9700797276717732
GATS6i,1.0001164718884445
GATS6m,1.2135792131660192
GATS6p,1.2835359034405938
GATS6s,0.5963153347218471
GATS6v,1.17852222684781
GATS7Z,1.0575677155735286
GATS7c,0.9468703779441286
GATS7d,1.1192856190856995
GATS7i,1.0025341094817282
GATS7m,1.0414278116415325
GATS7p,1.1971469485070931
GATS7s,0.8728242792250044
GATS7v,1.0515639618097523
GATS8Z,0.8315190547673235
GATS8c,1.409154806507873
GATS8d,1.2132934987998574
GATS8i,1.2811159621277903
GATS8m,0.8439690241828024
GATS8p,1.0497094216456124
GATS8s,1.1428890538188283
GATS8v,1.0930795550527268
MATS1Z,0.12442141623488778
MATS1c,-0.5760715455190185
MATS1d,0.1512502069879119
MATS1i,-0.009491397467580038
MATS1m,0.11866507492276564
MATS1p,0.03824468948868849
MATS1s,-0.11487448978058841
MATS1v,0.06446079656780478
MATS2Z,0.020260124775298722
MATS2c,0.08808399704602078
MATS2d,-0.045574513958588955
MATS2i,0.30460037856778344
MATS2m,0.0341907011472102
MATS2p,0.08644591695067323
MATS2s,0.3613295760673536
MATS2v,0.08051965318603163
MATS3Z,-0.07683656665461702
MATS3c,0.037478780026753866
MATS3d,0.0004094830629332965
MATS3i,-0.11982822164183637
MATS3m,-0.07223478998205275
MATS3p,-0.08735711147603574
MATS3s,-0.037664609896022196
MATS3v,-0.05633518043183507
MATS4Z,-0.0982187253459562
MATS4c,-0.09477047780792287
MATS4d,0.017688726978344466
MATS4i,-0.03640230545702318
MATS4m,-0.10011915209304316
MATS4p,0.024075759895495537
MATS4s,-0.18357006398126177
MATS4v,0.014223211026724492
MATS5Z,-0.01753981961235847
MATS5c,-0.05330473049908956
MATS5d,-0.05849018417324432
MATS5i,-0.04119996701271656
MATS5m,-0.015930969981262415
MATS5p,0.021257767361373393
MATS5s,-0.00014782413868625374
MATS5v,0.0012527677100046776
MATS6Z,-0.14435101031550535
MATS6c,0.09107435518265475
MATS6d,-0.052046940786526955
MATS6i,-0.09768081289828555
MATS6m,-0.14130570273904045
MATS6p,-0.17285781495295655
MATS6s,0.04193018918876662
MATS6v,-0.15171621185863834
MATS7Z,0.06143757810635102
MATS7c,0.13371477952946134
MATS7d,-0.10249233639877385
MATS7i,-0.06360382489346908
MATS7m,0.0634998168425553
MATS7p,-0.1137338660078157
MATS7s,-0.025310878564065456
MATS7v,-0.03385341950114057
MATS8Z,-0.01438402229647205
MATS8c,-0.1172157429457207
MATS8d,-0.1785233985325912
MATS8i,-0.31781474360080014
MATS8m,-0.014832354111068173
MATS8p,-0.20947177602859682
MATS8s,-0.13833834010466206
MATS8v,-0.1736801328397167
MAXaaS,1.1828065030024353
MAXdsN,4.450748088925398
MINaaS,1.1828065030024353
MINdsN,4.450748088925398
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,-3.028974512232504
SdssSe,0
SdsssP,0
SpAD_A,40.04948263227247
SpAD_D,391.47951742408145
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.8735676678404785
SssNH2,0
SsssAs,0
SsssCH,-0.22730755165549565
SsssNH,0
SssssB,0
SssssC,-4.485158318541534
SssssN,0
TMPC10,1299
TMWC10,145.92866538696558
TSRW10,82.59479587444599
VE1_Dt,5.611372298935773
VE2_Dt,0.17535538434174291
VE3_Dt,2.8879461159926234
VR1_Dt,207.64974099962342
VR2_Dt,6.489054406238232
VR3_Dt,6.499003532588738
Xc-3dv,1.9320816509228458
Xc-4dv,0.11556080379486673
Xc-5dv,0.23333091178970716
Xc-6dv,0.004499577059633658
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.36752970481135466
Xch-7d,0.8162624110015784
Xp-0dv,18.649784502465565
Xp-1dv,12.431255828553374
Xp-2dv,11.14401311541481
Xp-3dv,8.355649133969138
Xp-4dv,6.269958857527823
Xp-5dv,5.000081624719054
Xp-6dv,2.753987172081216
Xp-7dv,1.6687948505307102
Xpc-4d,7.256889267673815
Xpc-5d,9.771523088027068
Xpc-6d,15.1877392157975
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,55
nFRing,1
nHBAcc,6
nHBDon,1
nHRing,3
nSpiro,0
naRing,3
piPC10,8.515033830423508
AATS0dv,10.363247863247864
AATS0pe,6.873309615384614
AATS0se,8.247459038461535
AATS1dv,7.8
AATS1pe,6.68547090909091
AATS1se,7.957173599999999
AATS2dv,8.108843537414966
AATS2pe,6.813785714285713
AATS2se,8.130613918367345
AATS3dv,5.098191214470284
AATS3pe,6.485158139534883
AATS3se,7.911065705426357
AATS4dv,4.708641975308643
AATS4pe,6.577234074074074
AATS4se,8.048216859259261
AATS5dv,5.381766381766383
AATS5pe,6.441988888888889
AATS5se,7.85125411965812
AATS6dv,5.163934426229508
AATS6pe,6.430402459016394
AATS6se,7.860414229508197
AATS7dv,5.019873532068655
AATS7pe,6.539889430894307
AATS7se,8.007616349593496
AATS8dv,5.1619937694704054
AATS8pe,6.753316822429907
AATS8se,8.165658803738317
AATSC0Z,12.847633136094677
AATSC0c,0.019375720205567628
AATSC0d,0.8121301775147927
AATSC0i,2.8765342714861153
AATSC0m,58.63066796969655
AATSC0p,0.34303485327786987
AATSC0s,4.127296805626577
AATSC0v,49.160669797204456
AATSC1Z,1.5985207100591723
AATSC1c,-0.01116180108436542
AATSC1d,0.12283485745024202
AATSC1i,-0.027302330099790505
AATSC1m,6.957412607395837
AATSC1p,0.013119261447409948
AATSC1s,-0.4741211147194055
AATSC1v,3.1689359349346207
AATSC2Z,0.2602946504045406
AATSC2c,0.0017066908813517443
AATSC2d,-0.037012438111339245
AATSC2i,0.8761934280578738
AATSC2m,2.0046236466132044
AATSC2p,0.02965396243764511
AATSC2s,1.4913144050811942
AATSC2v,3.9584000824639225
AATSC3Z,-0.987168019815605
AATSC3c,0.0007261783554443993
AATSC3d,0.0003325535525893191
AATSC3i,-0.34468998624397656
AATSC3m,-4.235173987298498
AATSC3p,-0.02996653391796044
