DLiP-ID,C0014N
DLiP-Mol-ID,31821
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C25H29N5O3/c31-23(16-29-11-1-2-12-29)26-19-7-5-18(6-8-19)25-28-21-15-20(9-10-22(21)33-25)27-24(32)17-30-13-3-4-14-30/h5-10,15H,1-4,11-14,16-17H2,(H,26,31)(H,27,32)"
Standard Inchi Key(RDKit),WDTMPUKELSWFII-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(CN1CCCC1)Nc1ccc(-c2nc3cc(NC(=O)CN4CCCC4)ccc3o2)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),447.539
MW Monoisotopic(RDKit),447.227039788
MolLogP(RDKit),3.5634
XLogP(SDF),
XLogP(CDK),1.73
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),8
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),90.71
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),7
nRings(SDF),
nRings(RDKit),5
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),33
QED Weighted(RDKit),0.575576990690376
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,63071071.438393705
qed,0.5755769906903757
Chi0,22.622745096813752
Chi1,16.11932617617863
TPSA,90.71000000000001
