DLiP-ID,C101JC
ATS4p,124.37155910018797
ATS4s,389.6975308641974
ATS4v,16923.69205699886
ATS5Z,1497.0
ATS5d,214.0
ATS5i,15259.032433447584
ATS5m,5292.666249999998
ATS5p,100.87141852128198
ATS5s,363.6203703703703
ATS5v,13750.79761912953
ATS6Z,1282.0
ATS6d,188.0
ATS6i,11021.865714934926
ATS6m,4675.103651000002
ATS6p,90.284628312735
ATS6s,258.95679012345687
ATS6v,12235.301512071797
ATS7Z,1237.0
ATS7d,189.0
ATS7i,10654.73599699559
ATS7m,4434.381815999998
ATS7p,94.74761513794294
ATS7s,238.85493827160502
ATS7v,12801.592489150162
ATS8Z,1330.0
ATS8d,184.0
ATS8i,10569.65560342902
ATS8m,4841.674010999999
ATS8p,97.15031155849
ATS8s,221.3641975308643
ATS8v,12716.283713126684
C1SP1,0
C1SP2,0
C1SP3,3
C2SP1,0
C2SP2,9
C2SP3,0
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.2
GGI10,0.12784409754106724
JGI10,0.012784409754106723
JGT10,0.6591615256077112
Kier1,19.32638888888889
Kier2,7.486111111111111
Kier3,4.7593293672255275
MAXdO,11.363219008958547
MID_C,30.50369851451166
MID_N,5.859946295645049
MID_O,6.822671097532561
MID_X,0.0
MID_h,14.812031708125478
MINdO,11.363219008958547
MPC10,61
MWC01,24.0
MWC02,4.795790545596741
MWC03,5.631211781821365
MWC04,6.52649485957079
MWC05,7.382124365737512
MWC06,8.273591798199632
MWC07,9.135077887475635
MWC08,10.025129798518233
MWC09,10.888987132572593
MWC10,11.778507623382144
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,8
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,3
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.561760000000001
SRW02,3.8918202981106265
SRW03,0.0
SRW04,5.262690188904886
SRW05,0.0
SRW06,6.810142450115136
SRW07,0.0
SRW08,8.440959885416648
SRW09,0.0
SRW10,10.114518035966535
SaaCH,5.79814417202066
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.4548642194162147
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,5.028038421214828
SsNH2,5.766117987318384
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.116172620358661
VE1_D,4.735087874581251
VE2_A,0.1789640269721157
VE2_D,0.20587338585135875
VE3_A,2.2478328788901463
VE3_D,2.387909407918626
VR1_A,162.47431929102578
VR1_D,124.17023043642399
VR2_A,7.064100838740251
VR2_D,5.3987056711488695
VR3_A,5.92342907708388
VR3_D,5.65456257317613
WPath,1240
Xc-3d,2.995721169293108
Xc-4d,0.28867513459481287
Xc-5d,0.8392556509887896
Xc-6d,0.11785113019775792
Xp-0d,17.361442840636293
Xp-1d,10.591242718514907
Xp-2d,10.899256518585496
Xp-3d,8.006745552538334
Xp-4d,6.127282123501439
Xp-5d,4.51514535049065
Xp-6d,3.158861517672409
Xp-7d,1.598779628387351
ZMIC0,75.32118901059475
ZMIC1,41.273194187615026
ZMIC2,32.68101287418213
ZMIC3,28.071723703080274
ZMIC4,26.23636921491624
ZMIC5,26.23636921491624
nAcid,1
nAtom,40
nBase,0
nRing,2
piPC1,3.5263605246161616
piPC2,4.23410650459726
piPC3,4.722953221644475
piPC4,5.250963670164566
piPC5,5.778039245262693
piPC6,6.05238324332736
piPC7,6.181309813020677
piPC8,6.53228880356039
piPC9,6.934397209928558
AATS0Z,30.4
AATS0d,3.425
AATS0i,163.20926411505835
AATS0m,120.53846635
AATS0p,1.6001183845608253
AATS0s,6.783181155692731
AATS0v,226.83650114637203
AATS1Z,32.951219512195124
AATS1d,3.902439024390244
AATS1i,147.64936265566095
AATS1m,126.79943424390247
AATS1p,1.9201657707804876
AATS1s,3.3284402288467327
AATS1v,274.9310049398437
AATS2Z,26.17910447761194
AATS2d,3.6865671641791047
AATS2i,152.24562149423014
AATS2m,100.39025286567163
AATS2p,1.669540700723731
AATS2s,5.069006817763036
AATS2v,240.3201647976904
AATS3Z,24.7
AATS3d,3.3
AATS3i,152.39545803112722
AATS3m,92.07315177499999
AATS3p,1.626022196475
AATS3s,4.063117283950616
AATS3v,228.58228889991202
AATS4Z,19.03061224489796
AATS4d,2.5918367346938775
AATS4i,162.8419304441057
AATS4m,67.87250874489796
AATS4p,1.2690975418386528
AATS4s,3.976505416981606
AATS4v,172.69073527549858
AATS5Z,16.633333333333333
AATS5d,2.3777777777777778
AATS5i,169.54480481608428
AATS5m,58.80740277777776
AATS5p,1.1207935391253554
AATS5s,4.040226337448559
AATS5v,152.78664021255034
AATS6Z,19.134328358208954
AATS6d,2.8059701492537314
AATS6i,164.50545843186455
AATS6m,69.77766643283586
AATS6p,1.3475317658617163
AATS6s,3.8650267182605504
AATS6v,182.61644047868353
AATS7Z,18.46268656716418
AATS7d,2.8208955223880596
AATS7i,159.02591040291927
AATS7m,66.18480322388056
AATS7p,1.4141435095215364
AATS7s,3.564999078680672
AATS7v,191.06854461418152
AATS8Z,19.558823529411764
AATS8d,2.7058823529411766
AATS8i,155.43611181513265
AATS8m,71.20108839705881
AATS8p,1.4286810523307354
AATS8s,3.255355846042122
AATS8v,187.004172251863
AMID_C,1.326247761500507
AMID_N,0.25478027372369777
AMID_O,0.2966378738057635
AMID_X,0.0
AMID_h,0.6440013786141512
ATS0dv,348.44444444444446
ATS0pe,261.5331
ATS0se,320.077249
ATS1dv,283.0
ATS1pe,273.45369999999997
ATS1se,328.2192359999999
ATS2dv,515.6666666666667
ATS2pe,437.8558
ATS2se,529.561316
ATS3dv,464.33333333333337
ATS3pe,528.1351000000002
ATS3se,636.5203739999998
ATS4dv,393.0
ATS4pe,635.0094000000001
ATS4se,781.4024640000002
ATS5dv,356.0
ATS5pe,583.2730999999999
ATS5se,723.1402920000002
ATS6dv,296.6666666666667
ATS6pe,424.2499
ATS6se,523.728726
ATS7dv,239.66666666666666
ATS7pe,427.1845
ATS7se,526.3626439999999
ATS8dv,247.66666666666666
ATS8pe,418.69219999999984
ATS8se,518.742626
ATSC0Z,441.6
ATSC0c,0.9724899658819949
ATSC0d,31.375
ATSC0i,63.74545574541594
ATSC0m,2009.5785819
ATSC0p,11.578662829998972
ATSC0s,108.6868119855967
ATSC0v,1956.8854210953239
ATSC1Z,94.35999999999996
ATSC1c,-0.6132224412135807
ATSC1d,11.515625
ATSC1i,10.84709172565722
ATSC1m,401.3240537524998
ATSC1p,0.11179635246085105
ATSC1s,-36.186078907321686
ATSC1v,189.41531644269892
ATSC2Z,151.51999999999998
ATSC2c,0.16885518001910557
ATSC2d,-3.453125
ATSC2i,-0.4363424752455085
ATSC2m,718.0525564675
ATSC2p,2.497030356673168
ATSC2s,76.4025820366084
ATSC2v,682.9419096783344
ATSC3Z,-105.20000000000003
ATSC3c,0.005162395872770856
ATSC3d,-13.875
ATSC3i,-41.08646769735707
ATSC3m,-497.61328835000023
ATSC3p,-4.8477280541474235
ATSC3s,-14.34653206447188
ATSC3v,-997.2970021954991
ATSC4Z,-197.71999999999997
ATSC4c,0.006935251448456513
ATSC4d,-8.84375
ATSC4i,-36.899392077446194
ATSC4m,-904.8027936049999
ATSC4p,-6.733595467703814
ATSC4s,-16.951165016289433
ATSC4v,-1002.7885979132884
ATSC5Z,-34.19999999999999
ATSC5c,-0.19015428365852768
ATSC5d,3.15625
ATSC5i,18.395887575143682
ATSC5m,-164.6506804749999
ATSC5p,3.5748340094492552
ATSC5s,-42.69598711848422
ATSC5v,167.4632834168781
ATSC6Z,0.7199999999999998
ATSC6c,0.31187292659170585
ATSC6d,2.546875
ATSC6i,30.806015193177377
ATSC6m,33.624308767499876
ATSC6p,1.5896238666341413
ATSC6s,28.017549029063783
ATSC6v,518.953048650114
ATSC7Z,-101.48
ATSC7c,-0.2716435584423406
ATSC7d,-1.328125
ATSC7i,13.863178931597874
ATSC7m,-474.42733003250015
ATSC7p,2.0671559572570914
ATSC7s,-43.87681396819273
ATSC7v,-141.08871085552514
ATSC8Z,15.280000000000001
ATSC8c,-0.032925112466493274
ATSC8d,-11.8125
ATSC8i,-17.1830340256802
ATSC8m,51.96136577000002
ATSC8p,-3.1917804852783576
ATSC8s,0.5402728480795538
ATSC8v,-490.39338444679714
AXp-0d,0.7548453408972301
AXp-1d,0.44130177993812114
AXp-2d,0.30275712551626377
AXp-3d,0.18620338494275196
AXp-4d,0.12014278673532235
AXp-5d,0.07401877623755164
AXp-6d,0.05178461504380998
AXp-7d,0.031348620164457865
GATS1Z,0.8551497879109226
GATS1c,1.6015015206829908
GATS1d,0.9398503546788456
GATS1i,1.068342833720341
GATS1m,0.8437221535343002
GATS1p,1.2298786918404323
GATS1s,1.0202768009812355
GATS1v,0.8996393272684833
GATS2Z,0.6280925535366645
GATS2c,0.5813590181048868
GATS2d,1.3265148361776775
GATS2i,1.0728734708231507
GATS2m,0.6228888816253314
GATS2p,0.8673989960174051
GATS2s,0.3914431935342548
GATS2v,0.7820706255363865
GATS3Z,0.9532523777173912
GATS3c,0.8824538125391994
GATS3d,1.297410358565737
GATS3i,1.4541218534304745
GATS3m,0.9578065171996996
GATS3p,1.1942550814760022
GATS3s,0.8108273615534971
GATS3v,1.2006600468497146
GATS4Z,1.2093777728482697
GATS4c,0.9751851879196926
GATS4d,1.0337425806976177
GATS4i,1.272637780045501
GATS4m,1.204300828763704
GATS4p,1.2282475343103085
GATS4s,0.9668688436752323
GATS4v,1.151682223929999
GATS5Z,0.9125905797101449
GATS5c,0.9899419155003262
GATS5d,0.801062416998672
GATS5i,0.808770018005119
GATS5m,0.927745087996153
GATS5p,0.6509326813486289
GATS5s,1.3014698525388275
GATS5v,0.8635589953010185
GATS6Z,1.0149659312134978
GATS6c,0.702002766352287
GATS6d,0.9369090800975203
GATS6i,0.779035088643925
GATS6m,1.0027678933036503
GATS6p,0.910412253984626
GATS6s,0.5294838925849618
GATS6v,0.8208401389018867
GATS7Z,0.9563088092147956
GATS7c,0.9128901301399442
GATS7d,0.9832907177261104
GATS7i,0.853817130798833
GATS7m,0.9704144489514399
GATS7p,0.7905993855134242
GATS7s,1.2039824582974028
GATS7v,1.0074296713060849
GATS8Z,0.9467910805626598
GATS8c,0.8846872169073232
GATS8d,1.2887274431685025
GATS8i,1.1592745355829883
GATS8m,0.9495503011376623
GATS8p,1.227314667837781
GATS8s,0.6822519258803137
GATS8v,1.1934756159451017
MATS1Z,0.20846588900671606
MATS1c,-0.615189685544301
MATS1d,0.3580798756194733
MATS1i,0.166012281018123
MATS1m,0.1948347109807345
MATS1p,0.009419879804630044
MATS1s,-0.32481854028046814
MATS1v,0.09443344443353695
MATS2Z,0.20484533852476744
MATS2c,0.10366077413101658
MATS2d,-0.065707319973836
MATS2i,-0.00408661240632136
MATS2m,0.21332238374481496
MATS2p,0.12875099775608673
MATS2s,0.41967816499158406
MATS2v,0.20835482182323206
MATS3Z,-0.11911231884057974
MATS3c,0.00265421549521534
MATS3d,-0.22111553784860558
MATS3i,-0.3222697776406727
MATS3m,-0.12381035825917314
MATS3p,-0.2093388556745742
MATS3s,-0.06599941521135562
MATS3v,-0.25481742350486825
MATS4Z,-0.18274918663117418
MATS4c,0.0029107908320202803
MATS4d,-0.11505000406537118
MATS4i,-0.23626745125630966
MATS4m,-0.18377348665148927
MATS4p,-0.23736819645768537
MATS4s,-0.06365853167823615
MATS4v,-0.20915964937126394
MATS5Z,-0.03442028985507245
MATS5c,-0.086903739806402
MATS5d,0.044710048694112436
MATS5i,0.12825933923901928
MATS5m,-0.03641463980071048
MATS5p,0.13721922286175778
MATS5s,-0.17459334695911954
MATS5v,0.03803397233211407
MATS6Z,0.0009733939000648925
MATS6c,0.1914598592553926
MATS6d,0.04846286495807814
MATS6i,0.28851705029846014
MATS6m,0.009989265595462588
MATS6p,0.08196362464680382
MATS6s,0.15389995011484292
MATS6v,0.15832440278419158
MATS7Z,-0.1371944624702574
MATS7c,-0.16676291217510159
MATS7d,-0.02527204614378308
MATS7i,0.12983709408772237
MATS7m,-0.1409450715614877
MATS7p,0.10658596572645704
MATS7s,-0.24101463957101701
MATS7v,-0.043043943847900924
MATS8Z,0.020353793691389597
MATS8c,-0.019915591826203397
MATS8d,-0.22146707288493087
MATS8i,-0.15856294312644229
MATS8m,0.015209909954141614
MATS8p,-0.162153260707467
MATS8s,0.0029240673443984297
MATS8v,-0.14741113282552185
MAXdsN,4.0107199546485255
MAXsOH,9.563618654507001
MINdsN,4.004066515495087
MINsOH,9.233612954338964
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,-4.335620896876757
SdssSe,0
SdsssP,0
SpAD_A,27.124617756027394
SpAD_D,221.80078362166563
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,524
TMWC10,121.43691579287464
TSRW10,57.52013085851383
VE1_Dt,4.749547894241396
VE2_Dt,0.20650208235832157
VE3_Dt,2.3909585562920292
VR1_Dt,122.28531681818957
VR2_Dt,5.316752905138677
VR3_Dt,5.639266099697707
Xc-3dv,1.3037278611160328
Xc-4dv,0.04564354645876384
Xc-5dv,0.29212675099778523
Xc-6dv,0.013176156917368247
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.1111111111111111
Xch-7d,0.3841229756873942
Xp-0dv,13.716847180267278
Xp-1dv,8.128991597804214
Xp-2dv,6.666727604488745
Xp-3dv,4.377759847040195
Xp-4dv,2.825447080522595
Xp-5dv,1.68166964945645
Xp-6dv,0.964244118618846
Xp-7dv,0.34284035033677124
Xpc-4d,5.168675750513607
Xpc-5d,7.149392834733925
Xpc-6d,10.199786198473259
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,41
nFRing,0
nHBAcc,6
nHBDon,3
nHRing,0
nSpiro,0
naRing,2
piPC10,7.3395376954076745
AATS0dv,8.711111111111112
AATS0pe,6.538327499999999
AATS0se,8.001931225
AATS1dv,6.902439024390244
AATS1pe,6.6696024390243895
AATS1se,8.005347219512194
AATS2dv,7.696517412935324
AATS2pe,6.53516119402985
AATS2se,7.903900238805971
AATS3dv,5.804166666666667
AATS3pe,6.601688750000003
AATS3se,7.956504674999998
AATS4dv,4.010204081632653
AATS4pe,6.479687755102042
AATS4se,7.973494530612247
AATS5dv,3.9555555555555557
AATS5pe,6.480812222222221
AATS5se,8.034892133333335
AATS6dv,4.427860696517413
AATS6pe,6.332088059701493
AATS6se,7.816846656716419
AATS7dv,3.5771144278606966
AATS7pe,6.375888059701492
AATS7se,7.856158865671641
AATS8dv,3.642156862745098
AATS8pe,6.157238235294115
AATS8se,7.628568029411764
AATSC0Z,11.040000000000001
AATSC0c,0.024312249147049873
AATSC0d,0.784375
AATSC0i,1.5936363936353986
AATSC0m,50.2394645475
AATSC0p,0.2894665707499743
AATSC0s,2.7171702996399176
AATSC0v,48.9221355273831
AATSC1Z,2.3014634146341453
AATSC1c,-0.01495664490764831
AATSC1d,0.2808689024390244
AATSC1i,0.26456321282090783
AATSC1m,9.78839155493902
AATSC1p,0.0027267403039231966
AATSC1s,-0.8825872904224802
AATSC1v,4.619885766895096
AATSC2Z,2.2614925373134325
AATSC2c,0.002520226567449337
AATSC2d,-0.05153917910447761
AATSC2i,-0.006512574257395649
AATSC2m,10.717202335335822
AATSC2p,0.03726910980109206
AATSC2s,1.1403370453225132
AATSC2v,10.193162831019915
AATSC3Z,-1.3150000000000004
AATSC3c,6.45299484096357e-05
AATSC3d,-0.1734375
AATSC3i,-0.5135808462169634
AATSC3m,-6.220166104375003
AATSC3p,-0.06059660067684279
AATSC3s,-0.1793316508058985
AATSC3v,-12.466212527443739
AATSC4Z,-2.017551020408163
AATSC4c,7.076787192302565e-05
AATSC4d,-0.09024234693877552
AATSC4i,-0.3765244089535326
AATSC4m,-9.23268156739796
AATSC4p,-0.06871015783371238
AATSC4s,-0.17297107159479014
AATSC4v,-10.232536713400902
AATSC5Z,-0.3799999999999999
AATSC5c,-0.002112825373983641
AATSC5d,0.035069444444444445
AATSC5i,0.2043987508349298
AATSC5m,-1.8294520052777765
AATSC5p,0.039720377882769504
AATSC5s,-0.4743998568720469
