DLiP-ID,T0081B
DLiP-Mol-ID,26430
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C26H28N4O2S2/c1-16-28-22-13-18(8-10-23(22)34-16)19(14-25(31)32)12-21-15-33-24(29-21)6-2-5-20-9-7-17-4-3-11-27-26(17)30-20/h7-10,13,15,19H,2-6,11-12,14H2,1H3,(H,27,30)(H,31,32)"
Standard Inchi Key(RDKit),ZNERAUDQUULBOO-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cc1nc2cc(C(CC(=O)O)Cc3csc(CCCc4ccc5c(n4)NCCC5)n3)ccc2s1
SMILES(SDF),
MW(SDF),
MW(RDKit),492.67
MW Monoisotopic(RDKit),492.165368136
MolLogP(RDKit),5.79062
XLogP(SDF),
XLogP(CDK),3.35
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),7
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),88.0
RO3 Pass,
Num RO5 Violations,1
Num Lipinski RO5 Violations,1
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),9
nRings(SDF),
nRings(RDKit),5
Aromatic Rings(RDKit),4
nAtoms(SDF),
Heavy Atoms(RDKit),34
QED Weighted(RDKit),0.307418842502739
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,84570634.05048558
qed,0.30741884250273893
Chi0,23.49298858481683
Chi1,16.530009778701594
TPSA,88.0
Chi0n,19.211905387211186
Chi0v,20.844898549066635
Chi1n,11.781331093485631
Chi1v,13.477480485668252
Chi2n,8.88574041091331
Chi2v,11.063167279292506
Chi3n,6.24120161456848
Chi3v,8.15044834741087
Chi4n,4.570988623255926
Chi4v,6.231615977199052
MolMR,138.24149999999995
MolWt,492.6700000000003
fr_SH,0
Kappa1,22.927800310881764
Kappa2,10.192748792381126
Kappa3,5.446163426024849
fr_ArN,0
fr_COO,1
fr_C_O,1
fr_C_S,0
fr_NH0,3
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1313.379277810927
MolLogP,5.790620000000005
NOCount,6
fr_Ar_N,3
fr_COO2,1
fr_urea,0
BalabanJ,1.2168493968285883
SMR_VSA1,9.901064578912528
SMR_VSA2,0.0
SMR_VSA3,14.951935562841626
SMR_VSA4,0.0
SMR_VSA5,57.78739460633409
SMR_VSA6,11.861545009918906
SMR_VSA7,68.24190447957041
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
