DLiP-ID,T004P3
DLiP-Mol-ID,20434
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C20H24N4O3/c1-11(10-14-18(25)23(2)20(27)24(3)19(14)26)16-17-13(8-9-21-16)12-6-4-5-7-15(12)22-17/h4-7,11,14,16,21-22H,8-10H2,1-3H3"
Standard Inchi Key(RDKit),OSVWDXIDKQZVIQ-UHFFFAOYSA-N
Canonical SMILES(RDKit),CC(CC1C(=O)N(C)C(=O)N(C)C1=O)C1NCCc2c1[nH]c1ccccc21
SMILES(SDF),
MW(SDF),
MW(RDKit),368.437
MW Monoisotopic(RDKit),368.184840628
MolLogP(RDKit),2.0475
XLogP(SDF),
XLogP(CDK),1.126
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),85.51
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),27
QED Weighted(RDKit),0.812217291088387
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,p53/MDM2
Common Target Pref Name,P53/HDM2
RDKit Descriptors
Ipc,1779684.4623596154
qed,0.8122172910883866
Chi0,19.292164260954436
Chi1,12.896754605515326
TPSA,85.50999999999999
Chi0n,15.781944290278531
Chi0v,15.781944290278531
Chi1n,9.317564589901737
Chi1v,9.317564589901737
Chi2n,7.58726286594565
Chi2v,7.58726286594565
Chi3n,5.904631611710445
Chi3v,5.904631611710445
