DLiP-ID,T002R7
ATS3d,343.0
ATS3i,16547.56699356367
ATS3m,10542.071339
ATS3p,160.42772649248997
ATS3s,431.95884773662556
ATS3v,23099.982990190594
ATS4Z,2972.0
ATS4d,335.0
ATS4i,16731.915428144992
ATS4m,11474.317927999999
ATS4p,159.59490224449
ATS4s,411.0392470659961
ATS4v,22911.15692346791
ATS5Z,2393.0
ATS5d,336.0
ATS5i,17603.461400156146
ATS5m,8832.575154999999
ATS5p,153.83594724503698
ATS5s,440.6183127572017
ATS5v,22267.202620967782
ATS6Z,2475.0
ATS6d,312.0
ATS6i,16965.137505424744
ATS6m,9228.99514
ATS6p,150.714486747943
ATS6s,515.0154320987655
ATS6v,22039.875931612933
ATS7Z,2247.0
ATS7d,289.0
ATS7i,17223.91275105745
ATS7m,8225.538982
ATS7p,149.396587839886
ATS7s,433.037037037037
ATS7v,20628.175729988965
ATS8Z,1781.0
ATS8d,260.0
ATS8i,16873.559014943192
ATS8m,6340.567619999998
ATS8p,126.70214463298
ATS8s,361.42386831275724
ATS8v,17179.404702122327
C1SP1,0
C1SP2,4
C1SP3,2
C2SP1,0
C2SP2,11
C2SP3,2
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.19047619047619047
GGI10,0.18987858381797776
JGI10,0.007911607659082406
JGT10,0.5080932921260547
Kier1,26.602076124567475
Kier2,12.109375
Kier3,6.575963718820861
MAXdO,12.44694428803032
MID_C,43.70080041334337
MID_N,8.036087590678022
MID_O,8.737349315825698
MID_X,3.5372639901484413
MID_h,20.310700896652158
MINdO,11.670962922640099
MPC10,101
MWC01,34.0
MWC02,5.10594547390058
MWC03,5.958424693029782
MWC04,6.842683282238422
MWC05,7.713784616598755
MWC06,8.6020856584342
MWC07,9.479527461791719
MWC08,10.36970276478357
MWC09,11.250352178659194
MWC10,12.141795423584329
NaaCH,6
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,7
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.444699999999999
SRW02,4.23410650459726
SRW03,0.0
SRW04,5.594711379601839
SRW05,0.0
SRW06,7.160069207596127
SRW07,0.0
SRW08,8.814776088545281
SRW09,0.0
SRW10,10.513225949874762
SaaCH,9.082858617711386
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0.5126616894348384
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.7160693272578946
SdssS,0
SsCH3,1.7349811528378654
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.6620041977972244
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.6103977086903383
VE1_D,5.578010102448159
VE2_A,0.11282492839657307
VE2_D,0.17431281570150498
VE3_A,2.4469687446946367
VE3_D,2.881982910133067
VR1_A,1380.2030352054908
VR1_D,205.92987700341294
VR2_A,43.13134485017159
VR2_D,6.435308656356654
VR3_A,8.393136704095323
VR3_D,6.490686517748991
WPath,3394
Xc-3d,2.3835318891971813
Xc-4d,0.0
Xc-5d,0.7261704339925263
Xc-6d,0.0
Xp-0d,23.41348460451408
Xp-1d,15.22245310821082
Xp-2d,13.872678168357194
Xp-3d,11.467369472934879
Xp-4d,9.136113231927371
Xp-5d,6.604999160923528
Xp-6d,4.40983592092972
Xp-7d,2.827476178095551
ZMIC0,103.54810031255893
ZMIC1,46.87662282619842
ZMIC2,34.950652580572466
ZMIC3,30.637564155381614
ZMIC4,29.763038669835684
ZMIC5,28.59700468910777
nAcid,1
nAtom,50
nBase,0
nRing,3
piPC1,3.8501476017100584
piPC2,4.499809670330265
piPC3,5.10594547390058
piPC4,5.6011958858811
piPC5,5.9829912499033595
piPC6,6.13366915591684
piPC7,6.367543754692905
piPC8,6.646796276671109
piPC9,6.913923715002513
AATS0Z,37.36
AATS0d,3.64
AATS0i,161.99469500425568
AATS0m,152.51729788000003
AATS0p,1.68261504574564
AATS0s,6.514100746837373
AATS0v,250.3302966205474
AATS1Z,30.365384615384617
AATS1d,4.3076923076923075
AATS1i,147.57739335150674
AATS1m,117.91003892307691
AATS1p,1.915199934576923
AATS1s,3.839466603355492
AATS1v,288.3050616222255
AATS2Z,28.29268292682927
AATS2d,3.8658536585365852
AATS2i,153.18804691349567
AATS2m,109.35654963414635
AATS2p,1.7184958790761584
AATS2s,3.977391347987554
AATS2v,252.83317059129158
AATS3Z,26.576923076923077
AATS3d,3.298076923076923
AATS3i,159.11122109195836
AATS3m,101.36607056730769
AATS3p,1.542574293197019
AATS3s,4.153450459006015
AATS3v,222.11522105952494
AATS4Z,28.037735849056602
AATS4d,3.160377358490566
AATS4i,157.84825875608482
AATS4m,108.24828233962263
AATS4p,1.5056122853253773
AATS4s,3.8777287459056238
AATS4v,216.14298984403686
AATS5Z,21.754545454545454
AATS5d,3.0545454545454547
AATS5i,160.0314672741468
AATS5m,80.29613777272726
AATS5p,1.398508611318518
AATS5s,4.00562102506547
AATS5v,202.42911473607074
AATS6Z,23.349056603773583
AATS6d,2.943396226415094
AATS6i,160.0484670323089
AATS6m,87.06599188679246
AATS6p,1.4218347806409717
AATS6s,4.858636151875146
AATS6v,207.92335784540504
AATS7Z,20.805555555555557
AATS7d,2.675925925925926
AATS7i,159.4806736209023
AATS7m,76.16239798148148
AATS7p,1.3833017392582037
AATS7s,4.00960219478738
AATS7v,191.00162712952746
AATS8Z,17.29126213592233
AATS8d,2.5242718446601944
AATS8i,163.82096131012807
AATS8m,61.55890893203882
AATS8p,1.2301179090580583
AATS8s,3.508969595269488
AATS8v,166.790336913809
AMID_C,1.3656500129169804
AMID_N,0.2511277372086882
AMID_O,0.27304216611955306
AMID_X,0.11053949969213879
AMID_h,0.6347094030203799
ATS0dv,487.20987654320993
ATS0pe,339.7781
ATS0se,410.99956199999997
ATS1dv,471.22222222222223
ATS1pe,353.47150000000005
ATS1se,419.028916
ATS2dv,643.8888888888889
ATS2pe,549.0037
ATS2se,657.0736959999999
ATS3dv,681.2222222222222
ATS3pe,699.7374000000001
ATS3se,845.69876
ATS4dv,592.8271604938273
ATS4pe,708.1843999999999
ATS4se,859.286533
ATS5dv,617.2222222222222
ATS5pe,727.3732
ATS5se,886.8409999999999
ATS6dv,607.3333333333334
ATS6pe,721.4889000000001
ATS6se,875.081712
ATS7dv,478.33333333333337
ATS7pe,704.0618000000001
ATS7se,865.6974720000001
ATS8dv,375.22222222222223
ATS8pe,655.9057
ATS8se,814.1717160000002
ATSC0Z,657.68
ATSC0c,1.8778657571093473
ATSC0d,34.08
ATSC0i,75.8188883881048
ATSC0m,3069.5972779200006
ATSC0p,12.50879713746048
ATSC0s,122.25821444901692
ATSC0v,2338.609888955478
ATSC1Z,-20.78719999999999
ATSC1c,-1.0403385676683299
ATSC1d,11.4768
ATSC1i,-4.8435997629588385
ATSC1m,-87.35619783680028
ATSC1p,1.0513446655128578
ATSC1s,-17.459452187166587
ATSC1v,150.2682044194703
ATSC2Z,68.80480000000001
ATSC2c,-0.22047671108116024
ATSC2d,-2.851199999999999
ATSC2i,-19.326386093765887
ATSC2m,323.5967201711999
ATSC2p,0.039351381181050166
ATSC2s,16.561263100137175
ATSC2v,57.87055426693074
ATSC3Z,26.905599999999996
ATSC3c,0.5879062969687492
ATSC3d,-6.3664
ATSC3i,7.1179769520936285
ATSC3m,122.37763880639983
ATSC3p,0.17775848313216008
ATSC3s,14.78166794695931
ATSC3v,-42.77890096385762
ATSC4Z,263.6384
ATSC4c,-0.170045488394723
ATSC4d,-8.449600000000002
ATSC4i,-17.406352202736223
ATSC4m,1198.5001732496
ATSC4p,-1.9590062231375371
ATSC4s,-19.85263182441701
ATSC4v,-317.8432019575718
ATSC5Z,-159.49599999999995
ATSC5c,-0.3713865705610002
ATSC5d,-11.096
ATSC5i,0.4927348646715491
ATSC5m,-736.4517027440002
ATSC5p,-2.1523366091955762
ATSC5s,-22.023672306050905
ATSC5v,-194.21310324775715
ATSC6Z,-120.2016
ATSC6c,0.2823047240045033
ATSC6d,-9.089599999999999
ATSC6i,15.254243974778339
ATSC6m,-551.5400261104
ATSC6p,2.3474217789554617
ATSC6s,-16.63485861911295
ATSC6v,-232.34831425405554
ATSC7Z,-162.0288
ATSC7c,0.16316923544002213
ATSC7d,-0.3727999999999994
ATSC7i,-7.020403219810759
ATSC7m,-750.9884667872001
ATSC7p,-0.579281658573276
ATSC7s,0.8696154244779786
ATSC7v,-390.670641692296
ATSC8Z,-104.54079999999999
ATSC8c,0.04987018427907514
ATSC8d,5.715199999999999
ATSC8i,-3.048117931097895
ATSC8m,-476.15583171519967
ATSC8p,0.15169558406781353
ATSC8s,-21.446392120103642
ATSC8v,8.226615305964422
AXp-0d,0.731671393891065
AXp-1d,0.4477192090650241
AXp-2d,0.2890141285074415
AXp-3d,0.18202173766563298
AXp-4d,0.12021201620957067
AXp-5d,0.07770587248145328
AXp-6d,0.05127716187127582
AXp-7d,0.032130411114722174
GATS1Z,0.5752593030980697
GATS1c,1.4617500540421982
GATS1d,0.7880213976164681
GATS1i,1.2228330050752538
GATS1m,0.5753212684042205
GATS1p,0.7992295127359021
GATS1s,0.8241071857666908
GATS1v,0.7817561044551875
GATS2Z,0.6155692144745314
GATS2c,0.872178415626224
GATS2d,1.1660154013511967
GATS2i,1.286808906347086
GATS2m,0.6183950181552149
GATS2p,0.8934979633089724
GATS2s,0.5658352624896819
GATS2v,0.882728478197131
GATS3Z,0.8897534924630169
GATS3c,0.7300462614135342
GATS3d,1.092170007222824
GATS3i,1.0143004441995733
GATS3m,0.8905959185640798
GATS3p,0.9373803518492257
GATS3s,0.7932049302577221
GATS3v,0.9429907051286404
GATS4Z,0.7302828926380439
GATS4c,0.9667409717149142
GATS4d,1.125819381698999
GATS4i,1.1179257130629645
GATS4m,0.73547813172976
GATS4p,1.0394361471882223
GATS4s,1.0298471144691062
GATS4v,1.0202585890530609
GATS5Z,0.9482367772113546
GATS5c,1.078125521491595
GATS5d,1.19598271446863
GATS5i,0.995193525065626
GATS5m,0.9489428150241913
GATS5p,1.015661098201651
GATS5s,1.1237141797509607
GATS5v,1.0004590618088915
GATS6Z,0.8276305159588996
GATS6c,1.1491961200540446
GATS6d,1.1054732482948002
GATS6i,0.9011061327880401
GATS6m,0.8271677420476311
GATS6p,0.8155449133305694
GATS6s,1.345404539586053
GATS6v,0.9533052007564213
GATS7Z,1.0882459442169332
GATS7c,1.03318291543399
GATS7d,0.9052773430707703
GATS7i,0.9598724265240237
GATS7m,1.0882131182309365
GATS7p,1.0281004941902263
GATS7s,1.0178968774868198
GATS7v,1.0970727815046606
GATS8Z,1.0293169399229773
GATS8c,0.9432376422707481
GATS8d,0.8166108300287159
GATS8i,0.9321103708107656
GATS8m,1.0305458930546643
GATS8p,0.9780137424352551
GATS8s,1.0672427002879288
GATS8v,1.0564752616816955
MATS1Z,-0.030391211999288865
MATS1c,-0.5326927881015108
MATS1d,0.3238082340195017
MATS1i,-0.061426744224255626
MATS1m,-0.02736396226242533
MATS1p,0.08081579076828285
MATS1s,-0.13731539325198674
MATS1v,0.06178399346467283
MATS2Z,0.06379112386185291
MATS2c,-0.07159032451758944
MATS2d,-0.05101339745791823
MATS2i,-0.15542804721917083
MATS2m,0.06428044313644465
MATS2p,0.001918229575466834
MATS2s,0.08259838575371431
MATS2v,0.015088845514655282
MATS3Z,0.019668204317273768
MATS3c,0.15051515641519528
MATS3d,-0.08981130371975442
MATS3i,0.045135247649292366
MATS3m,0.01916714081534997
MATS3p,0.006832056532615896
MATS3s,0.058127555357921114
MATS3v,-0.00879444639598823
MATS4Z,0.18908547598992917
MATS4c,-0.042713455810982175
MATS4d,-0.11695012844361773
MATS4i,-0.10829153086270861
MATS4m,0.18417082738092275
MATS4p,-0.07387277362173457
MATS4s,-0.07659566284347046
MATS4v,-0.06410904160086114
MATS5Z,-0.11023321648549719
MATS5c,-0.08989571106913662
MATS5d,-0.14799402475458812
MATS5i,0.002954018421980201
MATS5m,-0.10905364569562594
MATS5p,-0.07821174263285285
MATS5s,-0.08188210652535458
MATS5v,-0.03774835799307428
MATS6Z,-0.08621041832582459
MATS6c,0.07091167468087951
MATS6d,-0.1258083089733369
MATS6i,0.09490244785017742
MATS6m,-0.08475391594398504
MATS6p,0.08851965635605412
MATS6s,-0.06418081156732432
MATS6v,-0.046864704523054704
MATS7Z,-0.11405749503304546
MATS7c,0.04022721667814895
MATS7d,-0.005064336637106583
MATS7i,-0.04286777008917787
MATS7m,-0.11326562224814302
MATS7p,-0.021439787542803665
MATS7s,0.00329302808297195
MATS7v,-0.07733912298698517
MATS8Z,-0.07716208667596482
MATS8c,0.012891670891962336
MATS8d,0.08140753908564656
MATS8i,-0.019515834774799415
MATS8m,-0.07530095537006849
MATS8p,0.00588694758044321
MATS8s,-0.0851547686029458
MATS8v,0.0017076394804327762
MAXaaN,3.799523721097389
MAXdsN,4.05142409176455
MAXsCl,5.98937736429802
MAXsOH,9.785449490436534
MINaaN,3.799523721097389
MINdsN,4.000803063116999
MINsCl,5.98937736429802
MINsOH,9.52872280946613
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,39.77981196012777
SpAD_D,437.8214172400199
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.3561995018833135
SssNH2,0
SsssAs,0
SsssCH,-1.210945154232493
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,800
TMWC10,143.46430155302056
TSRW10,68.31688913021526
VE1_Dt,5.572972429854433
VE2_Dt,0.17415538843295103
VE3_Dt,2.881079371288511
VR1_Dt,206.40953311012132
VR2_Dt,6.450297909691291
VR3_Dt,6.493013029895514
Xc-3dv,1.0096408535300423
Xc-4dv,0.0
Xc-5dv,0.16125613458215954
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.1111111111111111
Xch-5d,0.37935706248589945
Xch-6d,0.7332275389895386
Xch-7d,0.9484749441382132
Xp-0dv,18.223230438683316
Xp-1dv,10.157301204573804
Xp-2dv,7.499621047414506
Xp-3dv,5.077918087289733
Xp-4dv,3.4033365507972255
Xp-5dv,1.9587709245824674
Xp-6dv,1.1251269048771968
Xp-7dv,0.5829930601213507
Xpc-4d,5.720376658027264
Xpc-5d,8.396295219772245
Xpc-6d,11.523118521831885
n3Ring,0
n4Ring,1
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,52
nFRing,0
nHBAcc,7
nHBDon,4
nHRing,1
nSpiro,0
naRing,3
piPC10,7.275042463376407
AATS0dv,9.744197530864199
AATS0pe,6.795562
AATS0se,8.219991239999999
AATS1dv,9.061965811965813
AATS1pe,6.797528846153847
AATS1se,8.058248384615384
AATS2dv,7.85230352303523
AATS2pe,6.695167073170731
AATS2se,8.013093853658535
AATS3dv,6.550213675213675
AATS3pe,6.728244230769231
AATS3se,8.131718846153847
AATS4dv,5.592709061262521
AATS4pe,6.6809849056603765
AATS4se,8.106476726415094
AATS5dv,5.611111111111111
AATS5pe,6.612483636363637
AATS5se,8.062190909090909
AATS6dv,5.729559748427674
AATS6pe,6.806499056603774
AATS6se,8.255487849056603
AATS7dv,4.429012345679013
AATS7pe,6.519090740740741
AATS7se,8.015717333333335
AATS8dv,3.642934196332255
AATS8pe,6.368016504854369
AATS8se,7.904579766990293
AATSC0Z,13.153599999999999
AATSC0c,0.037557315142186944
AATSC0d,0.6816
AATSC0i,1.516377767762096
AATSC0m,61.39194555840001
AATSC0p,0.2501759427492096
AATSC0s,2.4451642889803384
AATSC0v,46.772197779109554
AATSC1Z,-0.399753846153846
AATSC1c,-0.020006510916698653
AATSC1d,0.22070769230769233
AATSC1i,-0.09314614928766997
AATSC1m,-1.6799268814769284
AATSC1p,0.020218166644478033
AATSC1s,-0.33575869590704976
AATSC1v,2.88977316191289
AATSC2Z,0.8390829268292684
AATSC2c,-0.0026887403790385395
AATSC2d,-0.034770731707317065
AATSC2i,-0.2356876352898279
AATSC2m,3.9463014655024375
AATSC2p,0.00047989489245183126
AATSC2s,0.20196662317240457
AATSC2v,0.705738466669887
AATSC3Z,0.25870769230769225
AATSC3c,0.00565294516316105
AATSC3d,-0.06121538461538461
AATSC3i,0.06844208607782334
AATSC3m,1.1767080654461521
AATSC3p,0.0017092161839630778
AATSC3s,0.14213142256691644
AATSC3v,-0.4113355861909387
AATSC4Z,2.487154716981132
AATSC4c,-0.001604202720704934
AATSC4d,-0.07971320754716983
