DLiP-ID,T0040B
CIC3,0.16981741079155377
CIC4,1.7763568394002505e-15
CIC5,1.7763568394002505e-15
GGI1,3.0
GGI2,1.333333333333334
GGI3,0.9375
GGI4,0.7333333333333334
GGI5,0.2361111111111111
GGI6,0.28244897959183674
GGI7,0.06944444444444445
GGI8,0.05316200554295793
GGI9,0.03812499999999999
JGI1,0.16666666666666669
JGI2,0.05797101449275364
JGI3,0.04464285714285715
JGI4,0.04313725490196079
JGI5,0.014756944444444444
JGI6,0.021726844583987437
JGI7,0.005787037037037037
JGI8,0.005316200554295792
JGI9,0.007624999999999999
MIC0,16.013126171191693
MIC1,28.992044828418774
MIC2,36.53919945925139
MIC3,39.18715387054936
MIC4,39.35832982062725
MIC5,39.35832982062725
MPC2,23
MPC3,27
MPC4,32
MPC5,36
MPC6,27
MPC7,27
MPC8,27
MPC9,24
Mare,1.0058571428571426
NaaN,1
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.2655879485134915
RPCG,0.17088709962918108
SIC0,0.34751626310250733
SIC1,0.6459927011617453
SIC2,0.8038246129056613
SIC3,0.9646754996157284
SIC4,0.9999999999999997
SIC5,0.9999999999999997
SaaN,3.8379305240614765
SaaO,0
SaaS,0
Sare,28.163999999999994
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.42048784328546
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,46.77775250178531
TIC1,86.9544533632097
TIC2,108.19956586104621
TIC3,129.8510503154494
TIC4,134.60593781761287
TIC5,134.60593781761287
Vabc,201.71088680049385
WPol,21
apol,32.27872299999999
bpol,14.183276999999997
nRot,2
ABCGG,10.845793889817811
ATS0Z,718.0
ATS0d,93.0
ATS0i,4560.24920538174
ATS0m,2842.8703049999995
ATS0p,43.273949953339006
ATS0s,160.61111111111111
ATS0v,6586.848083325953
ATS1Z,778.0
ATS1d,112.0
ATS1i,4362.027094321951
ATS1m,2977.619457999999
ATS1p,52.499747065999976
ATS1s,113.11111111111111
ATS1v,7940.529219828135
ATS2Z,1075.0
ATS2d,159.0
ATS2i,6724.934972354301
ATS2m,4053.5367150000015
ATS2p,72.51923849999997
ATS2s,178.47222222222223
ATS2v,10619.956445441652
ATS3Z,1072.0
ATS3d,165.0
ATS3i,9092.860123744746
ATS3m,3906.0389930000006
ATS3p,73.73332138709397
ATS3s,214.77777777777786
ATS3v,10572.395370438047
ATS4Z,905.0
ATS4d,137.0
ATS4i,8496.22231485104
ATS4m,3277.570336999999
ATS4p,59.940467175641004
ATS4s,199.6111111111112
ATS4v,8597.38607831139
ATS5Z,835.0
ATS5d,115.0
ATS5i,7156.461834723341
ATS5m,3071.5156759999995
ATS5p,51.089820106792
ATS5s,215.11111111111117
ATS5v,7571.047634518939
ATS6Z,664.0
ATS6d,100.0
ATS6i,6124.309380737843
ATS6m,2384.3232570000005
ATS6p,46.106808420245
ATS6s,153.16666666666669
ATS6v,6733.55575262638
ATS7Z,571.0
ATS7d,92.0
ATS7i,5111.9824225648445
ATS7m,2077.69142
ATS7p,44.91226848624499
ATS7s,110.99999999999997
ATS7v,6335.555210753136
ATS8Z,506.0
ATS8d,78.0
ATS8i,4637.1072619239985
ATS8m,1794.438358
ATS8p,43.05330672169799
ATS8s,103.99999999999997
ATS8v,5897.527426630308
C1SP1,0
C1SP2,2
C1SP3,0
C2SP1,0
C2SP2,9
C2SP3,0
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.0
JGI10,0.0
JGT10,0.36762981982400295
Kier1,13.432098765432098
Kier2,6.805293005671078
Kier3,4.301783264746228
MAXdO,11.560748299319728
MID_C,24.662772131814425
MID_N,6.0584710387144565
MID_O,3.541145106150226
MID_X,0.0
MID_h,9.599616144864683
MINdO,11.560748299319728
MPC10,23
MWC01,18.0
MWC02,4.418840607796598
MWC03,5.209486152841421
MWC04,6.0330862217988015
MWC05,6.838405200847344
MWC06,7.664346632098617
MWC07,8.474911799159631
MWC08,9.301003406873425
MWC09,10.114113079291366
MWC10,10.940064850284704
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.4312
SRW02,3.6109179126442243
SRW03,0.0
SRW04,4.859812404361672
SRW05,0.0
SRW06,6.304448802421981
SRW07,0.0
SRW08,7.83241092718792
SRW09,0.0
SRW10,9.397400683117311
SaaCH,13.517542097085748
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0.7195034433526504
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.45351851851851843
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.0639729780801215
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.802702916030886
VE1_D,4.072019326911225
VE2_A,0.22368840682534621
VE2_D,0.2395305486418368
VE3_A,1.8663403586373837
VE3_D,1.9347672765936337
VR1_A,89.21915195305655
VR1_D,78.69882573111292
VR2_A,5.248185409003327
VR2_D,4.6293426900654655
VR3_A,5.021723975595579
VR3_D,4.896256485549725
WPath,572
Xc-3d,0.8951682068889268
Xc-4d,0.0
Xc-5d,0.11785113019775792
Xc-6d,0.0
Xp-0d,12.08757566981053
Xp-1d,8.25402019542349
Xp-2d,7.1024326710221874
Xp-3d,5.4546842467522145
Xp-4d,4.348146273915359
Xp-5d,3.3419293924587357
Xp-6d,1.6106444792796768
Xp-7d,1.0498113339019313
ZMIC0,55.146137564235275
ZMIC1,38.75368708245145
ZMIC2,26.2258077925627
ZMIC3,21.123644916884558
ZMIC4,20.602949665961155
ZMIC5,20.602949665961155
nAcid,0
nAtom,28
nBase,0
nRing,2
piPC1,3.258096538021482
piPC2,3.784189633918261
piPC3,4.22683374526818
piPC4,4.7140245909001735
piPC5,5.156177599386914
piPC6,4.842709617586033
piPC7,4.974792203681026
piPC8,5.2336121648533664
piPC9,5.224569906325156
AATS0Z,25.642857142857142
AATS0d,3.3214285714285716
AATS0i,162.86604304934784
AATS0m,101.53108232142856
AATS0p,1.5454982126192502
AATS0s,5.736111111111112
AATS0v,235.2445744044983
AATS1Z,26.82758620689655
AATS1d,3.8620689655172415
AATS1i,150.4147273904121
AATS1m,102.67653303448273
AATS1p,1.8103361057241372
AATS1s,3.900383141762452
AATS1v,273.8113524078667
AATS2Z,24.431818181818183
AATS2d,3.6136363636363638
AATS2i,152.83943118987048
AATS2m,92.12583443181822
AATS2p,1.6481645113636356
AATS2s,4.0561868686868685
AATS2v,241.3626464873103
AATS3Z,19.142857142857142
AATS3d,2.9464285714285716
AATS3i,162.3725022097276
AATS3m,69.75069630357144
AATS3p,1.3166664533409638
AATS3s,3.835317460317462
AATS3v,188.792774472108
AATS4Z,17.745098039215687
AATS4d,2.6862745098039214
AATS4i,166.59259440884392
AATS4m,64.26608503921567
AATS4p,1.1753032779537451
AATS4s,3.9139433551198275
AATS4v,168.57619761394884
AATS5Z,19.41860465116279
AATS5d,2.6744186046511627
AATS5i,166.42934499356608
AATS5m,71.43059711627906
AATS5p,1.1881353513207442
AATS5s,5.002583979328167
AATS5v,176.07087522137067
AATS6Z,17.945945945945947
AATS6d,2.7027027027027026
AATS6i,165.52187515507683
AATS6m,64.44116910810813
AATS6p,1.246129957303919
AATS6s,4.13963963963964
AATS6v,181.9879933142265
AATS7Z,17.84375
AATS7d,2.875
AATS7i,159.7494507051514
AATS7m,64.927856875
AATS7p,1.403508390195156
AATS7s,3.468749999999999
AATS7v,197.9861003360355
AATS8Z,16.866666666666667
AATS8d,2.6
AATS8i,154.57024206413328
AATS8m,59.81461193333334
AATS8p,1.4351102240565998
AATS8s,3.466666666666666
AATS8v,196.5842475543436
AMID_C,1.4507513018714366
AMID_N,0.3563806493361445
AMID_O,0.20830265330295447
AMID_X,0.0
AMID_h,0.564683302639099
ATS0dv,254.0
ATS0pe,182.662
ATS0se,221.69763600000005
ATS1dv,249.0
ATS1pe,194.905
ATS1se,231.067192
ATS2dv,331.0
ATS2pe,292.6204000000001
ATS2se,348.7840920000001
ATS3dv,317.0
ATS3pe,365.3392
ATS3se,444.68333999999993
ATS4dv,273.0
ATS4pe,330.1037000000001
ATS4se,404.84069200000016
ATS5dv,254.0
ATS5pe,285.2257
ATS5se,348.56373600000006
ATS6dv,182.0
ATS6pe,244.26700000000002
ATS6se,299.18226799999997
ATS7dv,144.0
ATS7pe,201.646
ATS7se,247.64208000000002
ATS8dv,111.0
ATS8pe,187.54550000000003
ATS8se,230.205912
ATSC0Z,203.71428571428567
ATSC0c,0.910101577377704
ATSC0d,14.107142857142858
ATSC0i,45.52932264652008
ATSC0m,966.0660506785712
ATSC0p,6.062665720812962
ATSC0s,53.88095238095237
ATSC0v,1306.8819996072002
ATSC1Z,-5.061224489795907
ATSC1c,-0.7003736608897044
ATSC1d,2.3533163265306105
ATSC1i,-4.0349796414261725
ATSC1m,-19.76964798852059
ATSC1p,0.3590168533759332
ATSC1s,-8.680272108843539
ATSC1v,73.6990193711242
ATSC2Z,-15.408163265306108
ATSC2c,0.40446317326505715
ATSC2d,-4.0612244897959195
ATSC2i,-5.156546872021047
ATSC2m,-85.67050503061239
ATSC2p,-2.248596361249047
ATSC2s,5.825963718820861
ATSC2v,-481.724166856328
ATSC3Z,-38.0
ATSC3c,-0.06314233681417991
ATSC3d,-2.8571428571428577
ATSC3i,-13.793461473446724
ATSC3m,-183.18359875
ATSC3p,-1.530362583457464
ATSC3s,-7.4682539682539675
ATSC3v,-332.0578209325526
ATSC4Z,7.448979591836729
ATSC4c,-0.3040993818887671
ATSC4d,-2.9808673469387763
ATSC4i,-4.603655581841566
ATSC4m,33.06451297831637
ATSC4p,-1.0602217036000436
ATSC4s,1.2585034013605427
ATSC4v,-80.23993602571785
ATSC5Z,30.510204081632654
ATSC5c,0.41140069203034085
ATSC5d,1.1568877551020413
ATSC5i,-2.621660945488408
ATSC5m,143.54914502933673
ATSC5p,0.3812616729260889
ATSC5s,15.549886621315196
ATSC5v,145.73810925787157
ATSC6Z,-53.55102040816325
ATSC6c,-0.2663127620307831
ATSC6d,1.1441326530612246
ATSC6i,4.808884197838522
ATSC6m,-240.95481182525512
ATSC6p,1.2728493632675817
ATSC6s,-25.662131519274382
ATSC6v,114.38872918650335
ATSC7Z,-11.244897959183668
ATSC7c,0.0761400715697064
ATSC7d,-2.479591836734694
ATSC7i,9.283961095096036
ATSC7m,-47.432472311224515
ATSC7p,1.0848456910077906
ATSC7s,-5.863945578231293
ATSC7v,167.19007269080916
ATSC8Z,-61.551020408163254
ATSC8c,-0.004663805198111709
ATSC8d,-3.650510204081633
ATSC8i,-2.354747690326719
ATSC8m,-292.6254275841836
ATSC8p,-1.1721174217190322
ATSC8s,-6.820861678004535
ATSC8v,-340.8959936509747
AXp-0d,0.7110338629300311
AXp-1d,0.4585566775235272
AXp-2d,0.30880142047922554
AXp-3d,0.20202534247230425
AXp-4d,0.13587957105985496
AXp-5d,0.09283137201274266
AXp-6d,0.05965349923258062
AXp-7d,0.038881901255627085
GATS1Z,0.765524495816608
GATS1c,1.706625160965492
GATS1d,0.8579659537319947
GATS1i,1.2362633060126298
GATS1m,0.7646867831139196
GATS1p,0.9138293114114241
GATS1s,0.7828561415271155
GATS1v,0.8203948483846273
GATS2Z,0.8298721790131329
GATS2c,0.6104609302683771
GATS2d,1.2831990794016108
GATS2i,1.1900841306252072
GATS2m,0.8416148177439411
GATS2p,1.195614871380988
GATS2s,0.5672227132125498
GATS2v,1.1263241685712497
GATS3Z,1.0472913744740535
GATS3c,1.0509161597265817
GATS3d,1.1278481012658226
GATS3i,1.1579305440026226
GATS3m,1.0472852029945712
GATS3p,1.0476198088000757
GATS3s,1.0289300707026072
GATS3v,1.043892981425019
GATS4Z,1.008332645821302
GATS4c,1.399613148463855
GATS4d,1.1446016381236037
GATS4i,1.022225577337111
GATS4m,1.006346018101611
GATS4p,1.0013119763010006
GATS4s,1.0462881131241715
GATS4v,0.9660056889606664
GATS5Z,0.961675201409048
GATS5c,1.0092463199340724
GATS5d,0.9792169561377685
GATS5i,0.973514281803073
GATS5m,0.9548899163667415
GATS5p,0.869509656336963
GATS5s,1.3642802823993672
GATS5v,0.8388159303195374
GATS6Z,1.2358326068003491
GATS6c,1.2984708724987324
GATS6d,0.9569620253164556
GATS6i,0.8627936211925035
GATS6m,1.2181827600575443
GATS6p,0.7618647618764152
GATS6s,1.990687439538523
GATS6v,0.8394095749174962
GATS7Z,0.987826525245442
GATS7c,0.7260501301221158
GATS7d,1.1962025316455696
GATS7i,0.7900039827418194
GATS7m,0.984624984787517
GATS7p,0.8351471310183228
GATS7s,0.9713253977021654
GATS7v,0.8759204658494516
GATS8Z,1.1685483870967743
GATS8c,0.820823604743128
GATS8d,0.9888607594936708
GATS8i,0.989601500373092
GATS8m,1.1729592055367888
GATS8p,1.2123567828000419
GATS8s,0.8593018117543085
GATS8v,1.2441771316583359
MATS1Z,-0.023988005997001453
MATS1c,-0.7430190890838493
MATS1d,0.1610650371017022
MATS1i,-0.08556776569372587
MATS1m,-0.01975841711393226
MATS1p,0.057175667906316584
MATS1s,-0.15554573574900582
MATS1v,0.05444843061344139
MATS2Z,-0.04813209231161542
MATS2c,0.282809811686887
MATS2d,-0.1831990794016111
MATS2i,-0.07207308889779095
MATS2m,-0.05643257422419118
MATS2p,-0.23602240714775996
MATS2s,0.06880783084936863
MATS2v,-0.23456726975891778
MATS3Z,-0.09326788218793831
MATS3c,-0.03468971946851984
MATS3d,-0.10126582278481014
MATS3i,-0.15147887857388312
MATS3m,-0.0948090446928192
MATS3p,-0.126212020745575
MATS3s,-0.06930328472529092
MATS3v,-0.12704200571756163
MATS4Z,0.020075351318648068
MATS4c,-0.18344822988986229
MATS4d,-0.11600893521965751
MATS4i,-0.055513612662557575
MATS4m,0.018790708912841667
MATS4p,-0.0960109843989923
MATS4s,0.012823512082694312
MATS4v,-0.03370870378767082
MATS5Z,0.09752438109527384
MATS5c,0.29435046524071007
MATS5d,0.053400058875478384
MATS5i,-0.03749513408712694
MATS5m,0.09675721635587074
MATS5p,0.040949547008065225
MATS5s,0.1879236932520802
MATS5v,0.07261499811297531
MATS6Z,-0.19893104886092264
MATS6c,-0.22144119633111034
MATS6d,0.0613752993499829
MATS6i,0.07992993081466912
MATS6m,-0.188749187277345
MATS6p,0.15888016927595253
MATS6s,-0.3604240564028458
MATS6v,0.0662373831261914
MATS7Z,-0.04829943899018231
MATS7c,0.07320343605540623
MATS7d,-0.15379746835443037
MATS7i,0.17842272816746876
MATS7m,-0.042961258438974415
MATS7p,0.156571386803185
MATS7s,-0.0952275740167919
MATS7v,0.11193919087448424
MATS8Z,-0.28200093501636275
MATS8c,-0.004782856067685316
MATS8d,-0.24151898734177216
MATS8i,-0.0482714080337759
MATS8m,-0.28271055126448014
MATS8p,-0.18044475988763603
MATS8s,-0.11815191240732559
MATS8v,-0.24345701767250058
MAXaaN,3.8379305240614765
MAXsOH,9.42048784328546
MINaaN,3.8379305240614765
MINsOH,9.42048784328546
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,21.825641449598493
SpAD_D,138.4242336310889
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,281
TMWC10,103.9942579509919
TSRW10,49.00499072973311
VE1_Dt,4.057749733986938
VE2_Dt,0.23869116082276107
VE3_Dt,1.931256818308422
VR1_Dt,79.44291607219556
VR2_Dt,4.673112710129151
VR3_Dt,4.9056669779828175
Xc-3dv,0.25481579151560124
Xc-4dv,0.0
Xc-5dv,0.014433756729740644
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.1853954059492991
Xch-7d,0.2144276820809155
Xp-0dv,8.921477634980787
Xp-1dv,5.02556203426349
Xp-2dv,3.3162841575824347
Xp-3dv,2.0500059313767194
Xp-4dv,1.2844961244293878
Xp-5dv,0.7750150171487036
Xp-6dv,0.2820354423605714
Xp-7dv,0.14696277822257917
Xpc-4d,1.7384535700530244
Xpc-5d,2.552095759184338
Xpc-6d,3.4743580028902192
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,29
nFRing,0
nHBAcc,3
nHBDon,3
nHRing,1
nSpiro,0
naRing,2
piPC10,5.527815683500254
AATS0dv,9.071428571428571
AATS0pe,6.523642857142858
AATS0se,7.917772714285716
AATS1dv,8.586206896551724
AATS1pe,6.720862068965517
AATS1se,7.967834206896552
AATS2dv,7.5227272727272725
AATS2pe,6.6504636363636385
AATS2se,7.926911181818184
AATS3dv,5.660714285714286
AATS3pe,6.5239142857142856
AATS3se,7.940773928571427
AATS4dv,5.352941176470588
AATS4pe,6.472621568627453
AATS4se,7.9380527843137285
AATS5dv,5.906976744186046
AATS5pe,6.633155813953489
AATS5se,8.106133395348838
AATS6dv,4.918918918918919
AATS6pe,6.601810810810812
AATS6se,8.086007243243243
AATS7dv,4.5
AATS7pe,6.3014375
AATS7se,7.738815000000001
AATS8dv,3.7
AATS8pe,6.251516666666668
AATS8se,7.673530400000001
AATSC0Z,7.275510204081631
AATSC0c,0.03250362776348943
AATSC0d,0.5038265306122449
AATSC0i,1.626047237375717
AATSC0m,34.50235895280611
AATSC0p,0.21652377574332007
AATSC0s,1.9243197278911561
AATSC0v,46.67435712882858
AATSC1Z,-0.17452498240675543
AATSC1c,-0.02415081589274843
AATSC1d,0.08114883884588311
AATSC1i,-0.1391372290146956
AATSC1m,-0.6817119996041583
AATSC1p,0.012379891495721834
AATSC1s,-0.2993197278911565
AATSC1v,2.5413454955560066
AATSC2Z,-0.350185528756957
AATSC2c,0.009192344846933117
AATSC2d,-0.0923005565862709
AATSC2i,-0.11719424709138743
AATSC2m,-1.947056932513918
AATSC2p,-0.05110446275566016
AATSC2s,0.13240826633683775
AATSC2v,-10.948276519462
AATSC3Z,-0.6785714285714286
AATSC3c,-0.0011275417288246412
AATSC3d,-0.051020408163265314
AATSC3i,-0.24631181202583435
AATSC3m,-3.2711356919642856
AATSC3p,-0.02732790327602614
AATSC3s,-0.13336167800453513
AATSC3v,-5.929603945224153
AATSC4Z,0.14605842336934763
AATSC4c,-0.00596273297821112
AATSC4d,-0.058448379351740715
AATSC4i,-0.09026775650669737
AATSC4m,0.6483237838885563
AATSC4p,-0.020788660854902816
AATSC4s,0.02467653728157927
AATSC4v,-1.5733320789356442
AATSC5Z,0.7095396298054105
AATSC5c,0.009567457954193974
AATSC5d,0.026904366397721893
AATSC5i,-0.060968859197404836
AATSC5m,3.338352209984575
AATSC5p,0.008866550533164859
AATSC5s,0.36162527026314406
AATSC5v,3.3892583548342228
AATSC6Z,-1.447324875896304
AATSC6c,-0.007197642217048192
