DLiP-ID,T001H8
DLiP-Mol-ID,17177
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C24H29N3O4S/c1-17(2)20-6-4-5-7-22(20)32-23-10-8-19(16-21(23)27(30)31)9-11-24(29)26-14-12-25(13-15-26)18(3)28/h4-9,11,16-17,23H,10,12-15H2,1-3H3/b11-9+"
Standard Inchi Key(RDKit),FFZPSNRNURGDLB-PKNBQFBNSA-N
Canonical SMILES(RDKit),CC(=O)N1CCN(C(=O)/C=C/C2=CCC(Sc3ccccc3C(C)C)C([N+](=O)[O-])=C2)CC1
SMILES(SDF),
MW(SDF),
MW(RDKit),455.58
MW Monoisotopic(RDKit),455.187877408
MolLogP(RDKit),4.0083
XLogP(SDF),
XLogP(CDK),3.439
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),83.76
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),32
QED Weighted(RDKit),0.367671775205216
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,11729503.595912928
qed,0.36767177520521555
Chi0,23.25034789769755
Chi1,15.256927950821467
TPSA,83.76
Chi0n,18.691918836648185
Chi0v,19.50841541757591
Chi1n,10.801561189072334
Chi1v,11.68121400032723
Chi2n,8.229844365017978
Chi2v,9.474408624769788
Chi3n,5.688158808673465
Chi3v,7.032337631663844
Chi4n,3.8141541822194904
Chi4v,5.184944530621428
MolMR,125.92740000000008
MolWt,455.58000000000027
fr_SH,0
Kappa1,23.78601604991307
