DLiP-ID,C000QD
AATS5i,165.28551895580958
AATS5m,90.9201416923077
AATS5p,1.3804041523652566
AATS5s,3.9976785902711836
AATS5v,198.72389856416737
AATS6Z,27.970588235294116
AATS6d,2.911764705882353
AATS6i,162.43055752326867
AATS6m,107.05177547058824
AATS6p,1.4850639910998824
AATS6s,3.8475550714112803
AATS6v,213.1569592165098
AATS7Z,27.733333333333334
AATS7d,3.0
AATS7i,158.00202336591622
AATS7m,106.21071720000002
AATS7p,1.6438897043515663
AATS7s,3.0661179698216734
AATS7v,225.55054203776314
AATS8Z,25.571428571428573
AATS8d,2.8214285714285716
AATS8i,153.49766766624776
AATS8m,97.30003135714287
AATS8p,1.7114982669481071
AATS8s,2.5232216343327454
AATS8v,222.92908905762778
AMID_C,1.3759479141216548
AMID_N,0.3366958158260751
AMID_O,0.09851658115356271
AMID_X,0.19516830075780597
AMID_h,0.6303806977374438
ATS0dv,237.20987654320987
ATS0pe,181.11960000000002
ATS0se,219.06024200000002
ATS1dv,241.22222222222223
ATS1pe,189.07100000000003
ATS1se,223.52920800000004
ATS2dv,307.8888888888889
ATS2pe,290.47840000000014
ATS2se,345.5328280000001
ATS3dv,271.71604938271605
ATS3pe,359.8516000000001
ATS3se,437.62856899999986
ATS4dv,244.55555555555557
ATS4pe,308.64810000000006
ATS4se,377.64493400000003
ATS5dv,220.22222222222223
ATS5pe,263.1529
ATS5se,320.688756
ATS6dv,180.88888888888889
ATS6pe,230.06180000000003
ATS6se,279.80506999999994
ATS7dv,130.88888888888889
ATS7pe,195.6528
ATS7se,238.73371799999998
ATS8dv,101.33333333333333
ATS8pe,174.4719
ATS8se,214.59121000000005
ATSC0Z,462.00000000000006
ATSC0c,0.5455067720777546
ATSC0d,15.185185185185187
ATSC0i,43.03049164421471
ATSC0m,2150.351050962963
ATSC0p,7.154969668056964
ATSC0s,35.99502390669895
ATSC0v,1285.0649247260944
ATSC1Z,-6.2222222222222126
ATSC1c,-0.4918849625656579
ATSC1d,0.6598079561042529
ATSC1i,-5.061096463602811
ATSC1m,-25.895857331961505
ATSC1p,0.17990091872533512
ATSC1s,-3.1468094399106494
ATSC1v,40.903036159726554
ATSC2Z,0.11111111111113203
ATSC2c,0.5162239926448213
ATSC2d,-5.368998628257887
ATSC2i,-2.3799807134515083
ATSC2m,-6.204802829903805
ATSC2p,-0.8210732437564592
ATSC2s,8.084611200699815
ATSC2v,-334.67236396514244
ATSC3Z,33.00000000000002
ATSC3c,-0.481708110276284
ATSC3d,-2.3703703703703702
ATSC3i,-8.995481357162733
ATSC3m,152.30795370370393
ATSC3p,0.7757332368812966
ATSC3s,-12.789330330177762
ATSC3v,-119.70935249718494
ATSC4Z,-37.111111111111136
ATSC4c,0.28217769675952
ATSC4d,-1.359396433470508
ATSC4i,-7.236774278549217
ATSC4m,-174.2829798614542
ATSC4p,-1.6756891560801948
ATSC4s,12.930249809271187
ATSC4v,-149.80473187893998
ATSC5Z,-59.000000000000014
ATSC5c,-0.09330077484530375
ATSC5d,1.1399176954732506
ATSC5i,-1.8345839612676746
ATSC5m,-266.85895442798363
ATSC5p,0.13055648075720094
ATSC5s,-10.052926226366928
ATSC5v,71.06430648840902
ATSC6Z,14.111111111111107
ATSC6c,-0.01932812353943509
ATSC6d,0.10013717421124815
ATSC6i,0.6061896932108342
ATSC6m,65.52366997256516
ATSC6p,0.2583630334743057
ATSC6s,-13.196946394592985
ATSC6v,94.75095639744615
ATSC7Z,10.666666666666657
ATSC7c,0.002437287811265669
ATSC7d,-0.13168724279835398
ATSC7i,7.948652585606529
ATSC7m,42.86572189300414
ATSC7p,-0.11613357438999598
ATSC7s,-7.114433524448936
ATSC7v,8.516346021949786
ATSC8Z,3.1111111111111036
ATSC8c,-0.02192193039337788
ATSC8d,-1.5253772290809324
ATSC8i,-0.8557532056454398
ATSC8m,10.504222482853187
ATSC8p,-0.6441901153221467
ATSC8s,-0.5426558273741672
ATSC8v,-131.206927257113
AXp-0d,0.719878842100756
AXp-1d,0.4551508971337285
AXp-2d,0.3085703113128985
AXp-3d,0.20354927684767118
AXp-4d,0.13324319013425678
AXp-5d,0.08793667059171446
AXp-6d,0.05868587178411576
AXp-7d,0.039031536150699306
GATS1Z,0.5014687693259122
GATS1c,1.8980202605439136
GATS1d,0.9478222996515678
GATS1i,1.2485272974182438
GATS1m,0.5017767530407686
GATS1p,0.6906453249902332
GATS1s,0.5967105378936495
GATS1v,0.7107098862989654
GATS2Z,0.6229739252995067
GATS2c,0.4640411134842243
GATS2d,1.2542824730572883
GATS2i,1.1293343884880562
GATS2m,0.6259928687488001
GATS2p,0.8509683220715415
GATS2s,0.5142681527227914
GATS2v,0.9568639986120776
GATS3Z,0.9238816738816739
GATS3c,1.533457517095754
GATS3d,1.0304878048780486
GATS3i,1.1095539893935018
GATS3m,0.923730658018959
GATS3p,0.886936100848266
GATS3s,1.147680481832216
GATS3v,0.9738471812944943
GATS4Z,0.9860458690245923
GATS4c,1.0473403996531825
GATS4d,1.0382459782044628
GATS4i,1.0675972141744132
GATS4m,0.9879694564614918
GATS4p,1.096978339267542
GATS4s,0.8975653992430715
GATS4v,1.0579161579197573
GATS5Z,0.9242424242424242
GATS5c,1.618742778287971
GATS5d,0.9439024390243901
GATS5i,1.0078368963466073
GATS5m,0.922766644905759
GATS5p,0.9172582771003694
GATS5s,2.181443815450715
GATS5v,0.8911168913938597
GATS6Z,0.8482938629997453
GATS6c,1.2208059860395757
GATS6d,1.007173601147776
GATS6i,0.946689272066265
GATS6m,0.8483589258494231
GATS6p,0.9133154285650831
GATS6s,2.2330456439679462
GATS6v,0.8676001243169879
GATS7Z,0.8835497835497834
GATS7c,0.7081987961989012
GATS7d,0.9131707317073169
GATS7i,0.8001345516524735
GATS7m,0.887280661923665
GATS7p,0.9632143785298292
GATS7s,1.0781151323303293
GATS7v,0.9629515685650576
GATS8Z,0.9396258503401361
GATS8c,0.3851806736487751
GATS8d,0.8866724738675957
GATS8i,0.9265957734824022
GATS8m,0.9436582677737364
GATS8p,1.0749706992568555
GATS8s,0.26296961500294164
GATS8v,1.1436612623033608
MATS1Z,-0.012987012987012967
MATS1c,-0.8694990910331352
MATS1d,0.04189895470383278
MATS1i,-0.11341592512643957
MATS1m,-0.011612524975030946
MATS1p,0.024245509619445514
MATS1s,-0.08430119108548613
MATS1v,0.030692778770024593
MATS2Z,0.0001510117789187841
MATS2c,0.5942009579639478
MATS2d,-0.2220079410096426
MATS2i,-0.03472901278583753
MATS2m,-0.0018118153240485812
MATS2p,-0.07205587753563009
MATS2s,0.1410301543441634
MATS2v,-0.16352723369363883
MATS3Z,0.03571428571428573
MATS3c,-0.4415234924046214
MATS3d,-0.07804878048780486
MATS3i,-0.1045245012715552
MATS3m,0.03541467185915943
MATS3p,0.05420940079903639
MATS3s,-0.17765414413014977
MATS3v,-0.04657716127560653
MATS4Z,-0.04614534401768446
MATS4c,0.2971586961235114
MATS4d,-0.051427088738972504
MATS4i,-0.0966127902167306
MATS4m,-0.046559844106760374
MATS4p,-0.13454004494589794
MATS4s,0.2063622979424326
MATS4v,-0.06696785182329416
MATS5Z,-0.08841158841158842
MATS5c,-0.11840887671778529
MATS5d,0.0519699812382739
MATS5i,-0.029516199793192192
MATS5m,-0.08591550985544778
MATS5p,0.012632514196720119
MATS5s,-0.19335223042928187
MATS5v,0.038284731832458514
MATS6Z,0.024255156608097773
MATS6c,-0.0281367799133586
MATS6d,0.005236728837876607
MATS6i,0.011187088839795262
MATS6m,0.024197678142818056
MATS6p,0.02867526401202939
MATS6s,-0.291149355710949
MATS6v,0.05855222183964822
MATS7Z,0.02077922077922076
MATS7c,0.004021139869234181
MATS7d,-0.0078048780487804895
MATS7i,0.16624925846060315
MATS7m,0.017940861184701604
MATS7p,-0.014608058706051842
MATS7s,-0.17788542629117127
MATS7v,0.005964454614142164
MATS8Z,0.0064935064935064775
MATS8c,-0.038751130856514875
MATS8d,-0.09686411149825781
MATS8i,-0.019176880384750298
MATS8m,0.004710427013932528
MATS8p,-0.08681844288766974
MATS8s,-0.014537433381546347
MATS8v,-0.09845492094208884
MAXaaN,3.9728885144592816
MAXsCl,5.841474697095788
MINaaN,3.9728885144592816
MINsCl,5.7766915994069965
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,22.70166702013764
SpAD_D,156.1589839380189
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,313
TMWC10,106.833741496829
TSRW10,50.42497094897662
VE1_Dt,4.177344205112311
VE2_Dt,0.23207467806179505
VE3_Dt,2.0174623518849577
VR1_Dt,86.40877425890689
VR2_Dt,4.800487458828161
VR3_Dt,5.046875889478412
Xc-3dv,0.526240927432095
Xc-4dv,0.0
Xc-5dv,0.10714285714285714
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.17010345435994292
Xch-7d,0.2563640695691264
Xp-0dv,10.664700608346566
Xp-1dv,5.846532258064151
Xp-2dv,4.237390262486742
Xp-3dv,2.8229927688712877
Xp-4dv,1.587341000945712
Xp-5dv,1.0044893508446466
Xp-6dv,0.4573319658328133
Xp-7dv,0.2204161182871691
Xpc-4d,2.2273867100978126
Xpc-5d,2.9663621857932525
Xpc-6d,3.866992770572168
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,28
nFRing,0
nHBAcc,2
nHBDon,2
nHRing,1
nSpiro,0
naRing,2
piPC10,5.668371163176867
AATS0dv,8.785550983081848
AATS0pe,6.708133333333334
AATS0se,8.113342296296297
AATS1dv,8.615079365079366
AATS1pe,6.752535714285715
AATS1se,7.983186000000002
AATS2dv,7.160206718346254
AATS2pe,6.75531162790698
AATS2se,8.035647162790701
AATS3dv,5.031778692272519
AATS3pe,6.66391851851852
AATS3se,8.104232759259256
AATS4dv,5.203309692671395
AATS4pe,6.566980851063831
AATS4se,8.034998595744682
AATS5dv,5.646723646723647
AATS5pe,6.747510256410256
AATS5se,8.222788615384616
AATS6dv,5.3202614379084965
AATS6pe,6.766523529411765
AATS6se,8.22956088235294
AATS7dv,4.362962962962963
AATS7pe,6.5217600000000004
AATS7se,7.957790599999999
AATS8dv,3.619047619047619
AATS8pe,6.231139285714286
AATS8se,7.6639717857142875
AATSC0Z,17.111111111111114
AATSC0c,0.020203954521398317
AATSC0d,0.5624142661179699
AATSC0i,1.593721912748693
AATSC0m,79.64263151714678
AATSC0p,0.2649988765947024
AATSC0s,1.3331490335814424
AATSC0v,47.59499721207757
AATSC1Z,-0.22222222222222188
AATSC1c,-0.017567320091630638
AATSC1d,0.023564569860866174
AATSC1i,-0.18075344512867184
AATSC1m,-0.9248520475700538
AATSC1p,0.006425032811619111
AATSC1s,-0.11238605142538034
AATSC1v,1.4608227199902342
AATSC2Z,0.0025839793281658614
AATSC2c,0.012005209131274914
AATSC2d,-0.1248604332152997
AATSC2i,-0.0553483886849188
AATSC2m,-0.14429774023032105
AATSC2p,-0.01909472659898742
AATSC2s,0.18801421396976314
AATSC2v,-7.783078231747498
AATSC3Z,0.6111111111111115
AATSC3c,-0.008920520560671927
AATSC3d,-0.0438957475994513
AATSC3i,-0.16658298809560618
AATSC3m,2.8205176611797023
AATSC3p,0.014365430312616603
AATSC3s,-0.23683945055884745
AATSC3v,-2.2168398610589803
AATSC4Z,-0.7895981087470454
AATSC4c,0.0060037807821174466
AATSC4d,-0.028923328371712936
AATSC4i,-0.15397392082019612
AATSC4m,-3.708148507690515
AATSC4p,-0.035652960767663715
AATSC4s,0.27511169806959973
AATSC4v,-3.18733472082851
AATSC5Z,-1.5128205128205132
AATSC5c,-0.0023923275601359937
