DLiP-ID,I0002D
ATS0v,13175.325947708761
ATS1Z,1889.0
ATS1d,257.0
ATS1i,9965.780663054104
ATS1m,7172.929575
ATS1p,121.59339021999997
ATS1s,170.8317901234568
ATS1v,17179.540920823136
ATS2Z,2598.0
ATS2d,419.0
ATS2i,19956.530120405467
ATS2m,9571.721502
ATS2p,183.968219668433
ATS2s,384.3055555555556
ATS2v,25422.402267553793
ATS3Z,2813.0
ATS3d,466.0
ATS3i,26642.783018366827
ATS3m,10053.216558
ATS3p,212.72505956686598
ATS3s,412.63734567901236
ATS3v,27901.70693895834
ATS4Z,2907.0
ATS4d,464.0
ATS4i,27635.38709155941
ATS4m,10382.315670999998
ATS4p,218.30386780480902
ATS4s,485.98919753086426
ATS4v,28215.559417988377
ATS5Z,2769.0
ATS5d,441.0
ATS5i,26369.248883021926
ATS5m,9754.611707999999
ATS5p,213.91187476516797
ATS5s,481.945987654321
ATS5v,28027.37555326699
ATS6Z,2747.0
ATS6d,442.0
ATS6i,28068.889423400564
ATS6m,9745.468675
ATS6p,202.625362060205
ATS6s,469.0925925925926
ATS6v,26593.567359781813
ATS7Z,2742.0
ATS7d,425.0
ATS7i,24156.56053804252
ATS7m,9794.793502999999
ATS7p,189.394314829772
ATS7s,509.3518518518519
ATS7v,25772.119143934633
ATS8Z,2289.0
ATS8d,414.0
ATS8i,24540.388596506782
ATS8m,7845.361532999999
ATS8p,194.929540284433
ATS8s,427.88888888888886
ATS8v,25791.541795458354
C1SP1,0
C1SP2,0
C1SP3,8
C2SP1,0
C2SP2,7
C2SP3,6
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.6086956521739131
GGI10,0.19141720232629325
JGI10,0.005800521282614947
JGT10,0.4354349454581992
Kier1,25.103673469387754
Kier2,11.620158267388588
Kier3,6.575963718820861
MAXdO,13.32837964394512
MID_C,47.265462049737025
MID_N,6.199232610498793
MID_O,9.5417485889568
MID_X,0.0
MID_h,17.99257983267413
MINdO,13.32837964394512
MPC10,137
MWC01,35.0
MWC02,5.1298987149230735
MWC03,5.973809611869261
MWC04,6.85751406254539
MWC05,7.719129840906732
MWC06,8.610136937058975
MWC07,9.481969279105716
MWC08,10.37751432806502
MWC09,11.256806656974566
MWC10,12.155584290250093
NaaCH,3
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,3.2804400000000014
SRW02,4.2626798770413155
SRW03,0.0
SRW04,5.58724865840025
SRW05,3.044522437723423
SRW06,7.094234845924755
SRW07,5.2832037287379885
SRW08,8.68929604801586
SRW09,7.247792581767846
SRW10,10.336275956293182
SaaCH,5.30428037070353
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.5265867682999867
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,3.6836929846843542
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.8867878856853424
SssPH,0
SssSe,0
SsssB,0
SsssN,2.3399987650720426
SsssP,0
VE1_A,4.452441700421702
VE1_D,5.557001197265848
VE2_A,0.1391388031381782
VE2_D,0.17365628741455774
VE3_A,2.656603452228803
VE3_D,2.878209419555277
VR1_A,1188.340236576429
VR1_D,213.5243115102427
VR2_A,37.13563239301341
VR2_D,6.672634734695085
VR3_A,8.24346366314982
VR3_D,6.526901507233877
WPath,3101
Xc-3d,2.4924252015490467
Xc-4d,0.2041241452319315
Xc-5d,0.5561337577825363
Xc-6d,0.08333333333333333
Xp-0d,22.553830996061407
Xp-1d,15.437490172930893
Xp-2d,14.180653909546328
Xp-3d,11.425101956204102
Xp-4d,9.744006988077505
Xp-5d,6.900632102657237
Xp-6d,4.361194816343582
Xp-7d,3.5636794427017127
ZMIC0,106.7419308576311
ZMIC1,49.98398221263459
ZMIC2,34.54624228946244
ZMIC3,30.460395512488848
ZMIC4,29.717804531622058
ZMIC5,29.345820800787784
nAcid,0
nAtom,65
nBase,1
nRing,4
piPC1,3.7727609380946383
piPC2,4.340553386467307
piPC3,4.817252789942876
piPC4,5.359823952261125
piPC5,5.7290846575184196
piPC6,6.0297834114101185
piPC7,6.510490828376707
piPC8,6.752817831400948
piPC9,7.033905985605166
AATS0Z,24.369230769230768
AATS0d,3.0923076923076924
AATS0i,164.4132174078895
AATS0m,96.12117918461539
AATS0p,1.4472760901541077
AATS0s,3.8507610530758676
AATS0v,202.69732227244248
AATS1Z,27.779411764705884
AATS1d,3.7794117647058822
AATS1i,146.55559798608977
AATS1m,105.48425845588235
AATS1p,1.7881380914705878
AATS1s,2.5122322076978945
AATS1v,252.64030765916377
AATS2Z,20.456692913385826
AATS2d,3.2992125984251968
AATS2i,157.13803244413754
AATS2m,75.36788584251968
AATS2p,1.448568658806559
AATS2s,3.0260279965004377
AATS2v,200.17639580751018
AATS3Z,17.048484848484847
AATS3d,2.824242424242424
AATS3i,161.47141223252623
AATS3m,60.9285852
AATS3p,1.2892427852537331
AATS3s,2.5008323980546203
AATS3v,169.1012541755051
AATS4Z,17.0
AATS4d,2.7134502923976607
AATS4i,161.6104508278328
AATS4m,60.71529632163742
AATS4p,1.276630805876076
AATS4s,2.842042090823768
AATS4v,165.00327145022442
AATS5Z,16.680722891566266
AATS5d,2.6566265060240966
AATS5i,158.85089688567425
AATS5m,58.76272113253011
AATS5p,1.2886257515973973
AATS5s,2.903289082254946
AATS5v,168.8396117666686
AATS6Z,15.970930232558139
AATS6d,2.5697674418604652
AATS6i,163.19121757791027
AATS6m,56.65970159883721
AATS6p,1.178054430582587
AATS6s,2.7272825150732127
AATS6v,154.6137637196617
AATS7Z,18.28
AATS7d,2.8333333333333335
AATS7i,161.04373692028346
AATS7m,65.29862335333333
AATS7p,1.2626287655318131
AATS7s,3.3956790123456795
AATS7v,171.81412762623088
AATS8Z,15.05921052631579
AATS8d,2.723684210526316
AATS8i,161.4499249770183
AATS8m,51.6142206118421
AATS8p,1.282431186081796
AATS8s,2.8150584795321634
AATS8v,169.68119602275232
AMID_C,1.477045689054282
AMID_N,0.19372601907808729
AMID_O,0.2981796434049
AMID_X,0.0
AMID_h,0.5622681197710666
ATS0dv,424.44444444444446
ATS0pe,402.8267000000001
ATS0se,501.2485169999999
ATS1dv,358.33333333333337
ATS1pe,441.50820000000004
ATS1se,531.721644
ATS2dv,582.6666666666667
ATS2pe,809.8838
ATS2se,992.487054
ATS3dv,505.3333333333333
ATS3pe,1019.4043
ATS3se,1270.89603
ATS4dv,568.6666666666666
ATS4pe,1054.4149
ATS4se,1318.90463
ATS5dv,526.6666666666667
ATS5pe,1027.9415000000001
ATS5se,1282.750878
ATS6dv,492.0
ATS6pe,1060.2729
ATS6se,1331.588642
ATS7dv,581.3333333333333
ATS7pe,964.1211
ATS7se,1192.9911980000002
ATS8dv,349.66666666666663
ATS8pe,960.5208
ATS8se,1191.1569120000001
ATSC0Z,637.7846153846154
ATSC0c,0.9779911152733527
ATSC0d,37.784615384615385
ATSC0i,93.80903842804399
ATSC0m,2941.4386524
ATSC0p,17.337972830162215
ATSC0s,86.58484224965707
ATSC0v,3277.681226425196
ATSC1Z,150.88686390532538
ATSC1c,-0.3126776149608861
ATSC1d,12.579171597633138
ATSC1i,-16.247824794782833
ATSC1m,657.84032712
ATSC1p,-1.7777138588374795
ATSC1s,-13.599547325102883
ATSC1v,-11.85035045150774
ATSC2Z,70.5131360946745
ATSC2c,-0.19813684076524113
ATSC2d,2.6362130177514844
ATSC2i,-2.346948086441629
ATSC2m,331.21750607999985
ATSC2p,1.2291884702782652
ATSC2s,41.64956447187929
ATSC2v,212.22803166155813
ATSC3Z,22.192899408283978
ATSC3c,-0.2537556979773923
ATSC3d,-8.653254437869819
ATSC3i,9.098888626630835
ATSC3m,94.38305399999989
ATSC3p,1.639415214303773
ATSC3s,-4.870953360768175
ATSC3v,135.36933745654716
ATSC4Z,31.843550295857952
ATSC4c,0.538523108552441
ATSC4d,-5.0949112426035486
ATSC4i,19.404642545481572
ATSC4m,170.84680503999985
ATSC4p,2.2741383668148454
ATSC4s,20.94913923182442
ATSC4v,377.1493317911605
ATSC5Z,-194.20378698224857
ATSC5c,-0.10136290066775176
ATSC5d,5.30390532544379
ATSC5i,-33.808627456573966
ATSC5m,-860.4112983600002
ATSC5p,-5.551622831488508
ATSC5s,-26.370219478738015
ATSC5v,-652.8353083890562
ATSC6Z,84.80071005917154
ATSC6c,-0.6401754253104711
ATSC6d,0.7699408284023663
ATSC6i,-6.563109064039873
ATSC6m,392.4328274799998
ATSC6p,2.4147822599908766
ATSC6s,-48.49014746227711
ATSC6v,480.4744935986341
ATSC7Z,-137.44142011834322
ATSC7c,0.7179110892034207
ATSC7d,-14.426035502958577
ATSC7i,-9.88636479057222
ATSC7m,-597.0287308000003
ATSC7p,-4.959311250104808
ATSC7s,45.36394032921809
ATSC7v,-400.25509190414147
ATSC8Z,-366.7424852071006
ATSC8c,-0.20647702764001777
ATSC8d,-12.480946745562127
ATSC8i,39.45170488558762
ATSC8m,-1715.36397852
ATSC8p,3.1195266115055693
ATSC8s,-62.90525377229083
ATSC8v,-864.8767354205672
AXp-0d,0.704807218626919
AXp-1d,0.44107114779802553
AXp-2d,0.289401100194823
AXp-3d,0.18135082470165242
AXp-4d,0.1188293535131403
AXp-5d,0.07667369002952486
AXp-6d,0.04590731385624824
AXp-7d,0.030458798655570194
GATS1Z,0.8640202510954206
GATS1c,1.338600094635751
GATS1d,0.9216324966468671
GATS1i,1.4924073733953152
GATS1m,0.862367895759712
GATS1p,1.395909916039972
GATS1s,0.7397987010714684
GATS1v,1.1318378951798556
GATS2Z,0.9074719577459224
GATS2c,1.3332905512998783
GATS2d,1.1736643668727076
GATS2i,1.154222684632031
GATS2m,0.9075208662001967
GATS2p,1.001120285784477
GATS2s,0.5799235330278231
GATS2v,0.98046715374405
GATS3Z,1.0481737482895337
GATS3c,1.2566435863633643
GATS3d,1.2267298391076893
GATS3i,1.0230324096282988
GATS3m,1.0414361122638867
GATS3p,1.01906868619802
GATS3s,0.8801831210800741
GATS3v,0.9797161491400435
GATS4Z,1.1671981961851754
GATS4c,0.9222175907409258
GATS4d,1.2034973427052973
GATS4i,0.9628178105521289
GATS4m,1.1443425945446337
GATS4p,1.0950526089131454
GATS4s,1.1207214073651384
GATS4v,0.9646143672433892
GATS5Z,1.312374158928264
GATS5c,1.0340074944521993
GATS5d,1.0509791609434482
GATS5i,1.184120522234519
GATS5m,1.2867215235650165
GATS5p,1.3057746118475138
GATS5s,1.7164613085037848
GATS5v,1.1044067486550435
GATS6Z,1.0367282094549108
GATS6c,1.4600872396915774
GATS6d,1.0783273994394365
GATS6i,0.9871953515269295
GATS6m,1.0273952182751909
GATS6p,0.9781810006781151
GATS6s,1.7911245260323203
GATS6v,0.9183275366494695
GATS7Z,1.3209056992152322
GATS7c,1.2974387891593007
GATS7d,1.3945711183496199
GATS7i,1.1015134255428871
GATS7m,1.2924241339629896
GATS7p,1.264712461018685
GATS7s,1.1814021943794668
GATS7v,1.0345058656631636
GATS8Z,1.117684698043836
GATS8c,1.3223736818933014
GATS8d,1.1700668609634837
GATS8i,0.8502174880225886
GATS8m,1.1322622773896684
GATS8p,0.8180270975636823
GATS8s,1.8781944249942242
GATS8v,1.0678010654782355
MATS1Z,0.22614231672985663
MATS1c,-0.3056091304237543
MATS1d,0.31823026441847097
MATS1i,-0.16555983576066635
MATS1m,0.2137790496612904
MATS1p,-0.0980094572120638
MATS1s,-0.15013675556018827
MATS1v,-0.003455961727284607
MATS2Z,0.05658556116417515
MATS2c,-0.10369073676191067
MATS2d,0.03570878965862173
MATS2i,-0.012804671305002962
MATS2m,0.057631924667213355
MATS2p,0.03628522292427951
MATS2s,0.24619443394377052
MATS2v,0.033139478375833836
MATS3Z,0.013707852356057652
MATS3c,-0.10221398160855616
MATS3d,-0.09021814233540615
MATS3i,0.038209651555552504
MATS3m,0.012640482255365718
MATS3p,0.03724946637442663
MATS3s,-0.022161620498369262
MATS3v,0.01626982951413214
MATS4Z,0.01897862258244348
MATS4c,0.20930841110106363
MATS4d,-0.0512553098272282
MATS4i,0.07862817740932816
MATS4m,0.0220782330254187
MATS4p,0.04985811022735854
MATS4s,0.09196902013005445
MATS4v,0.043738499021137446
MATS5Z,-0.11923092795729427
MATS5c,-0.04058348977848347
MATS5d,0.054964973902123175
MATS5i,-0.14111985584564118
MATS5m,-0.11453852292298036
MATS5p,-0.1253796068573477
MATS5s,-0.11925514999883428
MATS5v,-0.07799058717011183
MATS6Z,0.05024702570615633
MATS6c,-0.2473711220754639
MATS6d,0.00770064767820619
MATS6i,-0.026439293547776195
MATS6m,0.050418560756701446
MATS6p,0.052633780910135805
MATS6s,-0.2116394111628873
MATS6v,0.05539729178501841
MATS7Z,-0.09338254213302458
MATS7c,0.3180957377455622
MATS7d,-0.16544516829533112
MATS7i,-0.0456682157821505
MATS7m,-0.0879543925902527
MATS7p,-0.1239496044951012
MATS7s,0.22703405082512995
MATS7v,-0.05291663867740669
MATS8Z,-0.2458991079952873
MATS8c,-0.09028312830979153
MATS8d,-0.1412545002571575
MATS8i,0.17984189087845887
MATS8m,-0.2493826638218101
MATS8p,0.07694141082778358
MATS8s,-0.3106810880034394
MATS8v,-0.11283849112017462
MAXaaN,4.010181336856884
MAXaaO,5.290239962817941
MAXssO,5.995722552910053
MINaaN,4.010181336856884
MINaaO,5.290239962817941
MINssO,5.383859088868523
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,11
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,-3.7242028190280805
SdssSe,0
SdsssP,0
SpAD_A,41.36474628580378
SpAD_D,403.7370538395352
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,9.412861646056887
SssNH2,0
SsssAs,0
SsssCH,-0.016767830817705054
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,955
TMWC10,144.56236372169883
TSRW10,83.5452541339046
VE1_Dt,5.5585805756204465
VE2_Dt,0.17370564298813895
VE3_Dt,2.8784935933209868
VR1_Dt,212.866341657968
VR2_Dt,6.6520731768115
VR3_Dt,6.523815274598897
Xc-3dv,1.3519766607575616
Xc-4dv,0.05103103630798288
Xc-5dv,0.21759793407088152
Xc-6dv,0.01473139127471974
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.24056261216234406
Xch-6d,0.5201711722613396
Xch-7d,0.5305203194349501
Xp-0dv,19.747989184521344
Xp-1dv,12.947088434510563
Xp-2dv,10.301783802476079
Xp-3dv,7.753911790175851
Xp-4dv,5.985007403870565
Xp-5dv,3.7204299144284634
Xp-6dv,2.369193771213323
Xp-7dv,1.641016657144078
Xpc-4d,4.970057442512771
Xpc-5d,8.596785817927795
Xpc-6d,12.069450280642702
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,68
nFRing,0
nHBAcc,7
nHBDon,1
nHRing,2
nSpiro,0
naRing,2
piPC10,7.150480845024069
AATS0dv,6.52991452991453
AATS0pe,6.197333846153847
AATS0se,7.7115156461538445
AATS1dv,5.269607843137256
AATS1pe,6.492767647058824
AATS1se,7.8194359411764705
AATS2dv,4.587926509186352
AATS2pe,6.37703779527559
AATS2se,7.814858692913385
AATS3dv,3.0626262626262624
AATS3pe,6.178207878787879
AATS3se,7.702400181818183
AATS4dv,3.3255360623781676
AATS4pe,6.166169005847953
AATS4se,7.712892573099415
AATS5dv,3.172690763052209
AATS5pe,6.192418674698796
AATS5se,7.727414927710844
AATS6dv,2.86046511627907
AATS6pe,6.164377325581395
AATS6se,7.741794430232558
AATS7dv,3.875555555555555
AATS7pe,6.427474
AATS7se,7.9532746533333345
AATS8dv,2.3004385964912277
AATS8pe,6.3192157894736845
AATS8se,7.836558631578948
AATSC0Z,9.812071005917161
AATSC0c,0.01504601715805158
AATSC0d,0.581301775147929
AATSC0i,1.4432159758160614
AATSC0m,45.252902344615386
AATSC0p,0.26673804354095715
AATSC0s,1.3320744961485704
AATSC0v,50.42586502192609
AATSC1Z,2.2189244691959615
AATSC1c,-0.004598200220013031
AATSC1d,0.18498781761225203
AATSC1i,-0.23893859992327696
AATSC1m,9.674122457647059
AATSC1p,-0.026142850865257052
AATSC1s,-0.19999334301621885
AATSC1v,-0.17426985958099617
AATSC2Z,0.5552215440525551
AATSC2c,-0.0015601326044507177
AATSC2d,0.02075758281694082
AATSC2i,-0.01847990619245377
AATSC2m,2.6080118588976364
AATSC2p,0.009678649372269804
AATSC2s,0.3279493265502306
AATSC2v,1.6710868634768357
AATSC3Z,0.13450242065626652
AATSC3c,-0.0015379133210751048
AATSC3d,-0.05244396629012012
AATSC3i,0.05514477955533839
AATSC3m,0.5720185090909085
AATSC3p,0.00993584978365923
AATSC3s,-0.029520929459201064
AATSC3v,0.8204202270093767
AATSC4Z,0.18621959237343833
AATSC4c,0.003149257944751117
AATSC4d,-0.029794802588324846
AATSC4i,0.11347744178644194
