DLiP-ID,C000L6
DLiP-Mol-ID,30980
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C15H18N2/c1-2-7-14-12(5-1)13-6-3-4-11-10-16-8-9-17(14)15(11)13/h3-4,6,16H,1-2,5,7-10H2"
Standard Inchi Key(RDKit),OIGHTPDWPMLMGT-UHFFFAOYSA-N
Canonical SMILES(RDKit),c1cc2c3c(c1)c1c(n3CCNC2)CCCC1
SMILES(SDF),
MW(SDF),
MW(RDKit),226.323
MW Monoisotopic(RDKit),226.146998576
MolLogP(RDKit),2.6233
XLogP(SDF),
XLogP(CDK),3.845
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),2
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),16.96
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),0
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),17
QED Weighted(RDKit),0.730424329825592
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,19112.28520923076
qed,0.730424329825592
Chi0,11.24227620818978
Chi1,8.449489742783179
TPSA,16.96
Chi0n,10.12901187137467
Chi0v,10.12901187137467
Chi1n,6.775225250339458
Chi1v,6.775225250339458
Chi2n,5.274072570132287
Chi2v,5.274072570132287
Chi3n,4.306781778050118
Chi3v,4.306781778050118
Chi4n,3.569273282368864
Chi4v,3.569273282368864
MolMR,70.28670000000004
MolWt,226.32299999999992
fr_SH,0
Kappa1,9.719780845934695
Kappa2,3.60603203754719
Kappa3,1.3050271430374953
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,1
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,580.1096118722812
MolLogP,2.6233000000000004
NOCount,2
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,2.11429612758729
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,9.883888251797686
SMR_VSA4,0.0
SMR_VSA5,38.77279930352918
SMR_VSA6,6.544756405912575
SMR_VSA7,35.01993218362728
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,101.62499423616765
NHOHCount,1
PEOE_VSA1,9.883888251797686
PEOE_VSA2,0.0
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,36.81018947509803
PEOE_VSA8,30.714421427050983
PEOE_VSA9,5.516700717616262
RingCount,4
SMR_VSA10,10.902924932081056
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,226.146998576
NumHDonors,1
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,11.11185605370393
SlogP_VSA3,25.931156057677168
SlogP_VSA4,0.0
SlogP_VSA5,29.66247422409447
SlogP_VSA6,18.19910120538483
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,1
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,0.0
EState_VSA4,19.634269217737724
EState_VSA5,42.1496629154821
EState_VSA6,11.257379486545457
EState_VSA7,0.0
EState_VSA8,28.082989457182517
EState_VSA9,0.0
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SlogP_VSA12,0.0
