DLiP-ID,C00121
DLiP-Mol-ID,31714
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C14H9F3N4/c15-14(16,17)9-5-7-10(8-6-9)18-13-11-3-1-2-4-12(11)19-21-20-13/h1-8H,(H,18,19,20)"
Standard Inchi Key(RDKit),BTQQRTVTLFERGV-UHFFFAOYSA-N
Canonical SMILES(RDKit),FC(F)(F)c1ccc(Nc2nnnc3ccccc23)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),290.248
MW Monoisotopic(RDKit),290.077930948
MolLogP(RDKit),3.7872
XLogP(SDF),
XLogP(CDK),3.33
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),50.7
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),21
QED Weighted(RDKit),0.7798697791078
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,68658.60185057556
qed,0.7798697791078002
Chi0,14.872032720186706
Chi1,10.03782470590011
TPSA,50.7
Chi0n,10.594336359044565
Chi0v,10.594336359044565
Chi1n,6.062877779249344
Chi1v,6.062877779249344
Chi2n,4.355307913516106
Chi2v,4.355307913516106
Chi3n,2.9313145720378846
Chi3v,2.9313145720378846
Chi4n,1.9018132104919183
Chi4v,1.9018132104919183
MolMR,72.05970000000002
MolWt,290.24800000000005
fr_SH,0
Kappa1,13.290802979931568
Kappa2,5.0065211471642215
Kappa3,2.76077756341648
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,3
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,763.7711730554653
MolLogP,3.7872000000000012
NOCount,4
fr_Ar_N,3
fr_COO2,0
fr_urea,0
BalabanJ,1.9211104005452542
SMR_VSA1,13.171245143024459
SMR_VSA2,0.0
SMR_VSA3,15.410748712256943
SMR_VSA4,0.0
SMR_VSA5,6.176298517443475
SMR_VSA6,5.316788604006331
SMR_VSA7,54.09438803938988
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
