DLiP-ID,T0024C
ATSC4s,-37.16469587028577
ATSC4v,-746.9064187678182
ATSC5Z,-11.41816715936576
ATSC5c,-0.5188061201721063
ATSC5d,-9.034399355012091
ATSC5i,-25.81112196840498
ATSC5m,-64.17805889680191
ATSC5p,-4.553327015819553
ATSC5s,-2.1906670847143848
ATSC5v,-546.8212114134589
ATSC6Z,33.2402579951626
ATSC6c,0.7225316512160518
ATSC6d,-2.7890352055898946
ATSC6i,-1.2870097417199777
ATSC6m,138.64588758022046
ATSC6p,-0.9882861694959599
ATSC6s,48.546171877332846
ATSC6v,-291.9497908970252
ATSC7Z,-0.09459822628324233
ATSC7c,-0.6260659618673666
ATSC7d,0.6353130878796025
ATSC7i,2.254434838311007
ATSC7m,1.394918143241
ATSC7p,-0.5177189217979214
ATSC7s,-11.401303413061008
ATSC7v,-21.48141478281638
ATSC8Z,55.4058048911583
ATSC8c,0.4708959934728594
ATSC8d,1.3942488578339156
ATSC8i,-6.551484849586994
ATSC8m,249.51919130905662
ATSC8p,-0.04198975374488739
ATSC8s,18.675706948550264
ATSC8v,13.135995733145467
AXp-0d,0.7031695235391909
AXp-1d,0.4441727198087933
AXp-2d,0.2866136844758425
AXp-3d,0.1824294223926805
AXp-4d,0.11704180561377046
AXp-5d,0.07637560305505178
AXp-6d,0.050628337261797086
AXp-7d,0.0329592158791279
GATS1Z,0.8064329463713411
GATS1c,1.665659498829552
GATS1d,0.7919949856733522
GATS1i,1.575298087370257
GATS1m,0.8128089314742061
GATS1p,1.2385512816728135
GATS1s,0.6324417637952159
GATS1v,1.0668160210029662
GATS2Z,0.8975949316133188
GATS2c,0.8784687178646532
GATS2d,1.2310950541921015
GATS2i,1.1104102049153304
GATS2m,0.9018863992981222
GATS2p,0.9957418695370773
GATS2s,0.449318744461151
GATS2v,0.980096704436311
GATS3Z,0.9826055627008299
GATS3c,0.9879554452721173
GATS3d,1.290896492312302
GATS3i,1.1686031671944015
GATS3m,0.9845841361571709
GATS3p,1.057255198597943
GATS3s,0.8477485453644708
GATS3v,1.0282403964158455
GATS4Z,1.1462072292230947
GATS4c,0.8968784864814866
GATS4d,1.099108759470529
GATS4i,0.9930105838506066
GATS4m,1.1449691323825029
GATS4p,1.0082913054417
GATS4s,1.1580072388310962
GATS4v,1.0634439653891465
GATS5Z,0.9668309042997455
GATS5c,0.9946995564832168
GATS5d,1.0910827472432056
GATS5i,1.1090451455560597
GATS5m,0.9708568831372972
GATS5p,1.1289466006628948
GATS5s,0.9735137971295981
GATS5v,1.0691734690691566
GATS6Z,1.0053643440436566
GATS6c,0.8647013028848333
GATS6d,1.0168315582707104
GATS6i,0.9455477426450604
GATS6m,1.004092876801902
GATS6p,0.9773650074083562
GATS6s,1.3241399053523917
GATS6v,0.9880527413281488
GATS7Z,1.0001610191272143
GATS7c,1.2167548577084093
GATS7d,0.9372534363190896
GATS7i,0.9388565283965787
GATS7m,0.9986592884227433
GATS7p,0.9865814829864583
GATS7s,1.1206298761697415
GATS7v,0.9796203118136569
GATS8Z,0.94317024678545
GATS8c,0.8657417668325105
GATS8d,0.9072814366018502
GATS8i,0.9709915826206658
GATS8m,0.9451596858501424
GATS8p,0.9769203095430748
GATS8s,0.8584642580671509
GATS8v,0.9805534636583232
MATS1Z,0.051790849120433045
MATS1c,-0.6322481100718853
MATS1d,0.32863986389684835
MATS1i,-0.2856961335596522
MATS1m,0.05168411728310348
MATS1p,-0.08633963195740657
MATS1s,-0.022147048609487085
MATS1v,-0.018562736403911373
MATS2Z,0.03008085018099174
MATS2c,0.18287584295730364
MATS2d,-0.022469997093143998
MATS2i,0.06257700908028031
MATS2m,0.028375667022394177
MATS2p,0.03620031545823795
MATS2s,0.16167415483113698
MATS2v,0.01037716671894963
MATS3Z,-0.04108998251153367
MATS3c,-0.06434816163811824
MATS3d,-0.13235762308743937
MATS3i,-0.09890020892575092
MATS3m,-0.040101525980716944
MATS3p,-0.044796721136335364
MATS3s,-0.07531783592957245
MATS3v,-0.029747741040813257
MATS4Z,-0.17381393578752502
MATS4c,0.021499769163808784
MATS4d,-0.10266258840625565
MATS4i,0.053727773032980146
MATS4m,-0.17239088835050329
MATS4p,-0.033883523145850435
MATS4s,-0.1428516499878423
MATS4v,-0.09449131926760936
MATS5Z,-0.00916946690751975
MATS5c,-0.12705963274723087
MATS5d,-0.09729674973227978
MATS5i,-0.1051792812445123
MATS5m,-0.010855794590374338
MATS5p,-0.12691628586309014
MATS5s,-0.00831830271509233
MATS5v,-0.06833996211879764
MATS6Z,0.027701220012013344
MATS6c,0.1836310855091209
MATS6d,-0.031170219795402247
MATS6i,-0.00544241894513033
MATS6m,0.024337101419989605
MATS6p,-0.028586306755552588
MATS6s,0.19129347082822445
MATS6v,-0.03786381499531728
MATS7Z,-9.083130253118577e-05
MATS7c,-0.1833274321880941
MATS7d,0.008180723391885721
MATS7i,0.010984134964226833
MATS7m,0.00028211658658337807
MATS7p,-0.017253905219501715
MATS7s,-0.051762792682029095
MATS7v,-0.0032099415161781033
MATS8Z,0.0560422557493839
MATS8c,0.1452580296760893
MATS8d,0.018912632968058504
MATS8i,-0.03362603845034079
MATS8m,0.053160816472976866
MATS8p,-0.0014741595435905466
MATS8s,0.08931986070271446
MATS8v,0.0020677833228415357
MAXaaN,4.718635533285293
MAXsOH,9.401451327957764
MAXssO,5.079836453573504
MINaaN,4.175747959343193
MINsOH,9.401451327957764
MINssO,5.079836453573504
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,9
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,41.82812266714899
SpAD_D,435.9942652367746
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,6.2747030700529915
SssNH2,0
SsssAs,0
SsssCH,-0.5585249782956938
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,939
TMWC10,144.24177914612656
TSRW10,81.80308938607023
VE1_Dt,5.561745074146737
VE2_Dt,0.17380453356708553
VE3_Dt,2.879062731080325
VR1_Dt,211.88804929625726
VR2_Dt,6.6215015405080395
VR3_Dt,6.519208875642689
Xc-3dv,0.7979326736986203
Xc-4dv,0.0
Xc-5dv,0.12260474661014611
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.4545300305751142
Xch-7d,0.6515786798453315
Xp-0dv,18.288875494708066
Xp-1dv,11.048521917276867
Xp-2dv,8.154774044647398
Xp-3dv,6.037130618510991
Xp-4dv,4.340057355207438
Xp-5dv,2.9735237571385733
Xp-6dv,1.7765084387171104
Xp-7dv,1.1399994444218082
Xpc-4d,4.455420238564377
Xpc-5d,6.9650579056004815
Xpc-6d,10.281060211364586
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,64
nFRing,1
nHBAcc,6
nHBDon,2
nHRing,4
nSpiro,0
naRing,2
piPC10,6.084214634488596
AATS0dv,7.409836065573771
AATS0pe,6.286227868852458
AATS0se,7.748891278688522
AATS1dv,6.84375
AATS1pe,6.5571093750000005
AATS1se,7.829273062499996
AATS2dv,5.269565217391304
AATS2pe,6.433748695652173
AATS2se,7.812834643478258
AATS3dv,3.4705882352941178
AATS3pe,6.196787581699345
AATS3se,7.650394588235294
AATS4dv,3.184049079754601
AATS4pe,6.241458895705522
AATS4se,7.72297160736196
AATS5dv,3.3454545454545452
AATS5pe,6.106679393939393
AATS5se,7.598045745454543
AATS6dv,3.9056603773584904
AATS6pe,6.283996226415094
AATS6se,7.811970012578616
AATS7dv,3.210144927536232
AATS7pe,6.137342753623187
AATS7se,7.665826985507246
AATS8dv,3.2900763358778624
AATS8pe,6.128873282442748
AATS8se,7.661003145038169
AATSC0Z,7.546895995700081
AATSC0c,0.024746486733908092
AATSC0d,0.5627519484009675
AATSC0i,1.4872800078287205
AATSC0m,35.829522147809726
AATSC0p,0.21743404418378706
AATSC0s,1.5960912538445464
AATSC0v,48.493851111585364
AATSC1Z,0.39086015184090317
AATSC1c,-0.015645919468432374
AATSC1d,0.1849427237301802
AATSC1i,-0.4249101477572347
AATSC1m,1.8518172248849518
AATSC1p,-0.018773175349838654
AATSC1s,-0.03534871058407236
AATSC1v,-0.9001785753948837
AATSC2Z,0.22701704777818063
AATSC2c,0.004525534621695174
AATSC2d,-0.012645034644730862
AATSC2i,0.09306953455481722
AATSC2m,1.0166865900377462
AATSC2p,0.00787118099081354
AATSC2s,0.2580467044986867
AATSC2v,0.5032287778288421
AATSC3Z,-0.31010182447967977
AATSC3c,-0.0015923909283290668
AATSC3d,-0.07448451027817739
AATSC3i,-0.14709230350535293
AATSC3m,-1.436818513287065
AATSC3p,-0.009740332242846731
AATSC3s,-0.1202141391856891
AATSC3v,-1.4425825249391957
AATSC4Z,-1.3117556959917436
AATSC4c,0.0005320437523942803
AATSC4d,-0.05777357165350695
AATSC4i,0.07990824269711043
