DLiP-ID,T000D8
DLiP-Mol-ID,15815
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C21H26N2O3S/c24-21(22-15-14-18-9-3-1-4-10-18)20-13-7-8-16-23(20)27(25,26)17-19-11-5-2-6-12-19/h1-6,9-12,20H,7-8,13-17H2,(H,22,24)"
Standard Inchi Key(RDKit),AZVJTFOEUQTRNO-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(NCCc1ccccc1)C1CCCCN1S(=O)(=O)Cc1ccccc1
SMILES(SDF),
MW(SDF),
MW(RDKit),386.517
MW Monoisotopic(RDKit),386.166413692
MolLogP(RDKit),2.7298
XLogP(SDF),
XLogP(CDK),3.109
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),66.48
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),7
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),27
QED Weighted(RDKit),0.795648776176702
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,FKBP1A/FK506
Common Target Pref Name,FKBP1A/FK506
RDKit Descriptors
Ipc,1438425.2668457283
qed,0.7956487761767019
Chi0,19.114673407305983
Chi1,13.060480075219148
TPSA,66.48
Chi0n,15.380807186747132
Chi0v,16.197303767674857
Chi1n,9.412084256643551
Chi1v,11.021249564169954
Chi2n,6.890745813044701
Chi2v,8.812266919090689
Chi3n,4.861259177373116
Chi3v,6.711045343827237
Chi4n,3.4602713050969207
Chi4v,5.235925207078332
MolMR,106.56650000000003
MolWt,386.5170000000001
fr_SH,0
