DLiP-ID,C002HZ
ATS2m,7949.861556999999
ATS2p,135.64240142079203
ATS2s,343.30555555555554
ATS2v,20355.261108341256
ATS3Z,2194.0
ATS3d,326.0
ATS3i,16824.480380854835
ATS3m,8123.980852
ATS3p,141.81744334303704
ATS3s,447.61111111111103
ATS3v,21047.578706049528
ATS4Z,2187.0
ATS4d,324.0
ATS4i,16705.42325458124
ATS4m,8043.602714
ATS4p,138.33933423164103
ATS4s,480.6944444444444
ATS4v,20532.34244745285
ATS5Z,2057.0
ATS5d,297.0
ATS5i,16403.52557070879
ATS5m,7506.635903999999
ATS5p,131.78912728649001
ATS5s,459.8333333333333
ATS5v,19787.91752514257
ATS6Z,1954.0
ATS6d,289.0
ATS6i,16162.346939237535
ATS6m,7126.061378
ATS6p,130.849267044188
ATS6s,416.3611111111111
ATS6v,19205.17872947535
ATS7Z,1663.0
ATS7d,258.0
ATS7i,16238.50863797364
ATS7m,5865.116453999999
ATS7p,121.748884546188
ATS7s,374.80555555555554
ATS7v,17114.89313074154
ATS8Z,1424.0
ATS8d,247.0
ATS8i,15446.174693553874
ATS8m,5082.141390999997
ATS8p,110.346037653225
ATS8s,293.58333333333326
ATS8v,15142.180588974114
C1SP1,0
C1SP2,3
C1SP3,4
C2SP1,0
C2SP2,14
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.18181818181818182
GGI10,0.17427813488419552
JGI10,0.006703005187853673
JGT10,0.45392427671639807
Kier1,25.619834710743802
Kier2,12.459259259259259
Kier3,7.239150507848569
MAXdO,11.961045920533794
MID_C,45.17602822639897
MID_N,6.044766385460643
MID_O,11.048354964610702
MID_X,0.0
MID_h,17.093121350071343
MINdO,11.919595777262122
MPC10,91
MWC01,33.0
MWC02,5.056245805348308
MWC03,5.8888779583328805
MWC04,6.75343791859778
MWC05,7.60339933974067
MWC06,8.473659189392508
MWC07,9.332115428902103
MWC08,10.205774946126926
MWC09,11.069898666768673
MWC10,11.946115980467878
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,1
NdssC,7
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.725100000000001
SRW02,4.204692619390966
SRW03,0.0
SRW04,5.5093883366279774
SRW05,3.044522437723423
SRW06,6.985641817639208
SRW07,5.41610040220442
SRW08,8.53915035876828
SRW09,7.496097345175956
SRW10,10.136066450636823
SaaCH,11.837333322548389
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.2488069875389092
SaasN,0
SdCH2,0
SddsN,0
SdsCH,1.4568370496346685
SdssC,-2.03770068001678
SdssS,0
SsCH3,3.258973130416
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,4.951088892340097
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.890411991084009
VE1_D,5.484122529047443
VE2_A,0.12549716100270997
VE2_D,0.17690717835636913
VE3_A,2.4899171738177275
VE3_D,2.83325921594803
VR1_A,2104.8512530904864
VR1_D,196.46122501955838
VR2_A,67.89842751904794
VR2_D,6.337458871598658
VR3_A,8.78340219149582
VR3_D,6.411867195183915
WPath,3303
Xc-3d,2.025409344785511
Xc-4d,0.0
Xc-5d,0.4841765817052399
Xc-6d,0.0
Xp-0d,22.380104409694468
Xp-1d,14.884249150759292
Xp-2d,13.227953584621757
Xp-3d,10.800812437755065
Xp-4d,8.766500601173068
Xp-5d,5.964031960320129
Xp-6d,3.8139395114267045
Xp-7d,2.6551594536315917
ZMIC0,102.64042224092705
ZMIC1,49.85830752255981
ZMIC2,31.27374696970951
ZMIC3,25.771409686672214
ZMIC4,25.38798707508844
ZMIC5,25.38798707508844
nAcid,0
nAtom,52
nBase,0
nRing,3
piPC1,3.817712325956905
piPC2,4.366278277705742
piPC3,4.887525596934148
piPC4,5.371509741098743
piPC5,5.69057058068397
piPC6,5.898698004513856
piPC7,6.283317596429337
piPC8,6.648255657504148
piPC9,6.896125413499968
AATS0Z,25.846153846153847
AATS0d,3.4038461538461537
AATS0i,161.90720057181213
AATS0m,102.29892613461541
AATS0p,1.5034979808044033
AATS0s,6.197649572649572
AATS0v,230.73880101896123
AATS1Z,26.85185185185185
AATS1d,3.9814814814814814
AATS1i,147.3048471620546
AATS1m,102.77872890740743
AATS1p,1.792061669740741
AATS1s,3.7355967078189303
AATS1v,272.5171205876336
AATS2Z,23.84090909090909
AATS2d,3.647727272727273
AATS2i,153.66218044234427
AATS2m,90.33933587499999
AATS2p,1.541390925236273
AATS2s,3.901199494949495
AATS2v,231.30978532205972
AATS3Z,20.895238095238096
AATS3d,3.104761904761905
AATS3i,160.23314648433177
AATS3m,77.3712462095238
AATS3p,1.3506423175527338
AATS3s,4.262962962962963
AATS3v,200.45313053380502
AATS4Z,20.82857142857143
AATS4d,3.085714285714286
AATS4i,159.0992690912499
AATS4m,76.60574013333333
AATS4p,1.3175174688727718
AATS4s,4.5780423280423275
AATS4v,195.54611854717
AATS5Z,20.166666666666668
AATS5d,2.911764705882353
AATS5i,160.8188781442038
AATS5m,73.59446964705882
AATS5p,1.292050267514608
AATS5s,4.508169934640523
AATS5v,193.99919142296636
AATS6Z,19.346534653465348
AATS6d,2.8613861386138613
AATS6i,160.0232370221538
AATS6m,70.55506314851486
AATS6p,1.295537297467208
AATS6s,4.1223872387238725
AATS6v,190.15028445025098
AATS7Z,16.63
AATS7d,2.58
AATS7i,162.3850863797364
AATS7m,58.65116453999999
AATS7p,1.21748884546188
AATS7s,3.7480555555555553
AATS7v,171.1489313074154
AATS8Z,14.989473684210527
AATS8d,2.6
AATS8i,162.59131256372498
AATS8m,53.49622516842103
AATS8p,1.161537238455
AATS8s,3.0903508771929817
AATS8v,159.39137462078014
AMID_C,1.4572912331096441
AMID_N,0.1949924640471175
AMID_O,0.3563985472455065
AMID_X,0.0
AMID_h,0.5513910112926239
ATS0dv,504.0
ATS0pe,343.42139999999995
ATS0se,417.6942999999999
ATS1dv,483.0
ATS1pe,362.1595
ATS1se,430.3114599999999
ATS2dv,683.0
ATS2pe,583.2058
ATS2se,701.7883959999999
ATS3dv,669.0
ATS3pe,699.4606
ATS3se,849.8435760000002
ATS4dv,653.0
ATS4pe,703.5344999999999
ATS4se,853.6174400000001
ATS5dv,592.0
ATS5pe,689.7662000000001
ATS5se,839.7395120000001
ATS6dv,529.0
ATS6pe,665.5777000000002
ATS6se,812.753192
ATS7dv,434.0
ATS7pe,649.1683000000003
ATS7se,798.6966960000001
ATS8dv,386.0
ATS8pe,584.1161
ATS8se,729.0636120000001
ATSC0Z,396.23076923076917
ATSC0c,1.7851854449042166
ATSC0d,31.442307692307686
ATSC0i,77.6380571981326
ATSC0m,1871.6839546730766
ATSC0p,11.569006929705747
ATSC0s,119.5769230769231
ATSC0v,2443.297303077659
ATSC1Z,5.02958579881658
ATSC1c,-0.9911938111994439
ATSC1d,11.463757396449699
ATSC1i,-8.169380801164573
ATSC1m,27.006215012574174
ATSC1p,-0.3415178138798776
ATSC1s,-12.26791584483892
ATSC1v,37.59931069911525
ATSC2Z,81.60946745562131
ATSC2c,-0.0776857788006845
ATSC2d,1.8284023668639033
ATSC2i,-18.861849041299397
ATSC2m,377.38084557248544
ATSC2p,-1.296826031793252
ATSC2s,14.397600262984877
ATSC2v,30.610186602430772
ATSC3Z,5.034023668639062
ATSC3c,0.19155522897004432
ATSC3d,-9.162352071005916
ATSC3i,15.817471867295037
ATSC3m,24.323018429364012
ATSC3p,0.9108523101830613
ATSC3s,13.530571992110456
ATSC3v,105.53738104221202
ATSC4Z,-53.19674556213017
ATSC4c,0.10075293199999676
ATSC4d,-11.16235207100592
ATSC4i,-20.80787888972097
ATSC4m,-267.68619168602044
ATSC4p,-4.163591927296438
ATSC4s,4.165187376725836
ATSC4v,-792.3969548906921
ATSC5Z,-122.60650887573965
ATSC5c,-0.06647383733279093
ATSC5d,-1.3868343195266277
ATSC5i,-3.0254424304063985
ATSC5m,-562.8314452048816
ATSC5p,0.7430960321223747
ATSC5s,-49.45003287310981
ATSC5v,-139.4722344654731
ATSC6Z,-64.52514792899407
ATSC6c,-0.13675809304148237
ATSC6d,-7.166789940828403
ATSC6i,-10.793374170571532
ATSC6m,-301.78508907655316
ATSC6p,-1.5053739343644377
ATSC6s,-24.427186061801454
ATSC6v,-306.8308361121258
ATSC7Z,-160.28994082840237
ATSC7c,0.21465370554521443
ATSC7d,0.8609467455621309
ATSC7i,1.1522043827457944
ATSC7m,-757.5693674866861
ATSC7p,-1.4780463043822498
ATSC7s,-29.07741617357002
ATSC7v,-690.80568547795
ATSC8Z,94.4630177514793
ATSC8c,0.0401330200024411
ATSC8d,2.6342455621301784
ATSC8i,-5.151565754215304
ATSC8m,448.8125455395708
ATSC8p,0.37518448806368876
ATSC8s,-3.4311308349769853
ATSC8v,403.0669717004239
AXp-0d,0.721938851925628
AXp-1d,0.4510378530533119
AXp-2d,0.2939545241027057
AXp-3d,0.18948793750447482
AXp-4d,0.1234718394531418
AXp-5d,0.07952042613760171
AXp-6d,0.05085252681902273
AXp-7d,0.03237999333697063
GATS1Z,0.725797579757976
GATS1c,1.539457430937684
GATS1d,0.7509344206591914
GATS1i,1.2708119675776322
GATS1m,0.7298991557576997
GATS1p,1.0811040128425486
GATS1s,0.6728841793439196
GATS1v,0.9201942525281439
GATS2Z,0.7313231323132314
GATS2c,1.0169161140679819
GATS2d,1.1059216013344455
GATS2i,1.2335915735989829
GATS2m,0.7368146361747665
GATS2p,1.0770457664075148
GATS2s,0.5762108053841729
GATS2v,0.9429314192101236
GATS3Z,0.9555398396982557
GATS3c,1.1260943792596612
GATS3d,1.1894801223241591
GATS3i,0.9330778414319523
GATS3m,0.9531669908892504
GATS3p,0.9190691266256886
GATS3s,0.8735991769925509
GATS3v,0.909235420255373
GATS4Z,1.0254125412541255
GATS4c,1.1743887354900786
GATS4d,1.3130624726955005
GATS4i,1.1529500934114765
GATS4m,1.0267106723420845
GATS4p,1.1397207448530238
GATS4s,1.1746904787432286
GATS4v,1.0843229641637218
GATS5Z,1.1647252960590178
GATS5c,1.2529871717307193
GATS5d,1.0574923547400614
GATS5i,0.9989167683388054
GATS5m,1.1534489685664315
GATS5p,0.9188886054463956
GATS5s,1.630865587362853
GATS5v,0.9367032880440028
GATS6Z,1.0602882070385258
GATS6c,1.1386841494038014
GATS6d,1.18840948315015
GATS6i,1.0684111135278813
GATS6m,1.057114470664277
GATS6p,1.0339550656497383
GATS6s,1.2690713748119742
GATS6v,1.009832773570903
GATS7Z,1.213762376237624
GATS7c,0.9883893939548632
GATS7d,0.8677798165137617
GATS7i,0.9742641153828098
GATS7m,1.211985132365056
GATS7p,1.0206097025941558
GATS7s,1.1285761766913258
GATS7v,1.105570076658059
GATS8Z,0.8921834288692028
GATS8c,0.7843819729808014
GATS8d,0.9134524384355385
GATS8i,0.9569161322806004
GATS8m,0.8946372822991139
GATS8p,0.9761479406537606
GATS8s,0.8271927003097964
GATS8v,0.9585080584299643
MATS1Z,0.012223444566678923
MATS1c,-0.5346687830262814
MATS1d,0.3510929890134782
MATS1i,-0.1013267387897929
MATS1m,0.013894431675814464
MATS1p,-0.028426727372248647
MATS1s,-0.09879455238806223
MATS1v,0.014818803913292843
MATS2Z,0.12170628827588643
MATS2c,-0.025714545824196
MATS2d,0.034361968306922404
MATS2i,-0.1435589512681265
MATS2m,0.11914285626426284
MATS2p,-0.06623786260742477
MATS2s,0.07114811674155513
MATS2v,0.007403044040123958
MATS3Z,0.00629188969317101
MATS3c,0.053140387738883854
MATS3d,-0.14431338284549294
MATS3i,0.10089658244603479
MATS3m,0.006435747492157839
MATS3p,0.03899113950567504
MATS3s,0.05603802580322362
MATS3v,0.02139163805318574
MATS4Z,-0.06648916992539591
MATS4c,0.027950424016597846
MATS4d,-0.17581476627348197
MATS4i,-0.13272942007026736
MATS4m,-0.07082841061982598
MATS4p,-0.17823218085629094
MATS4s,0.01725048119387134
MATS4v,-0.1606129381464226
MATS5Z,-0.15774968500310244
MATS5c,-0.018983250760141686
MATS5d,-0.022486058643640956
MATS5i,-0.01986631906006014
MATS5m,-0.15330241904953704
MATS5p,0.0327455306734533
MATS5s,-0.21082513274063427
MATS5v,-0.02910144909130499
MATS6Z,-0.08384222231192252
MATS6c,-0.039441340679463026
MATS6d,-0.11735246919187335
MATS6i,-0.07157552522599746
MATS6m,-0.0830132143403875
MATS6p,-0.06699313178050854
MATS6s,-0.1051739139819418
MATS6v,-0.0646553783948852
MATS7Z,-0.2103591535624151
MATS7c,0.06252567608711397
MATS7d,0.014238532110091757
MATS7i,0.007717172487956384
MATS7m,-0.21047146881263126
MATS7p,-0.06643474958125196
MATS7s,-0.12644794682105712
MATS7v,-0.14702220478696956
MATS8Z,0.1304948451501497
MATS8c,0.012305471038606035
MATS8d,0.045858683405762136
MATS8i,-0.03631987345635774
MATS8m,0.1312538977465975
MATS8p,0.017751233280667123
MATS8s,-0.015706146464047957
MATS8v,0.0902985206099228
MAXaaO,5.578840225331026
MAXdsN,4.166276965208
MAXsOH,10.295455470205198
MAXssO,4.919242270769236
MINaaO,5.578840225331026
MINdsN,4.166276965208
MINsOH,10.295455470205198
MINssO,4.919242270769236
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,10
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,39.04143524272668
SpAD_D,441.31517025982396
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.16764470996325676
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,738
TMWC10,140.32952523367774
TSRW10,82.33165976816704
VE1_Dt,5.484403166091768
VE2_Dt,0.1769162311642506
VE3_Dt,2.833310387281751
VR1_Dt,196.3066855376955
VR2_Dt,6.332473727022435
VR3_Dt,6.411080269950546
Xc-3dv,0.6731916084425508
Xc-4dv,0.0
Xc-5dv,0.07719336464119504
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.19641855032959654
Xch-6d,0.5267800562645166
Xch-7d,0.6601187758747715
Xp-0dv,16.968684359209337
Xp-1dv,9.497171435844978
Xp-2dv,6.477772812630957
Xp-3dv,4.231417486530357
Xp-4dv,2.7960791656035404
Xp-5dv,1.5898504987682256
Xp-6dv,0.8137407269993306
Xp-7dv,0.45013022785548396
Xpc-4d,4.652007879630068
Xpc-5d,7.2240987983354135
Xpc-6d,9.601757777928768
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,54
nFRing,0
nHBAcc,7
nHBDon,3
nHRing,2
nSpiro,0
naRing,2
piPC10,7.1080906909703385
AATS0dv,9.692307692307692
AATS0pe,6.604257692307692
AATS0se,8.03258269230769
AATS1dv,8.944444444444445
AATS1pe,6.706657407407407
AATS1se,7.968730740740739
AATS2dv,7.761363636363637
AATS2pe,6.6273386363636355
AATS2se,7.974868136363636
AATS3dv,6.371428571428571
AATS3pe,6.661529523809524
AATS3se,8.093748342857145
AATS4dv,6.219047619047619
AATS4pe,6.70032857142857
AATS4se,8.129689904761905
AATS5dv,5.803921568627451
AATS5pe,6.762413725490197
AATS5se,8.232740313725492
AATS6dv,5.237623762376238
AATS6pe,6.589878217821783
AATS6se,8.047061306930694
AATS7dv,4.34
AATS7pe,6.491683000000003
AATS7se,7.986966960000001
AATS8dv,4.063157894736842
AATS8pe,6.148590526315789
AATS8se,7.674353810526317
AATSC0Z,7.6198224852070995
AATSC0c,0.034330489325081086
AATSC0d,0.6046597633136094
AATSC0i,1.49303956150255
AATSC0m,35.99392220525147
AATSC0p,0.2224809024943413
AATSC0s,2.299556213017752
AATSC0v,46.986486597647286
AATSC1Z,0.0931404777558626
AATSC1c,-0.01835544094813785
AATSC1d,0.21229180363795738
AATSC1i,-0.1512848296511958
AATSC1m,0.5001150928254476
AATSC1p,-0.006324403960738474
AATSC1s,-0.2271836267562763
AATSC1v,0.6962835314650972
AATSC2Z,0.9273803119956967
AATSC2c,-0.0008827929409168693
AATSC2d,0.020777299623453448
AATSC2i,-0.21433919365112952
AATSC2m,4.288418699687335
AATSC2p,-0.014736659452196045
AATSC2s,0.16360909389755543
AATSC2v,0.34784302957307695
AATSC3Z,0.047943082558467257
AATSC3c,0.0018243355140004221
AATSC3d,-0.08726049591434205
AATSC3i,0.15064258921233367
AATSC3m,0.23164779456537155
AATSC3p,0.008674783906505347
AATSC3s,0.12886259040105197
AATSC3v,1.0051179146877336
AATSC4Z,-0.5066356720202874
AATSC4c,0.0009595517333333024
AATSC4d,-0.10630811496196114
