DLiP-ID,C003CJ
AATSC5v,-7.12319162648115
AATSC6Z,-1.5607576363878897
AATSC6c,-0.003497536933678062
AATSC6d,0.08750166733360006
AATSC6i,-0.12871058926737025
AATSC6m,-7.735246962918482
AATSC6p,-0.007537751513673578
AATSC6s,-0.39665418954250414
AATSC6v,-9.906201988936326
AATSC7Z,12.707029478458049
AATSC7c,0.001648777202086085
AATSC7d,0.12335600907029472
AATSC7i,0.13337764400779867
AATSC7m,59.152551218594134
AATSC7p,0.18998308534794064
AATSC7s,0.7679197378794018
AATSC7v,39.66810202093576
AATSC8Z,-52.56916099773242
AATSC8c,-0.0026295390892756825
AATSC8d,0.5804988662131518
AATSC8i,0.34752722081432713
AATSC8m,-244.07419599092972
AATSC8p,-0.5523149287056736
AATSC8s,0.7217981753998145
AATSC8v,-70.53540449963181
ATS0are,141.19230000000002
ATS1are,144.27480000000003
ATS2are,250.25990000000002
ATS3are,286.8328
ATS4are,284.5232
ATS5are,239.75320000000002
ATS6are,100.22500000000001
ATS7are,52.61500000000001
ATS8are,18.678
ATSC0dv,94.29394473838916
ATSC0pe,3.2519238095238086
ATSC0se,2.476811142857143
ATSC1dv,-5.434926233868037
ATSC1pe,-0.17192494331065752
ATSC1se,0.181412040816326
ATSC2dv,33.1763948377705
ATSC2pe,2.1164532879818583
ATSC2se,1.36838093877551
ATSC3dv,-8.56837714509673
ATSC3pe,-1.8828725623582783
ATSC3se,-1.4977808163265298
ATSC4dv,19.84843649393914
ATSC4pe,-0.009739229024944396
ATSC4se,-0.46445381632653027
ATSC5dv,-106.83676268861454
ATSC5pe,-1.495011111111111
ATSC5se,-0.5583074285714267
ATSC6dv,-12.125080484868842
ATSC6pe,-0.478590702947843
ATSC6se,-0.250813020408164
ATSC7dv,22.210996332689458
ATSC7pe,0.9653696145124739
ATSC7se,0.48631897959183545
ATSC8dv,10.582346518854457
ATSC8pe,-0.6696462585034014
ATSC8se,-0.5031624489795915
AXp-0dv,0.6324570910297023
AXp-1dv,0.37924549147849107
AXp-2dv,0.21418321926959996
AXp-3dv,0.12275503313745388
AXp-4dv,0.07037425555120003
AXp-5dv,0.04022769333338517
AXp-6dv,0.023034438596278198
AXp-7dv,0.014045302372800734
BertzCT,522.1428588468092
ECIndex,148
ETA_eta,8.099628908129667
GATS1dv,0.7575946504460043
GATS1pe,0.5905175810682295
GATS1se,0.49744332965044513
GATS2dv,0.6923238686895684
GATS2pe,0.4321018094110653
GATS2se,0.4946387455861907
GATS3dv,0.9094595836821598
GATS3pe,1.1017735749026936
GATS3se,1.1086548171305368
GATS4dv,0.906780135312143
GATS4pe,1.0326910330138679
GATS4se,1.109692066084641
GATS5dv,1.885282491863786
GATS5pe,1.709836228811077
GATS5se,1.6245387646488754
GATS6dv,1.07915141317447
GATS6pe,1.0951888164799324
GATS6se,0.9782383980681366
GATS7dv,0.5095701834233202
GATS7pe,0.22743460281386543
GATS7se,0.24329226785732205
GATS8dv,0.06415451949574176
GATS8pe,2.8340147370640687
GATS8se,3.1479549914354155
LogEE_A,3.583311877966544
LogEE_D,39.377574300390854
MATS1dv,-0.055018210837630574
MATS1pe,-0.0504655652385055
MATS1se,0.0699149143689985
MATS2dv,0.1996930531539059
MATS2pe,0.369390648394725
MATS2se,0.313567969510478
MATS3dv,-0.04437778366122266
MATS3pe,-0.28276874491399145
MATS3se,-0.29532907838732936
MATS4dv,0.10280005254502651
MATS4pe,-0.0014626319501751888
MATS4se,-0.09157996686431624
MATS5dv,-0.6798109654974627
MATS5pe,-0.2758387708960558
MATS5se,-0.13524828411278558
MATS6dv,-0.15884414042185827
MATS6pe,-0.18180016345420255
MATS6se,-0.12509143041971807
MATS7dv,0.4946562839008943
MATS7pe,0.6234082682192535
MATS7se,0.4123325511063235
MATS8dv,0.7855904834345429
MATS8pe,-1.4414617574358919
MATS8se,-1.4220450973884726
MAXaaCH,1.626496913580247
MAXaasC,0.5156481481481485
MAXdssC,0.3609467120181409
MAXsCH3,1.5923582766439908
MAXssNH,2.8548533950617285
MDEC-12,0.646330407009565
MDEC-13,1.3731780959380786
MDEC-22,1.6509636244473134
MDEC-23,6.294690380529889
MDEC-33,2.525064635825322
MDEN-22,0.4999999999999999
MDEO-11,0.4999999999999999
MINaaCH,1.3840895061728395
MINaasC,0.12092592592592633
MINdssC,0.3609467120181409
MINsCH3,1.5923582766439908
MINssNH,2.8548533950617285
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.0577731092436973
SM1_Dzi,0.8415279599975453
SM1_Dzm,2.070074984872557
SM1_Dzp,-2.542869279879017
SM1_Dzv,-1.1957707076938315
SddssSe,0
SpAD_Dt,204.57792083168408
SpAbs_A,16.942023429964685
SpAbs_D,78.75514860078177
SpMAD_A,1.2101445307117633
SpMAD_D,5.625367757198695
SpMax_A,2.462801101273108
SpMax_D,39.377574300390854
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,66.91
TpiPC10,7.569830951237419
VAdjMat,4.906890595608519
VE1_DzZ,3.6701891721181585
VE1_Dzi,3.6892035544870145
VE1_Dzm,3.670392225239293
VE1_Dzp,3.6777276533493883
VE1_Dzv,3.685936767335345
VE2_DzZ,0.2621563694370113
VE2_Dzi,0.26351453960621535
VE2_Dzm,0.26217087323137805
VE2_Dzp,0.2626948323820992
VE2_Dzv,0.26328119766681035
VE3_DzZ,1.6367154428955493
VE3_Dzi,1.6418828324846748
VE3_Dzm,1.6367707663393463
VE3_Dzp,1.6387673125764795
VE3_Dzv,1.640996940902205
VR1_DzZ,61.17236589599298
VR1_Dzi,60.930210045728025
VR1_Dzm,61.15580521145215
VR1_Dzp,61.54697829559074
VR1_Dzv,61.18913111617458
VR2_DzZ,4.369454706856642
VR2_Dzi,4.352157860409145
VR2_Dzm,4.36827180081801
VR2_Dzp,4.396212735399339
VR2_Dzv,4.370652222583899
VR3_DzZ,4.450167786518499
VR3_Dzi,4.446201348204215
VR3_Dzm,4.44989702820515
VR3_Dzp,4.45627299455493
VR3_Dzv,4.450441814226493
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.058288921060307294
Xch-7dv,0.1704801297519807
Xpc-4dv,1.6147781421934968
Xpc-5dv,2.3871343855787113
Xpc-6dv,3.2342041853119765
Zagreb1,76.0
Zagreb2,89.0
fragCpx,43.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,6
nBondsD,3
nBondsM,9
nBondsO,15
nBondsS,13
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,6
naHRing,0
AATS0are,6.723442857142858
AATS1are,6.557945454545456
AATS2are,6.763781081081081
AATS3are,6.67053023255814
AATS4are,6.616818604651162
AATS5are,6.850091428571429
AATS6are,5.8955882352941185
AATS7are,5.261500000000001
AATS8are,6.226
AATSC0dv,4.490187844685198
AATSC0pe,0.15485351473922898
AATSC0se,0.11794338775510205
AATSC1dv,-0.24704210153945622
AATSC1pe,-0.007814770150484433
AATSC1se,0.008246001855287545
AATSC2dv,0.8966593199397433
AATSC2pe,0.0572014402157259
AATSC2se,0.03698326861555432
AATSC3dv,-0.1992645847696914
AATSC3pe,-0.04378773400833205
AATSC3se,-0.034832112007593716
AATSC4dv,0.4615915463706777
AATSC4pe,-0.00022649369825452083
AATSC4se,-0.010801251542477448
AATSC5dv,-3.0524789339604155
AATSC5pe,-0.042714603174603176
AATSC5se,-0.015951640816326478
AATSC6dv,-0.7132400285216967
AATSC6pe,-0.028152394291049588
AATSC6se,-0.014753707082833176
AATSC7dv,2.221099633268946
AATSC7pe,0.09653696145124739
AATSC7se,0.048631897959183545
AATSC8dv,3.5274488396181525
AATSC8pe,-0.2232154195011338
AATSC8se,-0.1677208163265305
AETA_eta,0.5785449220092619
ATSC0are,3.3105809523809517
ATSC1are,-0.4167514739229025
ATSC2are,2.4727811791383196
ATSC3are,-1.8133133786848086
ATSC4are,0.23313424036281077
ATSC5are,-2.280763492063495
ATSC6are,-0.3984798185941003
ATSC7are,0.8390424036281221
ATSC8are,-0.2909401360544214
BCUTZ-1h,17.001103124364803
BCUTZ-1l,5.69933379834264
BCUTc-1h,0.4823185765828939
BCUTc-1l,-0.3640855381132746
BCUTd-1h,4.0440122424273595
BCUTd-1l,0.971629179417452
BCUTi-1h,14.55281635578118
BCUTi-1l,10.31975739102742
BCUTm-1h,35.45051720552446
BCUTm-1l,11.71110184820583
BCUTp-1h,2.954644077008161
BCUTp-1l,0.7609967300510498
BCUTs-1h,7.014202875758365
BCUTs-1l,0.2997364044616113
BCUTv-1h,24.441830341891865
BCUTv-1l,14.702151164000817
BalabanJ,2.1261015848465954
Diameter,7
ETA_beta,20.0
GATS1are,0.6903759453160938
GATS2are,0.4255724031996934
GATS3are,1.0987813629951093
GATS4are,1.0364723384660197
GATS5are,1.89456605228258
GATS6are,0.9528627927059097
GATS7are,0.11445121126776765
GATS8are,1.1988832344200844
HybRatio,0.125
Lipinski,True
LogEE_Dt,102.28896041584204
MATS1are,-0.12016266354161302
MATS2are,0.4239347773571371
MATS3are,-0.267497355537696
MATS4are,0.03439162447892655
MATS5are,-0.41335889830874223
MATS6are,-0.14868682656931953
MATS7are,0.5322295612049128
MATS8are,-0.6151732827787377
MAXddssS,-3.57273148148148
MINddssS,-3.57273148148148
NsssssAs,0
RotRatio,0.0
SM1_Dzpe,1.0444761631780368
SM1_Dzse,1.0586558634835384
SMR_VSA1,8.417796984328938
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,4.397710993081425
SMR_VSA5,11.819220675208399
SMR_VSA6,5.316788604006331
SMR_VSA7,23.221734519126155
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,44.129309663638026
SpAD_Dzi,57.259118100428225
SpAD_Dzm,44.06589954329687
SpAD_Dzp,62.416005599856
SpAD_Dzv,64.79041789046195
SpAbs_Dt,204.57792083168414
SpDiam_A,4.925602202546217
SpDiam_D,55.22613818598268
SpMAD_Dt,14.612708630834577
SpMax_Dt,102.28896041584204
SsssssAs,0
VE1_Dzpe,3.689083798865235
VE1_Dzse,3.6886878126666565
VE2_Dzpe,0.2635059856332311
VE2_Dzse,0.2634777009047612
VE3_Dzpe,1.6418503708533898
VE3_Dzse,1.6417430251073275
VMcGowan,144.94999999999993
VR1_Dzpe,60.79367619301027
VR1_Dzse,60.79443601718818
VR2_Dzpe,4.342405442357877
VR2_Dzse,4.342459715513441
VR3_Dzpe,4.443958010200538
VR3_Dzse,4.443970508530581
mZagreb1,5.756944444444445
mZagreb2,2.9027777777777772
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,16
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.15764671201814057
AATSC1are,-0.018943248814677387
AATSC2are,0.06683192376049513
AATSC3are,-0.042170078574065316
AATSC4are,0.005421726520065367
AATSC5are,-0.06516467120181414
AATSC6are,-0.023439989329064725
AATSC7are,0.08390424036281222
AATSC8are,-0.09698004535147381
AETA_beta,1.4285714285714286
BCUTdv-1h,6.0175681795080775
BCUTdv-1l,0.6449094442800501
BCUTpe-1h,3.536922176406282
BCUTpe-1l,2.23915398321067
BCUTse-1h,3.7682649623645963
BCUTse-1l,2.4385190557349263
ETA_alpha,7.014285714285715
ETA_dBeta,2.0
ETA_eta_B,0.4262131322253824
ETA_eta_F,12.476483060691894
ETA_eta_L,2.6833000163869274
ETA_eta_R,20.57611196882156
ETA_psi_1,0.5360262008733626
LabuteASA,86.66468298352589
LogEE_DzZ,21.893776001933094
LogEE_Dzi,28.689668190216505
LogEE_Dzm,21.863638425112867
LogEE_Dzp,30.430799205475598
LogEE_Dzv,32.13897236501093
PEOE_VSA1,5.316788604006331
PEOE_VSA2,0.0
PEOE_VSA3,0.0
PEOE_VSA4,8.417796984328938
PEOE_VSA5,4.397710993081425
PEOE_VSA6,11.600939890232516
PEOE_VSA7,25.122838405075452
PEOE_VSA8,5.022633313741326
PEOE_VSA9,5.687386274683562
SM1_Dzare,1.034781686231729
SpAD_Dzpe,56.389385886809
SpAD_Dzse,55.6752973795565
SpAbs_DzZ,42.65947172846397
SpAbs_Dzi,56.53780842043034
SpAbs_Dzm,42.587274554102194
SpAbs_Dzp,63.505806719804156
SpAbs_Dzv,65.47371543771561
SpDiam_Dt,126.38358006091653
SpMAD_DzZ,3.1520935474027163
SpMAD_Dzi,4.089937007173445
SpMAD_Dzm,3.1475642530926335
SpMAD_Dzp,4.458286114275428
SpMAD_Dzv,4.627886992175854
SpMax_DzZ,21.893775998966944
SpMax_Dzi,28.689668190213936
SpMax_Dzm,21.86363842204742
SpMax_Dzp,30.43079920547521
SpMax_Dzv,32.13897236501086
VE1_Dzare,3.6874434487075196
VE2_Dzare,0.2633888177648228
VE3_Dzare,1.6414056222258309
VR1_Dzare,60.86889422344192
VR2_Dzare,4.34777815881728
VR3_Dzare,4.445194512762629
n10AHRing,0
n10FARing,1
n10FHRing,1
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5010204081632653
AETA_dBeta,0.14285714285714285
AETA_eta_B,0.030443795158955882
AETA_eta_F,0.8911773614779924
AETA_eta_L,0.19166428688478052
AETA_eta_R,1.4697222834872543
BCUTare-1h,3.580829770791173
BCUTare-1l,2.1847025643825404
ETA_beta_s,9.0
ETA_dPsi_A,0.17797379912663736
ETA_dPsi_B,0.0
ETA_eta_BR,0.5982131322253823
ETA_eta_FL,3.804700413760785
ETA_eta_RL,6.4880004301477125
LogEE_Dzpe,28.269298383635558
LogEE_Dzse,27.913266965747187
PEOE_VSA10,10.731103261275045
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,10.023291153407584
SlogP_VSA1,5.316788604006331
SlogP_VSA2,14.253416770086208
SlogP_VSA3,10.023291153407584
SlogP_VSA4,0.0
SlogP_VSA5,6.923737199690624
SlogP_VSA6,27.492295673984028
SlogP_VSA7,5.022633313741326
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,56.822005673254054
SpAbs_Dzpe,55.494120604084955
SpAbs_Dzse,54.767878067999206
SpDiam_DzZ,31.05470913630252
SpDiam_Dzi,41.157798123940964
SpDiam_Dzm,31.01667254531918
SpDiam_Dzp,42.931454053983266
SpDiam_Dzv,45.706426583755984
SpMAD_Dzpe,4.027813277629215
SpMAD_Dzse,3.976806955682607
SpMax_Dzpe,28.269298383631504
SpMax_Dzse,27.913266965741357
n10FAHRing,1
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,14
AETA_beta_s,0.6428571428571429
AETA_eta_BR,0.04272950944467017
AETA_eta_FL,0.2717643152686275
AETA_eta_RL,0.46342860215340803
DetourIndex,714
EState_VSA1,10.023291153407584
EState_VSA2,4.895483475517775
EState_VSA3,16.54563937418216
EState_VSA4,0.0
EState_VSA5,6.06636706846161
EState_VSA6,19.056471336613843
EState_VSA7,0.0
EState_VSA8,9.714499597087755
EState_VSA9,11.600939890232516
ETA_beta_ns,11.0
ETA_shape_p,0.26816021724372024
ETA_shape_x,0.11880515953835709
ETA_shape_y,0.285132382892057
GhoseFilter,True
LogEE_Dzare,28.48491581421827
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,55.935049942198276
SpDiam_Dzpe,40.584725475702655
SpDiam_Dzse,40.00290558510657
SpMAD_Dzare,4.058714690946718
SpMax_Dzare,28.484915814215004
TopoPSA(NO),58.53
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,26.615185185185183
VSA_EState9,10.452358749055179
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7857142857142857
EState_VSA10,8.417796984328938
ETA_dAlpha_A,0.0010204081632653658
ETA_dAlpha_B,0.0
FilterItLogS,-3.2362359592873204
SpDiam_Dzare,40.93284652353342
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.7231292517006804
ETA_epsilon_2,0.9346938775510203
ETA_epsilon_3,0.4400000000000004
ETA_epsilon_4,0.6291005291005293
ETA_epsilon_5,0.8923809523809523
AETA_beta_ns_d,0.03571428571428571
ETA_dEpsilon_A,0.28312925170068004
ETA_dEpsilon_B,0.09402872260015116
ETA_dEpsilon_C,-0.18910052910052888
ETA_dEpsilon_D,0.042312925170068016
PetitjeanIndex,0.42857142857142855
TopoShapeIndex,0.75
CDK Descriptors
FMFDescriptor,0.7142857142857143
MDEDescriptor,"0.0,0.646330407009565,1.3731780959380786,0.0,1.6509636244473134,6.294690380529889,0.0,2.525064635825322,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0"
APolDescriptor,27.631551
BCUTDescriptor,"11.994472794663857,34.968853563847155,-0.27210945020575245,0.28526315219432635,6.527089027909639,11.85969262040543"
BPolDescriptor,16.528449
TPSADescriptor,66.91
ALOGPDescriptor,"0.8636999999999997,0.7459776899999995,50.9256"
XLogPDescriptor,1.9380000000000002
VAdjMaDescriptor,4.906890595608519
WeightDescriptor,229.9916762
ChiPathDescriptor,"10.344934982691242,6.488000430147713,6.818376289545731,4.8390449845688766,4.332437807480776,3.3573720791979897,2.0269696830750483,1.2590531518972454,8.241644464386349,4.607960478073352,3.746077655226446,2.3806338851423994,1.73455298165156,1.1864613921537823,0.5841827605472809,0.31386203297092485"
ChiChainDescriptor,"0.0,0.0,0.0,0.11615390417644599,0.36255354408981816,0.0,0.0,0.0,0.041161903450733575,0.10485179459652205"
AtomCountDescriptor,21
BondCountDescriptor,15
SmallRingDescriptor,"2,2,1,1,0,0,0,2,0,0,0"
ChiClusterDescriptor,"1.9123448817060003,0.20412414523193154,0.34344336196330355,0.08333333333333333,0.6696353806266745,0.022807522979332223,0.07247648698946145,0.006583964765833017"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,6,0,1,0,0,0"
ZagrebIndexDescriptor,76.0
LargestChainDescriptor,8
MannholdLogPDescriptor,1.6799999999999997
WeightedPathDescriptor,"27.970923575204367,1.9979231125145975,16.960031695051132,4.958523779601972,6.007499463046826"
FractionalPSADescriptor,0.2909235721288247
WienerNumbersDescriptor,"268.0,22.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.9857939391123254,5.227156817622062,7.607364250842651,0.9964629709412662,1.3810351777914824,1.7310270878041065"
FractionalCSP3Descriptor,0.125
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,2
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,12
PetitjeanNumberDescriptor,0.42857142857142855
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"10.515555555555556,3.5387523629489603,2.020408163265306"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,302.06
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.125
AutocorrelationDescriptorMass,"30.109601619933642,26.346355817859067,35.64936304365314,35.683631759074444,32.10017028086675"
PetitjeanShapeIndexDescriptor,"0.75,NaN"
RotatableBondsCountDescriptor,0
AutocorrelationDescriptorCharge,"0.27241156940921973,-0.15587788291695062,0.10129415025256625,-0.09439813321445814,-0.06274355369135266"
EccentricConnectivityIndexDescriptor,148
AutocorrelationDescriptorPolarizability,"1138.9842546885377,1339.6977119605717,1962.305899365234,1813.2963848183595,1274.9354050722654"
