DLiP-ID,C004UD
AATSC6p,-0.013857236099635815
AATSC6s,-0.12146162509102609
AATSC6v,-5.529481263851121
AATSC7Z,-7.640432098765433
AATSC7c,0.0017771457638655328
AATSC7d,0.11882716049382705
AATSC7i,-0.011829206727594306
AATSC7m,-32.90478300000001
AATSC7p,-0.12171774810592748
AATSC7s,0.11588310132263037
AATSC7v,-7.706731918584877
AATSC8Z,-13.9320987654321
AATSC8c,0.0055279872156642085
AATSC8d,0.6049382716049381
AATSC8i,-0.5627889928953584
AATSC8m,-58.98839875
AATSC8p,-0.3071741522081358
AATSC8s,0.43621822554149947
AATSC8v,-0.8375113129834348
ATS0are,116.0934
ATS1are,126.37889999999999
ATS2are,192.7998
ATS3are,195.54379999999998
ATS4are,165.31799999999998
ATS5are,136.07100000000003
ATS6are,96.503
ATS7are,44.27
ATS8are,10.208000000000002
ATSC0dv,69.30864197530865
ATSC0pe,2.005977777777777
ATSC0se,1.3465622777777775
ATSC1dv,15.2482853223594
ATSC1pe,0.09494567901234477
ATSC1se,-0.0011105154320988197
ATSC2dv,2.2249657064471933
ATSC2pe,0.7773469135802464
ATSC2se,0.8134449413580243
ATSC3dv,-3.536351165980798
ATSC3pe,0.14965061728395132
ATSC3se,0.037222561728395095
ATSC4dv,-18.3840877914952
ATSC4pe,-0.4780123456790126
ATSC4se,-0.4364365679012344
ATSC5dv,-34.83539094650206
ATSC5pe,-1.0512962962962964
ATSC5se,-0.6717994907407405
ATSC6dv,-14.052126200274348
ATSC6pe,-0.6214691358024683
ATSC6se,-0.3897129135802467
ATSC7dv,9.023319615912207
ATSC7pe,0.024932098765432745
ATSC7se,-0.03867195679012333
ATSC8dv,9.657064471879288
ATSC8pe,0.10091358024691374
ATSC8se,0.013782802469135842
AXp-0dv,0.5805798419419617
AXp-1dv,0.29834753262942887
AXp-2dv,0.15618206641310173
AXp-3dv,0.07778411398397694
AXp-4dv,0.04071720670106162
AXp-5dv,0.024017539039519115
AXp-6dv,0.011997763680311795
AXp-7dv,0.006693677373625756
BertzCT,417.87783354648303
ECIndex,139
ETA_eta,5.610731878480019
GATS1dv,0.5429143307145671
GATS1pe,0.7545578682662524
GATS1se,0.8557717233504764
GATS2dv,0.8439123865213813
GATS2pe,0.7067144332208598
GATS2se,0.656276264865638
GATS3dv,0.9479036783042395
GATS3pe,0.766891440444671
GATS3se,0.7734837549391721
GATS4dv,1.2457900578224768
GATS4pe,1.3057348037532264
GATS4se,1.3757299233778824
GATS5dv,1.4476690925746858
GATS5pe,1.6191260882156986
GATS5se,1.6049959483245417
GATS6dv,1.2016999910936943
GATS6pe,1.2381228259424606
GATS6se,1.1307491306772497
GATS7dv,0.7256189882436764
GATS7pe,0.6569458368875248
GATS7se,0.5687501054640328
GATS8dv,0.027253295333095832
GATS8pe,0.3059355925068406
GATS8se,0.42048277999767353
LogEE_A,3.4220310576628687
LogEE_D,33.786959270655274
MATS1dv,0.2084263026643917
MATS1pe,0.04484024649133455
MATS1se,-0.0007812986215522531
MATS2dv,0.019925555569205115
MATS2pe,0.2405266863294803
MATS2se,0.37495247600911874
MATS3dv,-0.028700570003562537
MATS3pe,0.04196381094284881
MATS3se,0.015548995629652994
MATS4dv,-0.18363432079142802
MATS4pe,-0.16497272681566305
MATS4se,-0.2243850122261159
MATS5dv,-0.4308107282813375
MATS5pe,-0.4492129080858326
MATS5se,-0.42762829794320384
MATS6dv,-0.22809048806555038
MATS6pe,-0.3485346575236235
MATS6se,-0.3255898631746247
MATS7dv,0.2929283933024581
MATS7pe,0.027965026753371217
MATS7se,-0.0646178080388325
MATS8dv,1.254007837548985
MATS8pe,0.45275786814964253
MATS8se,0.09211992959355252
MAXaaCH,1.935279195011338
MAXaaNH,2.5652503779289493
MAXaasC,0.9211574074074076
MDEC-22,6.083643418932058
MDEC-23,5.431347546256182
MDEC-33,1.6509636244473134
MDEN-22,1.0
MINaaCH,1.9111574074074074
MINaaNH,2.5652503779289493
MINaasC,0.5283333333333335
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.1607142857142858
SM1_Dzi,0.5367328615238046
SM1_Dzm,1.1596246384960072
SM1_Dzp,-1.6945199696683053
SM1_Dzv,-0.8800648593734153
SddssSe,0
SpAD_Dt,131.63016762886707
SpAbs_A,15.865083224510458
SpAbs_D,67.57391854131052
SpMAD_A,1.3220902687092049
SpMAD_D,5.631159878442543
SpMax_A,2.324326310825573
SpMax_D,33.78695927065526
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,73.91
TpiPC10,7.4552849300679895
VAdjMat,4.700439718141093
VE1_DzZ,3.433416985257668
VE1_Dzi,3.4283385069856336
VE1_Dzm,3.433420572861999
VE1_Dzp,3.429298951796614
VE1_Dzv,3.430354574727927
VE2_DzZ,0.28611808210480566
VE2_Dzi,0.28569487558213613
VE2_Dzm,0.28611838107183324
VE2_Dzp,0.2857749126497178
VE2_Dzv,0.2858628812273272
VE3_DzZ,1.4158775277027777
VE3_Dzi,1.4143973003163455
VE3_Dzm,1.4158785726100735
VE3_Dzp,1.414677409850579
VE3_Dzv,1.414985187185269
VR1_DzZ,47.22351712289698
VR1_Dzi,47.52549851203043
VR1_Dzm,47.22330504671663
VR1_Dzp,47.34371337335099
VR1_Dzv,47.41708545115751
VR2_DzZ,3.935293093574748
VR2_Dzi,3.960458209335869
VR2_Dzm,3.9352754205597194
VR2_Dzp,3.9453094477792487
VR2_Dzv,3.9514237875964593
VR3_DzZ,4.037213569432246
VR3_Dzi,4.043587934582774
VR3_Dzm,4.037209078520313
VR3_Dzp,4.0397555983052085
VR3_Dzv,4.041304173103635
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02282177322938192
Xch-6dv,0.07143675128841753
Xch-7dv,0.04318908925423154
Xpc-4dv,0.3842634089276543
Xpc-5dv,0.46171415429998347
Xpc-6dv,0.4737972185398787
Zagreb1,60.0
Zagreb2,68.0
fragCpx,37.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,1
nBondsM,12
nBondsO,13
nBondsS,7
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,4
naHRing,1
AATS0are,6.449633333333334
AATS1are,6.651521052631578
AATS2are,6.648268965517241
AATS3are,6.110743749999999
AATS4are,6.358384615384614
AATS5are,6.47957142857143
AATS6are,6.0314375
AATS7are,5.53375
AATS8are,5.104000000000001
AATSC0dv,3.8504801097393693
AATSC0pe,0.11144320987654316
AATSC0se,0.07480901543209875
AATSC1dv,0.8025413327557579
AATSC1pe,0.004997141000649724
AATSC1se,-5.844818063677998e-05
AATSC2dv,0.0767229553947308
AATSC2pe,0.02680506598552574
AATSC2se,0.028049825564069802
AATSC3dv,-0.11051097393689993
AATSC3pe,0.004676581790123479
AATSC3se,0.0011632050540123467
AATSC4dv,-0.7070802996728923
AATSC4pe,-0.01838509021842356
AATSC4se,-0.01678602184235517
AATSC5dv,-1.658828140309622
AATSC5pe,-0.05006172839506173
AATSC5se,-0.03199045194003526
AATSC6dv,-0.8782578875171467
AATSC6pe,-0.03884182098765427
AATSC6se,-0.024357057098765417
AATSC7dv,1.127914951989026
AATSC7pe,0.003116512345679093
AATSC7se,-0.004833994598765416
AATSC8dv,4.828532235939644
AATSC8pe,0.05045679012345687
AATSC8se,0.006891401234567921
AETA_eta,0.4675609898733349
ATSC0are,2.189044444444443
ATSC1are,0.11198641975308588
ATSC2are,0.815395061728394
ATSC3are,0.07954320987654348
ATSC4are,-0.5968641975308642
ATSC5are,-1.1357851851851848
ATSC6are,-0.5750839506172832
ATSC7are,0.0828691358024696
ATSC8are,0.12341728395061739
BCUTZ-1h,16.004413024571278
BCUTZ-1l,5.694388900085323
BCUTc-1h,0.4652045182988047
BCUTc-1l,-0.4789291799313241
BCUTd-1h,3.1445621445280363
BCUTd-1l,0.977751479113341
BCUTi-1h,14.690882711429085
BCUTi-1l,10.312885312050023
BCUTm-1h,32.062200571571054
BCUTm-1l,11.705692506101837
BCUTp-1h,2.9355629812872874
BCUTp-1l,0.7499057215046926
BCUTs-1h,3.5250782350988437
BCUTs-1l,1.1967961199239823
BCUTv-1h,24.440467145858705
BCUTv-1l,14.702552444367779
BalabanJ,1.8252761526683647
Diameter,7
ETA_beta,17.0
GATS1are,0.7889178861454145
GATS2are,0.7514087918835107
GATS3are,0.7635865979067479
GATS4are,1.3317103196883315
GATS5are,1.634454186722046
GATS6are,1.1571258895306933
GATS7are,0.5124067959637384
GATS8are,0.11182961616940913
HybRatio,0.0
Lipinski,True
LogEE_Dt,65.81508381443354
MATS1are,0.048465163843552456
MATS2are,0.2312000932543564
MATS3are,0.02043953729176615
MATS4are,-0.18876440643421682
MATS5are,-0.4447283659319353
MATS6are,-0.2955487934867571
MATS7are,0.08517668795111061
MATS8are,0.507415716649579
NsssssAs,0
RotRatio,0.07692307692307693
SM1_Dzpe,0.5927172582619341
SM1_Dzse,0.6003768906027296
SMR_VSA1,4.417150937053347
SMR_VSA2,0.0
SMR_VSA3,10.197363616602075
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,35.169220536924186
SMR_VSA8,0.0
SMR_VSA9,11.454175413722904
SpAD_DzZ,43.58706884442454
SpAD_Dzi,44.99219660362613
SpAD_Dzm,43.59672869974048
SpAD_Dzp,63.13338379418069
SpAD_Dzv,54.89578788884444
SpAbs_Dt,131.63016762886707
SpDiam_A,4.548143694840944
SpDiam_D,51.28646590288041
SpMAD_Dt,10.969180635738923
SpMax_Dt,65.81508381443354
SsssssAs,0
VE1_Dzpe,3.4299776757343285
VE1_Dzse,3.4304572007615928
VE2_Dzpe,0.2858314729778607
VE2_Dzse,0.2858714333967994
VE3_Dzpe,1.414875309418357
VE3_Dzse,1.4150151037715366
VMcGowan,122.54000000000005
VR1_Dzpe,47.483429192729986
VR1_Dzse,47.45761714898066
VR2_Dzpe,3.956952432727499
VR2_Dzse,3.9548014290817215
VR3_Dzpe,4.042702347868637
VR3_Dzse,4.042158598976458
mZagreb1,3.3333333333333335
mZagreb2,2.694444444444444
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,5
nBondsKS,14
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1216135802469135
AATSC1are,0.0058940220922676775
AATSC2are,0.028117071094082555
AATSC3are,0.0024857253086419838
AATSC4are,-0.022956315289648623
AATSC5are,-0.054085008818342134
AATSC6are,-0.0359427469135802
AATSC7are,0.0103586419753087
AATSC8are,0.061708641975308696
AETA_beta,1.4166666666666667
BCUTdv-1h,6.02259907501097
BCUTdv-1l,0.6534517377263365
BCUTpe-1h,3.4942664974546505
BCUTpe-1l,2.24376786810159
BCUTse-1h,3.7067677647472577
BCUTse-1l,2.4397377995643628
ETA_alpha,5.966666666666666
ETA_dBeta,2.0
ETA_eta_B,0.05404021706695783
ETA_eta_F,8.87456063545662
ETA_eta_L,2.284974299898762
ETA_eta_R,14.485292513936638
ETA_psi_1,0.5830618892508143
LabuteASA,74.04935636714045
LogEE_DzZ,21.854857123765747
LogEE_Dzi,22.54082604136448
LogEE_Dzm,21.859093023036333
LogEE_Dzp,31.086148310638738
LogEE_Dzv,27.22787772958741
PEOE_VSA1,4.417150937053347
PEOE_VSA2,0.0
PEOE_VSA3,5.098681808301038
PEOE_VSA4,0.0
PEOE_VSA5,5.098681808301038
PEOE_VSA6,18.19910120538483
PEOE_VSA7,24.350607579969914
PEOE_VSA8,5.563451491696996
PEOE_VSA9,0.0
SM1_Dzare,0.632459626665853
SpAD_Dzpe,44.524127808371794
SpAD_Dzse,44.662777353962575
SpAbs_DzZ,42.813259320615025
SpAbs_Dzi,44.544919219022944
SpAbs_Dzm,42.823645607409816
SpAbs_Dzp,63.86681659094543
SpAbs_Dzv,55.33582031853115
SpDiam_Dt,94.99325714199108
SpMAD_DzZ,3.6322557370353787
SpMAD_Dzi,3.749349716968844
SpMAD_Dzm,3.6330607249783733
SpMAD_Dzp,5.261115316181724
SpMAD_Dzv,4.574648990737036
SpMax_DzZ,21.854857121425642
SpMax_Dzi,22.540826040273377
SpMax_Dzm,21.85909302070644
SpMax_Dzp,31.08614831063856
SpMax_Dzv,27.22787772957886
VE1_Dzare,3.4296169612619862
VE2_Dzare,0.28580141343849885
VE3_Dzare,1.4147701386344365
VR1_Dzare,47.50286050535321
VR2_Dzare,3.9585717087794343
VR3_Dzare,4.04311148718666
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4972222222222222
AETA_dBeta,0.16666666666666666
AETA_eta_B,0.004503351422246486
AETA_eta_F,0.739546719621385
AETA_eta_L,0.1904145249915635
AETA_eta_R,1.2071077094947198
BCUTare-1h,3.547720808982805
BCUTare-1l,2.1938845974437626
ETA_beta_s,7.5
ETA_dPsi_A,0.1309381107491857
ETA_dPsi_B,0.0
ETA_eta_BR,0.22604021706695782
ETA_eta_FL,3.575199045407375
ETA_eta_RL,5.860173345306137
LogEE_Dzpe,22.31145701040945
LogEE_Dzse,22.3814200858044
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,5.890723922025908
PEOE_VSA13,4.837385194616139
SlogP_VSA1,0.0
SlogP_VSA2,10.197363616602075
SlogP_VSA3,0.0
SlogP_VSA4,4.837385194616139
SlogP_VSA5,0.0
SlogP_VSA6,34.7489862793614
SlogP_VSA7,0.0
SlogP_VSA8,11.454175413722904
SlogP_VSA9,0.0
SpAD_Dzare,44.1630993016678
SpAbs_Dzpe,44.030196759820186
SpAbs_Dzse,44.162463278460294
SpDiam_DzZ,34.20022246883485
SpDiam_Dzi,35.178641217288096
SpDiam_Dzm,34.206717430209096
SpDiam_Dzp,48.98651627377669
SpDiam_Dzv,42.34413262589302
SpMAD_Dzpe,3.710343984030983
SpMAD_Dzse,3.7218981128302144
SpMax_Dzpe,22.311457009041057
SpMax_Dzse,22.381420084531516
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,12
AETA_beta_s,0.625
AETA_eta_BR,0.018836684755579817
AETA_eta_FL,0.2979332537839479
AETA_eta_RL,0.48834777877551144
DetourIndex,387
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,10.728109116642047
EState_VSA4,5.563451491696996
EState_VSA5,0.0
EState_VSA6,0.0
EState_VSA7,30.33183534230805
EState_VSA8,10.197363616602075
EState_VSA9,16.63502438010004
ETA_beta_ns,9.5
ETA_shape_p,0.13966480446927376
ETA_shape_x,0.0
ETA_shape_y,0.25139664804469275
GhoseFilter,False
LogEE_Dzare,22.134254621370935
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,43.63604961277959
SpDiam_Dzpe,34.740832769358605
SpDiam_Dzse,34.84654058744019
SpMAD_Dzare,3.6802582751389834
SpMax_Dzare,22.134254619722718
TopoPSA(NO),41.82
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.117685185185185
VSA_EState9,17.80083852985639
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7916666666666666
EState_VSA10,0.0
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.002777777777777842
FilterItLogS,-2.7348562568859407
SpDiam_Dzare,34.47351527173389
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6685185185185187
ETA_epsilon_2,0.8527777777777777
ETA_epsilon_3,0.4411764705882358
ETA_epsilon_4,0.5763888888888892
ETA_epsilon_5,0.8102564102564103
AETA_beta_ns_d,0.041666666666666664
ETA_dEpsilon_A,0.22734204793028295
ETA_dEpsilon_B,0.09212962962962956
ETA_dEpsilon_C,-0.1352124183006534
ETA_dEpsilon_D,0.04252136752136748
PetitjeanIndex,0.42857142857142855
TopoShapeIndex,0.75
CDK Descriptors
FMFDescriptor,0.9166666666666666
MDEDescriptor,"0.0,0.0,0.0,0.0,6.083643418932058,5.431347546256182,0.0,1.6509636244473134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0"
APolDescriptor,23.982757999999997
BCUTDescriptor,"11.996777148292303,31.972071575376106,-0.2898225798793606,0.21437525631374904,6.615501335920488,9.220513087868857"
BPolDescriptor,10.275241999999999
TPSADescriptor,73.91
ALOGPDescriptor,"2.7937,7.804759689999999,47.2457"
XLogPDescriptor,2.765
VAdjMaDescriptor,4.700439718141093
WeightDescriptor,178.02008386
ChiPathDescriptor,"8.38890505706126,5.860173345306138,5.076393996848818,4.051871696536538,3.28484550063556,2.347747551304607,1.224695272091628,0.7826569984497608,6.966958103303541,3.8785179241825753,2.6550951290227296,1.6334663936635163,1.0586473742276024,0.6484735540670162,0.26395080096685947,0.13387354747251512"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.2879545845577009,0.2231919917077938,0.0,0.0,0.02282177322938192,0.07143675128841753,0.04318908925423153"
AtomCountDescriptor,18
BondCountDescriptor,13
SmallRingDescriptor,"2,2,2,2,0,0,1,1,0,0,0"
ChiClusterDescriptor,"0.6220084679281462,0.0,0.08333333333333333,0.0,0.25397687979209715,0.0,0.015214515486254614,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,5,1,0,0,0,0"
ZagrebIndexDescriptor,60.0
LargestChainDescriptor,8
MannholdLogPDescriptor,1.9
WeightedPathDescriptor,"24.362388253477675,2.0301990211231398,11.5460427578505,3.0205226644713887,6.01178447508626"
FractionalPSADescriptor,0.4151778743016709
WienerNumbersDescriptor,"197.0,13.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"1.2919737681478414,1.954251770787011,2.2113861708778706,0.3842634089276543,0.4617141542999833,0.43685823145684877"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,12
PetitjeanNumberDescriptor,0.42857142857142855
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"8.591715976331361,3.8062283737024223,2.0408163265306123"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,229.04
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"19.62218267654392,16.026313326455483,23.60741569348153,17.945970229381594,12.99869689153989"
PetitjeanShapeIndexDescriptor,"0.75,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.18170884231376383,-0.13512746761361308,0.03942417706845994,0.004069598878141116,8.010122237968807E-4"
EccentricConnectivityIndexDescriptor,139
AutocorrelationDescriptorPolarizability,"727.6748693587036,817.345628720093,1058.2746451175537,794.426149723389,592.6750129560545"
