DLiP-ID,C0034Z
DLiP-Mol-ID,29940
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C9H6ClNO2/c10-6-1-2-7-5(3-6)4-8(11-7)9(12)13/h1-4,11H,(H,12,13)"
Standard Inchi Key(RDKit),FUQOTYRCMBZFOL-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(O)c1cc2cc(Cl)ccc2[nH]1
SMILES(SDF),
MW(SDF),
MW(RDKit),195.605
MW Monoisotopic(RDKit),195.008706112
MolLogP(RDKit),2.5195
XLogP(SDF),
XLogP(CDK),2.425
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),1
HBA Lipinski(RDKit),3
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),53.09
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),1
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),13
QED Weighted(RDKit),0.734807145353331
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Runt-related transcription factor 1/Core-binding factor subunit beta
Common Target Pref Name,Runt-related transcription factor 1/Core-binding factor subunit beta
RDKit Descriptors
Ipc,1273.0707575706924
qed,0.7348071453533308
Chi0,9.422285251880869
Chi1,6.164703797946448
TPSA,53.089999999999996
Chi0n,6.542827435731551
Chi0v,7.298756381750006
Chi1n,3.6820973203887353
Chi1v,4.060061793397963
Chi2n,2.7197376596903937
Chi2v,3.156173440162378
Chi3n,1.8131985553962466
Chi3v,2.048295658183985
Chi4n,1.2187141320031196
Chi4v,1.3992567622318601
MolMR,50.26800000000001
MolWt,195.60500000000002
fr_SH,0
Kappa1,8.133459359593342
Kappa2,2.7797623723579434
Kappa3,1.3804487713452729
fr_ArN,0
fr_COO,1
fr_C_O,1
fr_C_S,0
fr_NH0,0
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,475.41947931830526
MolLogP,2.5195
NOCount,3
fr_Ar_N,1
fr_COO2,1
fr_urea,0
BalabanJ,2.684752458610774
SMR_VSA1,9.901064578912528
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,34.982029582436226
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,1
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,78.94619226576452
NHOHCount,2
PEOE_VSA1,10.090505915787915
PEOE_VSA2,0.0
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
