DLiP-ID,J100A2
RNCG,0.1907225093147111
RPCG,0.11340831662739535
SIC0,0.2853838699197647
SIC1,0.6582726963154492
SIC2,0.7947630579377606
SIC3,0.846986625531814
SIC4,0.861907644844401
SIC5,0.861907644844401
SaaN,7.98953122965555
SaaO,10.664119248058503
SaaS,0
Sare,47.471999999999994
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,76.50519416700337
TIC1,176.46855956017868
TIC2,213.0586500259617
TIC3,227.0586500259616
TIC4,231.05865002596164
TIC5,231.05865002596164
Vabc,316.67685302122175
WPol,39
apol,53.20544599999998
bpol,29.830553999999996
nRot,6
ABCGG,17.038644743291
ATS0Z,1094.0
ATS0d,156.0
ATS0i,7878.595218890979
ATS0m,4316.059906
ATS0p,69.54019590667801
ATS0s,186.47222222222223
ATS0v,10353.092534497533
ATS1Z,1257.0
ATS1d,190.0
ATS1i,7435.6959977322
ATS1m,4770.988283999999
ATS1p,86.88696281
ATS1s,164.27777777777777
ATS1v,12857.647635222891
ATS2Z,1811.0
ATS2d,301.0
ATS2i,13426.815392914286
ATS2m,6820.666563
ATS2p,123.341618537886
ATS2s,261.25
ATS2v,18021.3431240269
ATS3Z,1869.0
ATS3d,314.0
ATS3i,15858.642349575186
ATS3m,6850.632030999999
ATS3p,135.406967895886
ATS3s,298.72222222222223
ATS3v,19548.831128839753
ATS4Z,2022.0
ATS4d,318.0
ATS4i,16803.318016835194
ATS4m,7343.032426999999
ATS4p,148.97517375879198
ATS4s,370.33333333333337
ATS4v,20804.536008484567
ATS5Z,1812.0
ATS5d,305.0
ATS5i,19522.623818057575
ATS5m,6425.598862
ATS5p,147.073228722923
ATS5s,369.02777777777777
ATS5v,19770.18628319321
ATS6Z,1572.0
ATS6d,270.0
ATS6i,18244.144477822818
ATS6m,5578.866857999999
ATS6p,127.660229827168
ATS6s,311.61111111111114
ATS6v,17137.83622916299
ATS7Z,1346.0
ATS7d,246.0
ATS7i,14545.842493727436
ATS7m,4731.370376999999
ATS7p,107.77403163758399
ATS7s,250.16666666666669
ATS7v,14635.759085492726
ATS8Z,1151.0
ATS8d,195.0
ATS8i,12433.57387004814
ATS8m,3994.1662369999995
ATS8p,92.88299662049
ATS8s,225.77777777777777
ATS8v,12716.834759880445
C1SP1,0
C1SP2,3
C1SP3,6
C2SP1,0
C2SP2,9
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.3157894736842105
GGI10,0.15212937455361697
JGI10,0.008451631919645389
JGT10,0.46216762659658284
Kier1,20.727040816326532
Kier2,9.467455621301776
Kier3,4.899408284023669
MAXdO,12.744520345175108
MID_C,38.4530362795971
MID_N,8.206107669520598
MID_O,5.8164854419780205
MID_X,0.0
MID_h,14.022593111498619
MINdO,12.744520345175108
MPC10,87
MWC01,28.0
MWC02,4.90527477843843
MWC03,5.75890177387728
MWC04,6.639875833826536
MWC05,7.509335266016592
MWC06,8.39502555744203
MWC07,9.271529540288606
MWC08,10.159098293987839
MWC09,11.039893254197803
MWC10,11.928730267063791
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,7
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,4
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,4.044940000000003
SRW02,4.04305126783455
SRW03,0.0
SRW04,5.3612921657094255
SRW05,3.044522437723423
SRW06,6.863803391452954
SRW07,5.351858133476067
SRW08,8.448700194970938
SRW09,7.390798521735676
SRW10,10.078994274334729
SaaCH,9.273052511127908
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.8326082776394275
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.30241459855547115
SdssS,0
SsCH3,7.645778745178685
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.884760251322751
SssPH,0
SssSe,0
SsssB,0
SsssN,2.2362012943632714
SsssP,0
VE1_A,4.054096140098346
VE1_D,5.018601990279524
VE2_A,0.15592677461916715
VE2_D,0.19302315347228938
VE3_A,2.355239207649842
VE3_D,2.568662851953966
VR1_A,383.35525214871666
VR1_D,154.03243647582235
VR2_A,14.74443277495064
VR2_D,5.9243244798393215
VR3_A,6.904473555600327
VR3_D,5.992674651728804
WPath,1811
Xc-3d,1.7113976752168416
Xc-4d,0.0
Xc-5d,0.3538704765036392
Xc-6d,0.0
Xp-0d,18.681433796945203
Xp-1d,12.528407103102722
Xp-2d,11.044510912037731
Xp-3d,9.416686291171368
Xp-4d,7.968616591292084
Xp-5d,5.402740656539129
Xp-6d,3.5769838742373037
Xp-7d,2.7130257138982805
ZMIC0,86.04771936359532
ZMIC1,37.54605204244652
ZMIC2,30.022306253725972
ZMIC3,27.04899791991187
ZMIC4,26.75025104485177
ZMIC5,26.75025104485177
nAcid,0
nAtom,48
nBase,0
nRing,3
piPC1,3.6375861597263857
piPC2,4.23410650459726
piPC3,4.816241156068032
piPC4,5.394763264816289
piPC5,5.720106837576056
piPC6,5.989587787095122
piPC7,6.324134922949434
piPC8,6.591888043747332
piPC9,6.695142026445795
AATS0Z,22.791666666666668
AATS0d,3.25
AATS0i,164.13740039356205
AATS0m,89.91791470833334
AATS0p,1.448754081389125
AATS0s,3.8848379629629632
AATS0v,215.68942780203193
AATS1Z,25.14
AATS1d,3.8
AATS1i,148.713919954644
AATS1m,95.41976567999998
AATS1p,1.7377392562
AATS1s,3.2855555555555553
AATS1v,257.15295270445785
AATS2Z,21.305882352941175
AATS2d,3.541176470588235
AATS2i,157.9625340342857
AATS2m,80.24313603529411
AATS2p,1.4510778651516
AATS2s,3.073529411764706
AATS2v,212.01580145914
AATS3Z,19.071428571428573
AATS3d,3.204081632653061
AATS3i,161.82288111811414
AATS3m,69.90440847959182
AATS3p,1.381703754039653
AATS3s,3.048185941043084
AATS3v,199.47786866163014
AATS4Z,18.897196261682243
AATS4d,2.97196261682243
AATS4i,157.04035529752517
AATS4m,68.62647128037382
AATS4p,1.392291343540112
AATS4s,3.461059190031153
AATS4v,194.43491596714549
AATS5Z,14.975206611570249
AATS5d,2.520661157024793
AATS5i,161.3439984963436
AATS5m,53.10412282644628
AATS5p,1.215481229115066
AATS5s,3.049816345270891
AATS5v,163.3899692825885
AATS6Z,14.162162162162161
AATS6d,2.4324324324324325
AATS6i,164.36166196236772
AATS6m,50.260061783783776
AATS6p,1.150092160605117
AATS6s,2.8073073073073074
AATS6v,154.39492098345036
AATS7Z,15.123595505617978
AATS7d,2.764044943820225
AATS7i,163.4364325137914
AATS7m,53.16146491011235
AATS7p,1.210944175703191
AATS7s,2.810861423220974
AATS7v,164.44673129767108
AATS8Z,15.144736842105264
AATS8d,2.5657894736842106
AATS8i,163.59965618484395
AATS8m,52.55481890789473
AATS8p,1.2221446923748684
AATS8s,2.9707602339181287
AATS8v,167.32677315632165
AMID_C,1.4789629338306578
AMID_N,0.3156195257507922
AMID_O,0.22371097853761618
AMID_X,0.0
AMID_h,0.5393305042884085
ATS0dv,384.0
ATS0pe,302.4947
ATS0se,371.93770399999994
ATS1dv,407.0
ATS1pe,329.59709999999995
ATS1se,392.829064
ATS2dv,555.0
ATS2pe,545.0581999999999
ATS2se,662.185716
ATS3dv,505.0
ATS3pe,633.5526
ATS3se,773.7488040000001
ATS4dv,564.0
ATS4pe,684.9756
ATS4se,834.215668
ATS5dv,470.0
ATS5pe,742.2279000000001
ATS5se,923.7978959999999
ATS6dv,377.0
ATS6pe,672.9987
ATS6se,842.614272
ATS7dv,303.0
ATS7pe,553.9016
ATS7se,686.243156
ATS8dv,264.0
ATS8pe,480.56149999999997
ATS8se,593.6949240000001
ATSC0Z,357.66666666666663
ATSC0c,0.9810131555945393
ATSC0d,29.25
ATSC0i,72.99410415797762
ATSC0m,1699.2589039166664
ATSC0p,10.564789988783916
ATSC0s,50.34664351851852
ATSC0v,2339.799483029903
ATSC1Z,26.513888888888907
ATSC1c,-0.40707472710818315
ATSC1d,16.53125
ATSC1i,-16.513821200266573
ATSC1m,121.15184992013832
ATSC1p,-1.1980963405877427
ATSC1s,-1.2598138503086422
ATSC1v,-97.50945222181237
ATSC2Z,150.00694444444449
ATSC2c,0.12864676041164985
ATSC2d,7.078125
ATSC2i,-14.318464000481708
ATSC2m,707.7958071059023
ATSC2p,0.4729489518926093
ATSC2s,13.656985435956791
ATSC2v,545.5549755384359
ATSC3Z,-15.56944444444444
ATSC3c,-0.5286472262497556
ATSC3d,-8.96875
ATSC3i,21.364645244327413
ATSC3m,-53.525194121528315
ATSC3p,3.769929179263629
ATSC3s,-8.55437403549383
ATSC3v,626.9226391109333
ATSC4Z,-57.42361111111107
ATSC4c,0.18689807638045608
ATSC4d,-10.453125
ATSC4i,-17.403621641593165
ATSC4m,-305.21689960590317
ATSC4p,-6.039404479475936
ATSC4s,25.42924141589506
ATSC4v,-1228.6083459934275
ATSC5Z,29.59027777777777
ATSC5c,0.3253060741214654
ATSC5d,8.640625
ATSC5i,-3.110248898317636
ATSC5m,129.98175808506957
ATSC5p,-0.8892768123292485
ATSC5s,3.7633222415123426
ATSC5v,-151.27958975589928
ATSC6Z,102.27083333333333
ATSC6c,-0.24913734535927223
ATSC6d,-2.390625
ATSC6i,0.6180020185278261
ATSC6m,489.3777430260419
ATSC6p,1.6985365504936083
ATSC6s,1.9078776041666679
ATSC6v,572.302865910431
ATSC7Z,-61.71527777777779
ATSC7c,0.13491598004698185
ATSC7d,-8.109375
ATSC7i,-8.27719189233705
ATSC7m,-292.23478038715274
ATSC7p,-1.4563893556173875
ATSC7s,0.16455680941357897
ATSC7v,-334.8542578066566
ATSC8Z,-138.8888888888889
ATSC8c,-0.2417704490935098
ATSC8d,4.0625
ATSC8i,-0.4773622499265606
ATSC8m,-650.9662657430557
ATSC8p,-1.1726916832208265
ATSC8s,-22.35903742283951
ATSC8v,-471.46784469891537
AXp-0d,0.7185166844978924
AXp-1d,0.44744311082509725
AXp-2d,0.28319258748814696
AXp-3d,0.18109012098406477
AXp-4d,0.11893457598943409
AXp-5d,0.07503806467415458
AXp-6d,0.046454336029055895
AXp-7d,0.031546810626724195
GATS1Z,0.7700465983224605
GATS1c,1.4827225742048944
GATS1d,0.6105982905982905
GATS1i,1.4455137979621306
GATS1m,0.77744713722847
GATS1p,1.2022397802723082
GATS1s,0.6241671743353371
GATS1v,1.0375451224429046
GATS2Z,0.6933665917438737
GATS2c,1.1199945137733243
GATS2d,1.1058823529411763
GATS2i,1.2165245320938416
GATS2m,0.6964769849625152
GATS2p,0.9803497349559868
GATS2s,0.544710520675356
GATS2v,0.8414418886268508
GATS3Z,1.0023156513304299
GATS3c,1.6263027066236477
GATS3d,1.2953078667364382
GATS3i,0.932850601557847
GATS3m,0.9933743420723348
GATS3p,0.7853039199316931
GATS3s,1.061993909852588
GATS3v,0.802695711882593
GATS4Z,0.9972215205860067
GATS4c,0.9155770822735779
GATS4d,1.1563223899672497
GATS4i,1.1920372183136216
GATS4m,1.006894426213133
GATS4p,1.2730127776178373
GATS4s,0.8942674494163807
GATS4v,1.211044641518381
GATS5Z,0.9464581423829074
GATS5c,0.7333942026524168
GATS5d,0.7901391537755174
GATS5i,0.957860704282045
GATS5m,0.9491559663688236
GATS5p,1.0389476567201472
GATS5s,1.337499557086198
GATS5v,1.025074122275851
GATS6Z,0.8760484622553589
GATS6c,0.9399953369848008
GATS6d,0.9698929698929699
GATS6i,0.9161568159605247
GATS6m,0.8752121839915328
GATS6p,0.9055320278401542
GATS6s,1.1217053442366378
GATS6v,0.8864899456501921
GATS7Z,1.076358419636219
GATS7c,0.9953584205660115
GATS7d,1.1645059060789398
GATS7i,1.059242229493841
GATS7m,1.0752785494263786
GATS7p,1.0324653227023644
GATS7s,0.7703645308592596
GATS7v,1.0379662603149913
GATS8Z,1.2440464511698635
GATS8c,1.3812275880836018
GATS8d,0.7717049032838506
GATS8i,1.0108319113243602
GATS8m,1.237390193463396
GATS8p,1.0172802272316692
GATS8s,1.5845408991391916
GATS8v,1.0656766676231781
MATS1Z,0.07116495806150985
MATS1c,-0.3983552471190032
MATS1d,0.5425641025641026
MATS1i,-0.21718560060611808
MATS1m,0.06844500014403723
MATS1p,-0.10886846668843497
MATS1s,-0.024021885309026544
MATS1v,-0.040007306101171376
MATS2Z,0.2368400855216272
MATS2c,0.07405362704446136
MATS2d,0.13665158371040725
MATS2i,-0.11077224579441802
MATS2m,0.2352181029366272
MATS2p,0.025279920894779394
MATS2s,0.15318161195902863
MATS2v,0.13166859214556564
MATS3Z,-0.021321109991060728
MATS3c,-0.2639406537993128
MATS3d,-0.15018315018315018
MATS3i,0.14335837337479346
MATS3m,-0.015428150207197717
MATS3p,0.17477828962976225
MATS3s,-0.08322098940381913
MATS3v,0.13123524130836645
MATS4Z,-0.07202271559345354
MATS4c,0.08546483525112519
MATS4d,-0.1603163191948239
MATS4i,-0.10695702383562335
MATS4m,-0.08057614431134685
MATS4p,-0.2564429168741344
MATS4s,0.22657935803967236
MATS4v,-0.2355549744949703
MATS5Z,0.03281908297582279
MATS5c,0.1315446555758071
MATS5d,0.11718584445857173
MATS5i,-0.016902978110627527
MATS5m,0.03034441152723355
MATS5p,-0.03339119539990204
MATS5s,0.02965218845965644
MATS5v,-0.025648239740301657
MATS6Z,0.12364927835570894
MATS6c,-0.10982020745499242
MATS6d,-0.035343035343035345
MATS6i,0.003661173997584208
MATS6m,0.12453829566952405
MATS6p,0.06952360556955005
MATS6s,0.01638695443221933
MATS6v,0.10577073898367771
MATS7Z,-0.09306051498999973
MATS7c,0.07417196621382917
MATS7d,-0.1495246326707001
MATS7i,-0.061157041982938004
MATS7m,-0.09275206316958919
MATS7p,-0.07434775488643304
MATS7s,0.0017627737165001503
MATS7v,-0.07718420150186064
MATS8Z,-0.24525432873890232
MATS8c,-0.15565247506872407
MATS8d,0.08771929824561404
MATS8i,-0.004130360264022609
MATS8m,-0.24195052792879967
MATS8p,-0.07010526282705269
MATS8s,-0.2804853776298699
MATS8v,-0.12726268521412165
MAXaaN,4.044312461197244
MAXaaO,5.471567769120841
MINaaN,3.9452187684583064
MINaaO,5.192551478937662
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,33.38401754862655
SpAD_D,288.9287636810186
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.8651760293676014
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,704
TMWC10,129.60766456513892
TSRW10,76.58302038723777
VE1_Dt,5.0333287982645745
VE2_Dt,0.1935895691640221
VE3_Dt,2.5715929991727613
VR1_Dt,152.4978461158532
VR2_Dt,5.865301773686662
VR3_Dt,5.982661917144689
Xc-3dv,0.6913797978361659
Xc-4dv,0.0
Xc-5dv,0.10269265863272559
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.21407617506269555
Xch-6d,0.47656200125111714
Xch-7d,0.5790685135931168
Xp-0dv,15.36735056621269
Xp-1dv,8.584801483807382
Xp-2dv,5.879185235181026
Xp-3dv,4.198215325364807
Xp-4dv,2.8165147015162244
Xp-5dv,1.485942339304867
Xp-6dv,0.7938911880789756
Xp-7dv,0.4949445889218956
Xpc-4d,4.0608745128290655
Xpc-5d,6.861559572330184
Xpc-6d,9.239992979788873
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,50
nFRing,0
nHBAcc,6
nHBDon,1
nHRing,2
nSpiro,0
naRing,3
piPC10,6.908598673225205
AATS0dv,8.0
AATS0pe,6.301972916666667
AATS0se,7.748702166666665
AATS1dv,8.14
AATS1pe,6.5919419999999995
AATS1se,7.85658128
AATS2dv,6.529411764705882
AATS2pe,6.4124494117647055
AATS2se,7.790420188235293
AATS3dv,5.153061224489796
AATS3pe,6.464822448979592
AATS3se,7.895395959183674
AATS4dv,5.271028037383178
AATS4pe,6.401641121495327
AATS4se,7.796408112149533
AATS5dv,3.884297520661157
AATS5pe,6.134114876033059
AATS5se,7.6346933553719
AATS6dv,3.3963963963963963
AATS6pe,6.063051351351351
AATS6se,7.591119567567568
AATS7dv,3.404494382022472
AATS7pe,6.223613483146067
AATS7se,7.710597258426966
AATS8dv,3.473684210526316
AATS8pe,6.323177631578947
AATS8se,7.811775315789475
AATSC0Z,7.451388888888888
AATSC0c,0.020437774074886235
AATSC0d,0.609375
AATSC0i,1.5207105032912003
AATSC0m,35.40122716493055
AATSC0p,0.22009979143299827
AATSC0s,1.0488884066358024
AATSC0v,48.74582256312298
AATSC1Z,0.5302777777777782
AATSC1c,-0.008141494542163664
AATSC1d,0.330625
AATSC1i,-0.33027642400533147
AATSC1m,2.4230369984027664
AATSC1p,-0.023961926811754856
AATSC1s,-0.025196277006172843
AATSC1v,-1.9501890444362473
AATSC2Z,1.7647875816993468
AATSC2c,0.0015134912989605866
AATSC2d,0.08327205882352941
AATSC2i,-0.16845251765272598
AATSC2m,8.327009495363557
AATSC2p,0.0055641053163836395
AATSC2s,0.1606704168936093
AATSC2v,6.418293829863951
AATSC3Z,-0.15887188208616776
AATSC3c,-0.005394359451528118
AATSC3d,-0.09151785714285714
AATSC3i,0.21800658412578994
AATSC3m,-0.5461754502196767
AATSC3p,0.03846866509452683
AATSC3s,-0.08728953097442683
AATSC3v,6.397169786846258
AATSC4Z,-0.5366692627206642
AATSC4c,0.0017467109942098699
AATSC4d,-0.0976927570093458
AATSC4i,-0.16265066954759969
AATSC4m,-2.8524943888402166
AATSC4p,-0.05644303251846669
AATSC4s,0.23765646183079495
AATSC4v,-11.48232099059278
AATSC5Z,0.24454775022956837
AATSC5c,0.0026884799514170694
AATSC5d,0.07141012396694214
AATSC5i,-0.02570453634973253
AATSC5m,1.074229405661732
AATSC5p,-0.0073493951432169295
