DLiP-ID,T0065V
DLiP-Mol-ID,23530
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C24H34N4O2/c1-17(2)23-26-15-20(16-27-23)19(14-22(29)30)8-5-3-4-6-10-21-12-11-18-9-7-13-25-24(18)28-21/h11-12,15-17,19H,3-10,13-14H2,1-2H3,(H,25,28)(H,29,30)/t19-/m0/s1"
Standard Inchi Key(RDKit),TZEHAFMMPSPZTD-IBGZPJMESA-N
Canonical SMILES(RDKit),CC(C)c1ncc([C@@H](CCCCCCc2ccc3c(n2)NCCC3)CC(=O)O)cn1
SMILES(SDF),
MW(SDF),
MW(RDKit),410.562
MW Monoisotopic(RDKit),410.268176328
MolLogP(RDKit),5.1046
XLogP(SDF),
XLogP(CDK),3.973
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),88.0
RO3 Pass,
Num RO5 Violations,1
Num Lipinski RO5 Violations,1
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),11
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),30
QED Weighted(RDKit),0.500871756686518
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,5734284.769604609
qed,0.5008717566865185
Chi0,21.346724214874865
Chi1,14.524877143252588
TPSA,88.0
Chi0n,18.232272099466925
Chi0v,18.232272099466925
Chi1n,11.289350736058429
Chi1v,11.289350736058429
Chi2n,8.61762151489072
Chi2v,8.61762151489072
Chi3n,5.787923611300745
