DLiP-ID,C000DO
ATSC5p,0.41160193266400524
ATSC5s,-44.32873015873016
ATSC5v,-333.37634676246597
ATSC6Z,131.57632653061228
ATSC6c,0.4090032527706756
ATSC6d,-2.237551020408164
ATSC6i,0.9285059395236213
ATSC6m,616.746584061224
ATSC6p,0.5753080616528908
ATSC6s,24.962675736961454
ATSC6v,470.37230766634957
ATSC7Z,-110.7208163265306
ATSC7c,-0.2517775420598785
ATSC7d,-3.68326530612245
ATSC7i,-6.341697871197636
ATSC7m,-516.1556953673468
ATSC7p,-1.2247855410080923
ATSC7s,-25.835419501133792
ATSC7v,-416.5510070118478
ATSC8Z,-6.1110204081632515
ATSC8c,-0.12266414798131872
ATSC8d,-4.872653061224491
ATSC8i,-12.486682783609954
ATSC8m,-30.942346816326612
ATSC8p,-1.9369379438761678
ATSC8s,-5.65451247165533
ATSC8v,-220.62964644662
AXp-0d,0.727097833052265
AXp-1d,0.4367169062228202
AXp-2d,0.2761649659532706
AXp-3d,0.17541459563868456
AXp-4d,0.11305621129137379
AXp-5d,0.06564243888375187
AXp-6d,0.04418734992312147
AXp-7d,0.026684239862268245
GATS1Z,0.7418866966069015
GATS1c,1.323014603959929
GATS1d,0.6495633187772927
GATS1i,0.9016915730552824
GATS1m,0.7364461796612441
GATS1p,0.8586483826634088
GATS1s,0.9886200910770527
GATS1v,0.726827747331478
GATS2Z,0.6253793925223139
GATS2c,0.8893158696918418
GATS2d,1.1281889220868768
GATS2i,1.0329553425339566
GATS2m,0.62379188016474
GATS2p,0.9797034161391531
GATS2s,0.6868603787285669
GATS2v,0.762898982779744
GATS3Z,0.8339785348141819
GATS3c,0.9119117352953985
GATS3d,1.2540180737506066
GATS3i,1.1433152863849276
GATS3m,0.8348123395995991
GATS3p,1.1122770240224134
GATS3s,0.940679251988378
GATS3v,0.967538278087467
GATS4Z,1.008616354581781
GATS4c,1.0114517729014834
GATS4d,1.0935686252832901
GATS4i,1.0900155592174194
GATS4m,1.0107120532580574
GATS4p,1.090479326744075
GATS4s,0.8945209547496198
GATS4v,1.0706235136242366
GATS5Z,1.2163605296881674
GATS5c,1.0204224419547385
GATS5d,0.8857681619690353
GATS5i,0.9136942227040084
GATS5m,1.2148761331897144
GATS5p,0.9409876584166473
GATS5s,1.223849805854881
GATS5v,1.07610915382617
GATS6Z,0.7836750676349138
GATS6c,0.6627005519822414
GATS6d,1.023554320497552
GATS6i,0.9485634960816549
GATS6m,0.7887121053486291
GATS6p,0.9531454762440207
GATS6s,0.7907246611036138
GATS6v,0.9206178198087834
GATS7Z,1.2573830217198436
GATS7c,0.9774326404816235
GATS7d,1.0243113873026537
GATS7i,1.0537064009586394
GATS7m,1.2536762600072595
GATS7p,1.0596167723014027
GATS7s,1.3683722470075472
GATS7v,1.1242348792954904
GATS8Z,1.0599831074521378
GATS8c,1.0899899725528504
GATS8d,1.136735807860262
GATS8i,1.1568588487045184
GATS8m,1.0609401806043277
GATS8p,1.1503399851786171
GATS8s,1.1779708485336555
GATS8v,1.1117739546643175
MATS1Z,-0.0734497846842999
MATS1c,-0.46082578081540215
MATS1d,0.43647468429127834
MATS1i,0.1441656802170188
MATS1m,-0.06533495366178424
MATS1p,0.15696163800700835
MATS1s,-0.2413517250555526
MATS1v,0.128287297337071
MATS2Z,0.09698771704999361
MATS2c,-0.08963879211175954
MATS2d,-0.003198498429479736
MATS2i,-0.0021456784852323754
MATS2m,0.10209388585339618
MATS2p,0.03251950402102553
MATS2s,-0.0421825155324456
MATS2v,0.13111425272816368
MATS3Z,-0.03790076652902373
MATS3c,0.06434805364669863
MATS3d,-0.1960061863173216
MATS3i,-0.13641357218277764
MATS3m,-0.04039814147331314
MATS3p,-0.13679576260150592
MATS3s,-0.033893590763054246
MATS3v,-0.11238715081527245
MATS4Z,-0.08477930560887646
MATS4c,0.029055475204681037
MATS4d,-0.15310098944226413
MATS4i,-0.11270095307020692
MATS4m,-0.0898793773757839
MATS4p,-0.13301420651370527
MATS4s,0.0879549979256532
MATS4v,-0.16877301388010146
MATS5Z,-0.21046755465807152
MATS5c,-0.07146121586800729
MATS5d,0.02223104406510519
MATS5i,0.04948181097644917
MATS5m,-0.2097541578772011
MATS5p,0.02345747007285504
MATS5s,-0.1928818981604906
MATS5v,-0.0980493730080297
MATS6Z,0.26080055143489583
MATS6c,0.09956615474436183
MATS6d,-0.045338758766706386
MATS6i,0.010305434869246783
MATS6m,0.2607366553406746
MATS6p,0.038251724127746335
MATS6s,0.12671969109906908
MATS6v,0.1613981575999475
MATS7Z,-0.27854836854730064
MATS7c,-0.0777933644362418
MATS7d,-0.09472623446422576
MATS7i,-0.0893362618902477
MATS7m,-0.2769597465813358
MATS7p,-0.1033596899477985
MATS7s,-0.1664596893996861
MATS7v,-0.18141183151973178
MATS8Z,-0.01816919731272568
MATS8c,-0.0447913217930119
MATS8d,-0.14809944422389842
MATS8i,-0.2078834782017523
MATS8m,-0.01962184524190073
MATS8p,-0.19317793584061907
MATS8s,-0.04305656660814458
MATS8v,-0.11355648876869377
MAXaaO,5.51639739229025
MAXsOH,10.035066032585874
MAXssO,4.841245601890893
MINaaO,5.51639739229025
MINsOH,9.325076759285329
MINssO,4.841245601890893
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,28.87912625935514
SpAD_D,207.97293302562935
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,872
TMWC10,123.79839228870189
TSRW10,57.87386831814027
VE1_Dt,4.772402441032366
VE2_Dt,0.20749575830575503
VE3_Dt,2.3957589574439555
VR1_Dt,124.79255211335548
VR2_Dt,5.425763135363282
VR3_Dt,5.659561898510712
Xc-3dv,0.6231919316858188
Xc-4dv,0.0
Xc-5dv,0.10433377264049869
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.16895785846218417
Xch-7d,0.5154167813645145
Xp-0dv,11.900350599339552
Xp-1dv,6.511906472483343
Xp-2dv,4.82907854078816
Xp-3dv,3.391289298177511
Xp-4dv,2.2914104801672717
Xp-5dv,1.471298561873464
Xp-6dv,0.846521577476988
Xp-7dv,0.4616384062350865
Xpc-4d,4.7919300982383985
Xpc-5d,7.773668462620817
Xpc-6d,11.77517281373615
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,37
nFRing,1
nHBAcc,7
nHBDon,4
nHRing,1
nSpiro,0
naRing,3
piPC10,8.334638951303619
AATS0dv,11.82857142857143
AATS0pe,6.9987200000000005
AATS0se,8.4209096
AATS1dv,10.783783783783784
AATS1pe,6.976756756756757
AATS1se,8.264295675675676
AATS2dv,10.456140350877194
AATS2pe,6.888921052631579
AATS2se,8.194889894736843
AATS3dv,9.98611111111111
AATS3pe,7.104122222222221
AATS3se,8.455003777777776
AATS4dv,8.037974683544304
AATS4pe,7.033924050632911
AATS4se,8.466179898734177
AATS5dv,6.194805194805195
AATS5pe,6.773848051948051
AATS5se,8.274390857142858
AATS6dv,6.0
AATS6pe,6.4612
AATS6se,7.957051818181819
AATS7dv,6.25
AATS7pe,6.862001923076923
AATS7se,8.346361846153844
AATS8dv,6.25
AATS8pe,6.733502272727273
AATS8se,8.236659999999999
AATSC0Z,7.644081632653061
AATSC0c,0.06224021603811906
AATSC0d,0.7477551020408162
AATSC0i,1.3651313107558554
AATSC0m,35.83939972244898
AATSC0p,0.22787963187781551
AATSC0s,2.9847165532879814
AATSC0v,44.15696717012686
AATSC1Z,-0.561456150027579
AATSC1c,-0.028681896153885535
AATSC1d,0.3263761720904579
AATSC1i,0.1968050840006684
AATSC1m,-2.341565520132367
AATSC1p,0.035768360287976
AATSC1s,-0.7203664889379175
AATSC1v,5.664777976857348
AATSC2Z,0.7413820264948083
AATSC2c,-0.0055791377864319565
AATSC2d,-0.0023916935195130106
AATSC2i,-0.002929132883005911
AATSC2m,3.658983584317945
AATSC2p,0.007410532605160441
AATSC2s,-0.12590285236901777
AATSC2v,5.78960775325324
AATSC3Z,-0.2897165532879822
AATSC3c,0.004005036760602998
AATSC3d,-0.14656462585034005
AATSC3i,-0.18622243859876375
AATSC3m,-1.4478451403061134
AATSC3p,-0.03117296802407621
AATSC3s,-0.10116276140085663
AATSC3v,-4.962675728894082
AATSC4Z,-0.6480599328338933
AATSC4c,0.0018084190538295596
AATSC4d,-0.11448204598295014
AATSC4i,-0.15385159978816573
AATSC4m,-3.221222932575557
AATSC4p,-0.030311228414862886
AATSC4s,0.2625207382531072
AATSC4v,-7.452504433107005
AATSC5Z,-1.6088311688311687
AATSC5c,-0.0044477615139714355
AATSC5d,0.016623376623376613
AATSC5i,0.06754916947685354
AATSC5m,-7.517463107606679
AATSC5p,0.005345479644987081
AATSC5s,-0.5756977942692229
AATSC5v,-4.3295629449670905
