DLiP-ID,T001YN
GGI10,0.23467197224772982
JGI10,0.0071112718862948445
JGT10,0.42814633571509325
Kier1,28.019390581717452
Kier2,13.693047337278106
Kier3,8.240473372781064
MAXdO,12.782454000173225
MID_C,53.89787703980324
MID_N,8.489669082262303
MID_O,8.969734132570531
MID_X,0.0
MID_h,17.459403214832836
MINdO,11.611827194293477
MPC10,136
MWC01,38.0
MWC02,5.198497031265826
MWC03,6.028278520230698
MWC04,6.890609120147166
MWC05,7.740229524763182
MWC06,8.608312784783722
MWC07,9.46815584482167
MWC08,10.341452118734878
MWC09,11.208504068514149
MWC10,12.086562494267906
NaaCH,9
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,3
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,3.0603
SRW02,4.343805421853684
SRW03,0.0
SRW04,5.652489180268651
SRW05,2.3978952727983707
SRW06,7.147559271189454
SRW07,4.727387818712341
SRW08,8.721439305625983
SRW09,6.842683282238422
SRW10,10.337766849160253
SaaCH,16.811558649196545
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.9894646061996615
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-2.0718905742513023
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.3636257240966074
SssPH,0
SssSe,0
SsssB,0
SsssN,4.214431333257091
SsssP,0
VE1_A,3.9902816413181412
VE1_D,5.822597869525181
VE2_A,0.11400804689480404
VE2_D,0.16635993912929087
VE3_A,2.636624783702536
VE3_D,3.0145094999797823
VR1_A,6630.5078966051415
VR1_D,238.45170586345014
VR2_A,189.4430827601469
VR2_D,6.812905881812862
VR3_A,10.052199654563996
VR3_D,6.726929767181091
WPath,4637
Xc-3d,2.4356083214088082
Xc-4d,0.125
Xc-5d,0.3678511301977579
Xc-6d,0.0
Xp-0d,24.67515133962105
Xp-1d,16.93909070562568
Xp-2d,15.219389790629394
Xp-3d,12.385997016671691
Xp-4d,9.602224511907124
Xp-5d,7.796932645511417
Xp-6d,5.089082412248283
Xp-7d,3.5806784343978606
ZMIC0,116.94005670433683
ZMIC1,56.27534340287991
ZMIC2,35.52498867345234
ZMIC3,28.10468075915877
ZMIC4,26.580360957979934
ZMIC5,26.580360957979934
nAcid,1
nAtom,67
nBase,0
nRing,4
piPC1,3.871201010907891
piPC2,4.330733340286331
piPC3,4.695924549256556
piPC4,5.05465217951303
piPC5,5.464361325821674
piPC6,5.335131339670753
piPC7,5.512167870950654
piPC8,5.675683023710034
piPC9,5.912658054172706
AATS0Z,22.149253731343283
AATS0d,3.1641791044776117
AATS0i,163.97365378161896
AATS0m,87.28366261194031
AATS0p,1.4148512381368359
AATS0s,4.869092039800995
AATS0v,209.87059470120684
AATS1Z,24.214285714285715
AATS1d,3.8714285714285714
AATS1i,147.46601293227786
AATS1m,91.46620077142857
AATS1p,1.7490915655142856
AATS1s,3.0734126984126986
AATS1v,256.4990136986054
AATS2Z,19.928571428571427
AATS2d,3.4682539682539684
AATS2i,155.8616080289841
AATS2m,73.29478082539684
AATS2p,1.500926889924524
AATS2s,3.1337081128747797
AATS2v,211.8951466178716
AATS3Z,15.252808988764045
AATS3d,2.8764044943820224
AATS3i,158.96165467327177
AATS3m,53.531087949438195
AATS3p,1.2959674147933986
AATS3s,2.6265605493133584
AATS3v,173.83816162405773
AATS4Z,12.799019607843137
AATS4d,2.426470588235294
AATS4i,163.80702362743725
AATS4m,43.551450671568624
AATS4p,1.113820192577956
AATS4s,2.6541394335511983
AATS4v,146.22988308663918
AATS5Z,13.092783505154639
AATS5d,2.38659793814433
AATS5i,166.70343212549713
AATS5m,45.77819130412371
AATS5p,1.0555098284303455
AATS5s,3.1544243986254297
AATS5v,139.4742890750525
AATS6Z,14.677018633540373
AATS6d,2.590062111801242
AATS6i,163.85877326682646
AATS6m,52.0905235031056
AATS6p,1.1551231175382484
AATS6s,3.236973775017254
AATS6v,156.2504836669358
AATS7Z,15.097402597402597
AATS7d,2.538961038961039
AATS7i,162.46948262604948
AATS7m,53.13365481818182
AATS7p,1.1868341617627922
AATS7s,3.3335137085137077
AATS7v,160.62310009115959
AATS8Z,13.38993710691824
AATS8d,2.4276729559748427
AATS8i,165.0475609001101
AATS8m,46.47774597484277
AATS8p,1.0965869610041383
AATS8s,2.8730782669461914
AATS8v,146.75354970937317
AMID_C,1.5399393439943783
AMID_N,0.24256197377892294
AMID_O,0.25627811807344375
AMID_X,0.0
AMID_h,0.4988400918523667
ATS0dv,486.0
ATS0pe,420.07939999999996
ATS0se,518.609388
ATS1dv,450.0
ATS1pe,455.763
ATS1se,545.080872
ATS2dv,601.0
ATS2pe,806.6940000000001
ATS2se,979.8196079999998
ATS3dv,526.0
ATS3pe,1095.4962000000003
ATS3se,1355.524428
ATS4dv,528.0
ATS4pe,1240.9290999999998
ATS4se,1555.9049960000002
ATS5dv,629.0
ATS5pe,1177.7447000000002
ATS5se,1482.975748
ATS6dv,563.0
ATS6pe,989.6654000000001
ATS6se,1235.1622
ATS7dv,534.0
ATS7pe,960.2445
ATS7se,1192.043344
ATS8dv,433.0
ATS8pe,969.6365000000001
ATS8se,1215.511336
ATSC0Z,505.85074626865674
ATSC0c,1.619103919770382
ATSC0d,37.91044776119404
ATSC0i,97.2341746419026
ATSC0m,2401.099137910448
ATSC0p,14.892571601057908
ATSC0s,125.68179933665012
ATSC0v,3292.411107315537
ATSC1Z,23.215638226776576
ATSC1c,-1.04748141262829
ATSC1d,7.9890844286032525
ATSC1i,-21.309143706285763
ATSC1m,110.58098618311453
ATSC1p,-0.8646505501443235
ATSC1s,-2.3802381129179953
ATSC1v,-18.152199409113557
ATSC2Z,-16.779015370906677
ATSC2c,0.4334686452648625
ATSC2d,-15.786812207618624
ATSC2i,3.517462895611244
ATSC2m,-92.94628415994623
ATSC2p,-0.28653439715538376
ATSC2s,38.43381351946735
ATSC2v,-272.7384227565778
ATSC3Z,-184.6034751615059
ATSC3c,0.11280461396397311
ATSC3d,-18.44865226108265
ATSC3i,-25.287502341257902
ATSC3m,-889.018670642682
ATSC3p,-6.189608699938284
ATSC3s,-10.052848320586133
ATSC3v,-1422.9664332374193
ATSC4Z,-157.38137669859654
ATSC4c,-0.9022350857737584
ATSC4d,1.4816217420360873
ATSC4i,-18.059215931534087
ATSC4m,-742.4773976825574
ATSC4p,-3.864089172158935
ATSC4s,-42.99995204326627
ATSC4v,-873.4609279279573
ATSC5Z,198.76052572956112
ATSC5c,0.7605818875702622
ATSC5d,7.9757184228113145
ATSC5i,26.14025234783921
ATSC5m,936.0871836772105
ATSC5p,4.510518574378661
ATSC5s,59.72090109155714
ATSC5v,1053.9237851326536
ATSC6Z,101.65716195143682
ATSC6c,-0.3091826857931824
ATSC6d,-2.874359545555802
ATSC6i,-1.6625130294710788
ATSC6m,475.9401849913121
ATSC6p,1.0797985441059463
ATSC6s,41.70648467859705
ATSC6v,390.8399121280785
ATSC7Z,-50.0002227667632
ATSC7c,0.30035095899820186
ATSC7d,-3.5404321675206063
ATSC7i,-13.893474314020251
ATSC7m,-252.32101558520824
ATSC7p,-2.6149371009613764
ATSC7s,7.627634526373121
ATSC7v,-661.3368206297489
ATSC8Z,6.578079750501229
ATSC8c,-0.05892061042206408
ATSC8d,1.227444865226107
ATSC8i,-10.43374291490173
ATSC8m,36.71675167520601
ATSC8p,-1.245737713161101
ATSC8s,-27.02741268780476
ATSC8v,51.381749392924206
AXp-0d,0.7050043239891728
AXp-1d,0.44576554488488634
AXp-2d,0.2926805728967191
AXp-3d,0.19055380025648755
AXp-4d,0.12154714572034335
AXp-5d,0.07956053719909609
AXp-6d,0.05038695457671567
AXp-7d,0.03255162213088964
GATS1Z,0.8098662136871744
GATS1c,1.661697363225814
GATS1d,0.9948256467941504
GATS1i,1.4807680581895466
GATS1m,0.81695519736905
GATS1p,1.208225869327335
GATS1s,0.5964041193933207
GATS1v,1.058509990024385
GATS2Z,0.931434163421063
GATS2c,0.9002032184267248
GATS2d,1.6718597675290585
GATS2i,1.1611666427085128
GATS2m,0.9382681281851802
GATS2p,1.0601452778143552
GATS2s,0.4302037634260385
GATS2v,1.047376013621128
GATS3Z,1.0712734900152103
GATS3c,0.8974210558538729
GATS3d,1.3203795452534721
GATS3i,1.160792667829963
GATS3m,1.076944969944242
GATS3p,1.1815271585614178
GATS3s,0.7681994501046435
GATS3v,1.1709696343238525
GATS4Z,1.099429155587645
GATS4c,1.1417669746527561
GATS4d,0.8747394627142193
GATS4i,1.0099385730411077
GATS4m,1.098061207109991
GATS4p,1.0548338487069517
GATS4s,1.1315283611106448
GATS4v,1.0661467398569446
GATS5Z,0.8917915123965634
GATS5c,0.8454735511035315
GATS5d,0.9288030684308789
GATS5i,0.8082481174513743
GATS5m,0.8904234695120522
GATS5p,0.8358689800530719
GATS5s,0.9193822336403039
GATS5v,0.8562726282618532
GATS6Z,0.916149251586882
GATS6c,1.0543400538494458
GATS6d,1.1029588692717756
GATS6i,0.9743123937924331
GATS6m,0.9163631073618088
GATS6p,0.9374658167761935
GATS6s,0.9215017162397255
GATS6v,0.926397914831146
GATS7Z,1.040397228170154
GATS7c,0.9016587621710279
GATS7d,0.9778683914510683
GATS7i,1.056866855384224
GATS7m,1.0414782914933558
GATS7p,1.0529901842437361
GATS7s,1.2025242912208531
GATS7v,1.0580467080202767
GATS8Z,1.0031671079500033
GATS8c,1.1301978125999637
GATS8d,0.9471178131035505
GATS8i,0.9923660425326819
GATS8m,1.0007725273954122
GATS8p,0.9869170610679453
GATS8s,1.2049382732570058
GATS8v,0.9620825056549226
MATS1Z,0.043927349058353445
MATS1c,-0.6192248316150472
MATS1d,0.20170416197975247
MATS1i,-0.20976055759630605
MATS1m,0.04408056268475848
MATS1p,-0.05557093295670253
MATS1s,-0.018126951715388893
MATS1v,-0.005277059103360851
MATS2Z,-0.017637959231845714
MATS2c,0.1423597517067387
MATS2d,-0.22143169603799517
MATS2i,0.019236003631887124
MATS2m,-0.020583830541291787
MATS2p,-0.010230840765962373
MATS2s,0.16260928735672628
MATS2v,-0.04404904772773953
MATS3Z,-0.13736379404771537
MATS3c,0.02622448328646511
MATS3d,-0.18317260904184726
MATS3i,-0.0978907834411083
MATS3m,-0.1393656005018802
MATS3p,-0.15644017672255728
MATS3s,-0.030107281318226257
MATS3v,-0.16268046224094732
MATS4Z,-0.10218227796252453
MATS4c,-0.18301623753994847
MATS4d,0.012835803612783685
MATS4i,-0.06099926386372425
MATS4m,-0.10155885150986271
MATS4p,-0.08521618323955636
MATS4s,-0.1123673701653767
MATS4v,-0.08713127312379285
MATS5Z,0.1357003021118629
MATS5c,0.16223491572582247
MATS5d,0.07265808913061121
MATS5i,0.09284615355731382
MATS5m,0.1346416050387528
MATS5p,0.1045995585310516
MATS5s,0.16410697303978725
MATS5v,0.11055241152605637
MATS6Z,0.0836304652044162
MATS6c,-0.0794674665803274
MATS6d,-0.03155230596175476
MATS6i,-0.0071153300867435555
MATS6m,0.08248808282608651
MATS6p,0.03017324140810448
MATS6s,0.13809568954001786
MATS6v,0.049400776511214696
MATS7Z,-0.04300348241396277
MATS7c,0.08070647527786563
MATS7d,-0.0406304325595664
MATS7i,-0.06216501063043618
MATS7m,-0.045719072789568146
MATS7p,-0.07639160451965432
MATS7s,0.026404112110351242
MATS7v,-0.08739019871607956
MATS8Z,0.00547967016204637
MATS8c,-0.015334520191699017
MATS8d,0.01364334175209229
MATS8i,-0.045216701492737044
MATS8m,0.006443648457465702
MATS8p,-0.035248009264900806
MATS8s,-0.09061701701487378
MATS8v,0.006576162053810064
MAXaaN,4.090530904265613
MAXsOH,9.485079664178013
MAXssO,5.109831303758442
MINaaN,4.090530904265613
MINsOH,9.485079664178013
MINssO,5.109831303758442
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,10
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,11
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,45.756668361470496
SpAD_D,549.8358850688959
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,6.441653318282969
SssNH2,0
SsssAs,0
SsssCH,-1.178603117917605
SsssNH,0
SssssB,0
SssssC,0.21598874623249076
SssssN,0
TMPC10,969
TMWC10,150.57060150752918
TSRW10,85.17102640184717
VE1_Dt,5.80217963176806
VE2_Dt,0.16577656090765885
VE3_Dt,3.0109966140338407
VR1_Dt,241.8247665416902
VR2_Dt,6.909279044048291
VR3_Dt,6.740976327161632
Xc-3dv,1.384083397773173
Xc-4dv,0.125
Xc-5dv,0.08817656065588989
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.10206207261596575
Xch-6d,0.4795560612769202
Xch-7d,0.5945828636208299
Xp-0dv,19.766418047617023
Xp-1dv,12.068920393926534
Xp-2dv,9.393321832718387
Xp-3dv,7.092812865909955
Xp-4dv,4.939296865002207
Xp-5dv,3.5102923908022947
Xp-6dv,2.166377455820278
Xp-7dv,1.3438649392453643
Xpc-4d,5.182315062803356
Xpc-5d,7.14407262607872
Xpc-6d,9.9409605363539
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,70
nFRing,0
nHBAcc,6
nHBDon,2
nHRing,3
nSpiro,1
naRing,2
piPC10,5.9688673937585826
AATS0dv,7.253731343283582
AATS0pe,6.269841791044776
AATS0se,7.7404386268656715
AATS1dv,6.428571428571429
AATS1pe,6.5108999999999995
AATS1se,7.7868696
AATS2dv,4.76984126984127
AATS2pe,6.402333333333334
AATS2se,7.776346095238093
AATS3dv,2.955056179775281
AATS3pe,6.154473033707867
AATS3se,7.615305775280898
AATS4dv,2.588235294117647
AATS4pe,6.082985784313725
AATS4se,7.626985274509805
AATS5dv,3.2422680412371134
AATS5pe,6.070848969072166
AATS5se,7.644204886597938
AATS6dv,3.4968944099378882
AATS6pe,6.146990062111802
AATS6se,7.671814906832298
AATS7dv,3.4675324675324677
AATS7pe,6.235353896103896
AATS7se,7.7405411948051945
AATS8dv,2.7232704402515724
AATS8pe,6.098342767295598
AATS8se,7.644725383647799
AATSC0Z,7.55001113833816
AATSC0c,0.024165730145826597
AATSC0d,0.5658275785252842
AATSC0i,1.4512563379388448
AATSC0m,35.83730056582758
AATSC0p,0.22227718807549116
AATSC0s,1.8758477512932854
AATSC0v,49.1404642882916
AATSC1Z,0.3316519746682368
AATSC1c,-0.014964020180404144
AATSC1d,0.11412977755147503
AATSC1i,-0.3044163386612252
AATSC1m,1.5797283740444934
AATSC1p,-0.012352150716347479
AATSC1s,-0.034003401613114215
AATSC1v,-0.259317134415908
AATSC2Z,-0.1331667886579895
AATSC2c,0.0034402273433719248
AATSC2d,-0.1252921603779256
AATSC2i,0.027916372187390823
AATSC2m,-0.7376689219043352
AATSC2p,-0.0022740825171062204
AATSC2s,0.30503026602751865
AATSC2v,-2.1645906567982363
AATSC3Z,-1.03709817506464
AATSC3c,0.0006337337863144556
AATSC3d,-0.10364411382630702
AATSC3i,-0.1420646198947073
AATSC3m,-4.994486913722932
AATSC3p,-0.03477308258392294
AATSC3s,-0.056476675958349064
AATSC3v,-7.994193445154041
AATSC4Z,-0.7714773367578261
AATSC4c,-0.004422721008694894
AATSC4d,0.007262851676647487
AATSC4i,-0.08852556829183376
