DLiP-ID,C002WP
DLiP-Mol-ID,33271
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C11H8F2N2O3/c1-5-11(6(2)16)15(18)10-4-8(13)7(12)3-9(10)14(5)17/h3-4H,1-2H3"
Standard Inchi Key(RDKit),USSDECOBBGWOKB-UHFFFAOYSA-N
Canonical SMILES(RDKit),CC(=O)c1c(C)[n+]([O-])c2cc(F)c(F)cc2[n+]1[O-]
SMILES(SDF),
MW(SDF),
MW(RDKit),254.192
MW Monoisotopic(RDKit),254.050298556
MolLogP(RDKit),0.89582
XLogP(SDF),
XLogP(CDK),3.124
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),70.95
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),1
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),18
QED Weighted(RDKit),0.430889658527136
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Importin subunit beta-1/Snurportin-1
Common Target Pref Name,Importin subunit beta-1/Snurportin-1
RDKit Descriptors
Ipc,8778.797146510036
qed,0.43088965852713634
Chi0,13.61036598507973
Chi1,8.341111712849498
TPSA,70.95
Chi0n,9.529801546789212
Chi0v,9.529801546789212
Chi1n,4.996364719290438
Chi1v,4.996364719290438
Chi2n,3.833989599665121
Chi2v,3.833989599665121
Chi3n,2.6389813683994774
Chi3v,2.6389813683994774
Chi4n,1.7931990537027724
Chi4v,1.7931990537027724
MolMR,56.525500000000015
MolWt,254.19199999999998
fr_SH,0
Kappa1,12.154969174970503
Kappa2,3.8648402238711794
Kappa3,1.5519381795365847
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,2
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,686.0231524735566
