DLiP-ID,T0010E
MATS4m,-0.09979058776255449
MATS4p,-0.054708118326075084
MATS4s,-0.0955760863336034
MATS4v,-0.050129939242310094
MATS5Z,0.12248432649893813
MATS5c,0.22379898485457228
MATS5d,-0.06306358830845767
MATS5i,-0.05281298525687146
MATS5m,0.12063500056393234
MATS5p,0.029011117430182327
MATS5s,0.41928182076572534
MATS5v,0.05073578133738076
MATS6Z,0.01943165764917305
MATS6c,0.022736944530154735
MATS6d,-0.1026119402985074
MATS6i,-0.16593208995987596
MATS6m,0.016036504274385164
MATS6p,-0.06377430412708003
MATS6s,-0.10607742604812026
MATS6v,-0.07214034594280137
MATS7Z,-0.11018916143487295
MATS7c,-0.08727522359219252
MATS7d,-0.03358208955223881
MATS7i,-0.09883342941361194
MATS7m,-0.11120927945649152
MATS7p,-0.07531217458054647
MATS7s,-0.0789015091944967
MATS7v,-0.1247095938719243
MATS8Z,-0.026625097569387697
MATS8c,-0.026103386868305434
MATS8d,-0.08106293927189454
MATS8i,-0.14889019683285556
MATS8m,-0.021780420505868942
MATS8p,-0.072100380295977
MATS8s,0.05803703253707299
MATS8v,0.017792179381428085
MAXsCl,6.1871521636474265
MAXsOH,8.537286134875698
MAXssS,1.4517985743680186
MINsCl,5.89662434157779
MINsOH,8.537286134875698
MINssS,1.4517985743680186
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,29.92411470283875
SpAD_D,263.7556037702486
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,-0.41671348326956603
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,494
TMWC10,121.58627073982431
TSRW10,57.792552662800006
VE1_Dt,4.843464028352478
VE2_Dt,0.20181100118135323
VE3_Dt,2.453098910422656
VR1_Dt,129.59554534325747
VR2_Dt,5.399814389302395
VR3_Dt,5.739887148329923
Xc-3dv,0.9130076656438844
Xc-4dv,0.0
Xc-5dv,0.1746530775704479
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.15137471507731048
Xch-7d,0.30204641611818106
Xp-0dv,14.65950108976782
Xp-1dv,8.423667903244832
Xp-2dv,6.5869209160544075
Xp-3dv,4.688431108306293
Xp-4dv,3.2289287373476325
Xp-5dv,2.346551640799492
Xp-6dv,1.4108195109042794
Xp-7dv,0.8170940978351905
Xpc-4d,2.956907261954924
Xpc-5d,3.8411103581230597
Xpc-6d,5.709453121635983
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,38
nFRing,0
nHBAcc,3
nHBDon,2
nHRing,0
nSpiro,0
naRing,2
piPC10,6.755059269775022
AATS0dv,8.42308975642309
AATS0pe,6.617094594594595
AATS0se,8.072450999999997
AATS1dv,7.488304093567251
AATS1pe,6.6078947368421055
AATS1se,7.885785999999998
AATS2dv,5.922787193973635
AATS2pe,6.558477966101695
AATS2se,7.8987417627118655
AATS3dv,4.084307992202729
AATS3pe,6.452967105263158
AATS3se,7.949917486842104
AATS4dv,4.4322776883163355
AATS4pe,6.381979710144926
AATS4se,7.887673927536232
AATS5dv,5.869212962962964
AATS5pe,6.3661875
AATS5se,7.796566703124999
AATS6dv,4.290849673202614
AATS6pe,6.389807352941176
AATS6se,7.822680294117646
AATS7dv,3.7920634920634924
AATS7pe,6.284507142857142
AATS7se,7.773756199999999
AATS8dv,3.9012345679012346
AATS8pe,6.218587301587302
AATS8se,7.752172095238096
AATSC0Z,17.884587289992687
AATSC0c,0.02340862239662168
AATSC0d,0.5872899926953983
AATSC0i,1.4738459006047675
AATSC0m,81.67266179108839
AATSC0p,0.335957355664637
AATSC0s,2.2305528195306863
AATSC0v,50.92179701379669
AATSC1Z,-0.12285187036253913
AATSC1c,-0.01575773666522851
AATSC1d,0.05140133020645118
AATSC1i,0.1361936762419377
AATSC1m,-0.4194110201068735
AATSC1p,0.033984843234314034
AATSC1s,-0.18729464907953333
AATSC1v,3.3423181414579126
AATSC2Z,0.4447759715739558
AATSC2c,0.0033660575438663578
AATSC2d,-0.08935137611271368
AATSC2i,0.0244174247788004
AATSC2m,1.9934402725854616
AATSC2p,0.01975679520233376
AATSC2s,0.3842938050111326
AATSC2v,-2.9063812551456825
AATSC3Z,-0.7412729229941178
AATSC3c,0.003152095848625184
AATSC3d,0.018684402752681555
AATSC3i,0.2298301973986753
AATSC3m,-3.5180550496232317
AATSC3p,0.047787684008128356
AATSC3s,-0.1924566363863117
AATSC3v,0.24225307950265074
AATSC4Z,-1.9347243836080499
AATSC4c,-0.008026859048580326
AATSC4d,0.0014291612411471422
AATSC4i,0.04018836237947984
AATSC4m,-8.150162924265038
AATSC4p,-0.018379594766216256
AATSC4s,-0.21318750885112736
AATSC4v,-2.552706590410876
