DLiP-ID,C100PO
Sare,30.515999999999995
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,55.37442394646829
TIC1,92.67739285527476
TIC2,119.20671786825557
TIC3,143.20671786825554
TIC4,147.20671786825557
TIC5,147.20671786825557
WPol,30
apol,40.735137
bpol,15.584862999999997
nRot,3
ABCGG,13.39531149271749
ATS0Z,3646.0
ATS0d,119.0
ATS0i,4764.471511910841
ATS0m,19430.306973980896
ATS0p,77.79502414364096
ATS0s,197.71706390123455
ATS0v,8672.255849527992
ATS1Z,1254.0
ATS1d,146.0
ATS1i,4743.873869204097
ATS1m,5166.451467170002
ATS1p,69.53339879000004
ATS1s,123.59703703703704
ATS1v,9860.595855353147
ATS2Z,1950.0
ATS2d,212.0
ATS2i,7404.764052664101
ATS2m,8095.537464339998
ATS2p,105.05700956999995
ATS2s,225.32177777777784
ATS2v,14427.31474019268
ATS3Z,2030.0
ATS3d,222.0
ATS3i,9569.520248885154
ATS3m,8129.967317859999
ATS3p,115.27391671939598
ATS3s,217.47437037037034
ATS3v,14889.464966423111
ATS4Z,1950.0
ATS4d,195.0
ATS4i,9806.164360189377
ATS4m,7900.723315220001
ATS4p,98.074238993094
ATS4s,235.68000000000004
ATS4v,13116.675770019132
ATS5Z,1795.0
ATS5d,172.0
ATS5i,8557.986704609073
ATS5m,7351.33259222
ATS5p,84.892237741094
ATS5s,201.26044444444446
ATS5v,11341.89292610001
ATS6Z,1612.0
ATS6d,136.0
ATS6i,6473.001580586878
ATS6m,6685.691828220001
ATS6p,72.24251692169801
ATS6s,185.69659259259265
ATS6v,9463.918898684247
ATS7Z,1049.0
ATS7d,110.0
ATS7i,5358.465885629597
ATS7m,4241.342096169999
ATS7p,58.59746609169801
ATS7s,161.48592592592595
ATS7v,7892.351131955409
ATS8Z,1192.0
ATS8d,101.0
ATS8i,4767.113080043598
ATS8m,5096.97976634
ATS8p,63.90095195939598
ATS8s,95.21066666666664
ATS8v,7704.5504806671015
C1SP1,0
C1SP2,1
C1SP3,0
C2SP1,0
C2SP2,12
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.08264462809917356
JGI10,0.010330578512396695
JGT10,0.43098395782382526
Kier1,15.879017013232515
Kier2,7.05078125
Kier3,3.8548483045806066
MAXdO,10.812115613896818
MAXsI,2.225600062155257
MID_C,29.308338289759863
MID_N,8.374374934848102
MID_O,3.420523216899408
MID_X,1.7648084540315305
MID_h,13.559706605779041
MINdO,10.812115613896818
MINsI,2.225600062155257
MPC10,81
MWC01,23.0
MWC02,4.709530201312334
MWC03,5.54907608489522
MWC04,6.418364935936212
MWC05,7.277247726631484
MWC06,8.149312843635345
MWC07,9.015419779605713
MWC08,9.889033595565978
MWC09,10.758859869440865
MWC10,11.633646402984292
NaaCH,9
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,1
NdCH2,0
NddsN,1
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.4471000000000016
SRW02,3.8501476017100584
SRW03,0.0
SRW04,5.1647859739235145
SRW05,2.3978952727983707
SRW06,6.665683717782408
SRW07,4.59511985013459
SRW08,8.246695943718557
SRW09,6.6052979209482015
SRW10,9.868740816206293
SaaCH,15.93442836719424
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.2903042817198314
SaasN,1.6491351851851852
SdCH2,0
SddsN,-0.4231360099136068
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.131386234674879
VE1_D,4.516932094705322
VE2_A,0.19673267784166087
VE2_D,0.21509200450977725
VE3_A,2.1605503454267883
VE3_D,2.249770368015725
VR1_A,131.1895503300764
VR1_D,113.17588581507577
VR2_A,6.247121444289353
VR2_D,5.389327895955989
VR3_A,5.618580571192967
VR3_D,5.470880464970853
WPath,981
Xc-3d,1.4553418012614794
Xc-4d,0.0
Xc-5d,0.3333333333333333
Xc-6d,0.0
Xp-0d,14.819626477379408
Xp-1d,10.131030293135234
Xp-2d,9.295851298250028
Xp-3d,7.522175039664814
Xp-4d,6.118660342869355
Xp-5d,4.782515465857865
Xp-6d,3.2172513641316174
Xp-7d,2.2685616038490344
ZMIC0,71.48018708527387
ZMIC1,52.0146446068123
ZMIC2,36.162015360476666
ZMIC3,31.464559184935084
ZMIC4,31.07697377218728
ZMIC5,31.07697377218728
nAcid,0
nAtom,30
nBase,0
nRing,3
piPC1,3.5115454388310208
piPC2,4.131158535344817
piPC3,4.721841492791785
piPC4,5.307339048518494
piPC5,5.804381673212317
piPC6,6.101439400316553
piPC7,6.521173257875474
piPC8,6.880384082186005
piPC9,7.253779959672162
AATS0Z,121.53333333333333
AATS0d,3.966666666666667
AATS0i,158.8157170636947
AATS0m,647.6768991326966
AATS0p,2.5931674714546986
AATS0s,6.590568796707818
AATS0v,289.0751949842664
AATS1Z,39.1875
AATS1d,4.5625
AATS1i,148.24605841262803
AATS1m,161.45160834906255
AATS1p,2.172918712187501
AATS1s,3.8624074074074075
AATS1v,308.14362047978585
AATS2Z,39.0
AATS2d,4.24
AATS2i,148.095281053282
AATS2m,161.91074928679996
AATS2p,2.101140191399999
AATS2s,4.506435555555557
AATS2v,288.5462948038536
AATS3Z,32.74193548387097
AATS3d,3.5806451612903225
AATS3i,154.34710078847021
AATS3m,131.12850512677417
AATS3p,1.8592567212805804
AATS3s,3.507651135005973
AATS3v,240.15266074875984
AATS4Z,31.9672131147541
AATS4d,3.19672131147541
AATS4i,160.7567927899898
AATS4m,129.52005434786886
AATS4p,1.6077744097228523
AATS4s,3.8636065573770497
AATS4v,215.0274716396579
AATS5Z,34.51923076923077
AATS5d,3.3076923076923075
AATS5i,164.57666739632833
AATS5m,141.37178061961538
AATS5p,1.6325430334825768
AATS5s,3.870393162393163
AATS5v,218.11332550192327
AATS6Z,40.3
AATS6d,3.4
AATS6i,161.82503951467194
AATS6m,167.14229570550003
AATS6p,1.8060629230424503
AATS6s,4.642414814814816
AATS6v,236.5979724671062
AATS7Z,30.852941176470587
AATS7d,3.235294117647059
AATS7i,157.6019378126352
AATS7m,124.74535576970587
AATS7p,1.7234548850499414
AATS7s,4.749586056644881
AATS7v,232.12797446927675
AATS8Z,37.25
AATS8d,3.15625
AATS8i,148.97228375136243
AATS8m,159.280617698125
AATS8p,1.9969047487311244
AATS8s,2.9753333333333325
AATS8v,240.76720252084692
AMID_C,1.3956351566552316
AMID_N,0.3987797588022906
AMID_O,0.16288205794759086
AMID_X,0.08403849781102526
AMID_h,0.6457003145609067
ATS0dv,337.02419753086417
ATS0pe,202.3042
ATS0se,241.2606600000001
ATS1dv,333.62222222222226
ATS1pe,218.71440000000007
ATS1se,256.08222
ATS2dv,465.93333333333334
ATS2pe,335.80320000000006
ATS2se,396.5119840000001
ATS3dv,408.0888888888889
ATS3pe,401.85049999999995
ATS3se,483.19772000000006
ATS4dv,389.2444444444444
ATS4pe,403.4154
ATS4se,487.04925999999995
ATS5dv,353.2444444444444
ATS5pe,348.38500000000005
ATS5se,419.40000000000003
ATS6dv,294.4
ATS6pe,274.8763
ATS6se,327.80254399999995
ATS7dv,254.6222222222222
ATS7pe,227.98040000000012
ATS7se,273.9975360000001
ATS8dv,161.93333333333334
ATS8pe,196.534
ATS8se,239.71082400000003
ATSC0Z,2442.6666666666656
ATSC0c,0.35814259549970295
ATSC0d,18.16666666666666
ATSC0i,55.598529394880686
ATSC0m,14304.083741885537
ATSC0p,22.4833112633487
ATSC0s,73.58249510452676
ATSC0v,1538.3317480621988
ATSC1Z,4.222222222222222
ATSC1c,-0.025613861832179036
ATSC1d,2.388888888888889
ATSC1i,15.179311709463885
ATSC1m,13.433943826357433
ATSC1p,0.7666159713528202
ATSC1s,-2.382080598737996
ATSC1v,7.14081793572883
ATSC2Z,-2.777777777777776
ATSC2c,-0.06862447092871979
ATSC2d,-4.944444444444443
ATSC2i,-12.909649328120299
ATSC2m,-23.91614693845459
ATSC2p,-0.21396176176409887
ATSC2s,28.669148672702327
ATSC2v,-260.6224154610924
ATSC3Z,-404.111111111111
ATSC3c,-0.007519745511427996
ATSC3d,-2.2777777777777777
ATSC3i,-21.45767981730063
ATSC3m,-2226.3252558363697
ATSC3p,-4.6728642736357795
ATSC3s,7.993315141179696
ATSC3v,-457.41378955125424
ATSC4Z,-93.55555555555554
ATSC4c,-0.008722104362202509
ATSC4d,0.3611111111111107
ATSC4i,-28.139871546853254
ATSC4m,-522.0341012318521
ATSC4p,-1.69915776223299
ATSC4s,-21.283722676323727
ATSC4v,-131.27770592022847
ATSC5Z,-102.88888888888889
ATSC5c,-0.13462123355278977
ATSC5d,-1.5555555555555558
ATSC5i,3.1641522573129013
ATSC5m,-594.078125824461
ATSC5p,0.3595080904075189
ATSC5s,-13.611293315336077
ATSC5v,250.41770164343146
ATSC6Z,-197.22222222222217
ATSC6c,-0.004699640281007226
ATSC6d,-0.8888888888888886
ATSC6i,18.02663516990108
ATSC6m,-1111.4652866666056
ATSC6p,-0.9828703008490003
ATSC6s,-0.17467145130315512
ATSC6v,-102.08832179795377
ATSC7Z,37.77777777777777
ATSC7c,0.07797930303299794
ATSC7d,-3.055555555555556
ATSC7i,21.047757115998333
ATSC7m,227.83669522038105
ATSC7p,2.598368956801939
ATSC7s,1.06502398770919
ATSC7v,-1.3636077818392636
ATSC8Z,106.88888888888889
ATSC8c,-0.0069230346556499065
ATSC8d,-4.1111111111111125
ATSC8i,-4.133393678233198
ATSC8m,520.6091164643271
ATSC8p,1.6540871646377202
ATSC8s,3.0836370243072695
ATSC8v,60.4435274881193
AXp-0d,0.7056964989228289
AXp-1d,0.4404795779624015
AXp-2d,0.2904953530703134
AXp-3d,0.18346768389426377
AXp-4d,0.11766654505517991
AXp-5d,0.0759129439025058
AXp-6d,0.048746232789872994
AXp-7d,0.03150780005345881
GATS1Z,0.452630322052402
GATS1c,0.9502664896527756
GATS1d,0.8231077981651378
GATS1i,0.769404766466458
GATS1m,0.45343835829735984
GATS1p,0.4852525406004125
GATS1s,0.504075682394425
GATS1v,0.6684722190710946
GATS2Z,0.5813850982532753
GATS2c,1.1364047776454687
GATS2d,1.181284403669725
GATS2i,1.1131792949330859
GATS2m,0.581857011254788
GATS2p,0.6337982553282224
GATS2s,0.37051897135752515
GATS2v,0.8538912032442219
GATS3Z,1.0119195925482467
GATS3c,0.7681063780956764
GATS3d,1.029890500147973
GATS3i,1.1603039406263012
GATS3m,1.0078672177909616
GATS3p,1.0276298378354767
GATS3s,0.5029830356159977
GATS3v,1.1025843454848165
GATS4Z,0.7682916189419432
GATS4c,0.9894169370509551
GATS4d,0.915927207098812
GATS4i,1.2269813191071268
GATS4m,0.7624753500978244
GATS4p,0.836106145635405
GATS4s,1.1091661175412533
GATS4v,0.9856062259142628
GATS5Z,0.8832284493617741
GATS5c,1.2596261699318005
GATS5d,1.0437544107268881
GATS5i,1.0225410997758246
GATS5m,0.8796651097607349
GATS5p,0.8736990804785415
GATS5s,0.9973617264408522
GATS5v,0.8543321315249734
GATS6Z,1.125046056222708
GATS6c,0.9809998975418506
GATS6d,0.9977064220183489
GATS6i,0.8256492359437023
GATS6m,1.1252250412867462
GATS6p,1.070843905772347
GATS6s,1.079888475665263
GATS6v,0.9649930251512816
GATS7Z,0.4705260242743388
GATS7c,0.871626180508149
GATS7d,1.079870480302213
GATS7i,0.5944058295965244
GATS7m,0.4623790060382944
GATS7p,0.4911419033137044
GATS7s,1.196325229386932
GATS7v,0.8636012552102318
GATS8Z,0.8863392126091707
GATS8c,0.7656589796908907
GATS8d,1.1473623853211012
GATS8i,0.8997488966191077
GATS8m,0.891283780036373
GATS8p,0.8732937489513919
GATS8s,0.5023023281887117
GATS8v,1.0472100690318875
MATS1Z,0.0016204967248908304
MATS1c,-0.06704870006920961
MATS1d,0.12327981651376152
MATS1i,0.2559528980802988
MATS1m,0.0008804704002348028
MATS1p,0.03196604204447705
MATS1s,-0.030349617230898792
MATS1v,0.00435180306405215
MATS2Z,-0.0006823144104803492
MATS2c,-0.11496728698183019
MATS2d,-0.163302752293578
MATS2i,-0.13931644741642005
MATS2m,-0.0010031882098853824
MATS2p,-0.005709882123445665
MATS2s,0.23377148572070056
MATS2v,-0.10165131771715398
MATS3Z,-0.08005088744893647
MATS3c,-0.010159602860729137
MATS3d,-0.060668836934004156
MATS3i,-0.18674501667034846
MATS3m,-0.07531095143797407
MATS3p,-0.10056629700700477
MATS3s,0.052563223458712865
MATS3v,-0.1438761523887645
MATS4Z,-0.018836351922113255
MATS4c,-0.01197723916757127
MATS4d,0.00977590615130094
MATS4i,-0.24891451697085043
MATS4m,-0.01794858637615885
MATS4p,-0.037167628410566145
MATS4s,-0.1422540045705702
MATS4v,-0.04196936471707393
MATS5Z,-0.024300890157877068
MATS5c,-0.2168580259828939
MATS5d,-0.04940014114326043
MATS5i,0.0328331068467099
MATS5m,-0.0239608063311131
MATS5p,0.009224998545243366
MATS5s,-0.10671925719875604
MATS5v,0.09391456110173979
MATS6Z,-0.060555403930131015
MATS6c,-0.009841695053997962
MATS6d,-0.03669724770642202
MATS6i,0.24317147457987767
MATS6m,-0.05827699138526372
MATS6p,-0.03278666193793368
MATS6s,-0.0017803634993794478
MATS6v,-0.049772255851128384
MATS7Z,0.013646288209606991
MATS7c,0.1921169619214257
MATS7d,-0.1484079870480303
MATS7i,0.33402952557552934
MATS7m,0.014054194715524689
MATS7p,0.101972457012293
MATS7s,0.012771067991698007
MATS7v,-0.0007821351528580357
MATS8Z,0.04102415393013102
MATS8c,-0.018122236983891996
MATS8d,-0.21215596330275244
MATS8i,-0.06969710558028581
MATS8m,0.03412109824665848
MATS8p,0.06897145614737614
MATS8s,0.03928800873334639
MATS8v,0.03683588217658022
MAXaaN,4.080842781557068
MINaaN,4.071927437641723
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,27.178909078181846
SpAD_D,193.11614719978238
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,607
TMWC10,117.40049144000744
TSRW10,68.39436709722199
VE1_Dt,4.53656993098462
VE2_Dt,0.2160271395706962
VE3_Dt,2.254108549422641
VR1_Dt,112.02389169535118
VR2_Dt,5.334471033111961
VR3_Dt,5.460649511983764
Xc-3dv,0.8246399801271938
Xc-4dv,0.0
Xc-5dv,0.053620195615425276
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.30274943015462097
Xch-7d,0.45940470042653436
Xp-0dv,12.859468736865148
Xp-1dv,7.19765979376309
Xp-2dv,5.628364855327857
Xp-3dv,3.6224173644974544
Xp-4dv,2.468351208916252
Xp-5dv,1.589315046011382
Xp-6dv,0.8573711301123828
Xp-7dv,0.44994618704451783
Xpc-4d,3.188718582918503
Xpc-5d,4.408607081780487
Xpc-6d,6.3366827781947395
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,32
nFRing,0
nHBAcc,5
nHBDon,0
nHRing,1
nSpiro,0
naRing,3
piPC10,7.580795410914431
AATS0dv,11.234139917695472
AATS0pe,6.743473333333333
AATS0se,8.042022000000003
AATS1dv,10.425694444444446
AATS1pe,6.834825000000002
AATS1se,8.002569375
AATS2dv,9.318666666666667
AATS2pe,6.716064000000001
AATS2se,7.930239680000002
AATS3dv,6.582078853046595
AATS3pe,6.4814596774193545
AATS3se,7.7935116129032265
AATS4dv,6.3810564663023674
AATS4pe,6.613367213114754
AATS4se,7.984414098360655
AATS5dv,6.793162393162392
AATS5pe,6.699711538461539
AATS5se,8.065384615384616
AATS6dv,7.359999999999999
AATS6pe,6.871907500000001
AATS6se,8.1950636
AATS7dv,7.488888888888888
AATS7pe,6.705305882352945
AATS7se,8.058751058823532
AATS8dv,5.060416666666667
AATS8pe,6.1416875
AATS8se,7.490963250000001
AATSC0Z,81.42222222222219
AATSC0c,0.011938086516656765
AATSC0d,0.6055555555555554
AATSC0i,1.8532843131626895
AATSC0m,476.80279139618455
AATSC0p,0.74944370877829
AATSC0s,2.4527498368175586
AATSC0v,51.277724935406624
AATSC1Z,0.13194444444444445
AATSC1c,-0.0008004331822555949
AATSC1d,0.07465277777777778
AATSC1i,0.4743534909207464
AATSC1m,0.4198107445736698
AATSC1p,0.023956749104775632
AATSC1s,-0.07444001871056237
AATSC1v,0.22315056049152593
AATSC2Z,-0.05555555555555552
AATSC2c,-0.0013724894185743958
AATSC2d,-0.09888888888888886
AATSC2i,-0.25819298656240597
AATSC2m,-0.4783229387690918
AATSC2p,-0.004279235235281977
AATSC2s,0.5733829734540465
AATSC2v,-5.212448309221847
AATSC3Z,-6.517921146953403
AATSC3c,-0.000121286217926258
AATSC3d,-0.036738351254480286
AATSC3i,-0.34609160995646177
AATSC3m,-35.90847186832854
AATSC3p,-0.0753687786070287
AATSC3s,0.12892443776096285
AATSC3v,-7.377641766955714
AATSC4Z,-1.5336976320582876
AATSC4c,-0.00014298531741315589
AATSC4d,0.0059198542805100115
AATSC4i,-0.46130936962054514
AATSC4m,-8.557936085768068
AATSC4p,-0.027855045282508033
AATSC4s,-0.3489134864971103
AATSC4v,-2.1520935396758767
AATSC5Z,-1.9786324786324785
AATSC5c,-0.0025888698760151876
AATSC5d,-0.02991452991452992
AATSC5i,0.06084908187140195
AATSC5m,-11.424579342778097
