DLiP-ID,C000HE
DLiP-Mol-ID,30821
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C20H20O7/c1-22-13-7-6-11(8-15(13)23-2)14-9-12(21)18-16(27-14)10-17(24-3)19(25-4)20(18)26-5/h6-10H,1-5H3"
Standard Inchi Key(RDKit),LKMNXYDUQXAUCZ-UHFFFAOYSA-N
Canonical SMILES(RDKit),COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1OC
SMILES(SDF),
MW(SDF),
MW(RDKit),372.373
MW Monoisotopic(RDKit),372.12090298
MolLogP(RDKit),3.503
XLogP(SDF),
XLogP(CDK),4.193
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),7
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),76.36
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),27
QED Weighted(RDKit),0.655288833027249
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,1311199.923515827
qed,0.655288833027249
Chi0,19.551677284948283
Chi1,13.069941865413645
TPSA,76.36000000000001
Chi0n,15.744489379195173
Chi0v,15.744489379195173
Chi1n,8.066969024266605
Chi1v,8.066969024266605
Chi2n,5.563123546393302
Chi2v,5.563123546393302
Chi3n,4.190392459557378
Chi3v,4.190392459557378
Chi4n,2.91850244570639
Chi4v,2.91850244570639
MolMR,100.68000000000005
MolWt,372.3730000000001
fr_SH,0
Kappa1,18.441354604835674
Kappa2,7.489521065803188
Kappa3,3.1187314584074994
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,0
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1036.6601656943606
MolLogP,3.503000000000003
NOCount,7
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.275467194753787
SMR_VSA1,28.10146570605359
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,35.54898770638766
SMR_VSA7,40.555162918280416
SMR_VSA8,0.0
