DLiP-ID,C000IE
ATS5v,9102.497893629667
ATS6Z,804.0
ATS6d,116.0
ATS6i,7397.78454630309
ATS6m,2886.3885069999997
ATS6p,62.408974561641
ATS6s,145.45370370370375
ATS6v,8011.871825434866
ATS7Z,720.0
ATS7d,102.0
ATS7i,6231.4376282835
ATS7m,2589.152985999999
ATS7p,59.06978843649
ATS7s,100.67283950617282
ATS7v,7319.921360828739
ATS8Z,634.0
ATS8d,82.0
ATS8i,5211.036174507677
ATS8m,2246.3315230000003
ATS8p,49.488248547396005
ATS8s,90.04629629629629
ATS8v,6163.0221515314215
C1SP1,0
C1SP2,2
C1SP3,0
C2SP1,0
C2SP2,9
C2SP3,1
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,0.15384615384615385
GGI10,0.020000000000000004
JGI10,0.010000000000000002
JGT10,0.389141339668329
Kier1,13.432098765432098
Kier2,6.805293005671078
Kier3,4.301783264746228
MAXdO,11.734186980347696
MID_C,26.485420515055907
MID_N,2.024644356741417
MID_O,3.6634026900197876
MID_X,0.0
MID_h,7.6874288989914366
MINdO,11.734186980347696
MPC10,23
MWC01,18.0
MWC02,4.418840607796598
MWC03,5.209486152841421
MWC04,6.037870919922137
MWC05,6.840546529288687
MWC06,7.67275789664251
MWC07,8.478660241699453
MWC08,9.31154225248515
MWC09,10.118881150390276
MWC10,10.95177099386878
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.937900000000001
SRW02,3.6109179126442243
SRW03,0.0
SRW04,4.859812404361672
SRW05,2.3978952727983707
SRW06,6.282266746896006
SRW07,4.442651256490317
SRW08,7.783640596221253
SRW09,6.259581464064923
SRW10,9.326967183907902
SaaCH,13.192942308096077
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.551135046611238
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.013237906273620537
SdssS,0
SsCH3,1.603753595574032
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.8426388888888887
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.893277268628264
VE1_D,4.067564380442367
VE2_A,0.22901630991930966
VE2_D,0.23926849296719807
VE3_A,1.8898795395093615
VE3_D,1.9336726390608392
VR1_A,81.50031143288989
VR1_D,79.02368189486226
VR2_A,4.794135966640582
VR2_D,4.648451876168369
VR3_A,4.9312350925641395
VR3_D,4.900375829427938
WPath,581
Xc-3d,0.9010475702906073
Xc-4d,0.0
Xc-5d,0.0
Xc-6d,0.0
Xp-0d,12.08757566981053
Xp-1d,8.275188245478667
Xp-2d,7.03396370868534
Xp-3d,5.414911199430501
Xp-4d,4.4675366313352205
Xp-5d,2.843565413924239
Xp-6d,1.7785679197104631
Xp-7d,1.1777408911880627
ZMIC0,55.5036790267478
ZMIC1,35.71342692858641
ZMIC2,23.767810250992635
ZMIC3,21.962874656249507
ZMIC4,21.962874656249507
ZMIC5,21.962874656249507
nAcid,0
nAtom,30
nBase,0
nRing,2
piPC1,3.2386784521643803
piPC2,3.755369195382769
piPC3,4.199079882486009
piPC4,4.715704792919647
piPC5,4.902957280298067
piPC6,4.90016917440273
piPC7,5.022234429939608
piPC8,5.055050824126641
piPC9,5.163713970962179
AATS0Z,30.466666666666665
AATS0d,3.1666666666666665
AATS0i,158.05761823667794
AATS0m,120.82060186666665
AATS0p,1.7647358587679005
AATS0s,4.209373571101966
AATS0v,239.42271214201395
AATS1Z,28.870967741935484
AATS1d,3.6774193548387095
AATS1i,143.56483544716448
AATS1m,110.62654464516125
AATS1p,2.0049007748387084
AATS1s,3.173436877737953
AATS1v,279.94116971674475
AATS2Z,24.8
AATS2d,3.42
AATS2i,149.85320011227952
AATS2m,93.01504256
AATS2p,1.7533943433479195
AATS2s,3.0559259259259255
AATS2v,236.02361569849288
AATS3Z,18.80701754385965
AATS3d,2.912280701754386
AATS3i,155.28058012236082
AATS3m,66.14102431578948
AATS3p,1.4893801764806314
AATS3s,3.0001082954299334
AATS3v,195.99831893560508
AATS4Z,19.232142857142858
AATS4d,2.6785714285714284
AATS4i,156.86803562208644
AATS4m,70.442688
AATS4p,1.3427853820444642
AATS4s,2.9785052910052916
AATS4v,180.31127656304437
AATS5Z,16.74074074074074
AATS5d,2.462962962962963
AATS5i,161.0964864236846
AATS5m,59.84751087037036
AATS5p,1.2597525308923703
AATS5s,3.278920896204848
AATS5v,168.56477580795678
AATS6Z,17.47826086956522
AATS6d,2.5217391304347827
AATS6i,160.82140318050196
AATS6m,62.747576239130424
AATS6p,1.3567168382965435
AATS6s,3.162037037037038
AATS6v,174.1711266398884
AATS7Z,18.0
AATS7d,2.55
AATS7i,155.7859407070875
AATS7m,64.72882464999998
AATS7p,1.47674471091225
AATS7s,2.5168209876543206
AATS7v,182.99803402071848
AATS8Z,18.647058823529413
AATS8d,2.411764705882353
AATS8i,153.2657698384611
AATS8m,66.06857420588236
AATS8p,1.4555367219822355
AATS8s,2.648420479302832
AATS8v,181.265357397983
AMID_C,1.5579659126503476
AMID_N,0.11909672686714219
AMID_O,0.2154942758835169
AMID_X,0.0
AMID_h,0.4522016999406727
ATS0dv,220.44444444444446
ATS0pe,187.01770000000002
ATS0se,231.0156570000001
ATS1dv,202.66666666666666
ATS1pe,200.51350000000008
ATS1se,240.51905200000007
ATS2dv,251.33333333333331
ATS2pe,318.6291000000001
ATS2se,388.6580860000001
ATS3dv,231.66666666666669
ATS3pe,360.9165000000001
ATS3se,444.9868419999999
ATS4dv,213.66666666666666
ATS4pe,344.8065
ATS4se,427.455128
ATS5dv,197.66666666666666
ATS5pe,335.16449999999986
ATS5se,417.7021500000001
ATS6dv,150.0
ATS6pe,284.0195999999999
ATS6se,354.1394879999999
ATS7dv,105.66666666666666
ATS7pe,238.10800000000006
ATS7se,300.088188
ATS8dv,79.0
ATS8pe,206.3512
ATS8se,258.15342799999996
ATSC0Z,350.6666666666665
ATSC0c,0.6153696201365603
ATSC0d,14.966666666666669
ATSC0i,46.878943467364905
ATSC0m,1585.843877866666
ATSC0p,9.784523730654303
ATSC0s,40.20969364426155
ATSC0v,1594.084989709519
ATSC1Z,21.11111111111113
ATSC1c,-0.28237501660995873
ATSC1d,3.967777777777776
ATSC1i,-0.7864356234524014
ATSC1m,97.82302753777753
ATSC1p,0.4271638691460917
ATSC1s,-2.046495960981558
ATSC1v,39.72874921544232
ATSC2Z,-0.7777777777777528
ATSC2c,0.06626260882968837
ATSC2d,-2.6777777777777763
ATSC2i,-0.9695505529802886
ATSC2m,1.9762536888886189
ATSC2p,0.7195853192956008
ATSC2s,1.9306660570035046
ATSC2v,-1.8693163089512908
ATSC3Z,-236.66666666666663
ATSC3c,-0.2890111176776157
ATSC3d,-5.336666666666666
ATSC3i,-11.606112696424278
ATSC3m,-1071.8705736800002
ATSC3p,-4.13386100652867
ATSC3s,-12.535683584819392
ATSC3v,-695.2099702924894
ATSC4Z,87.55555555555557
ATSC4c,0.40112713930642285
ATSC4d,-2.7711111111111104
ATSC4i,-21.14246716532704
ATSC4m,371.68500771555574
ATSC4p,-3.0692434999881595
ATSC4s,1.1818228928516987
ATSC4v,-304.03584688780984
ATSC5Z,-1.6666666666666838
ATSC5c,-0.2751784048960569
ATSC5d,-0.606666666666667
ATSC5i,-3.060255765129922
ATSC5m,1.5872825733333968
ATSC5p,0.4260804810818588
ATSC5s,-4.453808870598997
ATSC5v,101.89220703766281
ATSC6Z,16.777777777777775
ATSC6c,0.0431837864420829
ATSC6d,0.2511111111111111
ATSC6i,19.861398372786706
ATSC6m,69.7664281377779
ATSC6p,2.598662156709339
ATSC6s,-0.859504648681604
ATSC6v,136.47839419289832
ATSC7Z,-2.2222222222222463
ATSC7c,0.007930333875376292
ATSC7d,-0.35555555555555574
ATSC7i,8.199619085400826
ATSC7m,7.605909377777749
ATSC7p,1.4000758279533998
ATSC7s,0.726581313824113
ATSC7v,273.0393007656062
ATSC8Z,-40.55555555555556
ATSC8c,0.05646752206917713
ATSC8d,-0.42888888888888904
ATSC8i,-8.818358263891152
ATSC8m,-205.85818764888884
ATSC8p,-2.13082866610604
ATSC8s,-11.90118731900625
ATSC8v,-421.5312841882291
AXp-0d,0.7110338629300311
AXp-1d,0.45973268030437037
AXp-2d,0.30582450907327563
AXp-3d,0.2005522666455741
AXp-4d,0.1353798979192491
AXp-5d,0.08886141918513246
AXp-6d,0.059285597323682104
AXp-7d,0.04061175486855389
GATS1Z,0.7336256592665279
GATS1c,1.405187008781474
GATS1d,0.8125583734463682
GATS1i,1.0597461038948717
GATS1m,0.7318762368702466
GATS1p,0.870067766557829
GATS1s,0.6010598175427827
GATS1v,0.8757512084452477
GATS2Z,0.9617965779467685
GATS2c,1.104015456195889
GATS2d,1.2788418708240534
GATS2i,1.0297515394238659
GATS2m,0.9524111244051409
GATS2p,0.9492247587284199
GATS2s,0.6739713561507688
GATS2v,0.9289416881506539
GATS3Z,1.40226635981589
GATS3c,1.414696344237695
GATS3d,1.2237721251904816
GATS3i,1.1691732807478499
GATS3m,1.3917806770679955
GATS3p,1.2330491055043549
GATS3s,1.340366205870675
GATS3v,1.1482940394006171
GATS4Z,0.6638121265616514
GATS4c,0.6984977182909982
GATS4d,1.124522748965956
GATS4i,1.1906345381134076
GATS4m,0.6858918399077627
GATS4p,0.9994278472116909
GATS4s,0.9753833214310892
GATS4v,1.0392102303130117
GATS5Z,0.8537970004224761
GATS5c,1.344321745540742
GATS5d,1.0047018064835436
GATS5i,0.981784102428925
GATS5m,0.8632803275884601
GATS5p,0.8184741811973378
GATS5s,1.6534991775827426
GATS5v,0.890648570911259
GATS6Z,0.8404798313770874
GATS6c,0.9496951767191091
GATS6d,0.9688195991091313
GATS6i,0.7032575164654593
GATS6m,0.8530887664723211
GATS6p,0.6967858261780678
GATS6s,1.3857293982491141
GATS6v,0.8805926943438275
GATS7Z,1.168132129277567
GATS7c,0.8672406247803274
GATS7d,0.9688195991091313
GATS7i,0.8102686196146225
GATS7m,1.1457213168229439
GATS7p,1.0242163976201604
GATS7s,0.8056241442893108
GATS7v,0.9065337268713919
GATS8Z,1.173604898233058
GATS8c,0.6189301749352036
GATS8d,0.797851434560461
GATS8i,1.0954068341817942
GATS8m,1.1758304520138094
GATS8p,1.2561204099025387
GATS8s,1.4244776034241002
GATS8v,1.2244173456832448
MATS1Z,0.058260762909358596
MATS1c,-0.44406830653383506
MATS1d,0.2565557870536675
MATS1i,-0.016234724507029757
MATS1m,0.05969531258754859
MATS1p,0.04224880033773236
MATS1s,-0.04925379386775949
MATS1v,0.024118649198943576
MATS2Z,-0.0013307984790874104
MATS2c,0.06460761792073874
MATS2d,-0.10734966592427608
MATS2i,-0.012409203125346642
MATS2m,0.0007477105595843947
MATS2p,0.04412592819665927
MATS2s,0.02880896443655003
MATS2v,-0.0007035947221202774
MATS3Z,-0.3552131278767261
MATS3c,-0.24718658443588798
MATS3d,-0.18766850310631808
MATS3i,-0.13030328575539576
MATS3m,-0.35573640953793306
MATS3p,-0.22236302748280246
MATS3s,-0.16408302587199902
MATS3v,-0.22953605781781053
MATS4Z,0.13375882672460626
MATS4c,0.34920400988672096
MATS4d,-0.09918867324212532
MATS4i,-0.24160787035645995
MATS4m,0.1255589980817702
MATS4p,-0.16804472394788897
MATS4s,0.015745442193270554
MATS4v,-0.1021754471050637
MATS5Z,-0.0026404731727925927
MATS5c,-0.2484310024518186
MATS5d,-0.022519178421182888
MATS5i,-0.03626664694187084
MATS5m,0.0005560595618265702
MATS5p,0.024192427234573356
MATS5s,-0.06153586454387243
MATS5v,0.035510516724648146
MATS6Z,0.031203504711522573
MATS6c,0.04576654105497963
MATS6d,0.010942190374745812
MATS6i,0.2763092539470958
MATS6m,0.028691250805148144
MATS6p,0.17321023629484336
MATS6s,-0.013940581466970194
MATS6v,0.05583620005285425
MATS7Z,-0.00475285171102667
MATS7c,0.009665329928397049
MATS7d,-0.017817371937639208
MATS7i,0.13118286930531584
MATS7m,0.003597095598721306
MATS7p,0.10731813830399196
MATS7s,0.013552353573970943
MATS7v,0.1284620813169569
MATS8Z,-0.10204652203086562
MATS8c,0.08096643472199505
MATS8d,-0.025284946940914457
MATS8i,-0.16597866280644577
MATS8m,-0.11453812060087713
MATS8p,-0.19215477343996104
MATS8s,-0.2611571161750424
MATS8v,-0.2333246789238979
MAXaaS,1.583943163685227
MAXssO,5.093054164567061
MINaaS,1.583943163685227
MINssO,5.093054164567061
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,21.767730805469967
SpAD_D,140.97806328396473
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.41158375850340123
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,283
TMWC10,104.04035674493502
TSRW10,61.96373283738467
VE1_Dt,4.060961892506795
VE2_Dt,0.23888011132392914
VE3_Dt,1.9320481159515068
VR1_Dt,79.38627401893366
VR2_Dt,4.669780824643157
VR3_Dt,4.9049537330732305
Xc-3dv,0.4735434987260137
Xc-4dv,0.0
Xc-5dv,0.0
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.14433756729740643
Xch-6d,0.1853954059492991
Xch-7d,0.17677669529663687
Xp-0dv,10.289800117833245
Xp-1dv,6.119791585304015
Xp-2dv,4.568517569593959
Xp-3dv,3.1447715476136366
Xp-4dv,2.1809067815254224
Xp-5dv,1.0737504693503515
Xp-6dv,0.5500621635562551
Xp-7dv,0.32050947505353095
Xpc-4d,1.5862122685459226
Xpc-5d,2.560538935037122
Xpc-6d,2.907758191886933
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,31
nFRing,0
nHBAcc,3
nHBDon,1
nHRing,1
nSpiro,0
naRing,2
piPC10,5.432902890880455
AATS0dv,7.348148148148149
AATS0pe,6.233923333333334
AATS0se,7.700521900000003
AATS1dv,6.53763440860215
AATS1pe,6.468177419354841
AATS1se,7.758679096774196
AATS2dv,5.026666666666666
AATS2pe,6.372582000000002
AATS2se,7.773161720000002
AATS3dv,4.064327485380117
AATS3pe,6.331868421052634
AATS3se,7.806786701754384
AATS4dv,3.8154761904761902
AATS4pe,6.157258928571429
AATS4se,7.633127285714286
AATS5dv,3.6604938271604937
AATS5pe,6.206749999999998
AATS5se,7.735225000000002
AATS6dv,3.260869565217391
AATS6pe,6.174339130434781
AATS6se,7.698684521739128
AATS7dv,2.6416666666666666
AATS7pe,5.952700000000002
AATS7se,7.5022047
AATS8dv,2.323529411764706
AATS8pe,6.069152941176471
AATS8se,7.59274788235294
AATSC0Z,11.688888888888885
AATSC0c,0.020512320671218675
AATSC0d,0.49888888888888894
AATSC0i,1.5626314489121635
AATSC0m,52.86146259555553
AATSC0p,0.3261507910218101
AATSC0s,1.340323121475385
AATSC0v,53.136166323650635
AATSC1Z,0.6810035842293912
AATSC1c,-0.009108871503547056
AATSC1d,0.12799283154121857
AATSC1i,-0.02536889107910972
AATSC1m,3.1555815334766946
AATSC1p,0.013779479649873926
AATSC1s,-0.06601599874134058
AATSC1v,1.281572555336849
AATSC2Z,-0.015555555555555056
AATSC2c,0.0013252521765937675
AATSC2d,-0.05355555555555552
AATSC2i,-0.01939101105960577
AATSC2m,0.039525073777772375
AATSC2p,0.014391706385912015
AATSC2s,0.038613321140070093
AATSC2v,-0.03738632617902581
AATSC3Z,-4.15204678362573
AATSC3c,-0.005070370485572206
AATSC3d,-0.09362573099415203
AATSC3i,-0.2036160122179698
AATSC3m,-18.804746906666672
AATSC3p,-0.07252387730752052
AATSC3s,-0.21992427341788406
AATSC3v,-12.19666614548227
AATSC4Z,1.5634920634920637
AATSC4c,0.007162984630471837
AATSC4d,-0.04948412698412697
AATSC4i,-0.37754405652369716
AATSC4m,6.637232280634924
AATSC4p,-0.054807919642645704
AATSC4s,0.02110398022949462
AATSC4v,-5.429211551568033
AATSC5Z,-0.030864197530864515
AATSC5c,-0.005095896386964016
AATSC5d,-0.011234567901234574
