DLiP-ID,C0015H
Sare,42.756000000000014
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,1.547417301797262
StCH,0
StsC,0
TIC0,72.03885820702136
TIC1,166.55160294059402
TIC2,209.09557574127723
TIC3,220.7052162157141
TIC4,225.46010371787753
TIC5,225.46010371787753
Vabc,312.76122852140765
WPol,43
apol,54.301066999999996
bpol,29.408932999999998
nRot,4
ABCGG,15.626582736477141
ATS0Z,1426.0
ATS0d,155.0
ATS0i,6956.359242803432
ATS0m,5660.566863000002
ATS0p,82.52994919213099
ATS0s,151.2846364883402
ATS0v,10777.300047587636
ATS1Z,1422.0
ATS1d,198.0
ATS1i,6740.480968562096
ATS1m,5472.355732000003
ATS1p,98.39818189000005
ATS1s,131.9074074074074
ATS1v,13414.51279268814
ATS2Z,2222.0
ATS2d,323.0
ATS2i,12325.40182678155
ATS2m,8433.874273
ATS2p,149.61281217879198
ATS2s,204.66049382716054
ATS2v,19903.60050124133
ATS3Z,2474.0
ATS3d,355.0
ATS3i,15167.546364951673
ATS3m,9274.818039000002
ATS3p,174.81838693818796
ATS3s,251.64197530864203
ATS3v,22602.048383979814
ATS4Z,2796.0
ATS4d,359.0
ATS4i,17410.750087348195
ATS4m,10518.260957999995
ATS4p,177.78020885637602
ATS4s,288.43552812071334
ATS4v,22518.67669975414
ATS5Z,2292.0
ATS5d,322.0
ATS5i,15164.8313613356
ATS5m,8435.327725999998
ATS5p,162.12873913218797
ATS5s,287.1203703703703
ATS5v,21061.82935055667
ATS6Z,2129.0
ATS6d,302.0
ATS6i,13986.525691925417
ATS6m,7740.877249999998
ATS6p,158.81906389800005
ATS6s,287.2222222222223
ATS6v,20599.91033474115
ATS7Z,1866.0
ATS7d,267.0
ATS7i,13525.798769417639
ATS7m,6611.636821
ATS7p,156.61545972139606
ATS7s,233.15740740740745
ATS7v,19192.83321469297
ATS8Z,1325.0
ATS8d,224.0
ATS8i,14495.63267461972
ATS8m,4371.227414000002
ATS8p,133.63029957849
ATS8s,215.2314814814815
ATS8v,15857.08698706452
C1SP1,0
C1SP2,3
C1SP3,3
C2SP1,0
C2SP2,8
C2SP3,1
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.2631578947368421
GGI10,0.06132231404958678
JGI10,0.01022038567493113
JGT10,0.3944715700598249
Kier1,18.367346938775512
Kier2,7.935
Kier3,3.5752539242843953
MAXdO,13.404340041572183
MID_C,39.378395940906344
MID_N,6.5142341647014685
MID_O,1.815560332993868
MID_X,0.0
MID_h,12.452703585557732
MINdO,13.404340041572183
MPC10,213
MWC01,28.0
MWC02,4.919980925828125
MWC03,5.802118375377063
MWC04,6.715383386334681
MWC05,7.6251071482389
MWC06,8.553139318189707
MWC07,9.47523988153072
MWC08,10.409913511957432
MWC09,11.338369676391281
MWC10,12.276218851670949
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,4
NaasN,1
NdCH2,1
NddsN,0
NdsCH,1
NdssC,0
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,3.7132000000000023
SRW02,4.04305126783455
SRW03,0.0
SRW04,5.37989735354046
SRW05,2.3978952727983707
SRW06,6.930494765951626
SRW07,4.844187086458591
SRW08,8.58839695042257
SRW09,7.065613363597717
SRW10,10.306516361943942
SaaCH,9.774033840388007
SaaNH,0
SaaSe,0
SaaaC,1.6703236016628873
SaasC,4.065995790291426
SaasN,1.7518055555555554
SdCH2,3.7853583676991867
SddsN,0
SdsCH,1.8380552406147643
SdssC,0
SdssS,0
SsCH3,2.119419249181154
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,2.292473522198901
SsssP,0
VE1_A,4.181456762467344
VE1_D,4.907172706717925
VE2_A,0.16725827049869377
VE2_D,0.196286908268717
VE3_A,2.3469504254634015
VE3_D,2.5069886843515374
VR1_A,273.96557383990375
VR1_D,153.0969848562177
VR2_A,10.95862295359615
VR2_D,6.123879394248707
VR3_A,6.529293187448433
VR3_D,5.947362340393621
WPath,1385
Xc-3d,1.5060968767015315
Xc-4d,0.0
Xc-5d,0.4083690293932122
Xc-6d,0.0
Xp-0d,17.388540578131753
Xp-1d,12.185871848001627
Xp-2d,10.887858258896323
Xp-3d,9.434338194373664
Xp-4d,8.60982216304195
Xp-5d,7.238701505660698
Xp-6d,5.375193985705615
Xp-7d,4.2717910164232356
ZMIC0,82.60548874534344
ZMIC1,37.7646985649474
ZMIC2,28.961544787270558
ZMIC3,25.697906923015356
ZMIC4,25.27763585016687
ZMIC5,25.27763585016687
nAcid,0
nAtom,44
nBase,1
nRing,4
piPC1,3.6635616461296463
piPC2,4.314149212270796
piPC3,5.003107027675465
piPC4,5.721745175030374
piPC5,6.311734809152915
piPC6,6.781252697714345
piPC7,7.291225045051282
piPC8,7.768330122252818
piPC9,8.06700076786126
AATS0Z,32.40909090909091
AATS0d,3.522727272727273
AATS0i,158.09907370007798
AATS0m,128.64924688636367
AATS0p,1.8756806634575225
AATS0s,3.438287192916823
AATS0v,244.93863744517355
AATS1Z,30.25531914893617
AATS1d,4.212765957446808
AATS1i,143.41448869281055
AATS1m,116.43310068085113
AATS1p,2.0935783380851074
AATS1s,2.8065405831363273
AATS1v,285.41516580187533
AATS2Z,27.432098765432098
AATS2d,3.9876543209876543
AATS2i,152.16545465162406
AATS2m,104.12190460493827
AATS2p,1.8470717552937281
AATS2s,2.5266727632982784
AATS2v,245.723462978288
AATS3Z,24.74
AATS3d,3.55
AATS3i,151.67546364951673
AATS3m,92.74818039000002
AATS3p,1.7481838693818796
AATS3s,2.5164197530864203
AATS3v,226.02048383979815
AATS4Z,25.18918918918919
AATS4d,3.234234234234234
AATS4i,156.85360439052428
AATS4m,94.75910772972969
AATS4p,1.6016235032105948
AATS4s,2.598518271357778
AATS4v,202.8709612590463
AATS5Z,23.628865979381445
AATS5d,3.3195876288659796
AATS5i,156.33846764263507
AATS5m,86.96214150515462
AATS5p,1.6714303003318347
AATS5s,2.9600038182512405
AATS5v,217.13226134594504
AATS6Z,23.395604395604394
AATS6d,3.318681318681319
AATS6i,153.69808452665293
AATS6m,85.06458516483514
AATS6p,1.745264438439561
AATS6s,3.156288156288157
AATS6v,226.37264104111156
AATS7Z,20.505494505494507
AATS7d,2.934065934065934
AATS7i,148.63515131228175
AATS7m,72.65534968131868
AATS7p,1.7210490079274292
AATS7s,2.5621693121693125
AATS7v,210.91025510651616
AATS8Z,14.095744680851064
AATS8d,2.382978723404255
AATS8i,154.20885824063532
AATS8m,46.50241929787236
AATS8p,1.4215989316860638
AATS8s,2.2896966115051223
AATS8v,168.69241475600555
AMID_C,1.5751358376362539
AMID_N,0.26056936658805874
AMID_O,0.07262241331975472
AMID_X,0.0
AMID_h,0.49810814342230925
ATS0dv,298.8888888888889
ATS0pe,268.3786999999999
ATS0se,332.3649419999999
ATS1dv,314.33333333333337
ATS1pe,301.2315000000001
ATS1se,361.0221119999997
ATS2dv,453.66666666666663
ATS2pe,512.4168000000001
ATS2se,624.1686899999996
ATS3dv,501.33333333333337
ATS3pe,619.3462000000001
ATS3se,760.9085399999998
ATS4dv,483.44444444444446
ATS4pe,682.7395999999999
ATS4se,847.9854250000001
ATS5dv,410.33333333333337
ATS5pe,615.3235999999998
ATS5se,756.9976119999999
ATS6dv,347.66666666666663
ATS6pe,586.9447
ATS6se,716.8241399999995
ATS7dv,217.0
ATS7pe,551.6457
ATS7se,684.1905099999999
ATS8dv,141.66666666666669
ATS8pe,554.8114999999999
ATS8se,696.9056439999998
ATSC0Z,570.6363636363637
ATSC0c,0.5046229628267722
ATSC0d,27.159090909090903
ATSC0i,74.94557267658618
ATSC0m,2557.58984025
ATSC0p,15.516179252619882
ATSC0s,43.19622147399926
ATSC0v,2395.0367175554406
ATSC1Z,47.36570247933884
ATSC1c,-0.2878668279057588
ATSC1d,14.102789256198342
ATSC1i,-13.491363898468329
ATSC1m,220.11106018750004
ATSC1p,0.399991695648488
ATSC1s,-1.2030376718928892
ATSC1v,21.181448596708577
ATSC2Z,93.01033057851234
ATSC2c,0.14337252434899847
ATSC2d,11.184400826446282
ATSC2i,12.405863865165278
ATSC2m,432.84867906250037
ATSC2p,1.6133669679733924
ATSC2s,-0.7322977247219666
ATSC2v,456.72895867669155
ATSC3Z,57.417355371900825
ATSC3c,-0.2667859581685761
ATSC3d,4.638429752066113
ATSC3i,-23.50392733831801
ATSC3m,275.41124025
ATSC3p,-0.8026189455830806
ATSC3s,1.2923822965910525
ATSC3v,-27.58583513625726
ATSC4Z,346.3491735537189
ATSC4c,0.19895242991477544
ATSC4d,1.394111570247933
ATSC4i,-8.007930547107064
ATSC4m,1544.9144769375
ATSC4p,2.817020599096037
ATSC4s,9.293317575304108
ATSC4v,788.6378054264643
ATSC5Z,-178.49380165289256
ATSC5c,-0.019813263237226732
ATSC5d,-11.509814049586778
ATSC5i,19.8918404445628
ATSC5m,-758.4470959374995
ATSC5p,0.1418111673138871
ATSC5s,-5.283542495663701
ATSC5v,207.4925850115978
ATSC6Z,-321.452479338843
ATSC6c,-0.018332100236795885
ATSC6d,-23.374483471074377
ATSC6i,32.486983101037424
ATSC6m,-1470.8477625624998
ATSC6p,-0.32148723258394646
ATSC6s,-23.14277454681495
ATSC6v,-773.0563812500175
ATSC7Z,-386.04338842975204
ATSC7c,0.06693294850366203
ATSC7d,-24.283574380165284
ATSC7i,-30.110737376664055
ATSC7m,-1762.3706403125
ATSC7p,-9.934632436308627
ATSC7s,1.5077117981158377
ATSC7v,-1591.9042066053098
ATSC8Z,-392.5413223140495
ATSC8c,-0.08014545213964001
ATSC8d,-14.248966942148762
ATSC8i,-36.412196581285585
ATSC8m,-1815.6931311249996
ATSC8p,-9.235544888077257
ATSC8s,-15.724257161967596
ATSC8v,-1847.695390333982
AXp-0d,0.6955416231252701
AXp-1d,0.43520970885720095
AXp-2d,0.2721964564724081
AXp-3d,0.16551470516445024
AXp-4d,0.10373279714508372
AXp-5d,0.0652135270780243
AXp-6d,0.04041499237372643
AXp-7d,0.025889642523777186
GATS1Z,0.711057592900796
GATS1c,1.6183986246721345
GATS1d,0.5726698121605984
GATS1i,1.2110668794433346
GATS1m,0.7075429663789163
GATS1p,0.8410097620030754
GATS1s,0.6057348201929399
GATS1v,0.8727887461790518
GATS2Z,0.9098354368387822
GATS2c,1.1078703688443552
GATS2d,0.9480035125781292
GATS2i,1.0076917633518303
GATS2m,0.8973224256888822
GATS2p,0.9238612945945172
GATS2s,0.642055634384379
GATS2v,0.808425209443356
GATS3Z,0.9709423291381231
GATS3c,1.345643629697334
GATS3d,1.0607866108786614
GATS3i,1.1645251287480627
GATS3m,0.9596836517578907
GATS3p,1.0305682371717966
GATS3s,0.8505818541501571
GATS3v,0.952943603506296
GATS4Z,0.917491571546056
GATS4c,1.0618286692879737
GATS4d,1.0911681556033022
GATS4i,1.0770815899923185
GATS4m,0.9050110390305924
GATS4p,1.0183581404221378
GATS4s,1.142729633720293
GATS4v,0.8436228438772602
GATS5Z,1.3089925747574598
GATS5c,1.518058725390519
GATS5d,1.3139455635595052
GATS5i,0.9676343475814214
GATS5m,1.283910495399749
GATS5p,1.0805137285771462
GATS5s,1.766415033316266
GATS5v,0.8851706526722012
GATS6Z,1.2880645720378074
GATS6c,1.416618486067249
GATS6d,1.5310680950848319
GATS6i,0.8540237829670688
GATS6m,1.2835838319516844
GATS6p,0.9927047056581723
GATS6s,2.3379628468606803
GATS6v,1.0364863061321787
GATS7Z,1.4938402365517227
GATS7c,0.7693895650683781
GATS7d,1.3744815853602468
GATS7i,1.1843771209675888
GATS7m,1.4797530128854544
GATS7p,1.4527925534302464
GATS7s,0.9470324462778786
GATS7v,1.3168137711655061
GATS8Z,1.264993102139184
GATS8c,0.7378577996503906
GATS8d,0.9937505563963324
GATS8i,1.13734571893969
GATS8m,1.2775070194559164
GATS8p,1.251498876138636
GATS8s,1.2380444434145732
GATS8v,1.357216617833836
MATS1Z,0.07770685955819794
MATS1c,-0.5340469407479327
MATS1d,0.4861212498887207
MATS1i,-0.16852513844727576
MATS1m,0.08056859423078183
MATS1p,0.024133538593699485
MATS1s,-0.02607283680910242
MATS1v,0.008279389244483615
MATS2Z,0.08853997643759201
MATS2c,0.15433576548921943
MATS2d,0.2236995712588461
MATS2i,0.08991842397000768
MATS2m,0.09193330135079397
MATS2p,0.05648277563845115
MATS2s,-0.00920893872346062
MATS2v,0.10358909299298932
MATS3Z,0.04427274175561573
MATS3c,-0.23262084812115433
MATS3d,0.07514644351464432
MATS3i,-0.13798984595778258
MATS3m,0.0473809145637499
MATS3p,-0.022760263999716698
MATS3s,0.013164304448303302
MATS3v,-0.005067883665826191
MATS4Z,0.24059378798904038
MATS4c,0.15628307089068433
MATS4d,0.020347544196916572
MATS4i,-0.04235493436235432
MATS4m,0.2394436049756859
MATS4p,0.07196725404339094
MATS4s,0.08528147767820911
MATS4v,0.13052542445031493
MATS5Z,-0.14188766384887389
MATS5c,-0.01781024700583804
MATS5d,-0.19223568994521853
MATS5i,0.12039540909250587
MATS5m,-0.13451643126538287
MATS5p,0.004145783186885738
MATS5s,-0.05548305777355705
MATS5v,0.03929808138239271
MATS6Z,-0.2723758637411656
MATS6c,-0.017565337479519428
MATS6d,-0.4161386730424388
MATS6i,0.20959199146903562
MATS6m,-0.27806614131403923
MATS6p,-0.010018212194099853
MATS6s,-0.25904842103900677
MATS6v,-0.15606671091184804
MATS7Z,-0.3271055851906576
MATS7c,0.06413339518001726
MATS7d,-0.43232332521035444
MATS7i,-0.19426147979787675
MATS7m,-0.3331790114451263
MATS7p,-0.30958385195386745
MATS7s,0.016876557298422204
MATS7v,-0.3213779222802582
MATS8Z,-0.3219962104135664
MATS8c,-0.07434242048904441
MATS8d,-0.24557998753672225
MATS8i,-0.2274184625146474
MATS8m,-0.33230461705244063
MATS8p,-0.27861375800427696
MATS8s,-0.17039200039483168
MATS8v,-0.3611129161437589
MAXaaN,4.858084845049131
MAXaaS,1.6638841385319558
MAXssS,1.547417301797262
MINaaN,4.858084845049131
MINaaS,1.6638841385319558
MINssS,1.547417301797262
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,32.99936505417609
SpAD_D,231.07580025653323
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.516016555344206
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1256
TMWC10,130.11547107551885
TSRW10,74.55605242254782
VE1_Dt,4.980758534954704
VE2_Dt,0.19923034139818818
VE3_Dt,2.5218729275677383
VR1_Dt,143.86685133681212
VR2_Dt,5.754674053472485
VR3_Dt,5.885178960209304
Xc-3dv,1.0264874680061091
Xc-4dv,0.0
Xc-5dv,0.20495059604479676
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.07856742013183861
Xch-6d,0.4274919633519124
Xch-7d,0.7653123867469174
Xp-0dv,15.699014340817412
Xp-1dv,10.039256937024513
Xp-2dv,8.212674842332872
Xp-3dv,6.42434923340884
Xp-4dv,5.27498796132162
Xp-5dv,3.93479819571503
Xp-6dv,2.769913204448129
Xp-7dv,1.9883374341937459
Xpc-4d,3.851794543246783
Xpc-5d,7.387002560048209
Xpc-6d,12.382096755794331
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,47
nFRing,1
nHBAcc,6
nHBDon,0
nHRing,3
nSpiro,0
naRing,3
piPC10,8.334828821205802
AATS0dv,6.792929292929293
AATS0pe,6.099515909090908
AATS0se,7.55374868181818
AATS1dv,6.687943262411348
AATS1pe,6.409180851063832
AATS1se,7.681321531914888
AATS2dv,5.600823045267489
AATS2pe,6.326133333333335
AATS2se,7.705786296296291
AATS3dv,5.013333333333334
AATS3pe,6.193462
AATS3se,7.609085399999998
AATS4dv,4.355355355355355
AATS4pe,6.150807207207206
AATS4se,7.6395083333333345
AATS5dv,4.230240549828179
AATS5pe,6.343542268041236
AATS5se,7.804099092783504
AATS6dv,3.8205128205128203
AATS6pe,6.449941758241758
AATS6se,7.877188351648346
AATS7dv,2.3846153846153846
AATS7pe,6.06204065934066
AATS7se,7.518577032967032
AATS8dv,1.5070921985815604
AATS8pe,5.902249999999999
AATS8se,7.413889829787232
AATSC0Z,12.969008264462813
AATSC0c,0.011468703700608459
AATSC0d,0.6172520661157024
AATSC0i,1.7033084699224132
AATSC0m,58.12704182386364
AATSC0p,0.3526404375595428
AATSC0s,0.9817323062272559
AATSC0v,54.43265267171456
AATSC1Z,1.0077809038157202
AATSC1c,-0.0061248261256544425
AATSC1d,0.30005934587656047
AATSC1i,-0.2870502957120921
AATSC1m,4.683214046542554
AATSC1p,0.008510461609542299
AATSC1s,-0.025596546210487004
AATSC1v,0.4506691190789059
AATSC2Z,1.1482756861544734
AATSC2c,0.0017700311648024502
AATSC2d,0.13807902254871954
AATSC2i,0.15315881315018862
AATSC2m,5.343810852623461
AATSC2p,0.019918110715720895
AATSC2s,-0.009040712650888476
AATSC2v,5.638629119465328
AATSC3Z,0.5741735537190082
AATSC3c,-0.002667859581685761
AATSC3d,0.04638429752066113
AATSC3i,-0.23503927338318012
AATSC3m,2.7541124025
AATSC3p,-0.008026189455830805
AATSC3s,0.012923822965910525
AATSC3v,-0.2758583513625726
AATSC4Z,3.1202628248082784
AATSC4c,0.0017923642334664455
AATSC4d,0.012559563695927324
AATSC4i,-0.07214351844240598
AATSC4m,13.918148440878378
