DLiP-ID,C000N1
DLiP-Mol-ID,31073
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C12H10N4/c13-7-5-11-12(6-8(7)14)16-10-4-2-1-3-9(10)15-11/h1-6H,13-14H2"
Standard Inchi Key(RDKit),VZPGINJWPPHRLS-UHFFFAOYSA-N
Canonical SMILES(RDKit),Nc1cc2nc3ccccc3nc2cc1N
SMILES(SDF),
MW(SDF),
MW(RDKit),210.24
MW Monoisotopic(RDKit),210.09054632
MolLogP(RDKit),1.9474
XLogP(SDF),
XLogP(CDK),0.772
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),4
PSA(SDF),
PSA(RDKit),77.82
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),0
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),16
QED Weighted(RDKit),0.438819674050747
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,6764.781463063418
qed,0.43881967405074734
Chi0,11.120955864630139
Chi1,7.737183443017881
TPSA,77.82
Chi0n,8.513229344516924
Chi0v,8.513229344516924
Chi1n,4.9538282677584204
Chi1v,4.9538282677584204
Chi2n,3.6821606918447425
Chi2v,3.6821606918447425
Chi3n,2.5437448893870016
Chi3v,2.5437448893870016
Chi4n,1.7010217679004094
Chi4v,1.7010217679004094
MolMR,65.86880000000001
MolWt,210.23999999999998
fr_SH,0
Kappa1,8.909124351619887
Kappa2,3.064489164884434
Kappa3,1.2369038350634374
fr_ArN,2
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,2
fr_NH1,0
fr_NH2,2
fr_N_O,0
fr_azo,0
BertzCT,630.9788965680245
MolLogP,1.9473999999999998
NOCount,4
fr_Ar_N,2
fr_COO2,0
fr_urea,0
BalabanJ,2.4649885270272582
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,9.967957041894417
SMR_VSA4,0.0
