DLiP-ID,C1015N
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,1
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,292.0407964920002
MZ,0.9135802469135804
Mi,1.1530197636336905
Mm,0.901031481635661
Mp,0.7088214238190288
Mv,0.7442534922465718
SZ,24.66666666666667
Si,31.131533618109643
Sm,24.327850004162848
Sp,19.138178443113777
Sv,20.094844290657438
nB,0
nC,12
nF,2
nH,6
nI,0
nN,4
nO,3
nP,0
nS,0
nX,2
ABC,16.53925470817579
AMW,10.816325796000008
IC0,2.0406574090099765
IC1,3.422510892865799
IC2,4.102678595702846
IC3,4.680813428089395
IC4,4.754887502163469
IC5,4.754887502163469
MID,42.76663155020941
Mpe,1.0782861292665213
Mse,1.0822745542337677
NdO,1
NdS,0
NsF,2
NsI,0
NtN,0
SMR,68.0991
SdO,11.165748299319727
SdS,0
Spe,29.113725490196078
SsF,26.28405465272529
SsI,0
Sse,29.221412964311728
StN,0
fMF,0.5925925925925926
nBr,0
nCl,0
AMID,2.0365062642956864
BIC0,0.39172198420545856
BIC1,0.656980810203028
BIC2,0.78754493182943
BIC3,0.8985229542455591
BIC4,0.9127421186904895
BIC5,0.9127421186904895
CIC0,2.7142300931534917
CIC1,1.3323766092976692
CIC2,0.652208906460622
CIC3,0.07407407407407351
CIC4,-8.881784197001252e-16
CIC5,-8.881784197001252e-16
GGI1,5.0
GGI2,2.000000000000001
GGI3,2.0625
GGI4,1.2477777777777779
GGI5,0.7677777777777778
GGI6,0.3713832199546485
GGI7,0.37503543083900226
GGI8,0.18768896447467873
GGI9,0.05594135802469136
JGI1,0.21739130434782608
JGI2,0.06060606060606062
JGI3,0.064453125
JGI4,0.03899305555555556
JGI5,0.030711111111111113
JGI6,0.016881055452484025
JGI7,0.017858830039952492
JGI8,0.01173056027966742
JGI9,0.009323559670781892
MIC0,23.367250722750036
MIC1,39.52118592201812
MIC2,47.69068020079389
MIC3,50.05136603776546
MIC4,51.45862529702472
MIC5,51.45862529702472
MPC2,33
MPC3,43
MPC4,60
MPC5,68
MPC6,74
MPC7,77
MPC8,86
MPC9,80
Mare,1.098962962962963
NaaN,2
NaaO,1
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.20856705669050818
RPCG,0.19292801844226112
SIC0,0.4291704920634778
SIC1,0.7197879847438158
SIC2,0.8628339984565633
SIC3,0.984421487566137
SIC4,1.0000000000000002
SIC5,1.0000000000000002
SaaN,6.961180503065424
SaaO,4.446964863105736
SaaS,0
Sare,29.671999999999997
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,55.097750043269365
TIC1,92.40779410737657
TIC2,110.77232208397685
TIC3,126.38196255841366
TIC4,128.38196255841368
TIC5,128.38196255841368
Vabc,207.7400743618363
WPol,32
apol,31.960758
bpol,11.717242
nRot,3
ABCGG,14.074699572232962
ATS0Z,988.0
ATS0d,118.0
ATS0i,4639.460213552994
ATS0m,4011.8326832995403
ATS0p,43.524587429094005
ATS0s,325.7222222222222
ATS0v,7245.222322721637
ATS1Z,1011.0
ATS1d,144.0
ATS1i,4487.154084900799
ATS1m,3999.7859466704
ATS1p,54.34217384999998
ATS1s,145.27777777777777
ATS1v,8813.389360315965
ATS2Z,1481.0
ATS2d,213.0
ATS2i,6917.188945657302
ATS2m,5836.678688340797
ATS2p,78.91955571999996
ATS2s,274.0555555555556
ATS2v,12858.593179284777
ATS3Z,1531.0
ATS3d,215.0
ATS3i,9098.70039110165
ATS3m,5886.7503770432
ATS3p,80.88953724884898
ATS3s,273.00000000000006
ATS3v,13125.580523003751
ATS4Z,1642.0
ATS4d,196.0
ATS4i,9651.217122642945
ATS4m,6417.051372064969
ATS4p,71.82860763509399
ATS4s,398.94444444444434
ATS4v,11984.478053213017
ATS5Z,1290.0
ATS5d,157.0
ATS5i,8167.782996207899
ATS5m,4876.509670372799
ATS5p,63.32060362884899
ATS5s,333.41666666666663
ATS5v,10439.621456590921
ATS6Z,1056.0
ATS6d,146.0
ATS6i,6465.439048101198
ATS6m,4071.6327093408
ATS6p,57.074118362547004
ATS6s,217.44444444444446
ATS6v,9234.962117527137
ATS7Z,1092.0
ATS7d,121.0
ATS7i,6588.280691356797
ATS7m,4234.0399584368
ATS7p,46.355659925698006
ATS7s,253.8888888888889
ATS7v,8141.582986883274
ATS8Z,950.0
ATS8d,73.0
ATS8i,5160.445384414948
ATS8m,3772.3062889536004
ATS8p,26.327902108849
ATS8s,413.0
ATS8v,5291.732243971202
C1SP1,0
C1SP2,0
C1SP3,0
C2SP1,0
C2SP2,12
C2SP3,0
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.0
JGI10,0.0
JGT10,0.4679486620634392
Kier1,15.879017013232515
Kier2,6.629935720844812
Kier3,3.504597079502434
MAXdO,11.165748299319727
MAXsF,13.142027326362644
MID_C,25.574928526006023
MID_N,8.197027607684412
MID_O,5.46892290847849
MID_X,3.525752508040493
MID_h,17.191703024203395
MINdO,11.165748299319727
MINsF,13.142027326362644
MPC10,83
MWC01,23.0
MWC02,4.727387818712341
MWC03,5.579729825986222
MWC04,6.478509642208569
MWC05,7.347943823148687
MWC06,8.250358951477294
MWC07,9.126632622902697
MWC08,10.029899914890565
MWC09,10.91018555548575
MWC10,11.813807532885953
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,5
NaasN,0
NdCH2,0
NddsN,1
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.1528
SRW02,3.8501476017100584
SRW03,0.0
SRW04,5.187385805840755
SRW05,2.3978952727983707
SRW06,6.710523109452428
SRW07,4.59511985013459
SRW08,8.332067707289548
SRW09,6.6052979209482015
SRW10,10.007261810752583
SaaCH,5.518587700512304
SaaNH,0
SaaSe,0
SaaaC,0.15235906399596888
SaasC,-1.9382488242210438
SaasN,0
SdCH2,0
SddsN,-0.6760704837490552
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.5863425925925925
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.913361521594491
VE1_D,4.523390643005055
VE2_A,0.1863505486473567
VE2_D,0.21539955442881212
VE3_A,2.1063340735684504
VE3_D,2.251199199615195
VR1_A,165.3481501652455
VR1_D,113.2718040717388
VR2_A,7.8737214364402615
VR2_D,5.393895431987562
VR3_A,5.849990596705701
VR3_D,5.471727620995695
WPath,899
Xc-3d,1.6953349556872892
Xc-4d,0.0
Xc-5d,0.2800689695732953
Xc-6d,0.0
Xp-0d,14.982763184195939
Xp-1d,10.041713895658194
Xp-2d,9.532812931722622
Xp-3d,7.346863886941701
Xp-4d,6.948781665458574
Xp-5d,4.840474187774944
Xp-6d,3.594516209220494
Xp-7d,2.3005607046968235
ZMIC0,65.21816487859708
ZMIC1,44.55303182140323
ZMIC2,31.9254795587582
ZMIC3,27.900419457745773
ZMIC4,26.06382778963679
ZMIC5,26.06382778963679
nAcid,0
nAtom,27
nBase,0
nRing,3
piPC1,3.4965075614664802
piPC2,4.1705337005796475
piPC3,4.786449533203602
piPC4,5.449159006106841
piPC5,5.9195656715641185
piPC6,6.247952203086488
piPC7,6.599668523034708
piPC8,7.017236589365852
piPC9,7.1748588959170885
AATS0Z,36.592592592592595
AATS0d,4.37037037037037
AATS0i,171.831859761222
AATS0m,148.58639567776075
AATS0p,1.6120217566331112
AATS0s,12.063786008230451
AATS0v,268.3415675082088
AATS1Z,34.86206896551724
AATS1d,4.9655172413793105
AATS1i,154.72945120347583
AATS1m,137.92365333346206
AATS1p,1.8738680637931027
AATS1s,5.009578544061302
AATS1v,303.9099779419298
AATS2Z,32.91111111111111
AATS2d,4.733333333333333
AATS2i,153.71530990349558
AATS2m,129.7039708520177
AATS2p,1.7537679048888881
AATS2s,6.090123456790124
AATS2v,285.74651509521726
AATS3Z,27.836363636363636
AATS3d,3.909090909090909
AATS3i,165.4309162018482
AATS3m,107.0318250371491
AATS3p,1.4707188590699816
AATS3s,4.963636363636365
AATS3v,238.6469186000682
AATS4Z,29.321428571428573
AATS4d,3.5
AATS4i,172.3431629043383
AATS4m,114.59020307258872
AATS4p,1.2826537077695355
AATS4s,7.124007936507935
AATS4v,214.00853666451818
AATS5Z,26.875
AATS5d,3.2708333333333335
AATS5i,170.16214575433122
AATS5m,101.59395146609997
AATS5p,1.3191792422676873
AATS5s,6.9461805555555545
AATS5v,217.49211367897752
AATS6Z,26.4
AATS6d,3.65
AATS6i,161.63597620252995
AATS6m,101.79081773352
AATS6p,1.4268529590636752
AATS6s,5.436111111111112
AATS6v,230.8740529381784
AATS7Z,28.736842105263158
AATS7d,3.1842105263157894
AATS7i,173.37580766728414
AATS7m,111.42210416938947
AATS7p,1.2198857875183686
AATS7s,6.681286549707603
AATS7v,214.25218386534934
AATS8Z,35.18518518518518
AATS8d,2.7037037037037037
AATS8i,191.12760683018328
AATS8m,139.71504773902222
AATS8p,0.9751074855129259
AATS8s,15.296296296296296
AATS8v,195.9900831100445
AMID_C,1.2178537393336202
AMID_N,0.39033464798497197
AMID_O,0.2604249004037376
AMID_X,0.1678929765733568
AMID_h,0.8186525249620664
ATS0dv,458.0
ATS0pe,211.218
ATS0se,243.65866800000003
ATS1dv,409.0
ATS1pe,213.65640000000005
ATS1se,246.85832400000004
ATS2dv,581.0
ATS2pe,326.1317000000001
ATS2se,378.77042000000006
ATS3dv,580.0
ATS3pe,399.4122
ATS3se,468.60767999999996
ATS4dv,654.0
ATS4pe,419.64000000000004
ATS4se,492.017204
ATS5dv,504.0
ATS5pe,362.89459999999997
ATS5se,428.45894800000013
ATS6dv,383.0
ATS6pe,283.01399999999995
ATS6se,335.74729599999995
ATS7dv,429.0
ATS7pe,292.30639999999994
ATS7se,342.145708
ATS8dv,462.0
ATS8pe,238.48970000000003
ATS8se,272.558464
ATSC0Z,176.74074074074076
ATSC0c,0.6804275618507578
ATSC0d,17.851851851851855
ATSC0i,88.14211914682862
ATSC0m,849.5402513209079
ATSC0p,5.691622542628667
ATSC0s,131.940329218107
ATSC0v,911.2483662216271
ATSC1Z,7.685871056241417
ATSC1c,-0.04520290728988571
ATSC1d,1.19615912208505
ATSC1i,6.559598782782571
ATSC1m,31.68085147800253
ATSC1p,0.9386634209974334
ATSC1s,-4.2342630696540065
ATSC1v,58.89214834011183
ATSC2Z,4.654320987654309
ATSC2c,-0.13227502687092108
ATSC2d,-1.419753086419751
ATSC2i,-33.00697596431072
ATSC2m,16.66152573932998
ATSC2p,-2.1584786021551086
ATSC2s,28.181755829903977
ATSC2v,-294.90972257801735
ATSC3Z,-72.43484224965707
ATSC3c,-0.51770817770033
ATSC3d,-4.69821673525377
ATSC3i,-29.102091364290363
ATSC3m,-364.932418357464
ATSC3p,-2.1442566121385047
ATSC3s,-47.555403139765275
ATSC3v,-324.98062054596693
ATSC4Z,112.46364883401921
ATSC4c,0.4525626065408397
ATSC4d,-4.58161865569273
ATSC4i,23.77891459603063
ATSC4m,542.8618774749178
ATSC4p,-0.40366479374901343
ATSC4s,47.166971498247214
ATSC4v,138.6927853406172
ATSC5Z,-107.16872427983542
ATSC5c,0.09153777864372817
ATSC5d,1.8559670781892996
ATSC5i,15.692923232064922
ATSC5m,-525.9612732530547
ATSC5p,1.7453544940371466
ATSC5s,-61.04309556470052
ATSC5v,-21.821322740832247
ATSC6Z,4.976680384087798
ATSC6c,-0.0684924531506518
ATSC6d,-0.299039780521262
ATSC6i,-30.04533535746266
ATSC6m,37.65638761469405
ATSC6p,-1.197897916133024
ATSC6s,-17.878677030940406
ATSC6v,3.467202929254853
ATSC7Z,-35.56104252400549
ATSC7c,-0.244293830318929
ATSC7d,-3.8285322359396456
ATSC7i,-22.606326124544676
ATSC7m,-162.7881407217291
ATSC7p,-1.1868665778243461
ATSC7s,-81.5168419448255
ATSC7v,-56.18788187198379
ATSC8Z,-3.7777777777777963
ATSC8c,0.04959241163687639
ATSC8d,1.7407407407407398
ATSC8i,6.622022095894836
ATSC8m,-16.341485180722984
ATSC8p,0.5098147668281093
ATSC8s,73.65843621399175
ATSC8v,-14.211751328205139
AXp-0d,0.7134649135331399
AXp-1d,0.43659625633296495
AXp-2d,0.28887311914310976
AXp-3d,0.17085729969631863
AXp-4d,0.11581302775764289
AXp-5d,0.07118344393786682
AXp-6d,0.04857454336784451
AXp-7d,0.029877411749309395
GATS1Z,0.47683325143798583
GATS1c,1.0083721337068874
GATS1d,0.8537702103305193
GATS1i,0.8193692358210729
GATS1m,0.47898815689509894
GATS1p,0.762170204972025
GATS1s,0.5516324499197931
GATS1v,0.7177961229330198
GATS2Z,0.5917015926236378
GATS2c,1.1145659434913278
GATS2d,1.0356846473029044
GATS2i,1.1370496265960928
GATS2m,0.5956181781204127
GATS2p,1.182374122545148
GATS2s,0.5144207226736116
GATS2v,1.0458845360906275
GATS3Z,1.0966242475043815
GATS3c,1.4261600603482838
GATS3d,1.085703508110147
GATS3i,1.1557207229805977
GATS3m,1.1117881761593789
GATS3p,1.1467407920522814
GATS3s,0.953943628225867
GATS3v,1.1566245637046044
GATS4Z,0.7749446174110884
GATS4c,0.7425499178960776
GATS4d,1.092323651452282
GATS4i,0.6965668010146672
GATS4m,0.7675892248192399
GATS4p,0.9387038272283618
GATS4s,0.6897057218158851
GATS4v,0.9586673368744865
GATS5Z,1.3944624895222126
GATS5c,0.9834989944559034
GATS5d,0.8950985477178423
GATS5i,0.7499459353570754
GATS5m,1.3927982262484737
GATS5p,0.79373230985064
GATS5s,1.3892757863793022
GATS5v,1.0119141354667636
GATS6Z,0.9948187342833192
GATS6c,0.8158827659833329
GATS6d,1.0012966804979253
GATS6i,1.0512988832343655
GATS6m,0.9814352639581181
GATS6p,1.1433062700840142
GATS6s,0.9465663646429519
GATS6v,1.100564921778741
GATS7Z,1.2465478448846337
GATS7c,1.0467277855357637
GATS7d,1.188141515614763
GATS7i,1.2606814985245278
GATS7m,1.2451751524216326
GATS7p,1.154492939123312
GATS7s,1.711443960086577
GATS7v,1.0448146596431327
GATS8Z,1.2476948868398992
GATS8c,0.8570987857239137
GATS8d,0.8360995850622406
GATS8i,1.3832017466043551
GATS8m,1.2615517983243767
GATS8p,0.9253551374479367
GATS8s,1.1896511392168176
GATS8v,0.8452099760958672
MATS1Z,0.04048761453305195
MATS1c,-0.061851500097016184
MATS1d,0.062383745886393
MATS1i,0.06928824401939498
MATS1m,0.034719914828418026
MATS1p,0.15354637559102094
MATS1s,-0.029878998713141217
MATS1v,0.06017088523925484
MATS2Z,0.015800502933780342
MATS2c,-0.11663991962153973
MATS2d,-0.04771784232365138
MATS2i,-0.22468469978122815
MATS2m,0.01176744177577729
MATS2p,-0.22754270009882477
MATS2s,0.12815682360463482
MATS2v,-0.1941795893478452
MATS3Z,-0.20119256267621732
MATS3c,-0.3735116934119943
MATS3d,-0.1291965296114673
MATS3i,-0.1620846123678786
MATS3m,-0.2108771673391218
MATS3p,-0.18494463683365808
MATS3s,-0.17693892278050846
MATS3v,-0.17507404886418387
MATS4Z,0.30679709016884205
MATS4c,0.32068046679372786
MATS4d,-0.1237403675163011
MATS4i,0.13007213729440614
MATS4m,0.3080924961857083
MATS4p,-0.034194835572536865
MATS4s,0.1723598731010268
MATS4v,0.07338255767359324
MATS5Z,-0.3410781642917016
MATS5c,0.07567300822889167
MATS5d,0.058480290456431494
MATS5i,0.10014814033835408
MATS5m,-0.3482509695624613
MATS5p,0.17249244754773738
MATS5s,-0.26024447156246594
MATS5v,-0.013469976459450604
MATS6Z,0.019006705783738496
MATS6c,-0.06794610987088497
MATS6d,-0.011307053941908713
MATS6i,-0.2300897863880891
MATS6m,0.02991978496651242
MATS6p,-0.14206512946593775
MATS6s,-0.09146640051151693
MATS6v,0.0025683030708203436
MATS7Z,-0.1429611329245158
MATS7c,-0.25510018253005334
MATS7d,-0.15238043240882293
MATS7i,-0.18223285042705928
MATS7m,-0.1361504151232227
MATS7p,-0.14816511997398138
MATS7s,-0.43898527254774344
MATS7v,-0.04381129248445207
MATS8Z,-0.021374685666387363
MATS8c,0.07288418990845316
MATS8d,0.09751037344398333
MATS8i,0.07512891861453616
MATS8m,-0.019235680893653267
MATS8p,0.08957283498857115
MATS8s,0.5582708232615441
MATS8v,-0.01559591419311106
MAXaaN,3.499808620979256
MAXaaO,4.446964863105736
MINaaN,3.461371882086168
MINaaO,4.446964863105736
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,26.244597991960696
SpAD_D,176.21925984052376
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,648
TMWC10,118.2644556876981
TSRW10,68.68569907892653
VE1_Dt,4.551272627406374
VE2_Dt,0.21672726797173208
VE3_Dt,2.2573442369150216
VR1_Dt,109.99475810697678
VR2_Dt,5.237845624141751
VR3_Dt,5.442370055813387
Xc-3dv,0.503017534016587
Xc-4dv,0.0
Xc-5dv,0.056095336873920876
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.27497165237684323
Xch-7d,0.5197269387363467
Xp-0dv,10.231568536903454
Xp-1dv,5.726167232007678
Xp-2dv,4.176908003460267
Xp-3dv,2.766030028765029
Xp-4dv,1.9360955572604026
Xp-5dv,1.1580562759239723
Xp-6dv,0.6131897612391722
Xp-7dv,0.32113097811700986
Xpc-4d,3.2293094243566585
Xpc-5d,6.0679433468846815
Xpc-6d,8.550007045041198
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,29
nFRing,1
nHBAcc,6
nHBDon,1
nHRing,1
nSpiro,0
naRing,3
piPC10,7.554297990936376
AATS0dv,16.962962962962962
AATS0pe,7.822888888888889
AATS0se,9.024395111111112
AATS1dv,14.10344827586207
AATS1pe,7.367462068965519
AATS1se,8.512356
AATS2dv,12.911111111111111
AATS2pe,7.2473711111111125
AATS2se,8.417120444444446
AATS3dv,10.545454545454545
AATS3pe,7.26204
AATS3se,8.520139636363636
AATS4dv,11.678571428571429
AATS4pe,7.493571428571429
AATS4se,8.7860215
AATS5dv,10.5
AATS5pe,7.560304166666666
AATS5se,8.926228083333337
AATS6dv,9.575
AATS6pe,7.0753499999999985
AATS6se,8.3936824
AATS7dv,11.289473684210526
AATS7pe,7.692273684210525
AATS7se,9.003834421052632
AATS8dv,17.11111111111111
AATS8pe,8.832951851851853
AATS8se,10.094757925925926
AATSC0Z,6.545953360768176
AATSC0c,0.025201020809287326
AATSC0d,0.6611796982167354
AATSC0i,3.264522931364023
AATSC0m,31.46445375262622
AATSC0p,0.21080083491217286
AATSC0s,4.886678859929889
AATSC0v,33.74993948968989
AATSC1Z,0.26503003642211787
AATSC1c,-0.0015587209410305419
AATSC1d,0.04124686627879483
AATSC1i,0.22619306147526105
AATSC1m,1.0924431544138804
AATSC1p,0.03236770417232529
AATSC1s,-0.14600907136737953
AATSC1v,2.0307637358659254
AATSC2Z,0.10342935528120686
AATSC2c,-0.002939445041576024
AATSC2d,-0.03155006858710558
AATSC2i,-0.7334883547624604
AATSC2m,0.3702561275406663
AATSC2p,-0.047966191159002414
AATSC2s,0.6262612406645328
AATSC2v,-6.553549390622607
AATSC3Z,-1.3169971318119467
AATSC3c,-0.009412875958187817
AATSC3d,-0.08542212245915946
AATSC3i,-0.5291289338961884
AATSC3m,-6.635134879226618
AATSC3p,-0.03898648385706372
AATSC3s,-0.8646436934502777
AATSC3v,-5.908738555381217
AATSC4Z,2.008279443464629
AATSC4c,0.00808147511680071
AATSC4d,-0.08181461885165589
AATSC4i,0.4246234749291184
AATSC4m,9.69396209776639
AATSC4p,-0.00720829988837524
AATSC4s,0.842267348182986
AATSC4v,2.4766568810824503
AATSC5Z,-2.2326817558299044
AATSC5c,0.0019070370550776702
AATSC5d,0.038665980795610407
