DLiP-ID,T0011T
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.2210660307356957
RPCG,0.15225134716010666
SIC0,0.30896576159650047
SIC1,0.6823864086139715
SIC2,0.8202775130286144
SIC3,0.9289519888060835
SIC4,0.9554379378528487
SIC5,0.9554379378528487
SaaN,3.7549671674225245
SaaO,5.148470647518266
SaaS,0
Sare,34.736000000000004
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,8.637857685228647
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,55.4670491821039
TIC1,122.50535558441993
TIC2,147.2602430865834
TIC3,166.7700180909103
TIC4,171.52490559307378
TIC5,171.52490559307378
Vabc,236.73278254972095
WPol,23
apol,38.654687999999986
bpol,19.225312
nRot,6
ABCGG,11.970765137728527
ATS0Z,810.0
ATS0d,106.0
ATS0i,5712.637400675483
ATS0m,3196.2508190000003
ATS0p,50.50801847758401
ATS0s,172.61111111111111
ATS0v,7562.377212721936
ATS1Z,893.0
ATS1d,132.0
ATS1i,5323.798768693049
ATS1m,3380.483043999999
ATS1p,63.52478062599999
ATS1s,124.05555555555557
ATS1v,9381.689740019974
ATS2Z,1206.0
ATS2d,193.0
ATS2i,9197.685569540194
ATS2m,4437.253744999999
ATS2p,90.18912856139598
ATS2s,192.86111111111111
ATS2v,12837.57720425161
ATS3Z,1186.0
ATS3d,202.0
ATS3i,12508.05571231178
ATS3m,4263.2394509999995
ATS3p,92.40348331098001
ATS3s,230.8888888888889
ATS3v,12642.899660832785
ATS4Z,1126.0
ATS4d,178.0
ATS4i,11523.767804912535
ATS4m,4032.4315409999995
ATS4p,80.79625039958398
ATS4s,236.77777777777783
ATS4v,11319.70582671647
ATS5Z,953.0
ATS5d,160.0
ATS5i,10096.231430640388
ATS5m,3380.7159539999993
ATS5p,71.542090735037
ATS5s,194.25000000000003
ATS5v,9986.5732012001
ATS6Z,847.0
ATS6d,139.0
ATS6i,8337.523731433792
ATS6m,3012.8202519999995
ATS6p,61.81658161479201
ATS6s,175.58333333333337
ATS6v,8773.675822784295
ATS7Z,775.0
ATS7d,116.0
ATS7i,7186.385850691396
ATS7m,2747.9507219999996
ATS7p,53.602549685396
ATS7s,196.25
ATS7v,7703.738220697206
ATS8Z,632.0
ATS8d,101.0
ATS8i,6641.620372842245
ATS8m,2181.4086989999996
ATS8p,49.78705401939599
ATS8s,144.75000000000003
ATS8v,6832.54853954957
C1SP1,0
C1SP2,1
C1SP3,2
C2SP1,0
C2SP2,8
C2SP3,2
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.2857142857142857
GGI10,0.020610141822263034
JGI10,0.003435023637043839
JGT10,0.3215315164605729
Kier1,15.39
Kier2,8.3232
Kier3,4.795005202913631
MAXdO,11.756365110859157
MID_C,28.663565705891003
MID_N,4.030347304121589
MID_O,5.526307005337248
MID_X,0.0
MID_h,9.556654309458837
MINdO,11.756365110859157
MPC10,34
MWC01,20.0
MWC02,4.51085950651685
MWC03,5.313205979041787
MWC04,6.137727054086234
MWC05,6.966967138613983
MWC06,7.805882040228621
MWC07,8.648045999835
MWC08,9.495293724856706
MWC09,10.344673667218705
MWC10,11.19696736716671
NaaCH,6
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,1.8438999999999999
SRW02,3.713572066704308
SRW03,0.0
SRW04,4.948759890378168
SRW05,2.3978952727983707
SRW06,6.375024819828097
SRW07,4.59511985013459
SRW08,7.889459149404524
SRW09,6.6052979209482015
SRW10,9.453364978883542
SaaCH,11.108359414582255
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.7206390998905432
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.26030470521541926
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.7260022990677752
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.612951394046193
VE1_D,4.2796805565476035
VE2_A,0.190155336528747
VE2_D,0.2252463450814528
VE3_A,1.9263788851741117
VE3_D,2.095732256660018
VR1_A,295.57050795253105
VR1_D,94.37221169308592
VR2_A,15.556342523817424
VR2_D,4.966958510162416
VR3_A,6.330761300149082
VR3_D,5.189100548331198
WPath,831
Xc-3d,0.7357022603955158
Xc-4d,0.0
Xc-5d,0.20118446353109126
Xc-6d,0.0
Xp-0d,13.501789232183626
Xp-1d,9.308861750289882
Xp-2d,7.557921127279469
Xp-3d,6.148000922911882
Xp-4d,4.73206431731255
Xp-5d,3.413326465661444
Xp-6d,2.249937873587487
Xp-7d,1.5367661743916852
ZMIC0,63.27128267337208
ZMIC1,36.18203385335356
ZMIC2,25.99416110465682
ZMIC3,21.411038744832695
ZMIC4,20.939294870684712
ZMIC5,20.939294870684712
nAcid,0
nAtom,35
nBase,0
nRing,2
piPC1,3.3141860046725258
piPC2,3.8010914447208646
piPC3,4.338923394256375
piPC4,4.8573869847880085
piPC5,5.232778345076882
piPC6,5.477247763185921
piPC7,5.749790995863756
piPC8,5.990761174799666
piPC9,6.205441210597375
AATS0Z,23.142857142857142
AATS0d,3.0285714285714285
AATS0i,163.21821144787094
AATS0m,91.32145197142859
AATS0p,1.443086242216686
AATS0s,4.931746031746032
AATS0v,216.0679203634839
AATS1Z,24.805555555555557
AATS1d,3.6666666666666665
AATS1i,147.88329913036247
AATS1m,93.90230677777775
AATS1p,1.7645772396111108
AATS1s,3.445987654320988
AATS1v,260.6024927783326
AATS2Z,20.1
AATS2d,3.216666666666667
AATS2i,153.29475949233657
AATS2m,73.95422908333332
AATS2p,1.503152142689933
AATS2s,3.214351851851852
AATS2v,213.95962007086015
AATS3Z,15.402597402597403
AATS3d,2.6233766233766236
AATS3i,162.44228197807507
AATS3m,55.36674611688311
AATS3p,1.200045237804935
AATS3s,2.998556998556999
AATS3v,164.19350208873746
AATS4Z,16.085714285714285
AATS4d,2.5428571428571427
AATS4i,164.62525435589336
AATS4m,57.60616487142856
AATS4p,1.1542321485654854
AATS4s,3.3825396825396834
AATS4v,161.71008323880673
AATS5Z,15.62295081967213
AATS5d,2.622950819672131
AATS5i,165.51199066623587
AATS5m,55.42157301639343
AATS5p,1.1728211595907703
AATS5s,3.184426229508197
AATS5v,163.71431477377214
AATS6Z,16.607843137254903
AATS6d,2.7254901960784315
AATS6i,163.48085747909397
AATS6m,59.07490690196077
AATS6p,1.212089835584157
AATS6s,3.4428104575163405
AATS6v,172.03285927028028
AATS7Z,17.613636363636363
AATS7d,2.6363636363636362
AATS7i,163.32695115207719
AATS7m,62.45342549999999
AATS7p,1.2182397655771817
AATS7s,4.4602272727272725
AATS7v,175.08495956130014
AATS8Z,15.414634146341463
AATS8d,2.4634146341463414
AATS8i,161.99074080103037
AATS8m,53.205090219512186
AATS8p,1.2143183907169752
AATS8s,3.5304878048780495
AATS8v,166.64752535486755
AMID_C,1.5086087213626844
AMID_N,0.2121235423221889
AMID_O,0.29085826343880256
AMID_X,0.0
AMID_h,0.5029818057609914
ATS0dv,272.0
ATS0pe,222.459
ATS0se,273.52106799999996
ATS1dv,260.0
ATS1pe,237.3581
ATS1se,283.5082719999999
ATS2dv,343.0
ATS2pe,383.4546
ATS2se,465.81109200000003
ATS3dv,314.0
ATS3pe,472.22319999999996
ATS3se,588.14074
ATS4dv,298.0
ATS4pe,444.02169999999995
ATS4se,550.4071720000001
ATS5dv,229.0
ATS5pe,386.4701
ATS5se,479.06499199999996
ATS6dv,195.0
ATS6pe,327.71350000000007
ATS6se,403.887
ATS7dv,178.0
ATS7pe,291.55060000000003
ATS7se,356.90210399999995
ATS8dv,122.0
ATS8pe,262.86260000000004
ATS8se,324.13118
ATSC0Z,265.8857142857143
ATSC0c,0.7463632195825212
ATSC0d,16.4
ATSC0i,51.178032637682705
ATSC0m,1260.4666518857143
ATSC0p,7.8170212096598855
ATSC0s,60.407936507936505
ATSC0v,1708.4335674792426
ATSC1Z,5.631836734693862
ATSC1c,-0.3244026482067601
ATSC1d,4.959999999999998
ATSC1i,1.8167571174443262
ATSC1m,26.912228688979834
ATSC1p,0.3082629287406937
ATSC1s,-3.144988662131519
ATSC1v,46.480311958100046
ATSC2Z,-25.861224489795944
ATSC2c,-0.09310218318993957
ATSC2d,0.9999999999999973
ATSC2i,-15.16959632158257
ATSC2m,-127.97631066122423
ATSC2p,-2.036260540899113
ATSC2s,-1.235034013605442
ATSC2v,-374.6472416407744
ATSC3Z,76.47999999999999
ATSC3c,0.026722458817947128
ATSC3d,3.9199999999999995
ATSC3i,3.434065395970876
ATSC3m,361.3774737371428
ATSC3p,0.4888548967211654
ATSC3s,6.243809523809525
ATSC3v,308.67904794102884
ATSC4Z,25.942857142857143
ATSC4c,0.029233291239602027
ATSC4d,2.0
ATSC4i,-2.122710730226632
ATSC4m,124.02802880000003
ATSC4p,0.6571645910619415
ATSC4s,-6.428571428571431
ATSC4v,162.41837169142943
ATSC5Z,-18.857959183673465
ATSC5c,0.06102641969803338
ATSC5d,-0.6400000000000005
ATSC5i,8.31558022414621
ATSC5m,-79.93515182938778
ATSC5p,1.4061314469989121
ATSC5s,-14.545102040816326
ATSC5v,204.96326563324308
ATSC6Z,-47.69061224489796
ATSC6c,-0.13872320812527314
ATSC6d,-5.6400000000000015
ATSC6i,-3.8613019341536545
ATSC6m,-218.83569663346935
ATSC6p,-0.25036348983606194
ATSC6s,-14.539659863945579
ATSC6v,-84.83818121135467
ATSC7Z,-78.68489795918369
ATSC7c,0.11817261239074461
ATSC7d,-6.5600000000000005
ATSC7i,-3.033551976292589
ATSC7m,-371.5829013420407
ATSC7p,-0.8238000098381419
ATSC7s,2.784784580498861
ATSC7v,-334.39657594491473
ATSC8Z,-94.83755102040816
ATSC8c,-0.04371245855598207
ATSC8d,-5.239999999999998
ATSC8i,-0.5590385663769786
ATSC8m,-449.43469735183663
ATSC8p,-1.3671862448602088
ATSC8s,-9.09453514739229
ATSC8v,-467.00993349903007
AXp-0d,0.7106204859044013
AXp-1d,0.4654430875144941
AXp-2d,0.3023168450911788
AXp-3d,0.1983226104165123
AXp-4d,0.12789363019763647
AXp-5d,0.08325186501613278
AXp-6d,0.05356994937113064
AXp-7d,0.036589670818849646
GATS1Z,0.8009915944313107
GATS1c,1.4177290929685546
GATS1d,0.7774390243902439
GATS1i,1.1725920272435917
GATS1m,0.8063246684000829
GATS1p,1.0643948947400776
GATS1s,0.7150586255120243
GATS1v,0.9713652057837336
GATS2Z,0.9281556701769468
GATS2c,1.0158586341794966
GATS2d,1.071138211382114
GATS2i,1.2820868041606033
GATS2m,0.9350133341649027
GATS2p,1.198491969747558
GATS2s,0.7180117980923351
GATS2v,1.1183436243744544
GATS3Z,0.8361663052185295
GATS3c,0.8973737575199082
GATS3d,0.928888184985746
GATS3i,0.9343181010372087
GATS3m,0.8382947898369042
GATS3p,0.9431495615248361
GATS3s,0.7977626861143692
GATS3v,0.904026619966921
GATS4Z,0.9709327315710293
GATS4c,1.114188817777586
GATS4d,0.9181184668989547
GATS4i,0.9775375357400479
GATS4m,0.9664192864425324
GATS4p,0.8854428108635544
GATS4s,1.1986034106734638
GATS4v,0.8864424578856505
GATS5Z,1.053392311676232
GATS5c,1.0970014754937838
GATS5d,1.087564974010396
GATS5i,0.8938147272513224
GATS5m,1.0454904452855176
GATS5p,0.811616687388022
GATS5s,1.1739928933174872
GATS5v,0.8567196005122625
GATS6Z,1.1257969768608067
GATS6c,1.3505362301958257
GATS6d,1.4227642276422765
GATS6i,1.0585021373861958
GATS6m,1.1175129498476006
GATS6p,0.9473999145807473
GATS6s,1.382728538770791
GATS6v,0.9514631280987946
GATS7Z,1.2613074653693608
GATS7c,1.169064602096829
GATS7d,1.4370842572062086
GATS7i,1.0627485026546943
GATS7m,1.252093225410389
GATS7p,0.9950819806012592
GATS7s,1.6574286297825989
GATS7v,1.038518047033796
GATS8Z,1.2912204557248665
GATS8c,1.0910537296200031
GATS8d,1.1629982153480074
GATS8i,1.010092819333293
GATS8m,1.2873022194282733
GATS8p,1.0940151795242183
GATS8s,1.370873727919033
GATS8v,1.158935979992506
MATS1Z,0.0205930463022661
MATS1c,-0.422571015370726
MATS1d,0.2940379403794037
MATS1i,0.03451269130379252
MATS1m,0.020757920681050233
MATS1p,0.038339421318014766
MATS1s,-0.050616326971531005
MATS1v,0.026450658100895225
MATS2Z,-0.056737588652482324
MATS2c,-0.07276565274904115
MATS2d,0.03556910569105681
MATS2i,-0.1729048721008144
MATS2m,-0.059226356979798035
MATS2p,-0.1519528496852444
MATS2s,-0.01192618966287411
MATS2v,-0.127920820832916
MATS3Z,0.13074653693609203
MATS3c,0.016274344543358077
MATS3d,0.10864745011086475
MATS3i,0.03050017235717399
MATS3m,0.13031878932821717
MATS3p,0.02842601616102836
MATS3s,0.04698215834143524
MATS3v,0.08212707876141509
MATS4Z,0.048785729636793465
MATS4c,0.019583823581200647
MATS4d,0.06097560975609757
MATS4i,-0.020738494827013603
MATS4m,0.04919925037859929
MATS4p,0.042034208008150865
MATS4s,-0.05320965919541742
MATS4v,0.0475342953870528
MATS5Z,-0.040694704280333845
MATS5c,0.046914368131269465
MATS5d,-0.02239104358256699
MATS5i,0.09322817445164744
MATS5m,-0.03638686617285935
MATS5p,0.10321025237690573
MATS5s,-0.13815321021918373
MATS5v,0.06883608234033414
MATS6Z,-0.12309368191721133
MATS6c,-0.1275547872091696
MATS6d,-0.23601147776183654
MATS6i,-0.05177833057449508
MATS6m,-0.11914742862102368
MATS6p,-0.021979994252506095
MATS6s,-0.1651802482035461
MATS6v,-0.0340793357914317
MATS7Z,-0.23540286813981207
MATS7c,0.12594530278037475
MATS7d,-0.31818181818181823
MATS7i,-0.04715016549186015
MATS7m,-0.2344983165112043
MATS7p,-0.08382930592045316
MATS7s,0.03667017416459037
MATS7v,-0.15569658743728143
MATS8Z,-0.30448753230278913
MATS8c,-0.04999645269540555
MATS8d,-0.2727543129089827
MATS8i,-0.009324861075585122
MATS8m,-0.30438232178382313
MATS8p,-0.14930370248768815
MATS8s,-0.12851999279642798
MATS8v,-0.23335236674718102
MAXaaN,3.7549671674225245
MAXaaO,5.148470647518266
MAXsOH,8.637857685228647
MINaaN,3.7549671674225245
MINaaO,5.148470647518266
MINsOH,8.637857685228647
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,24.786195579321195
SpAD_D,182.8130771242092
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.074309947312916
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,369
TMWC10,109.4196224775646
TSRW10,64.9784939490798
VE1_Dt,4.294074627927245
VE2_Dt,0.22600392778564446
VE3_Dt,2.0990899650604584
VR1_Dt,93.5711617690217
VR2_Dt,4.924797987843247
VR3_Dt,5.180576121424836
Xc-3dv,0.2578396571769854
Xc-4dv,0.0
Xc-5dv,0.0328180119503279
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.2381448361039201
Xch-7d,0.31058822420618193
Xp-0dv,10.50345251181159
Xp-1dv,6.222244302371594
Xp-2dv,4.129042757539101
Xp-3dv,2.6715469190072945
Xp-4dv,1.6499695286960774
Xp-5dv,0.9754181597054138
Xp-6dv,0.4994034022280578
Xp-7dv,0.2802862891648531
Xpc-4d,1.9197769281763626
Xpc-5d,2.739897335936215
Xpc-6d,3.6697106080939723
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,36
nFRing,0
nHBAcc,4
nHBDon,2
nHRing,1
nSpiro,0
naRing,2
piPC10,6.285066562070753
AATS0dv,7.771428571428571
AATS0pe,6.355971428571428
AATS0se,7.814887657142856
AATS1dv,7.222222222222222
AATS1pe,6.593280555555555
AATS1se,7.8752297777777756
AATS2dv,5.716666666666667
AATS2pe,6.390910000000001
AATS2se,7.763518200000001
AATS3dv,4.077922077922078
AATS3pe,6.132768831168831
AATS3se,7.638191428571429
AATS4dv,4.257142857142857
AATS4pe,6.343167142857142
AATS4se,7.862959600000001
AATS5dv,3.7540983606557377
AATS5pe,6.335575409836066
AATS5se,7.853524459016393
AATS6dv,3.823529411764706
AATS6pe,6.425754901960786
AATS6se,7.919352941176471
AATS7dv,4.045454545454546
AATS7pe,6.626150000000001
AATS7se,8.111411454545454
AATS8dv,2.975609756097561
AATS8pe,6.411282926829269
AATS8se,7.905638536585365
AATSC0Z,7.5967346938775515
AATSC0c,0.021324663416643463
AATSC0d,0.4685714285714285
AATSC0i,1.4622295039337916
AATSC0m,36.013332911020406
AATSC0p,0.22334346313313957
AATSC0s,1.7259410430839002
AATSC0v,48.81238764226407
AATSC1Z,0.15643990929705173
AATSC1c,-0.009011184672410003
AATSC1d,0.13777777777777772
AATSC1i,0.05046547548456462
AATSC1m,0.7475619080272176
AATSC1p,0.008562859131685937
AATSC1s,-0.08736079617031997
AATSC1v,1.2911197766138902
AATSC2Z,-0.43102040816326576
AATSC2c,-0.0015517030531656596
AATSC2d,0.01666666666666662
AATSC2i,-0.2528266053597095
AATSC2m,-2.132938511020404
AATSC2p,-0.03393767568165188
AATSC2s,-0.02058390022675737
AATSC2v,-6.244120694012906
AATSC3Z,0.9932467532467532
AATSC3c,0.0003470449197135991
AATSC3d,0.050909090909090904
AATSC3i,0.044598251895725666
AATSC3m,4.693213944638218
AATSC3p,0.006348764892482667
AATSC3s,0.08108843537414968
AATSC3v,4.008818804428946
AATSC4Z,0.3706122448979592
AATSC4c,0.00041761844628002896
AATSC4d,0.02857142857142857
AATSC4i,-0.030324439003237603
AATSC4m,1.7718289828571432
AATSC4p,0.009388065586599164
AATSC4s,-0.09183673469387758
AATSC4v,2.320262452734706
AATSC5Z,-0.30914687186349943
AATSC5c,0.001000433109803826
AATSC5d,-0.010491803278688532
AATSC5i,0.1363209872810854
