DLiP-ID,C000AG
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,157.042216224
MZ,0.8039215686274509
Mi,1.1663089688865251
Mm,0.7698580223030851
Mp,0.6955812257837267
Mv,0.6396041115408102
SZ,13.666666666666666
Si,19.827252471070928
Sm,13.087586379152446
Sp,11.824880838323354
Sv,10.873269896193774
nB,0
nC,4
nF,0
nH,7
nI,0
nN,5
nO,0
nP,0
nS,1
nX,0
ABC,7.249407296827953
AMW,9.237777424941175
IC0,1.7779849042597489
IC1,3.6901165175936654
IC2,3.6901165175936654
IC3,3.6901165175936654
IC4,3.6901165175936654
IC5,3.6901165175936654
MID,19.298366923430173
Mpe,1.0006920415224914
Mse,1.0294117647058822
NdO,0
NdS,0
NsF,0
NsI,0
NtN,0
SMR,42.177400000000006
SdO,0
SdS,0
Spe,17.011764705882353
SsF,0
SsI,0
Sse,17.5
StN,0
fMF,0.29411764705882354
nBr,0
nCl,0
AMID,1.9298366923430172
BIC0,0.41138697017264614
BIC1,0.8538125661921353
BIC2,0.8538125661921353
BIC3,0.8538125661921353
BIC4,0.8538125661921353
BIC5,0.8538125661921353
CIC0,2.3094779369905902
CIC1,0.39734632365667366
CIC2,0.39734632365667366
CIC3,0.39734632365667366
CIC4,0.39734632365667366
CIC5,0.39734632365667366
GGI1,2.5
GGI2,1.333333333333334
GGI3,0.5972222222222222
GGI4,0.41000000000000003
GGI5,0.13555555555555554
GGI6,0.0
GGI7,0.0
GGI8,0.0
GGI9,0.0
JGI1,0.25
JGI2,0.10256410256410259
JGI3,0.059722222222222225
JGI4,0.058571428571428566
JGI5,0.033888888888888885
JGI6,0.0
JGI7,0.0
JGI8,0.0
JGI9,0.0
MIC0,21.41437665380947
MIC1,37.396965115767934
MIC2,37.396965115767934
MIC3,37.396965115767934
MIC4,37.396965115767934
MIC5,37.396965115767934
MPC2,13
MPC3,15
MPC4,16
MPC5,13
MPC6,9
MPC7,3
MPC8,0
MPC9,0
Mare,1.0162352941176471
NaaN,2
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,1
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,1
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.2918299353020369
RPCG,0.190670922435143
SIC0,0.4349849707051698
SIC1,0.9027890065087106
SIC2,0.9027890065087106
SIC3,0.9027890065087106
SIC4,0.9027890065087106
SIC5,0.9027890065087106
SaaN,7.443148148148148
SaaO,0
SaaS,0
Sare,17.276
SdNH,0
SdSe,0
SddC,0
SdsN,3.7578086419753083
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,3.987777777777778
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,30.22574337241573
TIC1,62.73198079909231
TIC2,62.73198079909231
TIC3,62.73198079909231
TIC4,62.73198079909231
TIC5,62.73198079909231
Vabc,120.06739151511714
WPol,10
apol,19.74755099999999
bpol,12.902448999999997
nRot,0
ABCGG,7.397926430882428
ATS0Z,652.0
ATS0d,53.0
ATS0i,2965.131109779843
ATS0m,2592.992777
ATS0p,28.727890333942998
ATS0s,69.11034903215973
ATS0v,3725.0019208888925
ATS1Z,535.0
ATS1d,59.0
ATS1i,2785.8159503816305
ATS1m,2036.1562689999998
ATS1p,28.603821540000002
ATS1s,66.32510288065845
ATS1v,4083.2124344014514
ATS2Z,760.0
ATS2d,83.0
ATS2i,4415.949106959197
ATS2m,2927.596479
ATS2p,35.094146049396
ATS2s,98.56790123456791
ATS2v,5115.642213266683
ATS3Z,685.0
ATS3d,66.0
ATS3i,3736.8955005856
ATS3m,2588.1870989999998
ATS3p,36.13492765
ATS3s,79.8395061728395
ATS3v,4763.165479603772
ATS4Z,563.0
ATS4d,53.0
ATS4i,3853.3788954937204
ATS4m,1969.9582010000001
ATS4p,35.599654439999995
ATS4s,69.47325102880657
ATS4v,4213.127315795073
ATS5Z,315.0
ATS5d,38.0
ATS5i,3624.1944342319944
ATS5m,1105.084891
ATS5p,22.422276799093996
ATS5s,57.320987654320994
ATS5v,2706.421835472633
ATS6Z,137.0
ATS6d,26.0
ATS6i,2645.385718808107
ATS6m,356.95482899999996
ATS6p,14.779704844547
ATS6s,37.49382716049383
ATS6v,1552.6658044821213
ATS7Z,35.0
ATS7d,7.0
ATS7i,1269.003790693198
ATS7m,68.603472
ATS7p,5.316731329698
ATS7s,18.0
ATS7v,552.5392463047694
ATS8Z,6.0
ATS8d,6.0
ATS8i,1109.5059121454938
ATS8m,6.0963840000000005
ATS8p,2.6676774290939993
ATS8s,6.0
ATS8v,186.50246658558157
C1SP1,0
C1SP2,0
C1SP3,0
C2SP1,0
C2SP2,0
C2SP3,0
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,0.25
GGI10,0.0
JGI10,0.0
JGT10,0.5047466422466423
Kier1,8.1
Kier2,3.408284023668639
Kier3,1.991111111111111
MID_C,7.845373632778676
MID_N,9.717659652368761
MID_O,0.0
MID_X,0.0
MID_h,11.452993290651499
MPC10,0
MWC01,10.0
MWC02,3.8501476017100584
MWC03,4.634728988229636
MWC04,5.459585514144159
MWC05,6.270988431858299
MWC06,7.099201743553092
MWC07,7.917536353943631
MWC08,8.74528448245438
MWC09,9.56626503452421
MWC10,10.393140611069319
NaaCH,1
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,1
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,-0.37600000000000006
SRW02,3.044522437723423
SRW03,0.0
SRW04,4.290459441148391
SRW05,2.3978952727983707
SRW06,5.713732805509369
SRW07,4.59511985013459
SRW08,7.210079628170788
SRW09,6.555356891810665
SRW10,8.74687531957003
SaaCH,1.449074074074074
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0.21777777777777807
SaasN,1.3873456790123457
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0.4622222222222223
SdssS,0
SsCH3,1.6113133030990174
SsNH2,5.239087931468884
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,2.922031014282575
VE1_D,3.1132709129192437
VE2_A,0.2922031014282575
VE2_D,0.3113270912919244
VE3_A,1.0722789273319242
VE3_D,1.1356739139881094
VR1_A,34.584821813572944
VR1_D,34.853573539607346
VR2_A,3.4584821813572946
VR2_D,3.4853573539607345
VR3_A,3.5434149099089574
VR3_D,3.5511556725409212
WPath,120
Xc-3d,0.6910440616569954
Xc-4d,0.0
Xc-5d,0.11785113019775792
Xc-6d,0.0
Xp-0d,7.560477932315068
Xp-1d,4.736382105218448
Xp-2d,4.063836075150101
Xp-3d,3.1840635205925563
Xp-4d,2.101280776090602
Xp-5d,1.2429269053818246
Xp-6d,0.6288820433146988
Xp-7d,0.1642664266089148
ZMIC0,37.49939452200018
ZMIC1,20.565117247414122
ZMIC2,20.565117247414122
ZMIC3,20.565117247414122
ZMIC4,20.565117247414122
ZMIC5,20.565117247414122
nAcid,0
nAtom,17
nBase,0
nRing,1
piPC1,2.6741486494265287
piPC2,3.228826155721369
piPC3,3.6857495611050086
piPC4,4.120052918932307
piPC5,4.104707349257647
piPC6,4.085976312551584
piPC7,3.332204510175204
piPC8,0.0
piPC9,0.0
AATS0Z,38.35294117647059
AATS0d,3.1176470588235294
AATS0i,174.41947704587312
AATS0m,152.52898688235294
AATS0p,1.689875901996647
AATS0s,4.065314648950572
AATS0v,219.1177600522878
AATS1Z,31.470588235294116
AATS1d,3.4705882352941178
AATS1i,163.8715264930371
AATS1m,119.77389817647058
AATS1p,1.682577737647059
AATS1s,3.9014766400387324
AATS1v,240.18896672949714
AATS2Z,30.4
AATS2d,3.32
AATS2i,176.63796427836786
AATS2m,117.10385916
AATS2p,1.40376584197584
AATS2s,3.9427160493827165
AATS2v,204.62568853066733
AATS3Z,31.136363636363637
AATS3d,3.0
AATS3i,169.85888639025455
AATS3m,117.64486813636363
AATS3p,1.6424967113636364
AATS3s,3.6290684624017957
AATS3v,216.50752180017145
AATS4Z,24.47826086956522
AATS4d,2.3043478260869565
AATS4i,167.53821284755307
AATS4m,85.6503565652174
AATS4p,1.5478110626086954
AATS4s,3.020576131687242
AATS4v,183.17944851282925
AATS5Z,15.0
AATS5d,1.8095238095238095
AATS5i,172.5806873443807
AATS5m,52.623090047619044
AATS5p,1.0677274666235237
AATS5s,2.7295708406819523
AATS5v,128.87723026060158
AATS6Z,9.133333333333333
AATS6d,1.7333333333333334
AATS6i,176.35904792054046
AATS6m,23.7969886
AATS6p,0.9853136563031334
AATS6s,2.499588477366255
AATS6v,103.51105363214143
AATS7Z,5.0
AATS7d,1.0
AATS7i,181.286255813314
AATS7m,9.800495999999999
AATS7p,0.7595330470997144
AATS7s,2.5714285714285716
AATS7v,78.9341780435385
AATS8Z,1.0
AATS8d,1.0
AATS8i,184.91765202424895
AATS8m,1.016064
AATS8p,0.4446129048489999
AATS8s,1.0
AATS8v,31.083744430930263
AMID_C,0.7845373632778676
AMID_N,0.9717659652368761
AMID_O,0.0
AMID_X,0.0
AMID_h,1.1452993290651499
ATS0dv,151.30864197530866
ATS0pe,112.7544
ATS0se,136.943341
ATS1dv,154.22222222222223
ATS1pe,119.3286
ATS1se,141.180118
ATS2dv,193.55555555555554
ATS2pe,174.2879
ATS2se,208.45220799999998
ATS3dv,110.0
ATS3pe,151.8609
ATS3se,182.25128200000003
ATS4dv,70.0
ATS4pe,152.0703
ATS4se,186.978392
ATS5dv,25.666666666666664
ATS5pe,126.40129999999999
ATS5se,159.207134
ATS6dv,3.0
ATS6pe,90.58200000000001
ATS6se,115.281188
ATS7dv,0.0
ATS7pe,40.964000000000006
ATS7se,52.508736
ATS8dv,0.0
ATS8pe,29.040000000000003
ATS8se,40.310784
ATSC0Z,256.4705882352941
ATSC0c,0.4970252175645415
ATSC0d,10.11764705882353
ATSC0i,33.04936105174175
ATSC0m,1139.4475990588235
ATSC0p,5.788727363495882
ATSC0s,14.101437191245955
ATSC0v,779.6163024940057
ATSC1Z,-38.999999999999986
ATSC1c,-0.41151094178688485
ATSC1d,5.0
ATSC1i,-17.30771418210587
ATSC1m,-166.49705805882363
ATSC1p,-1.1685156441176467
ATSC1s,-3.6741260747554634
ATSC1v,-113.5259805375563
ATSC2Z,87.5432525951557
ATSC2c,0.3042536522815878
ATSC2d,-0.055363321799307
ATSC2i,6.206816632627928
ATSC2m,399.98518773702415
ATSC2p,0.8633092281071733
ATSC2s,5.28697889225891
ATSC2v,272.8201892861562
ATSC3Z,-9.020761245674738
ATSC3c,-0.07238057685716008
ATSC3d,-5.564013840830448
ATSC3i,3.6452262492541863
ATSC3m,-48.08564395847759
ATSC3p,0.7567698001482697
ATSC3s,-3.8058101532121515
ATSC3v,-77.04447653426007
ATSC4Z,-204.22491349480967
ATSC4c,-0.2220522064947678
ATSC4d,-4.923875432525952
ATSC4i,-4.525941691168201
ATSC4m,-915.2211300207613
ATSC4p,-3.2581977107531936
ATSC4s,-2.6749166327818403
ATSC4v,-488.7395326849724
ATSC5Z,55.948096885813136
ATSC5c,0.2631952626154611
ATSC5d,-2.733564013840831
ATSC5i,-3.2320790297155892
ATSC5m,243.02805492733575
ATSC5p,-0.04602836686479565
ATSC5s,1.3088023019530863
ATSC5v,-15.98002836804923
ATSC6Z,-102.47404844290656
ATSC6c,-0.14834686058708474
ATSC6d,-1.2802768166089973
ATSC6i,-3.257326104083733
ATSC6m,-462.74801722837367
ATSC6p,-1.5888906719426612
ATSC6s,-3.0002774072861063
ATSC6v,-259.9025182210177
ATSC7Z,-4.723183391003471
ATSC7c,-0.007479576904798883
ATSC7d,2.4221453287197225
ATSC7i,0.6464523855127997
ATSC7m,-27.448656200691982
ATSC7p,0.07806328191228364
ATSC7s,-4.320222938418218
ATSC7v,-52.853997190354896
ATSC8Z,87.71626297577853
ATSC8c,0.04580863895137684
ATSC8d,2.076124567474048
ATSC8i,1.299885213807606
ATSC8m,407.2634632733564
ATSC8p,1.4691264017626298
ATSC8s,3.8288534166188084
ATSC8v,345.41819300305144
AXp-0d,0.7560477932315068
AXp-1d,0.4736382105218448
AXp-2d,0.3126027750115462
AXp-3d,0.21227090137283708
AXp-4d,0.13133004850566263
AXp-5d,0.09560976195244805
AXp-6d,0.06987578259052209
AXp-7d,0.054755475536304936
GATS1Z,0.9266055045871561
GATS1c,1.908412604737613
GATS1d,0.6976744186046511
GATS1i,1.7180527672322827
GATS1m,0.9169658010895937
GATS1p,1.0974959073308483
GATS1s,1.2055858476938413
GATS1v,1.0081614653744668
GATS2Z,0.5240366972477065
GATS2c,0.6508891997426436
GATS2d,1.1386046511627905
GATS2i,0.8499031446919038
GATS2m,0.5256839751602105
GATS2p,0.6308710657618515
GATS2s,0.6625368761571484
GATS2v,0.5779648224659886
GATS3Z,0.9386155129274396
GATS3c,1.0955233941596016
GATS3d,1.5095137420718814
GATS3i,1.0494261895743304
GATS3m,0.9363132640838498
GATS3p,0.8738739456031857
GATS3s,1.0884149217346915
GATS3v,0.9495357102015747
GATS4Z,1.9963302752293581
GATS4c,1.180819226151874
GATS4d,1.2719919110212334
GATS4i,1.2756457875119322
GATS4m,1.9636633761416518
GATS4p,1.8749182311067376
GATS4s,0.9302928950978925
GATS4v,1.469314152734562
GATS5Z,0.5956312800349498
GATS5c,0.3234618031383432
GATS5d,0.9413067552602435
GATS5i,0.805847996814877
GATS5m,0.619599446519031
GATS5p,0.7476299563398816
GATS5s,0.8381159710939369
GATS5v,1.0166378777642524
GATS6Z,1.5429969418960248
GATS6c,1.2753530125658723
GATS6d,0.8961240310077518
GATS6i,0.8608719164880001
GATS6m,1.5490450915495588
GATS6p,1.3308265103359531
GATS6s,1.3031396444968906
GATS6v,1.3777124861731223
GATS7Z,0.7040629095674968
GATS7c,1.2715321786943583
GATS7d,0.0
GATS7i,0.4689154822730694
GATS7m,0.7512953987465644
GATS7p,0.508545724918204
GATS7s,2.350317679919316
GATS7v,1.1018629520012377
GATS8Z,0.0
GATS8c,0.2001134246060586
GATS8d,0.0
GATS8i,0.0
GATS8m,0.0
GATS8p,0.0
GATS8s,0.0
GATS8v,0.0
MATS1Z,-0.1520642201834862
MATS1c,-0.8279478127957318
MATS1d,0.49418604651162784
MATS1i,-0.5236928530935616
MATS1m,-0.146120855576289
MATS1p,-0.20186054217830118
MATS1s,-0.2605497599235011
MATS1v,-0.14561776116582578
MATS2Z,0.2321100917431193
MATS2c,0.41626154215125627
MATS2d,-0.0037209302325580743
MATS2i,0.12770701689449324
MATS2m,0.23870332245716114
MATS2p,0.1014126660749058
MATS2s,0.25494888201664245
MATS2v,0.2379602993435513
MATS3Z,-0.027178899082568805
MATS3c,-0.1125303984118214
MATS3d,-0.42494714587737825
MATS3i,0.0852290527992403
MATS3m,-0.032609738740123344
MATS3p,0.1010199007537612
MATS3s,-0.20854989887378605
MATS3v,-0.07636367792793416
MATS4Z,-0.5885620263262865
MATS4c,-0.33021572775550917
MATS4d,-0.35970677451971683
MATS4i,-0.10122014899944905
MATS4m,-0.593680474918929
MATS4p,-0.4160211630872779
MATS4s,-0.1402064390303881
MATS4v,-0.4633590423048782
MATS5Z,0.17659458278724333
MATS5c,0.42867609954503
MATS5d,-0.21871539313399782
MATS5i,-0.07916779161694236
MATS5m,0.17265997752633994
MATS5p,-0.006436830852584231
MATS5s,0.07513465549797475
MATS5v,-0.016593051478552452
MATS6Z,-0.45282874617737007
MATS6c,-0.3382654160336721
MATS6d,-0.14341085271317836
MATS6i,-0.11170068448570938
MATS6m,-0.46026491546606796
MATS6p,-0.3110774870640178
MATS6s,-0.24113247102466534
MATS6v,-0.3778219957367017
MATS7Z,-0.04472477064220194
MATS7c,-0.03654681116142463
MATS7d,0.5813953488372091
MATS7i,0.04750336295247345
MATS7m,-0.058502929188443686
MATS7p,0.032750247881461435
MATS7s,-0.7440355086511825
MATS7v,-0.16464471952634338
MATS8Z,0.9690366972477064
MATS8c,0.2611359325620407
MATS8d,0.5813953488372091
MATS8i,0.11143961603439585
MATS8m,1.012695227840492
MATS8p,0.7190742530462376
MATS8s,0.7693129336127449
MATS8v,1.2553417329069223
MAXaaN,3.7575925925925926
MAXdsN,3.7578086419753083
MAXsSH,3.987777777777778
MINaaN,3.6855555555555553
MINdsN,3.7578086419753083
MINsSH,3.987777777777778
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,3
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,12.340711061746616
SpAD_D,49.74239933192904
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,89
TMWC10,83.93687876148678
TSRW10,52.554041646865635
VE1_Dt,3.1319621849939208
VE2_Dt,0.31319621849939205
VE3_Dt,1.141659704298938
VR1_Dt,33.90762996134352
VR2_Dt,3.3907629961343515
VR3_Dt,3.523640061667369
Xc-3dv,0.24963413248791252
Xc-4dv,0.0
Xc-5dv,0.034641016151377546
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.1858925119417351
Xch-7d,0.18419528592042317
Xp-0dv,6.285195706878957
Xp-1dv,3.0175340938389468
Xp-2dv,1.9709446849201515
Xp-3dv,1.319397417220067
Xp-4dv,0.5710404797020221
Xp-5dv,0.26376091998995843
Xp-6dv,0.11182215020988337
Xp-7dv,0.019000565308791816
Xpc-4d,1.4384203775545674
Xpc-5d,1.7808391542888728
Xpc-6d,1.884186018235019
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,0
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,17
nFRing,0
nHBAcc,5
nHBDon,2
nHRing,1
nSpiro,0
naRing,1
piPC10,0.0
AATS0dv,8.900508351488744
AATS0pe,6.632611764705882
AATS0se,8.055490647058823
AATS1dv,9.071895424836601
AATS1pe,7.019329411764706
AATS1se,8.304712823529412
AATS2dv,7.742222222222222
AATS2pe,6.971516
AATS2se,8.338088319999999
AATS3dv,5.0
AATS3pe,6.902768181818181
AATS3se,8.284149181818183
AATS4dv,3.0434782608695654
AATS4pe,6.611752173913044
AATS4se,8.129495304347827
AATS5dv,1.222222222222222
AATS5pe,6.019109523809523
AATS5se,7.581292095238095
AATS6dv,0.2
AATS6pe,6.0388
AATS6se,7.685412533333333
AATS7dv,0.0
AATS7pe,5.852000000000001
AATS7se,7.5012479999999995
AATS8dv,0.0
AATS8pe,4.840000000000001
AATS8se,6.718464
AATSC0Z,15.086505190311417
AATSC0c,0.02923677750379656
AATSC0d,0.5951557093425607
AATSC0i,1.9440800618671616
AATSC0m,67.02632935640138
AATSC0p,0.34051337432328715
AATSC0s,0.8294963053674091
AATSC0v,45.859782499647395
AATSC1Z,-2.2941176470588225
AATSC1c,-0.024206525987463815
AATSC1d,0.29411764705882354
AATSC1i,-1.0181008342415216
AATSC1m,-9.793944591695507
AATSC1p,-0.06873621435986157
AATSC1s,-0.2161250632209096
AATSC1v,-6.677998855150371
AATSC2Z,3.5017301038062283
AATSC2c,0.012170146091263512
AATSC2d,-0.00221453287197228
AATSC2i,0.2482726653051171
AATSC2m,15.999407509480966
AATSC2p,0.03453236912428693
AATSC2s,0.21147915569035639
AATSC2v,10.91280757144625
AATSC3Z,-0.41003460207612447
AATSC3c,-0.003290026220780004
AATSC3d,-0.25290972003774764
AATSC3i,0.16569210223882666
AATSC3m,-2.1857110890217086
AATSC3p,0.034398627279466805
AATSC3s,-0.17299137060055234
AATSC3v,-3.502021660648185
AATSC4Z,-8.879344064991725
AATSC4c,-0.00965444376064208
AATSC4d,-0.2140815405446066
AATSC4i,-0.19678007352905222
AATSC4m,-39.792223044380926
AATSC4p,-0.14166077003274755
AATSC4s,-0.11630072316442784
AATSC4v,-21.249544899346628
AATSC5Z,2.6641950898006255
AATSC5c,0.012533107743593386
AATSC5d,-0.13016971494480148
AATSC5i,-0.15390852522455187
AATSC5m,11.57276452034932
AATSC5p,-0.0021918269935616978
AATSC5s,0.06232391914062316
AATSC5v,-0.7609537318118681
AATSC6Z,-6.831603229527104
AATSC6c,-0.009889790705805649
AATSC6d,-0.08535178777393315
AATSC6i,-0.2171550736055822
AATSC6m,-30.84986781522491
AATSC6p,-0.10592604479617741
AATSC6s,-0.20001849381907374
AATSC6v,-17.326834548067847
AATSC7Z,-0.6747404844290673
