DLiP-ID,C000D8
DLiP-Mol-ID,30640
Vendor-ID,
Standard Inchi(RDKit),InChI=1S/C8H6O2/c9-5-7-3-1-2-4-8(7)6-10/h1-6H
Standard Inchi Key(RDKit),ZWLUXSQADUDCSB-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=Cc1ccccc1C=O
SMILES(SDF),
MW(SDF),
MW(RDKit),134.134
MW Monoisotopic(RDKit),134.036779432
MolLogP(RDKit),1.3116
XLogP(SDF),
XLogP(CDK),1.414
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),2
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),34.14
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),1
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),10
QED Weighted(RDKit),0.571283987405699
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,238.97589595141258
qed,0.5712839874056989
Chi0,7.397341225498538
Chi1,4.8805400575618805
TPSA,34.14
Chi0n,5.2805981960654815
Chi0v,5.2805981960654815
Chi1n,2.8761050591702837
Chi1v,2.8761050591702837
Chi2n,1.8646193757115594
Chi2v,1.8646193757115594
Chi3n,1.2499451842565743
Chi3v,1.2499451842565743
Chi4n,0.7255475404368286
Chi4v,0.7255475404368286
MolMR,37.217000000000006
MolWt,134.13399999999996
fr_SH,0
Kappa1,6.676822429906544
Kappa2,2.917438016528926
Kappa3,1.102894684174346
fr_ArN,0
fr_COO,0
fr_C_O,2
fr_C_S,0
fr_NH0,0
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,226.18943338088377
MolLogP,1.3115999999999999
NOCount,2
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,3.1971603955332917
SMR_VSA1,9.589074368143644
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,35.392371257240434
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,58.4843315483777
NHOHCount,0
PEOE_VSA1,0.0
PEOE_VSA2,9.589074368143644
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,24.26546827384644
PEOE_VSA7,0.0
PEOE_VSA8,11.126902983393991
PEOE_VSA9,0.0
RingCount,1
SMR_VSA10,12.57232104625911
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,134.036779432
NumHDonors,0
PEOE_VSA10,0.0
PEOE_VSA11,12.57232104625911
