DLiP-ID,P00067
DLiP-Mol-ID,23525
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C17H17ClN8O2S/c1-2-25-11(8-29-16-22-15(19)23-24-16)20-13-12(25)14(27)21-17(28)26(13)7-9-3-5-10(18)6-4-9/h3-6H,2,7-8H2,1H3,(H,21,27,28)(H3,19,22,23,24)"
Standard Inchi Key(RDKit),HZXIXZPCCYPTDC-UHFFFAOYSA-N
Canonical SMILES(RDKit),CCn1c(CSc2nc(N)n[nH]2)nc2c1c(=O)[nH]c(=O)n2Cc1ccc(Cl)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),432.897
MW Monoisotopic(RDKit),432.088370464
MolLogP(RDKit),1.6005
XLogP(SDF),
XLogP(CDK),3.126
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),9
HBA Lipinski(RDKit),10
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),4
PSA(SDF),
PSA(RDKit),140.27
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),4
nAtoms(SDF),
Heavy Atoms(RDKit),29
QED Weighted(RDKit),0.392792008461819
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,BRD4-1/H4
Common Target Pref Name,Bromodomain/Histone
RDKit Descriptors
Ipc,5070964.263602614
qed,0.3927920084618186
Chi0,20.543241116511002
