DLiP-ID,P0009Q
DLiP-Mol-ID,24418
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C22H20O7/c23-17-10-12-3-1-2-4-15(12)16(17)9-13-5-7-18-21(20(13)22(26)27)28-11-14(29-18)6-8-19(24)25/h1-5,7,9,14,17,23H,6,8,10-11H2,(H,24,25)(H,26,27)/b16-9+/t14-,17+/m1/s1"
Standard Inchi Key(RDKit),MFTKMGJMWGIHJP-HJKFZPBFSA-N
Canonical SMILES(RDKit),O=C(O)CC[C@@H]1COc2c(ccc(/C=C3\c4ccccc4C[C@@H]3O)c2C(=O)O)O1
SMILES(SDF),
MW(SDF),
MW(RDKit),396.395
MW Monoisotopic(RDKit),396.12090298
MolLogP(RDKit),2.847
XLogP(SDF),
XLogP(CDK),2.229
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),113.29
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),5
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),29
QED Weighted(RDKit),0.712111260716409
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,INTEGRASE/LEDGF
Common Target Pref Name,INTEGRASE/LEDGF
RDKit Descriptors
