DLiP-ID,C0007H
DLiP-Mol-ID,30399
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C17H12N2O4/c20-16-9-12-5-2-1-4-11(12)8-15(16)17(21)18-13-6-3-7-14(10-13)19(22)23/h1-10,20H,(H,18,21)"
Standard Inchi Key(RDKit),YZJSKRBKHCLMQC-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(Nc1cccc([N+](=O)[O-])c1)c1cc2ccccc2cc1O
SMILES(SDF),
MW(SDF),
MW(RDKit),308.293
MW Monoisotopic(RDKit),308.079706864
MolLogP(RDKit),3.7059
XLogP(SDF),
XLogP(CDK),4.174
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),92.47
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),23
QED Weighted(RDKit),0.569606722309133
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,183118.2382817937
qed,0.5696067223091325
Chi0,16.396976746569035
Chi1,11.041713895658194
TPSA,92.47
Chi0n,11.892674754287766
Chi0v,11.892674754287766
Chi1n,6.819904125016798
Chi1v,6.819904125016798
Chi2n,4.97807007390455
Chi2v,4.97807007390455
Chi3n,3.423491920908241
Chi3v,3.423491920908241
