DLiP-ID,T0018Q
AATS1d,3.7333333333333334
AATS1i,156.4655637557855
AATS1m,99.07356946666671
AATS1p,1.6692450114666673
AATS1s,3.8839506172839506
AATS1v,252.7674138177025
AATS2Z,22.54794520547945
AATS2d,3.4657534246575343
AATS2i,159.31234891495058
AATS2m,84.26771016438354
AATS2p,1.480919101498575
AATS2s,4.050228310502281
AATS2v,215.906008600493
AATS3Z,17.1875
AATS3d,2.7916666666666665
AATS3i,166.38717925285457
AATS3m,61.17036211458333
AATS3p,1.2499729225972815
AATS3s,3.514467592592593
AATS3v,175.2157242281797
AATS4Z,16.96
AATS4d,2.67
AATS4i,167.6174084580833
AATS4m,61.16700675999999
AATS4p,1.1614016384498
AATS4s,3.6347222222222215
AATS4v,164.72461080531338
AATS5Z,18.591397849462364
AATS5d,2.5806451612903225
AATS5i,169.27026021529127
AATS5m,67.72735212903224
AATS5p,1.135571776907882
AATS5s,4.801971326164874
AATS5v,166.5929668265938
AATS6Z,16.976744186046513
AATS6d,2.558139534883721
AATS6i,167.70779151746257
AATS6m,60.952619662790674
AATS6p,1.124078846377128
AATS6s,3.9773901808785523
AATS6v,160.50558976449244
AATS7Z,17.75
AATS7d,2.5657894736842106
AATS7i,172.059292250138
AATS7m,64.07699685526315
AATS7p,1.1209498166300793
AATS7s,4.177266081871345
AATS7v,161.82717766497962
AATS8Z,17.09090909090909
AATS8d,2.606060606060606
AATS8i,170.95112533685057
AATS8m,61.251201348484834
AATS8p,1.1508027172452728
AATS8s,3.871632996632997
AATS8v,163.74299187396747
AMID_C,1.2358501072293147
AMID_N,0.5453111224936924
AMID_O,0.20795530988533786
AMID_X,0.0
AMID_h,0.7532664323790302
ATS0dv,384.0
ATS0pe,289.68949999999995
ATS0se,352.2251559999999
ATS1dv,359.0
ATS1pe,306.53520000000003
ATS1se,363.3222559999998
ATS2dv,456.0
ATS2pe,484.05860000000007
ATS2se,580.9342479999997
ATS3dv,414.0
ATS3pe,622.8174000000004
ATS3se,761.8687159999998
ATS4dv,472.0
ATS4pe,639.6358
ATS4se,787.1471839999999
ATS5dv,516.0
ATS5pe,616.4160999999999
ATS5se,753.8902239999999
ATS6dv,401.0
ATS6pe,558.8758999999999
ATS6se,688.025428
ATS7dv,382.0
ATS7pe,501.5951000000001
ATS7se,613.8611400000001
ATS8dv,308.0
ATS8pe,431.4564000000001
ATS8se,529.36814
ATSC0Z,341.18181818181824
ATSC0c,1.4428723359143047
ATSC0d,24.431818181818187
ATSC0i,69.71975721626987
ATSC0m,1613.7342458863636
ATSC0p,8.698097338619885
ATSC0s,102.23421717171718
ATSC0v,1964.8084350570534
ATSC1Z,-5.299586776859529
ATSC1c,-0.9720561468034807
ATSC1d,4.399276859504133
ATSC1i,3.1895217347252363
ATSC1m,-20.426151701962567
ATSC1p,0.5577605423525249
ATSC1s,-13.79067665289256
ATSC1v,104.85243655724129
ATSC2Z,3.675619834710698
ATSC2c,0.4660209695113957
ATSC2d,-5.511880165289253
ATSC2i,-5.1734113795999495
ATSC2m,3.1993035521697024
ATSC2p,-2.0079105722704025
ATSC2s,31.427700298438925
ATSC2v,-405.0727062139013
ATSC3Z,-136.53305785123962
ATSC3c,-0.14567806249895127
ATSC3d,-1.6239669421487588
ATSC3i,8.362405551732422
ATSC3m,-643.1437169338842
ATSC3p,-0.46162528454484353
ATSC3s,-38.98261019283747
ATSC3v,-436.9306351931533
ATSC4Z,27.54132231404958
ATSC4c,-0.2645756667583587
ATSC4d,-3.5041322314049586
ATSC4i,-7.927833181889694
ATSC4m,129.8323574400826
ATSC4p,-1.325211328256741
ATSC4s,-6.115645087235991
ATSC4v,27.41003322554609
ATSC5Z,35.91115702479339
ATSC5c,0.16220885124202147
ATSC5d,-0.3217975206611571
ATSC5i,2.0112796660356294
ATSC5m,164.5871062174588
ATSC5p,-0.5776615496052826
ATSC5s,28.061768250688708
ATSC5v,54.27200654178168
ATSC6Z,-5.400826446280989
ATSC6c,0.09610250920721108
ATSC6d,1.7923553719008258
ATSC6i,-19.406793037171543
ATSC6m,-19.61971818698352
ATSC6p,-0.45323556293064104
ATSC6s,-28.988091138659318
ATSC6v,-60.21515266004004
ATSC7Z,-6.223140495867781
ATSC7c,-0.024658690986005226
ATSC7d,0.7768595041322304
ATSC7i,8.290251503576451
ATSC7m,-25.45612314462811
ATSC7p,0.4781111250298551
ATSC7s,-10.60342056932966
ATSC7v,75.47959599626255
ATSC8Z,-26.045454545454554
ATSC8c,0.0937066535369879
ATSC8d,-3.0795454545454546
ATSC8i,11.636865222772457
ATSC8m,-117.6045403068182
ATSC8p,1.4006557151031476
ATSC8s,-8.118371212121213
ATSC8v,143.6105335672122
AXp-0d,0.7293536015900999
AXp-1d,0.45970759608389045
AXp-2d,0.3162468154735392
AXp-3d,0.19398838342648983
AXp-4d,0.12855609995945047
AXp-5d,0.08759058539289317
AXp-6d,0.05628483131617451
AXp-7d,0.037684243387890774
GATS1Z,0.8052076857032892
GATS1c,1.7091233897796843
GATS1d,0.9777777777777775
GATS1i,1.2923370086341055
GATS1m,0.8073899390388596
GATS1p,1.055983094416724
GATS1s,0.7978472003518472
GATS1v,0.933537565163633
GATS2Z,0.8330230792534921
GATS2c,0.7190130892631582
GATS2d,1.3742465753424653
GATS2i,1.2639450176933862
GATS2m,0.8432382072289665
GATS2p,1.2269393037017509
GATS2s,0.44749067106022594
GATS2v,1.125513498281193
GATS3Z,1.1270719535482725
GATS3c,0.9571000277944544
GATS3d,1.0266666666666664
GATS3i,0.9834025453542516
GATS3m,1.1271025053000971
GATS3p,1.015915117957242
GATS3s,1.08941728572693
GATS3v,1.0733611377608447
GATS4Z,0.9420929922728482
GATS4c,1.013898672719735
GATS4d,1.0999999999999996
GATS4i,1.0194852065127349
GATS4m,0.9426963098031226
GATS4p,1.0471173788734378
GATS4s,0.9456553393561773
GATS4v,0.9788559716061971
GATS5Z,0.968959599345613
GATS5c,1.0424255845761825
GATS5d,0.993548387096774
GATS5i,0.9316041957751163
GATS5m,0.9659734702294046
GATS5p,0.9708992556931262
GATS5s,1.13347937265904
GATS5v,0.9220665745806008
GATS6Z,1.0273114841460163
GATS6c,0.956982619123825
GATS6d,0.9618604651162788
GATS6i,1.0538256725160229
GATS6m,1.021837729913379
GATS6p,1.0009399135208932
GATS6s,1.4011942768573353
GATS6v,0.9823216469487199
GATS7Z,1.0265016057329575
GATS7c,0.9865994499078258
GATS7d,0.914736842105263
GATS7i,0.8904155194170602
GATS7m,1.021613733055013
GATS7p,0.860432526121356
GATS7s,1.1524302035756806
GATS7v,0.8922325710030291
GATS8Z,1.0559996447286613
GATS8c,0.8201425378161363
GATS8d,1.0266666666666664
GATS8i,0.8505904406969944
GATS8m,1.0512969577364475
GATS8p,0.8117638473075941
GATS8s,1.0422134260431397
GATS8v,0.8862028146815362
MATS1Z,-0.01518784972022389
MATS1c,-0.6587241819245652
MATS1d,0.17606201550387598
MATS1i,0.04473112928777949
MATS1m,-0.012376410347991798
MATS1p,0.06269944361419534
MATS1s,-0.13189534330828273
MATS1v,0.05217932729841309
MATS2Z,0.006493435388675279
MATS2c,0.1946737382752089
MATS2d,-0.13597961134119135
MATS2i,-0.04472506334028688
MATS2m,0.0011949596728388673
MATS2p,-0.13913933370741113
MATS2s,0.18528750932513308
MATS2v,-0.12426321447335073
MATS3Z,-0.18341437960742507
MATS3c,-0.046275134893605414
MATS3d,-0.030465116279069736
MATS3i,0.0549739322717589
MATS3m,-0.18266589083432913
MATS3p,-0.02432465942603
MATS3s,-0.1747656524987804
MATS3v,-0.10192335847627482
MATS4Z,0.03551825206501464
MATS4c,-0.08068163099122018
MATS4d,-0.06310697674418603
MATS4i,-0.05003239740509947
MATS4m,0.03540002786658286
MATS4p,-0.06703684285573706
MATS4s,-0.026320775106675947
MATS4v,0.006138213987711262
MATS5Z,0.04979815430809474
MATS5c,0.05318833185751217
MATS5d,-0.006231557889472368
MATS5i,0.013648544018547227
MATS5m,0.04825402245226607
MATS5p,-0.03142092205722474
MATS5s,0.12986391331343602
MATS5v,0.01306848948004852
MATS6Z,-0.008098947198830078
MATS6c,0.034076975777446
MATS6d,0.03753380205516493
MATS6i,-0.1424138192555535
MATS6m,-0.006220352190621354
MATS6p,-0.0266596191560238
MATS6s,-0.145069985439536
MATS6v,-0.0156797741571416
MATS7Z,-0.01055997307417226
MATS7c,-0.009894211635854348
MATS7d,0.018408812729498136
MATS7i,0.06884159502529388
MATS7m,-0.009132702948055613
MATS7p,0.0318231869422587
MATS7s,-0.060046651744435284
MATS7v,0.022240699241629382
MATS8Z,-0.05089261923794299
MATS8c,0.043296347710766715
MATS8d,-0.08403100775193798
MATS8i,0.11127276482690587
MATS8m,-0.04858484417187806
MATS8p,0.10735341769394267
MATS8s,-0.052939687166155165
MATS8v,0.04872757771354677
MAXaaN,3.903862220431485
MAXdNH,7.053008306256881
MAXsOH,9.303719923688359
MINaaN,3.8245184555303604
MINdNH,7.053008306256881
MINsOH,9.303719923688359
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,30.921609045131937
SpAD_D,295.83135770446245
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.7659070975238838
SssNH2,0
SsssAs,0
SsssCH,-1.1282792235989383
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,466
TMWC10,123.82807024670923
TSRW10,72.34893224662365
VE1_Dt,4.916980321885759
VE2_Dt,0.19667921287543033
VE3_Dt,2.5089853182389548
VR1_Dt,140.27011573091005
VR2_Dt,5.6108046292364016
VR3_Dt,5.859860693663569
Xc-3dv,0.5383727744908205
Xc-4dv,0.0
Xc-5dv,0.03723241813360265
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.2687287392826324
Xch-7d,0.2248892177291057
Xp-0dv,13.34547346000421
Xp-1dv,7.494607989004665
Xp-2dv,5.247358820809123
Xp-3dv,3.273474061656027
Xp-4dv,2.1425020402386887
Xp-5dv,1.2719367946769067
Xp-6dv,0.6472644051921171
Xp-7dv,0.3584585034753408
Xpc-4d,2.829688382834864
Xpc-5d,4.1800259261648165
Xpc-6d,5.574337646022277
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,45
nFRing,0
nHBAcc,6
nHBDon,5
nHRing,1
nSpiro,0
naRing,2
piPC10,5.595872415376057
AATS0dv,8.727272727272727
AATS0pe,6.583852272727271
AATS0se,8.00511718181818
AATS1dv,7.977777777777778
AATS1pe,6.811893333333334
AATS1se,8.073827911111106
AATS2dv,6.2465753424657535
AATS2pe,6.630939726027398
AATS2se,7.95800339726027
AATS3dv,4.3125
AATS3pe,6.487681250000004
AATS3se,7.936132458333332
AATS4dv,4.72
AATS4pe,6.396358
AATS4se,7.871471839999999
AATS5dv,5.548387096774194
AATS5pe,6.62813010752688
AATS5se,8.106346494623654
AATS6dv,4.662790697674419
AATS6pe,6.498556976744185
AATS6se,8.000295674418606
AATS7dv,5.026315789473684
AATS7pe,6.599935526315791
AATS7se,8.077120263157896
AATS8dv,4.666666666666667
AATS8pe,6.537218181818183
AATS8se,8.020729393939394
AATSC0Z,7.75413223140496
AATSC0c,0.03279255308896147
AATSC0d,0.5552685950413224
AATSC0i,1.584539936733406
AATSC0m,36.675778315599175
AATSC0p,0.1976840304231792
AATSC0s,2.323504935720845
AATSC0v,44.654737160387576
AATSC1Z,-0.11776859504132288
AATSC1c,-0.021601247706744018
AATSC1d,0.09776170798898073
AATSC1i,0.07087826077167192
AATSC1m,-0.4539144822658348
AATSC1p,0.012394678718944998
AATSC1s,-0.30645948117539024
AATSC1v,2.330054145716473
AATSC2Z,0.050350956639872574
AATSC2c,0.006383848897416379
AATSC2d,-0.0755052077436884
AATSC2i,-0.07086864903561575
AATSC2m,0.04382607605711921
AATSC2p,-0.027505624277676746
AATSC2s,0.4305164424443688
AATSC2v,-5.548941181012347
AATSC3Z,-1.4222193526170794
AATSC3c,-0.001517479817697409
AATSC3d,-0.016916322314049572
AATSC3i,0.0871083911638794
AATSC3m,-6.699413718061294
AATSC3p,-0.004808596714008787
AATSC3s,-0.4060688561753903
AATSC3v,-4.551360783262013
AATSC4Z,0.2754132231404958
AATSC4c,-0.002645756667583587
AATSC4d,-0.035041322314049585
AATSC4i,-0.07927833181889694
AATSC4m,1.2983235744008261
AATSC4p,-0.01325211328256741
