DLiP-ID,T0019O
DLiP-Mol-ID,16251
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C23H23Cl2N3O3S/c1-26-20-10-3-7-15(27-20)6-2-5-14-11-16(32-13-14)12-19(23(30)31)28-22(29)21-17(24)8-4-9-18(21)25/h3-4,7-11,13,19H,2,5-6,12H2,1H3,(H,26,27)(H,28,29)(H,30,31)/t19-/m0/s1"
Standard Inchi Key(RDKit),DONYTUFIXISVKJ-IBGZPJMESA-N
Canonical SMILES(RDKit),CNc1cccc(CCCc2csc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)c2)n1
SMILES(SDF),
MW(SDF),
MW(RDKit),492.428
MW Monoisotopic(RDKit),491.083717956
MolLogP(RDKit),5.0926
XLogP(SDF),
XLogP(CDK),2.368
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),91.32
RO3 Pass,
Num RO5 Violations,1
Num Lipinski RO5 Violations,1
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),10
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),32
QED Weighted(RDKit),0.366769608056075
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,14994185.880300771
qed,0.36676960805607467
Chi0,23.087211190881018
Chi1,15.367412398353688
TPSA,91.32
Chi0n,17.399680555862783
Chi0v,19.728035028827417
Chi1n,10.047177569280807
Chi1v,11.682759326554159
