DLiP-ID,T0012I
DLiP-Mol-ID,16908
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C22H24N4O5/c27-22(28)13-16(15-7-8-17-18(11-15)30-14-29-17)12-21-25-20(26-31-21)6-2-4-10-24-19-5-1-3-9-23-19/h1,3,5,7-9,11,16H,2,4,6,10,12-14H2,(H,23,24)(H,27,28)/t16-/m0/s1"
Standard Inchi Key(RDKit),DAFKTUSUEPQPBU-INIZCTEOSA-N
Canonical SMILES(RDKit),O=C(O)C[C@H](Cc1nc(CCCCNc2ccccn2)no1)c1ccc2c(c1)OCO2
SMILES(SDF),
MW(SDF),
MW(RDKit),424.457
MW Monoisotopic(RDKit),424.174669868
MolLogP(RDKit),3.4291
XLogP(SDF),
XLogP(CDK),2.75
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),8
HBA Lipinski(RDKit),9
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),119.6
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),11
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),31
QED Weighted(RDKit),0.446064526793672
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,18742974.51688741
qed,0.44606452679367153
Chi0,21.468044558434503
Chi1,15.169836433395457
TPSA,119.60000000000001
Chi0n,16.99039716567813
Chi0v,16.99039716567813
Chi1n,10.248748198652496
Chi1v,10.248748198652496
Chi2n,7.3148142353708465
Chi2v,7.3148142353708465
Chi3n,5.018391888468122
Chi3v,5.018391888468122
Chi4n,3.4630070407360702
Chi4v,3.4630070407360702
MolMR,111.22550000000004
MolWt,424.45700000000016
fr_SH,0
Kappa1,20.644648227997262
Kappa2,9.923778314182918
Kappa3,5.71493382062325
fr_ArN,0
fr_COO,1
fr_C_O,1
fr_C_S,0
fr_NH0,3
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1008.1456786647436
MolLogP,3.429100000000002
NOCount,9
fr_Ar_N,3
fr_COO2,1
fr_urea,0
BalabanJ,1.2958795806689742
SMR_VSA1,23.897885423485974
SMR_VSA2,0.0
SMR_VSA3,15.124620299019863
SMR_VSA4,0.0
SMR_VSA5,38.02201416079144
SMR_VSA6,18.654487316018734
SMR_VSA7,59.873625894105565
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,2
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,178.96157741521256
NHOHCount,2
PEOE_VSA1,24.420136843420483
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,4.9839785209472085
PEOE_VSA5,0.0
PEOE_VSA6,17.289397394048667
PEOE_VSA7,42.67056301139545
PEOE_VSA8,31.501149269539063
PEOE_VSA9,6.4208216229260096
RingCount,4
SMR_VSA10,11.787168065786878
fr_Al_COO,1
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,424.1746698679999
NumHDonors,2
PEOE_VSA10,5.817862777835028
PEOE_VSA11,17.323428164567737
PEOE_VSA12,12.683666228125736
PEOE_VSA13,0.0
PEOE_VSA14,5.969305287951849
SlogP_VSA1,14.790514511606428
SlogP_VSA2,39.538151693824815
SlogP_VSA3,17.63618042992384
SlogP_VSA4,0.0
SlogP_VSA5,42.45895082666225
SlogP_VSA6,47.11814091935609
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,1
fr_benzene,1
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,5.969305287951849
EState_VSA2,19.13166997518723
EState_VSA3,36.05579533244567
EState_VSA4,30.767713921296618
EState_VSA5,0.0
EState_VSA6,12.263210640074686
EState_VSA7,30.33183534230805
EState_VSA8,20.441408903026193
EState_VSA9,13.996820844573445
SlogP_VSA10,5.817862777835028
SlogP_VSA11,11.49902366656781
SlogP_VSA12,0.0
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
