DLiP-ID,P000G2
Mse,1.0009832483612526
NdO,3
NdS,0
NsF,0
NsI,0
NtN,0
SMR,103.11000000000004
SdO,38.7705381169022
SdS,0
Spe,48.149019607843144
SsF,0
SsI,0
Sse,50.049162418062636
StN,0
fMF,0.42
nBr,0
nCl,0
AMID,2.062826427725435
BIC0,0.26627468247975
BIC1,0.5451268764967339
BIC2,0.7041577450445232
BIC3,0.7939583515034611
BIC4,0.8209364472937812
BIC5,0.8276809712413613
CIC0,4.064650988344368
CIC1,2.4108518696265127
CIC2,1.467681559705083
CIC3,0.9350977500432691
CIC4,0.775097750043269
CIC5,0.7350977500432689
GGI1,5.0
GGI2,3.555555555555557
GGI3,3.4236111111111107
GGI4,1.737777777777778
GGI5,1.2222222222222223
GGI6,0.8247165532879817
GGI7,0.25609410430839
GGI8,0.22476536911060718
GGI9,0.14719135802469138
JGI1,0.17241379310344826
JGI2,0.08268733850129201
JGI3,0.06847222222222221
JGI4,0.037777777777777785
JGI5,0.03216374269005848
JGI6,0.024991410705696417
JGI7,0.009849773242630384
JGI8,0.009772407352635095
JGI9,0.008658315177923022
MIC0,16.981191344215706
MIC1,32.001562044017376
MIC2,37.765936830401024
MIC3,39.18302131054013
MIC4,39.344301310540125
MIC5,39.82474131054013
MPC2,43
MPC3,61
MPC4,87
MPC5,113
MPC6,136
MPC7,160
MPC8,186
MPC9,189
Mare,0.97504
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.17426077773220652
RPCG,0.14625956819705707
SIC0,0.2798096103673736
SIC1,0.5728360559586224
SIC2,0.7399505745089394
SIC3,0.8343158084471685
SIC4,0.8626652196688578
SIC5,0.8697525724742802
SaaN,0
SaaO,0
SaaS,0
Sare,48.752
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,78.96026007151778
TIC1,161.6502160074106
TIC2,208.80873150348208
TIC3,235.43792198657277
TIC4,243.43792198657277
TIC5,245.43792198657277
Vabc,334.30480047169544
WPol,50
apol,56.909031999999975
bpol,33.880967999999996
nRot,4
ABCGG,16.529278730484812
ATS0Z,1290.0
ATS0d,168.0
ATS0i,8060.074560609577
ATS0m,5097.807657
ATS0p,79.20832171637599
ATS0s,239.5494684499314
ATS0v,10948.925815432001
ATS1Z,1545.0
ATS1d,222.0
ATS1i,7612.719993242999
ATS1m,5902.973757
ATS1p,103.49493143000001
ATS1s,128.85956790123458
ATS1v,14385.52505111142
ATS2Z,2193.0
ATS2d,365.0
ATS2i,15045.61849718912
ATS2m,8181.8375959999985
ATS2p,162.55633066849003
ATS2s,318.8611111111111
ATS2v,22106.550950974895
ATS3Z,2670.0
ATS3d,442.0
ATS3i,22223.54006477153
ATS3m,9853.269645
ATS3p,204.587646486866
ATS3s,366.7623456790124
ATS3v,26998.678692331792
ATS4Z,2744.0
ATS4d,438.0
ATS4i,24064.105087217253
ATS4m,9827.773149
ATS4p,207.49654011262098
ATS4s,458.81172839506166
ATS4v,26808.2722016254
ATS5Z,2408.0
ATS5d,365.0
ATS5i,22886.19410077997
ATS5m,8522.289573
ATS5p,177.405982327168
ATS5s,468.4845679012346
ATS5v,22960.145344658275
ATS6Z,1971.0
ATS6d,300.0
ATS6i,17859.561117578483
ATS6m,6944.252287
ATS6p,149.219219964433
ATS6s,376.1527777777778
ATS6v,19695.179658013727
ATS7Z,1535.0
ATS7d,273.0
ATS7i,16840.867381292992
ATS7m,5281.144309
ATS7p,135.030739622131
ATS7s,370.9351851851852
ATS7v,17285.439297043067
ATS8Z,1275.0
ATS8d,255.0
ATS8i,15483.738948410519
ATS8m,4306.670974999999
ATS8p,125.50388366697999
ATS8s,234.47222222222223
ATS8v,15820.65560342583
C1SP1,0
C1SP2,1
C1SP3,2
C2SP1,0
C2SP2,7
C2SP3,7
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.45
GGI10,0.0708070605040302
JGI10,0.00590058837533585
JGT10,0.4526873691490195
Kier1,19.322235434007133
Kier2,7.787993510005409
Kier3,3.5603332437516797
MAXdO,13.092580861048123
MID_C,41.83624598739208
MID_N,4.233252728088338
MID_O,5.305128367996961
MID_X,0.0
MID_h,11.797241133469232
MINdO,12.585376394805959
MPC10,191
MWC01,29.0
MWC02,4.976733742420574
MWC03,5.8664680569332965
MWC04,6.794586580876499
MWC05,7.708410667257367
MWC06,8.646992628951082
MWC07,9.571992907127694
MWC08,10.515831319492467
MWC09,11.447522570369527
MWC10,12.394521227047496
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,3.8210000000000024
SRW02,4.07753744390572
SRW03,0.0
SRW04,5.442417710521793
SRW05,2.3978952727983707
SRW06,7.011213987350367
SRW07,5.043425116919247
SRW08,8.68185981297147
SRW09,7.333676395657684
SRW10,10.412381311452293
SaaCH,8.752172878027856
SaaNH,0
SaaSe,0
SaaaC,1.382882705551357
SaasC,1.6624840429999166
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.056134015462117715
SdssS,0
SsCH3,1.9244855010690738
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.913066972159234
SssPH,0
SssSe,0
SsssB,0
SsssN,1.7011855386476598
SsssP,0
VE1_A,4.109394773765544
VE1_D,5.022084043006506
VE2_A,0.15805364514482861
VE2_D,0.19315707857717332
VE3_A,2.3687872057008525
VE3_D,2.569356440590246
VR1_A,489.4767365980717
VR1_D,159.64414687044257
VR2_A,18.826028330695063
VR2_D,6.140159495017022
VR3_A,7.148848381043476
VR3_D,6.028458701257726
WPath,1566
Xc-3d,2.2203443458744427
Xc-4d,0.2041241452319315
Xc-5d,0.6814034786040806
Xc-6d,0.08333333333333333
Xp-0d,18.311190308942127
Xp-1d,12.526005232608501
Xp-2d,11.665175335587497
Xp-3d,10.051238066840325
Xp-4d,9.103227915882545
Xp-5d,7.350320684686785
Xp-6d,5.613527404418777
Xp-7d,4.0781218238776304
ZMIC0,85.90240421172939
ZMIC1,50.213700599506986
ZMIC2,34.88677339868605
ZMIC3,29.872649107201394
ZMIC4,28.820581145745567
ZMIC5,27.946055660199637
nAcid,0
nAtom,50
nBase,0
nRing,4
piPC1,3.6506582412937387
piPC2,4.297285406218791
piPC3,4.912654885736052
piPC4,5.589586746909847
piPC5,6.195552691887032
piPC6,6.631589966658022
piPC7,7.117813590747692
piPC8,7.51810661650868
piPC9,7.799293748049382
AATS0Z,25.8
AATS0d,3.36
AATS0i,161.20149121219154
AATS0m,101.95615314000001
AATS0p,1.58416643432752
AATS0s,4.790989368998628
AATS0v,218.97851630864002
AATS1Z,29.150943396226417
AATS1d,4.188679245283019
AATS1i,143.63622628760376
AATS1m,111.37686333962263
AATS1p,1.952734555283019
AATS1s,2.4313126019100864
AATS1v,271.4250009643664
AATS2Z,22.151515151515152
AATS2d,3.686868686868687
AATS2i,151.9759444160517
AATS2m,82.64482420202019
AATS2p,1.6419831380655558
AATS2s,3.2208193041526374
AATS2v,223.29849445429187
AATS3Z,18.93617021276596
AATS3d,3.1347517730496453
AATS3i,157.61375932462076
AATS3m,69.881345
AATS3p,1.4509762162189077
AATS3s,2.601151387794414
AATS3v,191.4799907257574
AATS4Z,18.05263157894737
AATS4d,2.8815789473684212
AATS4i,158.3164808369556
AATS4m,64.65640229605263
AATS4p,1.365108816530401
AATS4s,3.018498213125406
AATS4v,176.3702118527987
AATS5Z,17.078014184397162
AATS5d,2.5886524822695036
AATS5i,162.31343333886502
AATS5m,60.4417700212766
AATS5p,1.2581984562210498
AATS5s,3.3225855879520183
AATS5v,162.83791024580336
AATS6Z,17.442477876106196
AATS6d,2.6548672566371683
AATS6i,158.0492134298981
AATS6m,61.4535600619469
AATS6p,1.3205240704817078
AATS6s,3.3287856440511314
AATS6v,174.2936252921569
AATS7Z,14.481132075471699
AATS7d,2.5754716981132075
AATS7i,158.8761073706886
AATS7m,49.82211612264151
AATS7p,1.2738749020955755
AATS7s,3.4993885394828794
AATS7v,163.0701820475761
AATS8Z,13.010204081632653
AATS8d,2.6020408163265305
AATS8i,157.9973362082706
AATS8m,43.94562219387754
AATS8p,1.280651874152857
AATS8s,2.3925736961451247
AATS8v,161.43526125944726
AMID_C,1.6090863841304648
AMID_N,0.16281741261878224
AMID_O,0.20404339876911387
AMID_X,0.0
AMID_h,0.45374004359497044
ATS0dv,328.44444444444446
ATS0pe,306.8504
ATS0se,381.2557249999999
ATS1dv,288.33333333333337
ATS1pe,337.7206
ATS1se,407.0858199999999
ATS2dv,557.6666666666667
ATS2pe,622.3484000000001
ATS2se,758.9005179999999
ATS3dv,564.3333333333333
ATS3pe,853.9510000000001
ATS3se,1062.69139
ATS4dv,521.0
ATS4pe,935.2445
ATS4se,1165.2874379999998
ATS5dv,416.66666666666663
ATS5pe,877.4237
ATS5se,1099.242902
ATS6dv,372.3333333333333
ATS6pe,708.9499999999999
ATS6se,880.772908
ATS7dv,276.66666666666663
ATS7pe,646.8348000000001
ATS7se,808.610718
ATS8dv,172.0
ATS8pe,578.6865
ATS8se,727.3337000000001
ATSC0Z,505.91999999999996
ATSC0c,0.5213326600531716
ATSC0d,33.519999999999996
ATSC0i,75.36103878189465
ATSC0m,2322.93595122
ATSC0p,14.43556325283552
ATSC0s,99.57823216735251
ATSC0v,2624.4519501337536
ATSC1Z,126.84479999999998
ATSC1c,-0.340860681013533
ATSC1d,13.588800000000004
ATSC1i,-8.162082124558292
ATSC1m,551.1527633267999
ATSC1p,-0.6661912173875673
ATSC1s,-15.788737139917691
ATSC1v,122.86354122016951
ATSC2Z,74.5584
ATSC2c,0.14038195884577906
ATSC2d,12.990400000000006
ATSC2i,-0.17040715129855322
ATSC2m,340.98358296440006
ATSC2p,0.5540099922838337
ATSC2s,45.87924468449931
ATSC2v,32.58517716657466
ATSC3Z,224.14559999999997
ATSC3c,-0.03573117694936074
ATSC3d,2.8736000000000024
ATSC3i,20.919873654958398
ATSC3m,1066.6643097396
ATSC3p,5.747881624350154
ATSC3s,10.90387431412894
ATSC3v,1316.8877922199526
ATSC4Z,-83.75679999999998
ATSC4c,0.07773702151220538
ATSC4d,-12.540799999999997
ATSC4i,-30.52215437336748
ATSC4m,-362.0035089887999
ATSC4p,-4.200048337511138
ATSC4s,2.187909807956109
ATSC4v,-465.0817664858403
ATSC5Z,-89.33440000000002
ATSC5c,-0.17173868378873813
ATSC5d,-3.6064000000000007
ATSC5i,10.037685797985983
ATSC5m,-382.8622018404001
ATSC5p,1.6212841811369527
ATSC5s,-45.71878515089162
ATSC5v,235.71942022087995
ATSC6Z,-193.2192
ATSC6c,0.019648331714020487
ATSC6d,-14.3552
ATSC6i,-15.34231247249872
ATSC6m,-888.4872583772
ATSC6p,-5.744653141294954
ATSC6s,-38.84838220164609
ATSC6v,-880.0539683772804
ATSC7Z,-152.91039999999998
ATSC7c,0.10337982704124155
ATSC7d,-6.062400000000002
ATSC7i,-2.8335558085227532
ATSC7m,-718.0224890264
ATSC7p,-1.7323166885876629
ATSC7s,28.020373799725643
ATSC7v,-734.7198643560242
ATSC8Z,-170.08319999999998
ATSC8c,-0.036032746645555336
ATSC8d,-11.1392
ATSC8i,-15.79803599711427
ATSC8m,-780.1901963512
ATSC8p,-4.020654633235058
ATSC8s,-8.41931412894376
ATSC8v,-674.5131032574923
AXp-0d,0.704276550343928
AXp-1d,0.4319312149175345
AXp-2d,0.27128314733924414
AXp-3d,0.16477439453836598
AXp-4d,0.10463480363083386
AXp-5d,0.06504708570519278
AXp-6d,0.04127593679719689
AXp-7d,0.02548826139923519
GATS1Z,0.8479228575179312
GATS1c,1.6749579149617617
GATS1d,0.8274417976313776
GATS1i,1.315788891390019
GATS1m,0.8415941083750075
GATS1p,1.2471057151214084
GATS1s,0.6525201858301652
GATS1v,1.0028897896378568
GATS2Z,0.8340141612200436
GATS2c,0.907134028373531
GATS2d,0.9523938670716715
GATS2i,1.1144566644015013
GATS2m,0.8362291510639573
GATS2p,0.979912429789977
GATS2s,0.45204413198882337
GATS2v,0.9840757852036809
GATS3Z,0.8613757788633641
GATS3c,1.0449310082040602
GATS3d,1.0937685133465362
GATS3i,0.94223502729095
GATS3m,0.8508223756974127
GATS3p,0.8928277468178283
GATS3s,0.6969894021387191
GATS3v,0.8212752504683422
GATS4Z,1.2533576142681182
GATS4c,1.1260773735819292
GATS4d,1.2598527195075997
GATS4i,1.17269760021608
GATS4m,1.228613750465015
GATS4p,1.2220127674611592
GATS4s,1.1098290268552216
GATS4v,1.0445254575935286
GATS5Z,1.3075189753320684
GATS5c,1.3198529268712886
GATS5d,1.119687198496928
GATS5i,0.942278501733679
GATS5m,1.2798153012805122
GATS5p,1.060115187838845
GATS5s,1.8036425148154263
GATS5v,0.9195839879060262
GATS6Z,1.3173757227698388
GATS6c,1.1196020689490946
GATS6d,1.2483631486683424
GATS6i,1.0884848172632986
GATS6m,1.3009109615384333
GATS6p,1.2526443632555568
GATS6s,1.7317272169488083
GATS6v,1.110811575990438
GATS7Z,1.049852762163904
GATS7c,0.7592502665719609
GATS7d,1.0067208537848427
GATS7i,0.9626620012758982
GATS7m,1.0596261501831181
GATS7p,0.9861816114203551
GATS7s,1.1223864510984858
GATS7v,1.0974633017451667
GATS8Z,1.0589618912080963
GATS8c,0.7983888931424199
GATS8d,1.0963603818615755
GATS8i,1.0730512979626903
GATS8m,1.0665190091439443
GATS8p,1.0933707525110579
GATS8s,0.75041100560879
GATS8v,1.1305605371981027
MATS1Z,0.23652930435716582
MATS1c,-0.6168166793322504
MATS1d,0.3824469761786825
MATS1i,-0.10217584046689544
MATS1m,0.22383545996077742
MATS1p,-0.04353708057985604
MATS1s,-0.14958123591334102
MATS1v,0.04416503077726231
MATS2Z,0.07443026086289846
MATS2c,0.13599757822156916
MATS2d,0.19572816470191182
MATS2i,-0.001142025365078021
MATS2m,0.07413632334531425
MATS2p,0.019382896358478844
MATS2s,0.23269478875965602
MATS2v,0.006270703559385031
MATS3Z,0.15710834780034183
MATS3c,-0.02430430911923778
MATS3d,0.030399972917618808
MATS3i,0.09843806604863402
MATS3m,0.1628326235289237
MATS3p,0.1411968386310983
MATS3s,0.038829993393641966
MATS3v,0.17793485858219682
MATS4Z,-0.05445837078464662
MATS4c,0.04905004158519946
MATS4d,-0.12306870996106016
MATS4i,-0.1332277596214941
MATS4m,-0.05126275719247104
MATS4p,-0.09570772013999003
MATS4s,0.007227555239785973
MATS4v,-0.0582930936031558
MATS5Z,-0.06261635287837397
MATS5c,-0.11681647275285728
MATS5d,-0.038152304541376816
MATS5i,0.047232138867310224
MATS5m,-0.05844618237105173
MATS5p,0.03982688159918881
MATS5s,-0.16281003194196075
MATS5v,0.03184986750570031
MATS6Z,-0.16898960554818562
MATS6c,0.016676400218169837
MATS6d,-0.1894945825501088
MATS6i,-0.09008147906554298
MATS6m,-0.1692409792132604
MATS6p,-0.1760847066655109
MATS6s,-0.17262356714524787
MATS6v,-0.1483755154162992
MATS7Z,-0.14256709987707802
MATS7c,0.09353733824023738
MATS7d,-0.08531093799252491
MATS7i,-0.01773572856946314
MATS7m,-0.14580249323553693
MATS7p,-0.056605377924844116
MATS7s,0.13273139284585656
MATS7v,-0.13205270294058122
MATS8Z,-0.17152344808891298
MATS8c,-0.03526357702032825
MATS8d,-0.16954848765281774
MATS8i,-0.10695476837619887
MATS8m,-0.17135910373211333
MATS8p,-0.14210421642597318
MATS8s,-0.04313762495718323
MATS8v,-0.13112807737979004
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,7
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,-3.6299490976946323
SdssSe,0
SdsssP,0
SpAD_A,33.71837794074595
SpAD_D,249.451869248589
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,6.829906740095579
SssNH2,0
SsssAs,0
SsssCH,-0.0006393822961290319
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1221
TMWC10,132.92305970047602
TSRW10,76.40040705157695
VE1_Dt,5.052455865270456
VE2_Dt,0.19432522558732523
VE3_Dt,2.575385880058888
VR1_Dt,154.49970948183392
VR2_Dt,5.942296518532074
VR3_Dt,5.995703660986989
Xc-3dv,1.171326185523145
Xc-4dv,0.05103103630798288
Xc-5dv,0.2570197856956225
Xc-6dv,0.01473139127471974
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.06415002990995841
Xch-6d,0.36086676773448256
Xch-7d,0.82622713154176
Xp-0dv,15.810552421726728
Xp-1dv,10.909289413228656
Xp-2dv,8.85254711798237
Xp-3dv,7.106382829175616
Xp-4dv,5.7559996849431885
Xp-5dv,4.318327431999618
Xp-6dv,3.163323529911073
Xp-7dv,1.9958524870811403
Xpc-4d,5.04132970390602
Xpc-5d,9.317768515526781
Xpc-6d,15.142831481153545
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,1
n8Ring,0
n9Ring,0
nARing,2
nBonds,53
nFRing,1
nHBAcc,3
nHBDon,1
nHRing,1
nSpiro,0
naRing,2
piPC10,7.912498211340219
AATS0dv,6.568888888888889
AATS0pe,6.137008
AATS0se,7.625114499999999
AATS1dv,5.440251572327044
AATS1pe,6.37208679245283
AATS1se,7.680864528301885
AATS2dv,5.632996632996634
AATS2pe,6.286347474747475
AATS2se,7.665661797979797
AATS3dv,4.002364066193853
AATS3pe,6.056390070921987
AATS3se,7.536818368794326
AATS4dv,3.4276315789473686
AATS4pe,6.152924342105263
AATS4se,7.666364723684209
AATS5dv,2.9550827423167845
AATS5pe,6.222863120567376
AATS5se,7.79604895035461
AATS6dv,3.294985250737463
AATS6pe,6.273893805309734
AATS6se,7.794450513274336
AATS7dv,2.6100628930817606
AATS7pe,6.102215094339623
AATS7se,7.6284030000000005
AATS8dv,1.7551020408163265
AATS8pe,5.904964285714286
AATS8se,7.421772448979593
AATSC0Z,10.1184
AATSC0c,0.01042665320106343
AATSC0d,0.6703999999999999
AATSC0i,1.507220775637893
AATSC0m,46.4587190244
AATSC0p,0.2887112650567104
AATSC0s,1.9915646433470502
AATSC0v,52.48903900267507
AATSC1Z,2.3932981132075466
AATSC1c,-0.006431333604028925
AATSC1d,0.25639245283018874
AATSC1i,-0.15400154951996778
AATSC1m,10.399108742015093
AATSC1p,-0.012569645611086176
AATSC1s,-0.297900700753164
AATSC1v,2.3181800230220664
AATSC2Z,0.7531151515151516
AATSC2c,0.0014179995843007986
AATSC2d,0.13121616161616168
AATSC2i,-0.0017212843565510426
AATSC2m,3.4442786158020207
AATSC2p,0.005596060528119532
AATSC2s,0.46342671398484153
AATSC2v,0.32914320370277433
AATSC3Z,1.5896851063829784
AATSC3c,-0.00025341260247773573
AATSC3d,0.020380141843971647
AATSC3i,0.1483678982621163
AATSC3m,7.56499510453617
AATSC3p,0.04076511790319259
AATSC3s,0.07733244194417688
AATSC3v,9.339629732056402
AATSC4Z,-0.5510315789473683
AATSC4c,0.0005114277731066144
AATSC4d,-0.08250526315789472
AATSC4i,-0.20080364719320712
AATSC4m,-2.381602032821052
AATSC4p,-0.02763189695731012
AATSC4s,0.014394143473395455
AATSC4v,-3.0597484637226335
AATSC5Z,-0.6335773049645391
AATSC5c,-0.0012180048495655186
AATSC5d,-0.025577304964539013
AATSC5i,0.07118926097862399
AATSC5m,-2.7153347648255326
AATSC5p,0.011498469369765622
