DLiP-ID,P000CG
BIC1,0.5808751560691626
BIC2,0.7445718178581936
BIC3,0.8852447298517276
BIC4,0.9094785400723422
BIC5,0.9094785400723422
CIC0,2.676711637076891
CIC1,1.5066341932646523
CIC2,0.7560911374687116
CIC3,0.11111111111111072
CIC4,0.0
CIC5,0.0
GGI1,1.5
GGI2,1.333333333333334
GGI3,0.6875
GGI4,0.4355555555555555
GGI5,0.0625
GGI6,0.0
GGI7,0.0
GGI8,0.0
GGI9,0.0
JGI1,0.12499999999999999
JGI2,0.08333333333333337
JGI3,0.04583333333333333
JGI4,0.048395061728395056
JGI5,0.020833333333333332
JGI6,0.0
JGI7,0.0
JGI8,0.0
JGI9,0.0
MIC0,13.490892448523141
MIC1,25.012957677308076
MIC2,31.643664752007513
MIC3,33.51636017413153
MIC4,33.62836017413152
MIC5,33.62836017413152
MPC2,16
MPC3,21
MPC4,26
MPC5,30
MPC6,23
MPC7,20
MPC8,17
MPC9,15
Mare,0.9882222222222222
NaaN,1
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.5225952703334243
RPCG,0.30203105828708793
SIC0,0.3580911800209697
SIC1,0.6386903378973169
SIC2,0.8186799193733241
SIC3,0.9733541703813188
SIC4,1.0
SIC5,1.0
SaaN,4.082037037037037
SaaO,0
SaaS,0
Sare,17.788
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.331203703703704
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,26.87784055857758
TIC1,47.93923454719788
TIC2,61.44900955152481
TIC3,73.05865002596163
TIC4,75.05865002596161
TIC5,75.05865002596161
Vabc,124.31210087747539
WPol,15
apol,21.599550999999988
bpol,8.162448999999999
nRot,0
ABCGG,7.399979003768461
ATS0Z,444.0
ATS0d,63.0
ATS0i,2832.264117592243
ATS0m,1757.6535869999998
ATS0p,30.065594333942997
ATS0s,84.33333333333334
ATS0v,4488.943276946519
ATS1Z,500.0
ATS1d,78.0
ATS1i,2725.72874865855
ATS1m,1915.786752
ATS1p,37.329473846
ATS1s,70.55555555555557
ATS1v,5526.835708932477
ATS2Z,697.0
ATS2d,114.0
ATS2i,4227.5112554711
ATS2m,2635.3516520000003
ATS2p,52.963584020000006
ATS2s,102.11111111111111
ATS2v,7690.981638137281
ATS3Z,704.0
ATS3d,115.0
ATS3i,5556.006982331346
ATS3m,2597.5118789999997
ATS3p,53.99890454539599
ATS3s,124.0
ATS3v,7669.465352705293
ATS4Z,497.0
ATS4d,78.0
ATS4i,4919.484849986147
ATS4m,1743.1312609999998
ATS4p,39.915863936547005
ATS4s,116.0
ATS4v,5425.7719168748035
ATS5Z,221.0
ATS5d,44.0
ATS5i,3781.5191397630456
ATS5m,679.4426149999998
ATS5p,23.925672506245
ATS5s,64.66666666666666
ATS5v,2905.2444188570184
ATS6Z,44.0
ATS6d,17.0
ATS6i,2060.3029274061437
ATS6m,82.758816
ATS6p,8.770166965093999
ATS6s,22.0
ATS6v,842.1991790636415
ATS7Z,3.0
ATS7d,3.0
ATS7i,554.752956072747
ATS7m,3.0481920000000002
ATS7p,1.3338387145469999
ATS7s,3.0
ATS7v,93.25123329279079
ATS8Z,0.0
ATS8d,0.0
ATS8i,0.0
ATS8m,0.0
ATS8p,0.0
ATS8s,0.0
ATS8v,0.0
C1SP1,0
C1SP2,1
C1SP3,0
C2SP1,0
C2SP2,7
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.0
JGI10,0.0
JGT10,0.323395061728395
Kier1,7.638888888888889
Kier2,3.1640625
Kier3,1.4512471655328798
MID_C,18.698482942280982
MID_N,2.0334091338751326
MID_O,1.776340604922322
MID_X,0.0
MID_h,3.8097497387974544
MPC10,3
MWC01,12.0
MWC02,4.04305126783455
MWC03,4.875197323201151
MWC04,5.726847747587197
MWC05,6.57507584059962
MWC06,7.4318919168078
MWC07,8.283241441385425
MWC08,9.140883106960962
MWC09,9.992916837362552
MWC10,10.850637211996267
NaaCH,6
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,1
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,1.9404
SRW02,3.2188758248682006
SRW03,0.0
SRW04,4.48863636973214
SRW05,0.0
SRW06,5.998936561946683
SRW07,0.0
SRW08,7.617267813628347
SRW09,0.0
SRW10,9.284055409798464
SaaCH,10.671851851851851
SaaNH,0
SaaSe,0
SaaaC,1.6273148148148153
SaasC,0.28759259259259307
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.1569725459673634
VE1_D,3.2870557055585143
VE2_A,0.2869975041788512
VE2_D,0.2988232459598649
VE3_A,1.2449236931014305
VE3_D,1.2853024215769129
VR1_A,41.885263680154935
VR1_D,42.131967507879956
VR2_A,3.807751243650449
VR2_D,3.8301788643527233
VR3_A,3.830244242726439
VR3_D,3.836116955580183
WPath,140
Xc-3d,0.5384516905501369
Xc-4d,0.0
Xc-5d,0.1642664266089148
Xc-6d,0.0
Xp-0d,7.681798275874712
Xp-1d,5.377010097711745
Xp-2d,4.616578860258537
Xp-3d,3.933153979908989
Xp-4d,3.2599829620593215
Xp-5d,2.5133776703357498
Xp-6d,1.3714330794467864
Xp-7d,0.8104803865521653
ZMIC0,34.18415605063808
ZMIC1,27.8363992259387
ZMIC2,20.46131654353254
ZMIC3,17.847452784027798
ZMIC4,17.606350006089762
ZMIC5,17.606350006089762
nAcid,0
nAtom,18
nBase,0
nRing,2
piPC1,2.917770732084279
piPC2,3.56953269648137
piPC3,4.22683374526818
piPC4,4.8352893510387265
piPC5,5.387643770127907
piPC6,5.497168225293202
piPC7,5.768125664217802
piPC8,6.01874527106157
piPC9,6.290099599665153
AATS0Z,24.666666666666668
AATS0d,3.5
AATS0i,157.3480065329024
AATS0m,97.6474215
AATS0p,1.6703107963301664
AATS0s,4.685185185185186
AATS0v,249.38573760813995
AATS1Z,26.31578947368421
AATS1d,4.105263157894737
AATS1i,143.45940782413422
AATS1m,100.83088168421052
AATS1p,1.9647091497894735
AATS1s,3.7134502923976616
AATS1v,290.88608994381457
AATS2Z,24.03448275862069
AATS2d,3.9310344827586206
AATS2i,145.77625018865862
AATS2m,90.87419489655173
AATS2p,1.826330483448276
AATS2s,3.521072796934866
AATS2v,265.2062633840442
AATS3Z,19.555555555555557
AATS3d,3.1944444444444446
AATS3i,154.33352728698185
AATS3m,72.15310774999999
AATS3p,1.4999695707054441
AATS3s,3.4444444444444446
AATS3v,213.0407042418137
AATS4Z,16.032258064516128
AATS4d,2.5161290322580645
AATS4i,158.6930596769725
AATS4m,56.230040677419346
AATS4p,1.2876085140821614
AATS4s,3.7419354838709675
AATS4v,175.0249005443485
AATS5Z,9.608695652173912
AATS5d,1.9130434782608696
AATS5i,164.41387564187156
AATS5m,29.540983260869556
AATS5p,1.0402466307063043
AATS5s,2.8115942028985503
AATS5v,126.31497473291384
AATS6Z,3.6666666666666665
AATS6d,1.4166666666666667
AATS6i,171.69191061717865
AATS6m,6.896567999999999
AATS6p,0.7308472470911666
AATS6s,1.8333333333333333
AATS6v,70.18326492197012
AATS7Z,1.0
AATS7d,1.0
AATS7i,184.917652024249
AATS7m,1.016064
AATS7p,0.44461290484899996
AATS7s,1.0
AATS7v,31.083744430930263
AMID_C,1.6998620856619076
AMID_N,0.18485537580683023
AMID_O,0.1614855095383929
AMID_X,0.0
AMID_h,0.3463408853452231
ATS0dv,152.0
ATS0pe,113.4777
ATS0se,138.447244
ATS1dv,159.0
ATS1pe,124.0265
ATS1se,147.616936
ATS2dv,215.0
ATS2pe,186.33550000000002
ATS2se,223.016048
ATS3dv,199.0
ATS3pe,226.9385
ATS3se,276.82803600000005
ATS4dv,118.0
ATS4pe,195.44810000000004
ATS4se,240.631852
ATS5dv,33.0
ATS5pe,136.199
ATS5se,172.50122000000002
ATS6dv,0.0
ATS6pe,64.658
ATS6se,85.370112
ATS7dv,0.0
ATS7pe,14.520000000000001
ATS7se,20.155392
ATS8dv,0.0
ATS8pe,0.0
ATS8se,0.0
ATSC0Z,123.11111111111111
ATSC0c,0.47143179506334415
ATSC0d,9.611111111111109
ATSC0i,27.659793316109592
ATSC0m,587.0027024999999
ATSC0p,4.146671922742944
ATSC0s,23.833333333333336
ATSC0v,889.1409340202345
ATSC1Z,-1.5061728395061769
ATSC1c,-0.2375353471505007
ATSC1d,3.466049382716049
ATSC1i,0.12383483166578513
ATSC1m,-4.689245750000094
ATSC1p,0.4158112542888921
ATSC1s,-4.916666666666667
ATSC1v,59.6576142371869
ATSC2Z,-14.679012345679016
ATSC2c,-0.006961988073979839
ATSC2d,-1.4845679012345696
ATSC2i,-7.945353198574427
ATSC2m,-71.80825625000006
ATSC2p,-1.0389322710254103
ATSC2s,-1.4722222222222219
ATSC2v,-182.91796977239517
ATSC3Z,-5.333333333333331
ATSC3c,-0.05967172464391389
ATSC3d,-5.555555555555556
ATSC3i,-6.509482723966376
ATSC3m,-26.087712500000027
ATSC3p,-0.7664246220136111
ATSC3s,-1.2777777777777777
ATSC3v,-96.2581495981324
ATSC4Z,-52.358024691358025
ATSC4c,0.14329118887841197
ATSC4d,-5.719135802469136
ATSC4i,-5.093445825505228
ATSC4m,-253.08652074999998
ATSC4p,-1.651989906307071
ATSC4s,-0.41666666666666696
ATSC4v,-417.02988884457466
ATSC5Z,-40.30864197530863
ATSC5c,-0.10234053655680224
ATSC5d,0.27469135802469286
ATSC5i,-0.062361080616537556
ATSC5m,-190.74516074999988
ATSC5p,-0.5494971835868736
ATSC5s,-5.916666666666668
ATSC5v,-187.86639650783988
ATSC6Z,21.481481481481485
ATSC6c,-0.00024565220597616956
ATSC6d,2.6481481481481493
ATSC6i,1.920534782937111
ATSC6m,103.5329680000001
ATSC6p,0.6648474541732591
ATSC6s,-9.43689570931383e-16
ATSC6v,159.6912209875563
ATSC7Z,31.14814814814815
ATSC7c,0.02774816222108872
ATSC7d,1.5648148148148153
ATSC7i,3.736376556004878
ATSC7m,149.38257675000003
ATSC7p,0.8528493130993425
ATSC7s,2.083333333333333
ATSC7v,220.1531024880816
ATSC8Z,0.0
ATSC8c,0.0
ATSC8d,0.0
ATSC8i,0.0
ATSC8m,0.0
ATSC8p,0.0
ATSC8s,0.0
ATSC8v,0.0
AXp-0d,0.698345297806792
AXp-1d,0.44808417480931206
AXp-2d,0.28853617876615856
AXp-3d,0.18729304666233282
AXp-4d,0.12538396007920466
AXp-5d,0.08377925567785832
AXp-6d,0.05962752519333854
AXp-7d,0.04052401932760826
GATS1Z,0.744941098232947
GATS1c,1.2711586735070095
GATS1d,0.6516580468512322
GATS1i,0.9671442997388358
GATS1m,0.7430689042203391
GATS1p,0.8048360562007254
GATS1s,0.9927616243405715
GATS1v,0.7639182562946708
GATS2Z,0.8261390514129217
GATS2c,0.6814567602761229
GATS2d,1.1893561889575446
GATS2i,1.162988025088027
GATS2m,0.8316342363417619
GATS2p,1.042328335466692
GATS2s,0.6545293786673095
GATS2v,0.9709195030076608
GATS3Z,0.9320848375451264
GATS3c,0.9596278774007284
GATS3d,1.3757225433526015
GATS3i,1.085114719637638
GATS3m,0.9320781835421883
GATS3p,1.0088914128316755
GATS3s,0.963157213157213
GATS3v,0.9596804674657776
GATS4Z,1.236098171654827
GATS4c,1.0498639519362492
GATS4d,1.198209957113556
GATS4i,1.0550508442108875
GATS4m,1.2346400634413415
GATS4p,1.1524588028681744
GATS4s,1.2795698924731183
GATS4v,1.1839440122607172
GATS5Z,1.3478457071103436
GATS5c,1.3147460485229059
GATS5d,0.6536818296054286
GATS5i,0.9011620092352888
GATS5m,1.3441776837845805
GATS5p,1.0905121610775221
GATS5s,1.3094152224587006
GATS5v,1.1965015174638458
GATS6Z,1.0011281588447654
GATS6c,0.8987291466897382
GATS6d,0.3684971098265897
GATS6i,0.7000144406254337
GATS6m,1.0016295553880636
GATS6p,0.8627083123346194
GATS6s,0.8916083916083916
GATS6v,0.9632159527217021
GATS7Z,0.0
GATS7c,0.32314806086853953
GATS7d,0.0
GATS7i,0.0
GATS7m,0.0
GATS7p,0.0
GATS7s,0.0
GATS7v,0.0
MATS1Z,-0.011590347710431345
MATS1c,-0.4773404957633836
MATS1d,0.34164891998783087
MATS1i,0.004241434764380741
MATS1m,-0.007568011736888643
MATS1p,0.09499821996310892
MATS1s,-0.19543614280456387
MATS1v,0.063564433534858
MATS2Z,-0.07400722021660652
MATS2c,-0.00916619121197029
MATS2d,-0.09587402830376733
MATS2i,-0.1782948440968262
MATS2m,-0.07592919354633612
MATS2p,-0.15551134139970635
MATS2s,-0.03834096937545212
MATS2v,-0.12769099615009089
MATS3Z,-0.021660649819494577
MATS3c,-0.06328776004161543
MATS3d,-0.2890173410404625
MATS3i,-0.11767048743952703
MATS3m,-0.022221117883183875
MATS3p,-0.0924144273158022
MATS3s,-0.0268065268065268
MATS3v,-0.054129860585150964
MATS4Z,-0.2469430534528939
MATS4c,0.17648647449968494
MATS4d,-0.34551556964385616
MATS4i,-0.10692359986477222
MATS4m,-0.2503454635479984
MATS4p,-0.23132284479432572
MATS4s,-0.010151139183397254
MATS4v,-0.27233746395656633
MATS5Z,-0.2562392089153978
MATS5c,-0.1698922191200552
MATS5d,0.022367429002262
MATS5i,-0.0017644500594421995
MATS5m,-0.25430687255911166
MATS5p,-0.10370757130624461
MATS5s,-0.19428397689267254
MATS5v,-0.16535722280055187
MATS6Z,0.2617328519855596
MATS6c,-0.0007816153106829453
MATS6d,0.41329479768786154
MATS6i,0.10415125454779998
MATS6m,0.26456343614533895
MATS6p,0.2404991761682976
MATS6s,-5.939304991875837e-17
MATS6v,0.26940254611636544
MATS7Z,1.5180505415162457
MATS7c,0.35315601338293684
MATS7d,0.9768786127167637
MATS7i,0.8104998862364039
MATS7m,1.5269017615809022
MATS7p,1.2340247731031477
MATS7s,0.5244755244755244
MATS7v,1.4856121953085437
MAXaaN,4.082037037037037
MAXsOH,9.331203703703704
MINaaN,4.082037037037037
MINsOH,9.331203703703704
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,3
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,14.495357090321045
SpAD_D,51.929944444420165
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,194
TMWC10,89.91974269373553
TSRW10,41.60777197997383
VE1_Dt,3.314396252169429
VE2_Dt,0.3013087501972208
VE3_Dt,1.2935856608127845
VR1_Dt,40.21233398210932
VR2_Dt,3.655666725646302
VR3_Dt,3.789483943846414
Xc-3dv,0.2012682285222838
Xc-4dv,0.0
Xc-5dv,0.037267799624996496
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.15137471507731048
Xch-7d,0.2713045141402626
Xp-0dv,5.85852880613767
Xp-1dv,3.404771222364891
Xp-2dv,2.347226779520083
Xp-3dv,1.6260293305737177
Xp-4dv,1.080762927750471
Xp-5dv,0.6873415498561719
Xp-6dv,0.28335814168014134
Xp-7dv,0.13751541793361857
Xpc-4d,1.4401774752272036
Xpc-5d,2.343625285575563
Xpc-6d,3.3721544447021383
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,19
nFRing,1
nHBAcc,2
nHBDon,1
nHRing,1
nSpiro,0
naRing,2
piPC10,4.756431651409297
AATS0dv,8.444444444444445
AATS0pe,6.304316666666667
AATS0se,7.691513555555556
AATS1dv,8.368421052631579
AATS1pe,6.527710526315789
AATS1se,7.769312421052632
AATS2dv,7.413793103448276
AATS2pe,6.425362068965518
AATS2se,7.6902085517241385
AATS3dv,5.527777777777778
AATS3pe,6.303847222222222
AATS3se,7.689667666666669
AATS4dv,3.806451612903226
AATS4pe,6.30477741935484
AATS4se,7.762317806451613
AATS5dv,1.434782608695652
AATS5pe,5.921695652173914
AATS5se,7.500053043478261
AATS6dv,0.0
AATS6pe,5.388166666666667
AATS6se,7.1141760000000005
AATS7dv,0.0
AATS7pe,4.840000000000001
AATS7se,6.718464
AATSC0Z,6.839506172839506
AATSC0c,0.026190655281296896
AATSC0d,0.5339506172839505
AATSC0i,1.5366551842283107
AATSC0m,32.61126125
AATSC0p,0.230370662374608
AATSC0s,1.3240740740740742
AATSC0v,49.396718556679694
AATSC1Z,-0.07927225471085142
AATSC1c,-0.012501860376342142
AATSC1d,0.1824236517218973
AATSC1i,0.006517622719251849
AATSC1m,-0.24680240789474178
AATSC1p,0.02188480285731011
AATSC1s,-0.25877192982456143
AATSC1v,3.1398744335361526
AATSC2Z,-0.506172839506173
AATSC2c,-0.00024006855427516688
AATSC2d,-0.051191996594295505
AATSC2i,-0.2739776965025664
AATSC2m,-2.476146767241381
AATSC2p,-0.03582525072501415
AATSC2s,-0.050766283524904206
AATSC2v,-6.307516199048109
AATSC3Z,-0.14814814814814808
AATSC3c,-0.0016575479067753858
AATSC3d,-0.154320987654321
AATSC3i,-0.18081896455462154
AATSC3m,-0.7246586805555563
AATSC3p,-0.02128957283371142
AATSC3s,-0.035493827160493825
AATSC3v,-2.673837488837011
AATSC4Z,-1.688968538430904
AATSC4c,0.004622296415432644
AATSC4d,-0.18448825169255278
AATSC4i,-0.16430470404855574
AATSC4m,-8.164081314516128
AATSC4p,-0.053289996977647455
AATSC4s,-0.013440860215053772
AATSC4v,-13.452577059502408
AATSC5Z,-1.7525496511003753
AATSC5c,-0.004449588545947923
AATSC5d,0.011943102522812733
AATSC5i,-0.002711351331153807
AATSC5m,-8.293267858695646
AATSC5p,-0.02389118189508146
AATSC5s,-0.25724637681159424
AATSC5v,-8.168104195993038
AATSC6Z,1.7901234567901236
AATSC6c,-2.0471017164680797e-05
AATSC6d,0.2206790123456791
AATSC6i,0.16004456524475927
AATSC6m,8.62774733333334
AATSC6p,0.055403954514438254
AATSC6s,-7.864079757761526e-17
AATSC6v,13.307601748963025
AATSC7Z,10.382716049382717
AATSC7c,0.009249387407029573
AATSC7d,0.5216049382716051
AATSC7i,1.245458852001626
AATSC7m,49.79419225000001
AATSC7p,0.2842831043664475
AATSC7s,0.6944444444444443
AATSC7v,73.3843674960272
ATS0are,111.8049
ATS1are,121.05000000000001
ATS2are,182.029
ATS3are,223.093
ATS4are,193.09799999999998
ATS5are,134.858
ATS6are,64.24000000000001
ATS7are,14.520000000000001
ATS8are,0.0
ATSC0dv,63.111111111111114
ATSC0pe,1.8260944444444434
ATSC0se,1.1868864444444442
ATSC1dv,8.382716049382713
ATSC1pe,-0.22593302469135879
ATSC1se,-0.16053613580246898
ATSC2dv,-4.012345679012348
ATSC2pe,-0.11717438271605021
ATSC2se,-0.0868783827160493
ATSC3dv,-14.333333333333337
ATSC3pe,-0.20016666666666733
ATSC3se,-0.20559355555555547
ATSC4dv,-33.358024691358025
ATSC4pe,-0.19195709876543188
ATSC4se,0.029345345679012536
ATSC5dv,-17.864197530864196
ATSC5pe,-0.5753929012345667
ATSC5se,-0.2900295679012346
ATSC6dv,14.814814814814818
