DLiP-ID,C1028A
DLiP-Mol-ID,40976
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C23H28N2O7/c1-14(2)12-31-20-11-17(23(27)30-5)6-8-18(20)24-22(26)16-7-9-19(25(28)29)21(10-16)32-13-15(3)4/h6-11,14-15H,12-13H2,1-5H3,(H,24,26)"
Standard Inchi Key(RDKit),ILJVPKAGGUAOAT-UHFFFAOYSA-N
Canonical SMILES(RDKit),COC(=O)c1ccc(NC(=O)c2ccc([N+](=O)[O-])c(OCC(C)C)c2)c(OCC(C)C)c1
SMILES(SDF),
MW(SDF),
MW(RDKit),444.484
MW Monoisotopic(RDKit),444.189651236
MolLogP(RDKit),4.7033
XLogP(SDF),
XLogP(CDK),4.807
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),7
HBA Lipinski(RDKit),9
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),117.0
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),10
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),32
QED Weighted(RDKit),0.320471874713208
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Androgen receptor/PELP1
Common Target Pref Name,Uncategorized
RDKit Descriptors
Ipc,7300290.220305282
qed,0.32047187471320765
Chi0,23.836134335324452
Chi1,15.11629995832817
TPSA,117.0
Chi0n,18.837967344637104
Chi0v,18.837967344637104
Chi1n,10.196939856344638
Chi1v,10.196939856344638
Chi2n,8.005960211924517
Chi2v,8.005960211924517
Chi3n,4.213942938839651
Chi3v,4.213942938839651
Chi4n,2.6190280817531564
Chi4v,2.6190280817531564
MolMR,119.49710000000005
MolWt,444.48400000000026
fr_SH,0
Kappa1,24.647660073560182
Kappa2,11.127614034046747
