DLiP-ID,C101MF
ABC,20.591625366514133
AMW,7.957424024000011
IC0,1.5617677112802775
IC1,3.5211540614749275
IC2,4.504886164091842
IC3,5.095795255000932
IC4,5.277613436819116
IC5,5.277613436819116
MID,53.72920036624545
Mpe,0.9843137254901958
Mse,1.0145335363835002
NdO,3
NdS,0
NsF,0
NsI,0
NtN,0
SMR,93.26120000000006
SdO,36.234211391191664
SdS,0
Spe,43.309803921568616
SsF,0
SsI,0
Sse,44.63947560087401
StN,0
fMF,0.5227272727272727
nBr,0
nCl,0
AMID,2.066507706394056
BIC0,0.2689292685295232
BIC1,0.6063266510715256
BIC2,0.7757208272188255
BIC3,0.8774726744607925
BIC4,0.9087809351506287
BIC5,0.9087809351506287
CIC0,3.89766390735702
CIC1,1.9382775571623698
CIC2,0.954545454545455
CIC3,0.3636363636363651
CIC4,0.18181818181818166
CIC5,0.18181818181818166
GGI1,4.5
GGI2,3.1111111111111125
GGI3,2.076388888888889
GGI4,1.5477777777777781
GGI5,1.0247222222222223
GGI6,0.44816326530612244
GGI7,0.38725907029478446
GGI8,0.2648100907029478
GGI9,0.16375771604938272
JGI1,0.15517241379310343
JGI2,0.07588075880758811
JGI3,0.04943783068783068
JGI4,0.04183183183183184
JGI5,0.030138888888888885
JGI6,0.013580705009276436
JGI7,0.012101845946712014
JGI8,0.01151348220447599
JGI9,0.009097650891632374
MIC0,14.612822903827563
MIC1,32.8979974815506
MIC2,39.82956577155509
MIC3,43.107156680646
MIC4,43.29042940791874
MIC5,43.29042940791874
MPC2,41
MPC3,56
MPC4,75
MPC5,95
MPC6,104
MPC7,120
MPC8,136
MPC9,148
Mare,0.9976363636363638
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.20613454037992993
RPCG,0.1075249108524009
SIC0,0.28606782177630846
SIC1,0.644967151791861
SIC2,0.8251566241278951
SIC3,0.9333929996677693
SIC4,0.9666964998338848
SIC5,0.9666964998338848
SaaN,0
SaaO,0
SaaS,0
Sare,43.89600000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,5.929256241076677
SssS,0
StCH,0
StsC,0
TIC0,68.71777929633221
TIC1,154.9307787048968
TIC2,198.21499122004107
TIC3,224.21499122004101
TIC4,232.2149912200411
TIC5,232.2149912200411
Vabc,316.6766261056464
WPol,42
apol,50.81027399999999
bpol,24.677725999999996
nRot,4
ABCGG,15.845556260161725
ATS0Z,1092.0
ATS0d,158.0
ATS0i,7028.690127066482
ATS0m,4319.835674000002
ATS0p,68.773848287282
ATS0s,249.7222222222222
ATS0v,10382.036889044135
ATS1Z,1243.0
ATS1d,204.0
ATS1i,6794.825480460597
ATS1m,4762.968181000002
ATS1p,88.53452557000004
ATS1s,154.88888888888889
ATS1v,13203.009202476089
ATS2Z,1877.0
ATS2d,324.0
ATS2i,12395.325567245989
ATS2m,7051.675744999996
ATS2p,134.89786241139603
ATS2s,270.97222222222223
ATS2v,19663.085031088074
ATS3Z,2084.0
ATS3d,360.0
ATS3i,17029.248163566986
ATS3m,7621.714862000001
ATS3p,152.20359391418793
ATS3s,359.4166666666667
ATS3v,21781.51460964176
ATS4Z,1956.0
ATS4d,332.0
ATS4i,18000.914088449234
ATS4m,7018.884201
ATS4p,139.99108049558401
ATS4s,414.1388888888888
ATS4v,19981.737685214568
ATS5Z,1748.0
ATS5d,298.0
ATS5i,16202.74712364293
ATS5m,6311.179974
ATS5p,129.84462387328196
ATS5s,388.66666666666663
ATS5v,18275.52750523615
ATS6Z,1585.0
ATS6d,288.0
ATS6i,14363.35206763033
ATS6m,5769.750949
ATS6p,127.67599843843297
ATS6s,279.0833333333333
ATS6v,17797.721743965485
ATS7Z,1623.0
ATS7d,252.0
ATS7i,13344.54380979354
ATS7m,5898.194391999999
ATS7p,120.89018322079201
ATS7s,350.74999999999983
ATS7v,17079.202123896874
ATS8Z,1225.0
ATS8d,228.0
ATS8i,13711.776189335485
ATS8m,4279.742386999999
ATS8p,106.958927982433
ATS8s,243.77777777777786
ATS8v,14240.256094106544
C1SP1,0
C1SP2,3
C1SP3,2
C2SP1,0
C2SP2,9
C2SP3,3
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.25
GGI10,0.06193245587184981
JGI10,0.004423746847989273
JGT10,0.403179154909329
Kier1,19.322235434007133
Kier2,8.566329565734682
Kier3,4.224489795918367
MAXdO,12.754987909917563
MID_C,42.07515152420329
MID_N,4.248881245221058
MID_O,7.405167596821096
MID_X,0.0
MID_h,11.654048842042155
MINdO,11.352316262345262
MPC10,156
MWC01,29.0
MWC02,4.948759890378168
MWC03,5.814130531825066
MWC04,6.703188113240863
MWC05,7.5883236773352225
MWC06,8.486940148245216
MWC07,9.38252741428954
MWC08,10.287354422202895
MWC09,11.189809633129057
MWC10,12.099071896535929
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,3
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,2.0266
SRW02,4.07753744390572
SRW03,0.0
SRW04,5.407171771460119
SRW05,2.3978952727983707
SRW06,6.93828448401696
SRW07,4.844187086458591
SRW08,8.560827228436299
SRW09,7.050122520269059
SRW10,10.230955082489231
SaaCH,15.158633275363837
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.031799256739734
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.8924873211124802
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.311844420872476
SssPH,0
SssSe,0
SsssB,0
SsssN,1.5295804988662132
SsssP,0
VE1_A,4.0768232506261235
VE1_D,5.015895164315421
VE2_A,0.15680089425485091
VE2_D,0.19291904478136235
VE3_A,2.360829515122763
VE3_D,2.5681233478835463
VR1_A,448.4601362176412
VR1_D,159.24863519341412
VR2_A,17.248466777601585
VR2_D,6.124947507439004
VR3_A,7.061331240118128
VR3_D,6.025978169228945
WPath,1721
Xc-3d,1.6319493505706197
Xc-4d,0.0
Xc-5d,0.43251237798370307
Xc-6d,0.0
Xp-0d,18.095647359318303
Xp-1d,12.631030293135238
Xp-2d,11.41811501728834
Xp-3d,9.881087060386267
Xp-4d,8.433534035448343
Xp-5d,6.753014061163122
Xp-6d,4.630718122671926
Xp-7d,3.401789366305626
ZMIC0,84.44272576087357
ZMIC1,49.27067136932053
ZMIC2,31.872023269593914
ZMIC3,24.221001140954748
ZMIC4,23.45933797223548
ZMIC5,23.45933797223548
nAcid,0
nAtom,44
nBase,0
nRing,4
piPC1,3.6635616461296463
piPC2,4.204692619390966
piPC3,4.7140245909001735
piPC4,5.214935757608986
piPC5,5.673752728204505
piPC6,5.786322062528325
piPC7,6.112713790740852
piPC8,6.413458957167357
piPC9,6.696339561983806
AATS0Z,24.818181818181817
AATS0d,3.590909090909091
AATS0i,159.74295743332914
AATS0m,98.17808350000004
AATS0p,1.5630420065291362
AATS0s,5.67550505050505
AATS0v,235.95538384191215
AATS1Z,26.4468085106383
AATS1d,4.340425531914893
AATS1i,144.57075490341694
AATS1m,101.33974853191494
AATS1p,1.883713310000001
AATS1s,3.2955082742316786
AATS1v,280.91508941438485
AATS2Z,22.890243902439025
AATS2d,3.951219512195122
AATS2i,151.162506917634
AATS2m,85.99604567073166
AATS2p,1.6450958830658053
AATS2s,3.304539295392954
AATS2v,239.79371989131798
AATS3Z,19.119266055045873
AATS3d,3.302752293577982
AATS3i,156.23163452813748
AATS3m,69.92398955963303
AATS3p,1.3963632469191554
AATS3s,3.2974006116207955
AATS3v,199.83040926276843
AATS4Z,17.464285714285715
AATS4d,2.9642857142857144
AATS4i,160.72244721829674
AATS4m,62.6686089375
AATS4p,1.2499203615677144
AATS4s,3.69766865079365
AATS4v,178.4083721894158
AATS5Z,17.306930693069308
AATS5d,2.9504950495049505
AATS5i,160.4232388479498
AATS5m,62.48693043564356
AATS5p,1.2855903353790292
AATS5s,3.848184818481848
AATS5v,180.94581688352625
AATS6Z,17.22826086956522
AATS6d,3.130434782608696
AATS6i,156.12339203946013
AATS6m,62.71468422826087
AATS6p,1.3877825917220974
AATS6s,3.033514492753623
AATS6v,193.45349721701615
AATS7Z,18.872093023255815
AATS7d,2.9302325581395348
AATS7i,155.16911406736673
AATS7m,68.58365572093022
AATS7p,1.4056998048929303
AATS7s,4.078488372093021
AATS7v,198.59537353368458
AATS8Z,14.244186046511627
AATS8d,2.6511627906976742
AATS8i,159.4392580155289
AATS8m,49.76444636046511
AATS8p,1.2437084649120116
AATS8s,2.8346253229974168
AATS8v,165.5843731872854
AMID_C,1.6182750586232035
AMID_N,0.16341850943157915
AMID_O,0.28481413833927294
AMID_X,0.0
AMID_h,0.4482326477708521
ATS0dv,394.0
ATS0pe,282.98759999999993
ATS0se,345.5528079999999
ATS1dv,381.0
ATS1pe,308.22550000000007
ATS1se,366.5714359999998
ATS2dv,549.0
ATS2pe,533.6618000000001
ATS2se,642.3106519999997
ATS3dv,565.0
ATS3pe,698.0687000000001
ATS3se,852.846392
ATS4dv,537.0
ATS4pe,723.7121999999998
ATS4se,890.0110839999996
ATS5dv,498.0
ATS5pe,644.8829000000001
ATS5se,795.141576
ATS6dv,422.0
ATS6pe,568.291
ATS6se,702.0726759999999
ATS7dv,451.0
ATS7pe,552.8763
ATS7se,675.7250639999999
ATS8dv,291.0
ATS8pe,521.3649999999999
ATS8se,650.120204
ATSC0Z,322.5454545454545
ATSC0c,0.9884452752914609
ATSC0d,26.72727272727272
ATSC0i,65.44943716639385
ATSC0m,1529.791585909091
ATSC0p,10.099213197393908
ATSC0s,96.90404040404044
ATSC0v,2146.0329808823526
ATSC1Z,15.826446280991743
ATSC1c,-0.5713446906366122
ATSC1d,7.40495867768595
ATSC1i,-7.513542844241698
ATSC1m,75.65793182438028
ATSC1p,-0.25372968405308033
ATSC1s,-2.108356290174471
ATSC1v,39.562530923129614
ATSC2Z,-5.1983471074380025
ATSC2c,0.1434530534093651
ATSC2d,-3.0826446280991746
ATSC2i,-3.102513611462305
ATSC2m,-31.60665642148741
ATSC2p,-0.968591696441871
ATSC2s,4.443985307621669
ATSC2v,-224.78967683820807
ATSC3Z,-45.30578512396693
ATSC3c,0.0986312811294793
ATSC3d,-9.16528925619835
ATSC3i,-12.61800379831825
ATSC3m,-221.0969311838842
ATSC3p,-3.386404165209182
ATSC3s,-20.821625344352622
ATSC3v,-554.344713346262
ATSC4Z,-87.38842975206612
ATSC4c,-0.3280483613981337
ATSC4d,-2.3057851239669427
ATSC4i,-6.358908908679542
ATSC4m,-410.2064797231405
ATSC4p,-1.2486863785795423
ATSC4s,-11.589072543617998
ATSC4v,-376.16072409519745
ATSC5Z,-6.84297520661157
ATSC5c,0.3032033295007478
ATSC5d,1.6942148760330582
ATSC5i,19.392830802755324
ATSC5m,-30.489164018595083
ATSC5p,2.425470357730343
ATSC5s,12.946280991735534
ATSC5v,215.2734638489814
ATSC6Z,28.223140495867767
ATSC6c,-0.33489646483836416
ATSC6d,-5.793388429752065
ATSC6i,1.8779603398255542
ATSC6m,139.8155560991735
ATSC6p,0.8875002066210091
ATSC6s,-11.418044077134986
ATSC6v,278.0569143004489
ATSC7Z,-67.97520661157024
ATSC7c,0.36062362156106814
ATSC7d,-6.1487603305785115
ATSC7i,-14.646603288251343
ATSC7m,-334.0360786404958
ATSC7p,-2.308767459960457
ATSC7s,16.73553719008265
ATSC7v,-669.4299710145876
ATSC8Z,-35.24793388429753
ATSC8c,-0.31430547550528176
ATSC8d,-2.5123966942148757
ATSC8i,-10.423197301364361
ATSC8m,-168.9729410041323
ATSC8p,-1.7455536702984593
ATSC8s,-1.4033516988062475
ATSC8v,-307.29659787848857
AXp-0d,0.6959864368968578
AXp-1d,0.43555276872880133
AXp-2d,0.2784906101777644
AXp-3d,0.17644798322118335
AXp-4d,0.11244712047264457
AXp-5d,0.07108435853855918
AXp-6d,0.044526135794922365
AXp-7d,0.028348244719213548
GATS1Z,0.6892645541989495
GATS1c,1.5177761514075776
GATS1d,0.7701910551454627
GATS1i,1.2245053159537795
GATS1m,0.6956940502826158
GATS1p,1.0276822794861227
GATS1s,0.509433193352325
GATS1v,0.9003690665348496
GATS2Z,0.8445964060824375
GATS2c,1.0317592852211672
GATS2d,1.2262526962004319
GATS2i,1.112671479126537
GATS2m,0.8504039285250826
GATS2p,1.0265738711098098
GATS2s,0.5535450514639609
GATS2v,0.9811138914024363
GATS3Z,0.997412937124417
GATS3c,1.0681652262780563
GATS3d,1.2398427260812586
GATS3i,1.0876616987146233
GATS3m,0.998855718724086
GATS3p,1.1037672007349792
GATS3s,1.009322897814508
GATS3v,1.0529961846170894
GATS4Z,1.1349590815751331
GATS4c,1.4313849890323551
GATS4d,1.0414388969873667
GATS4i,1.0120961260010213
GATS4m,1.128441154625859
GATS4p,0.995536398141618
GATS4s,1.1897393557021487
GATS4v,1.0046151647576056
GATS5Z,1.0308778059316643
GATS5c,0.9257211922559319
GATS5d,1.0035360678925038
GATS5i,0.8344710166050268
GATS5m,1.0268590330847025
GATS5p,0.8608899102571719
GATS5s,1.1203895015550436
GATS5v,0.9182105841566652
GATS6Z,0.9063939880398021
GATS6c,1.022043661064531
GATS6d,1.1978889381839695
GATS6i,0.9435509207294706
GATS6m,0.9076811653675207
GATS6p,0.9650656099389219
GATS6s,0.8671111101039876
GATS6v,0.9480500414426025
GATS7Z,1.0525648252536641
GATS7c,0.7547899051970998
GATS7d,0.9727891156462587
GATS7i,1.0912429630030633
GATS7m,1.0553597564341302
GATS7p,1.100796289520086
GATS7s,0.9680968885182671
GATS7v,1.1120705701048752
GATS8Z,1.0393883878241263
GATS8c,1.0253243338802096
GATS8d,0.8979591836734696
GATS8i,1.0362454177289344
GATS8m,1.0436659661395722
GATS8p,1.0786736444552554
GATS8s,0.6785779433991763
GATS8v,1.0985310965484647
MATS1Z,0.04593537863705057
MATS1c,-0.5411284711116249
MATS1d,0.259371833839919
MATS1i,-0.10747158887306052
MATS1m,0.04629957622062084
MATS1p,-0.023520067124269326
MATS1s,-0.020368401033944727
MATS1v,0.017258478001879525
MATS2Z,-0.008647950064619
MATS2c,0.07787462904690519
MATS2d,-0.06188816990210722
MATS2i,-0.02543587039625847
MATS2m,-0.011086261328373228
MATS2p,-0.051462635716235154
MATS2s,0.02460761669168782
MATS2v,-0.056205497334324506
MATS3Z,-0.05670076435360921
MATS3c,0.04027988509082886
MATS3d,-0.13842601260687767
MATS3i,-0.07782352822183466
MATS3m,-0.0583413702760004
MATS3p,-0.13535597383812997
MATS3s,-0.086735906335664
MATS3v,-0.10427247850242313
MATS4Z,-0.10643823482042199
MATS4c,-0.1303826779280591
MATS4d,-0.0338921282798834
MATS4i,-0.0381690491730522
MATS4m,-0.10534281080501125
MATS4p,-0.048573621867887586
MATS4s,-0.04698307633889015
MATS4v,-0.0688607438187431
MATS5Z,-0.009242412403585342
MATS5c,0.1336326678778407
MATS5d,0.027615006398599058
MATS5i,0.12908227021716184
MATS5m,-0.008682495190621389
MATS5p,0.10462602692209634
MATS5s,0.0582015360028732
MATS5v,0.043700399731959105
MATS6Z,0.041848438802019515
MATS6c,-0.1620402044419555
MATS6d,-0.10366755397811302
MATS6i,0.013722882640694944
MATS6m,0.043710731615116134
MATS6p,0.042028682062816985
MATS6s,-0.05635269351304436
MATS6v,0.06196724039500868
MATS7Z,-0.10782360189821977
MATS7c,0.1866619359895854
MATS7d,-0.11770289511153299
MATS7i,-0.11449465891716575
MATS7m,-0.11171598886000932
MATS7p,-0.11696256333517129
MATS7s,0.08835924517690634
MATS7v,-0.1595963612809323
MATS8Z,-0.05591096195694924
MATS8c,-0.1626872590763112
MATS8d,-0.048093656067077994
MATS8i,-0.08147967118105202
MATS8m,-0.05651179738335057
MATS8p,-0.08843005424232765
MATS8s,-0.007409328748510693
MATS8v,-0.0732614627054813
MAXssO,5.929256241076677
MINssO,5.929256241076677
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,34.22023624438095
SpAD_D,275.0959918888058
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.3132980336580549
SssNH2,0
SsssAs,0
SsssCH,-0.6161357966561798
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,986
TMWC10,131.50010572718196
TSRW10,75.50698088983435
VE1_Dt,5.051964715749118
VE2_Dt,0.1943063352211199
VE3_Dt,2.5752886652769442
VR1_Dt,154.9300180050523
VR2_Dt,5.958846846348165
VR3_Dt,5.998484963249742
Xc-3dv,0.69664590763506
Xc-4dv,0.0
Xc-5dv,0.12906766924808466
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.07856742013183861
Xch-6d,0.4629896541166171
Xch-7d,0.7813584749429998
Xp-0dv,14.104786304808236
Xp-1dv,8.565489304254266
Xp-2dv,6.456490389601204
Xp-3dv,4.776259500939991
Xp-4dv,3.4277475428776207
Xp-5dv,2.3419625106642705
Xp-6dv,1.336344442313578
Xp-7dv,0.8246529820487624
Xpc-4d,4.089614947392746
Xpc-5d,6.83472562082464
Xpc-6d,10.530927813667548
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,47
nFRing,1
nHBAcc,4
nHBDon,1
nHRing,2
nSpiro,0
naRing,2
piPC10,6.9810347830509265
AATS0dv,8.954545454545455
AATS0pe,6.431536363636362
AATS0se,7.8534729090909075
AATS1dv,8.106382978723405
AATS1pe,6.557989361702129
AATS1se,7.799392255319145
AATS2dv,6.695121951219512
AATS2pe,6.508070731707318
AATS2se,7.8330567317073125
AATS3dv,5.18348623853211
AATS3pe,6.404300000000001
AATS3se,7.824278825688074
AATS4dv,4.794642857142857
AATS4pe,6.46171607142857
AATS4se,7.946527535714282
AATS5dv,4.930693069306931
AATS5pe,6.384979207920793
AATS5se,7.872688871287129
AATS6dv,4.586956521739131
AATS6pe,6.177076086956522
AATS6se,7.631224739130434
AATS7dv,5.244186046511628
AATS7pe,6.428794186046511
AATS7se,7.85726818604651
AATS8dv,3.383720930232558
AATS8pe,6.062383720930232
AATS8se,7.559537255813953
AATSC0Z,7.330578512396693
AATSC0c,0.022464665347533202
AATSC0d,0.6074380165289255
AATSC0i,1.4874872083271329
AATSC0m,34.76799058884298
AATSC0p,0.22952757266804336
AATSC0s,2.202364554637283
AATSC0v,48.77347683823529
AATSC1Z,0.336732899595569
AATSC1c,-0.01215627001354494
AATSC1d,0.15755231229119043
AATSC1i,-0.15986261370727017
AATSC1m,1.6097432303059636
AATSC1p,-0.005398503916022986
AATSC1s,-0.04485864447179725
AATSC1v,0.8417559770878641
AATSC2Z,-0.06339447691997564
AATSC2c,0.0017494274806020133
AATSC2d,-0.037593227171941156
AATSC2i,-0.03783553184710128
AATSC2m,-0.3854470295303343
AATSC2p,-0.011812093859047208
AATSC2s,0.054194942775874014
AATSC2v,-2.7413375224171714
AATSC3Z,-0.41564940480703605
AATSC3c,0.0009048741388025624
AATSC3d,-0.0840852225339298
AATSC3i,-0.11576150273686468
AATSC3m,-2.0284122126961854
AATSC3p,-0.031067928121185157
AATSC3s,-0.1910240857280057
AATSC3v,-5.085731315103321
AATSC4Z,-0.7802538370720189
AATSC4c,-0.002929003226769051
AATSC4d,-0.020587367178276274
AATSC4i,-0.05677597239892448
AATSC4m,-3.6625578546708972
AATSC4p,-0.011148985523031629
AATSC4s,-0.10347386199658927
AATSC4v,-3.3585778937071202
AATSC5Z,-0.06775222976843139
AATSC5c,0.0030020131633737407
AATSC5d,0.016774404713198597
