DLiP-ID,T0024S
DLiP-Mol-ID,18196
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C20H20N4O4S/c1-24(2)20(27)28-14-7-5-13(6-8-14)10-16(19(25)26)23-18-15(11-21-12-22-18)17-4-3-9-29-17/h3-9,11-12,16H,10H2,1-2H3,(H,25,26)(H,21,22,23)/t16-/m0/s1"
Standard Inchi Key(RDKit),HHAQYQPUSFUIFM-INIZCTEOSA-N
Canonical SMILES(RDKit),CN(C)C(=O)Oc1ccc(C[C@H](Nc2ncncc2-c2cccs2)C(=O)O)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),412.471
MW Monoisotopic(RDKit),412.12052612
MolLogP(RDKit),3.3733
XLogP(SDF),
XLogP(CDK),-0.141
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),7
HBA Lipinski(RDKit),8
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),104.65
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),7
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),29
QED Weighted(RDKit),0.612893918733448
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,4145031.4370075874
qed,0.6128939187334478
Chi0,20.802754140504845
Chi1,13.935560745775549
TPSA,104.64999999999999
Chi0n,15.902457016938095
Chi0v,16.71895359786582
Chi1n,8.750703331195485
Chi1v,9.630356142450381
Chi2n,6.407956066546373
Chi2v,7.355650259545245
Chi3n,4.04142368192292
Chi3v,4.944571145661941
Chi4n,2.543269360953756
Chi4v,3.280494000636002
MolMR,110.24850000000004
MolWt,412.4710000000001
fr_SH,0
Kappa1,20.278794670615763
Kappa2,9.15512028694468
Kappa3,5.291549191904221
fr_ArN,0
fr_COO,1
fr_C_O,2
fr_C_S,0
fr_NH0,3
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,974.4109824404563
MolLogP,3.3733000000000013
NOCount,8
fr_Ar_N,2
fr_COO2,1
fr_urea,0
BalabanJ,1.7358306672289356
SMR_VSA1,19.432464716784395
SMR_VSA2,0.0
SMR_VSA3,14.867866772744893
SMR_VSA4,0.0
SMR_VSA5,12.462662452073971
SMR_VSA6,19.41213256936071
SMR_VSA7,59.865880319310186
SMR_VSA8,0.0
SMR_VSA9,16.1901105186822
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,171.35542248591102
NHOHCount,2
PEOE_VSA1,20.06008868349756
PEOE_VSA2,0.0
PEOE_VSA3,19.55703141003806
PEOE_VSA4,0.0
PEOE_VSA5,11.336785877934737
PEOE_VSA6,18.19910120538483
PEOE_VSA7,29.142615467547742
PEOE_VSA8,31.590156353594764
PEOE_VSA9,5.563451491696996
RingCount,3
SMR_VSA10,29.21719401466003
fr_Al_COO,1
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,412.1205261199999
NumHDonors,2
PEOE_VSA10,23.936535515031437
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,12.062545358890265
