DLiP-ID,T000DN
NumAromaticHeterocycles,1
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,338.12665705600045
MZ,0.689922480620155
Mi,1.1199215725798541
Mm,0.6551417015023051
Mp,0.6843096226152348
Mv,0.6570133438102046
SZ,29.666666666666668
Si,48.156627620933726
Sm,28.171093164599117
Sp,29.425313772455095
Sv,28.251573783838797
nB,0
nC,19
nF,0
nH,18
nI,0
nN,2
nO,4
nP,0
nS,0
nX,0
ABC,19.217851918660923
AMW,7.863410629209313
IC0,1.5711653876930343
IC1,3.704425219415871
IC2,4.478476673256436
IC3,4.990104580233179
IC4,5.2226627197680635
IC5,5.26917434767504
MID,50.74703570947217
Mpe,0.9839489284085726
Mse,1.0148715256017211
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,93.88670000000006
SdO,24.09597899344923
SdS,0
Spe,42.30980392156862
SsF,0
SsI,0
Sse,43.63947560087401
StN,0
fMF,0.4418604651162791
nBr,0
nCl,0
AMID,2.029881428378887
BIC0,0.27301409230021906
BIC1,0.6437007183934081
BIC2,0.7782040346701506
BIC3,0.8671072333485617
BIC4,0.907517778202385
BIC5,0.9155998871731497
CIC0,3.8550993670090636
CIC1,1.721839535286227
CIC2,0.9477880814456618
CIC3,0.4361601744689185
CIC4,0.2036020349340344
CIC5,0.15709040702705757
GGI1,4.5
GGI2,3.1111111111111125
GGI3,1.9166666666666665
GGI4,1.1194444444444447
GGI5,0.8855555555555555
GGI6,0.6025396825396825
GGI7,0.44706632653061223
GGI8,0.2449058327034517
GGI9,0.12407407407407409
JGI1,0.16666666666666666
JGI2,0.08408408408408412
JGI3,0.05043859649122806
JGI4,0.03198412698412699
JGI5,0.026835016835016833
JGI6,0.018829365079365078
JGI7,0.014421494404213295
JGI8,0.009796233308138069
JGI9,0.006530214424951267
MIC0,14.766670047759291
MIC1,33.612925776228366
MIC2,39.18456499053687
MIC3,41.74735568821129
MIC4,42.49354173472292
MIC5,42.540425455653136
MPC2,37
MPC3,49
MPC4,62
MPC5,72
MPC6,70
MPC7,77
MPC8,79
MPC9,72
Mare,0.9975813953488374
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.18996346517253018
RPCG,0.12489599723644773
SIC0,0.28954823598158386
SIC1,0.6826842011727907
SIC2,0.825333240398128
SIC3,0.9196205503811868
SIC4,0.9624784185553047
SIC5,0.9710499921901282
SaaN,0
SaaO,0
SaaS,0
Sare,42.89600000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.51025675547997
SsSH,0
SssO,5.1587949998768
SssS,0
StCH,0
StsC,0
TIC0,67.56011167080047
TIC1,159.29028443488244
TIC2,192.57449695002674
TIC3,214.5744969500267
TIC4,224.57449695002674
TIC5,226.57449695002674
Vabc,300.83709982953087
WPol,38
apol,49.14027399999999
bpol,22.669725999999997
nRot,6
ABCGG,16.316898668677744
ATS0Z,1056.0
ATS0d,146.0
ATS0i,6901.895770976482
ATS0m,4175.571553000002
ATS0p,65.984948287282
ATS0s,240.22222222222223
ATS0v,9958.519987294805
ATS1Z,1168.0
ATS1d,183.0
ATS1i,6580.953109817247
ATS1m,4456.4978550000005
ATS1p,82.94977723600002
ATS1s,160.66666666666666
ATS1v,12397.988492379756
ATS2Z,1686.0
ATS2d,281.0
ATS2i,11153.045566881743
ATS2m,6332.335112999999
ATS2p,122.20664485739596
ATS2s,273.4166666666666
ATS2v,17806.897626837304
ATS3Z,1845.0
ATS3d,311.0
ATS3i,14733.825275435243
ATS3m,6774.076221999999
ATS3p,137.60553396848994
ATS3s,320.5833333333334
ATS3v,19580.718168356296
ATS4Z,1830.0
ATS4d,298.0
ATS4i,16192.606234913193
ATS4m,6568.260038999999
ATS4p,134.65162341848998
ATS4s,375.6944444444445
ATS4v,19076.752818027697
ATS5Z,1748.0
ATS5d,280.0
ATS5i,16388.51384822588
ATS5m,6304.854044999998
ATS5p,126.32908210328198
ATS5s,416.6944444444444
ATS5v,17737.08089264224
ATS6Z,1672.0
ATS6d,260.0
ATS6i,15754.058956003932
ATS6m,6045.314171999999
ATS6p,117.56094879013096
ATS6s,367.74999999999994
ATS6v,16819.753081411232
ATS7Z,1615.0
ATS7d,233.0
ATS7i,14360.368232366933
ATS7m,5895.063554999998
ATS7p,108.60444974128201
ATS7s,383.38888888888886
ATS7v,15758.192156670852
ATS8Z,1309.0
ATS8d,201.0
ATS8i,12620.023204144634
ATS8m,4678.2889449999975
ATS8p,97.342841493886
ATS8s,308.44444444444434
ATS8v,13811.949297951913
C1SP1,0
C1SP2,3
C1SP3,0
C2SP1,0
C2SP2,10
C2SP3,2
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.15789473684210525
GGI10,0.05713906744209775
JGI10,0.004081361960149839
JGT10,0.41366716023794026
Kier1,19.753086419753085
Kier2,9.273922571219869
Kier3,4.837984173261141
MAXdO,12.46907494016125
MID_C,39.56159522532464
MID_N,4.08174566426827
MID_O,7.103694819879265
MID_X,0.0
MID_h,11.185440484147538
MINdO,11.62690405328798
MPC10,73
MWC01,27.0
MWC02,4.859812404361672
MWC03,5.707110264748875
MWC04,6.577861357721047
MWC05,7.443663683115591
MWC06,8.318010277546872
MWC07,9.189423123720795
MWC08,10.065223675720974
MWC09,10.93900028426092
MWC10,11.815641459554847
NaaCH,9
NaaNH,1
NaaSe,0
NaaaC,2
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.6022
SRW02,4.007333185232471
SRW03,0.0
SRW04,5.313205979041787
SRW05,2.3978952727983707
SRW06,6.816735880594968
SRW07,4.727387818712341
SRW08,8.40804774415544
SRW09,6.823286122355687
SRW10,10.043901456251342
SaaCH,16.10698504664594
SaaNH,3.1100640869805734
SaaSe,0
SaaaC,1.8731338556491879
SaasC,1.5367929240872966
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.5710922671537744
SdssS,0
SsCH3,1.4650122395274812
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.5780817743764173
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.122157495462579
VE1_D,4.934837242301778
VE2_A,0.16488629981850317
VE2_D,0.1973934896920711
VE3_A,2.3326674221187016
VE3_D,2.512610423932411
VR1_A,238.60075358897805
VR1_D,144.23742393810411
VR2_A,9.544030143559121
VR2_D,5.769496957524165
VR3_A,6.39108239991093
VR3_D,5.887751451056933
WPath,1541
Xc-3d,1.5078677873714244
Xc-4d,0.0
Xc-5d,0.4670158567635358
Xc-6d,0.0
Xp-0d,17.81119030894213
Xp-1d,12.096555450524589
Xp-2d,10.615245843831065
Xp-3d,8.927611273982917
Xp-4d,7.3243434464665675
Xp-5d,5.7608915101291664
Xp-6d,3.512768778235956
Xp-7d,2.523165139315689
ZMIC0,81.90301968268922
ZMIC1,45.19870828825038
ZMIC2,31.22552668666031
ZMIC3,24.93263873233382
ZMIC4,23.206351427383815
ZMIC5,23.04699027600232
nAcid,1
nAtom,43
nBase,0
nRing,3
piPC1,3.6375861597263857
piPC2,4.230476736546681
piPC3,4.819272992650152
piPC4,5.381911452912161
piPC5,5.82452409235233
piPC6,5.975517757755027
piPC7,6.313364039312621
piPC8,6.57827960299812
piPC9,6.437282789838776
AATS0Z,24.558139534883722
AATS0d,3.395348837209302
AATS0i,160.50920397619726
AATS0m,97.10631518604654
AATS0p,1.5345336810995813
AATS0s,5.58656330749354
AATS0v,231.59348807662337
AATS1Z,25.955555555555556
AATS1d,4.066666666666666
AATS1i,146.24340244038328
AATS1m,99.03328566666667
AATS1p,1.8433283830222227
AATS1s,3.57037037037037
AATS1v,275.5108553862168
AATS2Z,22.783783783783782
AATS2d,3.7972972972972974
AATS2i,150.71683198488842
AATS2m,85.57209612162161
AATS2p,1.651441146721567
AATS2s,3.6948198198198186
AATS2v,240.63375171401762
AATS3Z,19.42105263157895
AATS3d,3.2736842105263158
AATS3i,155.09289763616044
AATS3m,71.30606549473683
AATS3p,1.448479304931473
AATS3s,3.374561403508773
AATS3v,206.11282282480312
AATS4Z,17.941176470588236
AATS4d,2.9215686274509802
AATS4i,158.7510415187568
AATS4m,64.39470626470587
AATS4p,1.320113955083235
AATS4s,3.683278867102397
AATS4v,187.02698841203625
AATS5Z,17.137254901960784
AATS5d,2.7450980392156863
AATS5i,160.67170439437137
AATS5m,61.81229455882351
AATS5p,1.2385204127772742
AATS5s,4.0852396514161216
AATS5v,173.8929499278651
AATS6Z,17.237113402061855
AATS6d,2.6804123711340204
AATS6i,162.41297892787557
AATS6m,62.32282651546391
AATS6p,1.2119685442281543
AATS6s,3.7912371134020613
AATS6v,173.39951630320857
AATS7Z,18.146067415730336
AATS7d,2.6179775280898876
AATS7i,161.35245204906667
AATS7m,66.23666915730335
AATS7p,1.2202747161941798
AATS7s,4.307740324594257
AATS7v,177.05833883899834
AATS8Z,16.569620253164558
AATS8d,2.5443037974683542
AATS8i,159.74712916638777
AATS8m,59.21884740506326
AATS8p,1.2321878670112152
AATS8s,3.9043600562587892
AATS8v,174.83480123989764
AMID_C,1.5824638090129854
AMID_N,0.1632698265707308
AMID_O,0.2841477927951706
AMID_X,0.0
AMID_h,0.4474176193659015
ATS0dv,372.0
ATS0pe,276.48509999999993
ATS0se,338.01229199999995
ATS1dv,358.0
ATS1pe,297.007
ATS1se,353.7749479999999
ATS2dv,499.0
ATS2pe,481.24320000000006
ATS2se,579.9274919999998
ATS3dv,488.0
ATS3pe,605.7522000000001
ATS3se,739.093192
ATS4dv,488.0
ATS4pe,659.0142
ATS4se,807.0734999999999
ATS5dv,488.0
ATS5pe,647.2942999999997
ATS5se,798.064148
ATS6dv,481.0
ATS6pe,620.2026999999999
ATS6se,765.1869599999998
ATS7dv,477.0
ATS7pe,576.0342999999999
ATS7se,709.699324
ATS8dv,326.0
ATS8pe,502.5325000000001
ATS8se,621.7208840000001
ATSC0Z,319.16279069767444
ATSC0c,1.2989700117176188
ATSC0d,25.441860465116278
ATSC0i,63.66742636742437
ATSC0m,1513.0245816279066
ATSC0p,9.827587152512788
ATSC0s,87.64082687338502
ATSC0v,2097.3428463547793
ATSC1Z,1.8063818280151196
ATSC1c,-0.7333036796960802
ATSC1d,9.444564629529474
ATSC1i,0.41815748010843434
ATSC1m,12.617733877771698
ATSC1p,0.45307854747763654
ATSC1s,-8.050477735712999
ATSC1v,113.6910910738178
ATSC2Z,-1.5824770146025053
ATSC2c,0.028059564262914227
ATSC2d,-2.1325040562466233
ATSC2i,-2.330402680451754
ATSC2m,-10.302013731746962
ATSC2p,0.1747398600090098
ATSC2s,17.661393546060935
ATSC2v,-49.62570955749949
ATSC3Z,-29.150351541373734
ATSC3c,0.18520058309289472
ATSC3d,-10.371552190373176
ATSC3i,-14.063492965788479
ATSC3m,-143.62812950351537
ATSC3p,-2.077876901343003
ATSC3s,-8.84149089597981
ATSC3v,-396.56437685739274
ATSC4Z,-131.17685235262306
ATSC4c,-0.19648882930926323
ATSC4d,-8.769064359113036
ATSC4i,-15.632832076445816
ATSC4m,-624.4598663731746
ATSC4p,-2.897443088678713
ATSC4s,-24.961315425755664
ATSC4v,-797.4542815810385
ATSC5Z,14.497566252028129
ATSC5c,0.09799109034404979
ATSC5d,-1.6527852893455912
ATSC5i,-13.830027334861242
ATSC5m,56.418714650081164
ATSC5p,-2.3906542470685723
ATSC5s,36.44566131843039
ATSC5v,-334.46454754484296
ATSC6Z,22.53975121687398
ATSC6c,-0.2853504462169653
ATSC6d,-0.5083829096809079
ATSC6i,5.560591963640266
ATSC6m,109.90762114169823
ATSC6p,-0.05949255524282984
ATSC6s,-16.42685235262304
ATSC6v,166.77939708427022
ATSC7Z,60.26771227690645
ATSC7c,0.4688047881491955
ATSC7d,-1.3796646836127633
ATSC7i,6.0314038406434705
ATSC7m,283.9562543980529
ATSC7p,0.9674463900500849
ATSC7s,5.673637401598468
ATSC7v,305.7797268534389
ATSC8Z,-40.39210383991346
ATSC8c,-0.1796902492589402
ATSC8d,2.2114656571119538
ATSC8i,-5.935180884822763
ATSC8m,-181.75534038615467
ATSC8p,-0.2782617291002429
ATSC8s,-25.95252689141277
ATSC8v,-45.981078160421944
AXp-0d,0.7124476123576852
AXp-1d,0.4480205722416514
AXp-2d,0.28689853631975853
AXp-3d,0.18219614844863097
AXp-4d,0.11813457171720271
AXp-5d,0.08001238208512731
AXp-6d,0.05018241111765651
AXp-7d,0.03276837843267128
GATS1Z,0.760322549305353
GATS1c,1.5227054748527535
GATS1d,0.7520414381474712
GATS1i,1.1318679779313787
GATS1m,0.7631017245983812
GATS1p,0.9761427057246117
GATS1s,0.6768365912865719
GATS1v,0.8750570464388455
GATS2Z,0.8411364585220603
GATS2c,0.9545109811371396
GATS2d,1.2381170018281538
GATS2i,1.104364645549001
GATS2m,0.8457818581802338
GATS2p,0.9937869352385981
GATS2s,0.5081011555235395
GATS2v,0.9575270868027499
GATS3Z,0.9474788691343631
GATS3c,0.8762116151960627
GATS3d,1.3293466756470702
GATS3i,1.132891588784609
GATS3m,0.9512881437015192
GATS3p,1.0810026004334043
GATS3s,0.8834202845025703
GATS3v,1.046021602885481
GATS4Z,1.1443542441750816
GATS4c,1.1542580532374738
GATS4d,1.1814711259275192
GATS4i,1.1142627451468996
GATS4m,1.1424530471775196
GATS4p,1.0766170967981532
GATS4s,1.2499490538321054
GATS4v,1.092281977779518
GATS5Z,0.979861384950366
GATS5c,0.997246561099801
GATS5d,1.0439025701688354
GATS5i,1.0743527652604978
GATS5m,0.981749272484727
GATS5p,1.0571865771835505
GATS5s,0.988343950370194
GATS5v,1.0284234568430233
GATS6Z,0.9984886135207491
GATS6c,1.2326815647396605
GATS6d,1.0041086337850318
GATS6i,0.9390038880036441
GATS6m,0.9936626916611668
GATS6p,0.9440099263878474
GATS6s,1.3771649651711924
GATS6v,0.9124101606022686
GATS7Z,0.9581246991246368
GATS7c,1.0897623931406308
GATS7d,1.0108970277098783
GATS7i,0.8862176907507036
GATS7m,0.9522608748234249
GATS7p,0.9107671862920917
GATS7s,1.391543152434578
GATS7v,0.8758649553911435
GATS8Z,1.0968966865769656
GATS8c,1.1896454258286744
GATS8d,0.9089972924814294
GATS8i,0.9643766667469585
GATS8m,1.0889004187116826
GATS8p,0.9941096637089809
GATS8s,1.5858021611208
GATS8v,0.9779539194945623
MATS1Z,0.005408206224294757
MATS1c,-0.539436937513572
MATS1d,0.3547227300426568
MATS1i,0.006275936157821022
MATS1m,0.007968770535409196
MATS1p,0.044053714958365894
MATS1s,-0.0877750587217816
MATS1v,0.051797994725361354
MATS2Z,-0.0028811236185179957
MATS2c,0.012552161935592677
MATS2d,-0.048705469637828035
MATS2i,-0.021269163623739797
MATS2m,-0.003956515544588726
MATS2p,0.010331938571110023
MATS2s,0.11709955304244303
MATS2v,-0.013749092576450255
MATS3Z,-0.04134056359201708
MATS3c,0.06453392425623865
MATS3d,-0.18451842586356204
MATS3i,-0.09998175503253917
MATS3m,-0.04296733035790236
MATS3p,-0.09570128334834169
MATS3s,-0.04566294188754902
MATS3v,-0.0855833181318977
MATS4Z,-0.1732659545893554
MATS4c,-0.06376862077964823
MATS4d,-0.14530236226117507
MATS4i,-0.10351151189316606
MATS4m,-0.17399101902357775
MATS4p,-0.12429003040683285
MATS4s,-0.12006855547596872
MATS4v,-0.16028934302530273
MATS5Z,0.019149221915522267
MATS5c,0.03180209634258008
MATS5d,-0.027386457325160398
MATS5i,-0.0915743885659887
MATS5m,0.015719744666668246
MATS5p,-0.10255058683339857
MATS5s,0.1753103886245951
MATS5v,-0.06722780707243588
MATS6Z,0.031306432857481956
MATS6c,-0.09738143105012778
MATS6d,-0.008858063664976712
MATS6i,0.038716889083707684
MATS6m,0.03220168114708855
MATS6p,-0.002683566983160466
MATS6s,-0.08308920594209819
MATS6v,0.03525085796937366
MATS7Z,0.09123277846731226
MATS7c,0.17436983743793089
MATS7d,-0.026200110921676963
MATS7i,0.04576985772577117
MATS7m,0.09067423576351334
MATS7p,0.04756181873886822
MATS7s,0.03127760994867513
MATS7v,0.0704397341528895
MATS8Z,-0.06888514622817274
MATS8c,-0.07529510624371384
MATS8d,0.04731215143591052
MATS8i,-0.050740883974596064
MATS8m,-0.06538566734711976
MATS8p,-0.015411607497232586
MATS8s,-0.161181260433605
MATS8v,-0.011933039702071335
MAXsOH,9.51025675547997
MAXssO,5.1587949998768
MINsOH,9.51025675547997
MINssO,5.1587949998768
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,32.45658779699276
SpAD_D,253.79504011767938
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.18078939909297054
SssNH2,0
SsssAs,0
SsssCH,-1.0447978080120943
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,643
TMWC10,126.91574653075159
TSRW10,73.5377934591424
VE1_Dt,4.9112556075158125
VE2_Dt,0.1964502243006325
VE3_Dt,2.507820365533608
VR1_Dt,144.8270138620567
VR2_Dt,5.793080554482268
VR3_Dt,5.891830754246485
Xc-3dv,0.5832917252543761
Xc-4dv,0.0
Xc-5dv,0.1006717524059851
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.37079081189859814
Xch-7d,0.493922497290959
Xp-0dv,13.652567939974356
Xp-1dv,7.815430281725277
Xp-2dv,5.628190270645862
Xp-3dv,4.053977884634378
Xp-4dv,2.788711417020435
Xp-5dv,1.8037267390237584
Xp-6dv,0.9509201587075625
Xp-7dv,0.5697423710310865
Xpc-4d,3.81465306227993
Xpc-5d,5.761858632324362
Xpc-6d,8.533172664768827
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,45
nFRing,1
nHBAcc,3
nHBDon,3
nHRing,1
nSpiro,0
naRing,3
piPC10,6.659689474454353
AATS0dv,8.651162790697674
AATS0pe,6.429886046511626
AATS0se,7.8607509767441845
AATS1dv,7.955555555555556
AATS1pe,6.600155555555555
AATS1se,7.8616655111111085
AATS2dv,6.743243243243243
AATS2pe,6.503286486486488
AATS2se,7.836857999999998
AATS3dv,5.136842105263158
AATS3pe,6.376338947368422
AATS3se,7.779928336842106
AATS4dv,4.784313725490196
AATS4pe,6.460923529411764
AATS4se,7.912485294117646
AATS5dv,4.784313725490196
AATS5pe,6.3460225490196045
AATS5se,7.824158313725491
AATS6dv,4.958762886597938
AATS6pe,6.393842268041237
AATS6se,7.88852536082474
AATS7dv,5.359550561797753
AATS7pe,6.472295505617977
AATS7se,7.974149707865169
AATS8dv,4.1265822784810124
AATS8pe,6.361170886075951
AATS8se,7.869884607594938
AATSC0Z,7.422390481341266
AATSC0c,0.030208604923665554
AATSC0d,0.5916711736073553
AATSC0i,1.480637822498241
AATSC0m,35.18661817739318
AATSC0p,0.22854853843052994
AATSC0s,2.038158764497326
AATSC0v,48.7754150315065
AATSC1Z,0.04014181840033599
AATSC1c,-0.01629563732657956
AATSC1d,0.20987921398954384
AATSC1i,0.009292388446854096
AATSC1m,0.2803940861727044
AATSC1p,0.0100684121661697
AATSC1s,-0.17889950523806664
AATSC1v,2.5264686905292844
AATSC2Z,-0.021384824521655476
AATSC2c,0.00037918330085019226
AATSC2d,-0.028817622381711126
AATSC2i,-0.03149192811421289
AATSC2m,-0.13921640178036435
AATSC2p,0.0023613494595812134
AATSC2s,0.2386674803521748
AATSC2v,-0.6706176967229661
AATSC3Z,-0.30684580569867087
AATSC3c,0.0019494798220304707
AATSC3d,-0.10917423358287554
AATSC3i,-0.14803676806093136
AATSC3m,-1.511875047405425
AATSC3p,-0.021872388435189506
AATSC3s,-0.0930683252208401
AATSC3v,-4.174361861656766
AATSC4Z,-1.2860475720845397
AATSC4c,-0.0019263610716594435
AATSC4d,-0.08597121920699055
AATSC4i,-0.15326305957299818
AATSC4m,-6.122155552678183
AATSC4p,-0.028406304790967774
AATSC4s,-0.24471877868387906
