DLiP-ID,T001M6
DLiP-Mol-ID,17384
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C15H26N2O4/c1-14(2,3)21-13(19)16-11-6-8-15(12(18)20-4)7-5-9-17(15)10-11/h11H,5-10H2,1-4H3,(H,16,19)/t11-,15-/m1/s1"
Standard Inchi Key(RDKit),FQPWLXBATCEFSA-IAQYHMDHSA-N
Canonical SMILES(RDKit),COC(=O)[C@]12CCCN1C[C@H](NC(=O)OC(C)(C)C)CC2
SMILES(SDF),
MW(SDF),
MW(RDKit),298.383
MW Monoisotopic(RDKit),298.189257312
MolLogP(RDKit),1.6811
XLogP(SDF),
XLogP(CDK),1.576
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),67.87
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),0
nAtoms(SDF),
Heavy Atoms(RDKit),21
QED Weighted(RDKit),0.785651489747178
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Cyclophilins
Common Target Pref Name,Cyclophilins
RDKit Descriptors
Ipc,42363.83610539354
qed,0.7856514897471777
Chi0,15.673362107437434
Chi1,9.76580408424615
TPSA,67.87
Chi0n,13.400197713664323
Chi0v,13.400197713664323
Chi1n,7.5972098431162625
Chi1v,7.5972098431162625
Chi2n,6.954563231055343
Chi2v,6.954563231055343
Chi3n,4.257084712162932
Chi3v,4.257084712162932
Chi4n,3.3692042079912916
Chi4v,3.3692042079912916
MolMR,77.94570000000006
MolWt,298.3830000000001
fr_SH,0
Kappa1,16.077138322948027
Kappa2,5.830014230413278
Kappa3,3.48219124117808
fr_ArN,0
fr_COO,0
fr_C_O,2
fr_C_S,0
fr_NH0,1
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,418.38690501115457
MolLogP,1.6810999999999992
NOCount,6
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,1.943892919204654
SMR_VSA1,19.06280027574374
SMR_VSA2,0.0
SMR_VSA3,10.216698334856808
SMR_VSA4,0.0
SMR_VSA5,63.6363149832909
SMR_VSA6,20.199310353102685
SMR_VSA7,0.0
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,1
fr_ether,2
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,125.69660883523632
NHOHCount,1
PEOE_VSA1,14.790514511606428
PEOE_VSA2,9.694446914922299
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,52.99925449668849
PEOE_VSA8,12.586597235060536
PEOE_VSA9,7.109797541277533
RingCount,2
SMR_VSA10,12.062545358890265
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
