DLiP-ID,C000LG
fMF,0.45714285714285713
nBr,0
nCl,0
AMID,2.040019659800546
BIC0,0.3185244728731775
BIC1,0.7112999228431043
BIC2,0.8374243315653721
BIC3,0.8792915889170596
BIC4,0.8792915889170596
BIC5,0.8792915889170596
CIC0,3.390320438431363
CIC1,1.245989727841053
CIC2,0.5574221429807702
CIC3,0.32885071440934244
CIC4,0.32885071440934244
CIC5,0.32885071440934244
GGI1,4.5
GGI2,2.222222222222223
GGI3,1.729166666666667
GGI4,0.8633333333333335
GGI5,0.6080555555555556
GGI6,0.35859410430839
GGI7,0.3099489795918367
GGI8,0.11844135802469136
GGI9,0.10469135802469137
JGI1,0.19565217391304346
JGI2,0.06944444444444448
JGI3,0.059626436781609185
JGI4,0.033205128205128207
JGI5,0.028955026455026456
JGI6,0.01707590972897095
JGI7,0.017219387755102043
JGI8,0.008460097001763669
JGI9,0.009517396184062853
MIC0,19.69035956066847
MIC1,40.53948139971894
MIC2,43.748528953829535
MIC3,43.978928953829524
MIC4,43.978928953829524
MIC5,43.978928953829524
MPC2,32
MPC3,42
MPC4,55
MPC5,59
MPC6,65
MPC7,74
MPC8,82
MPC9,78
Mare,0.9986285714285715
NaaN,1
NaaO,1
NaaS,1
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.25439092905501726
RPCG,0.13418282800725725
SIC0,0.3390264434169087
SIC1,0.7570830613704033
SIC2,0.8913255242225308
SIC3,0.9358875863696817
SIC4,0.9358875863696817
SIC5,0.9358875863696817
SaaN,4.393886526832955
SaaO,5.130523982275356
SaaS,1.4150878684807253
Sare,34.952000000000005
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,5.458086068155963
SssS,0
StCH,0
StsC,0
TIC0,60.863690247976116
TIC1,135.91526511863697
TIC2,160.01513058874687
TIC3,168.01513058874684
TIC4,168.01513058874684
TIC5,168.01513058874684
Vabc,246.64487435240895
WPol,29
apol,41.89110199999998
bpol,22.554897999999998
nRot,4
ABCGG,13.777129558174646
ATS0Z,1100.0
ATS0d,124.0
ATS0i,5576.926259917086
ATS0m,4366.326412000001
ATS0p,60.817692667886
ATS0s,152.86454046639233
ATS0v,8520.503862376052
ATS1Z,1117.0
ATS1d,151.0
ATS1i,5364.430111954999
ATS1m,4306.598225
ATS1p,72.40704833000001
ATS1s,122.91049382716051
ATS1v,10463.909545754688
ATS2Z,1704.0
ATS2d,230.0
ATS2i,9296.019423041294
ATS2m,6532.184388
ATS2p,103.54091618194299
ATS2s,199.6635802469136
ATS2v,14742.392305326099
ATS3Z,1568.0
ATS3d,221.0
ATS3i,10522.152363382353
ATS3m,5817.284938
ATS3p,103.73537605879199
ATS3s,218.641975308642
ATS3v,14428.304421301289
ATS4Z,1614.0
ATS4d,204.0
ATS4i,9689.47293339138
ATS4m,5999.883161999999
ATS4p,98.728818776849
ATS4s,233.85802469135805
ATS4v,13503.221611210536
ATS5Z,1252.0
ATS5d,177.0
ATS5i,10338.040787923068
ATS5m,4559.194542
ATS5p,88.71773017818799
ATS5s,193.05246913580248
ATS5v,11665.34732723732
ATS6Z,1288.0
ATS6d,169.0
ATS6i,8962.363710084175
ATS6m,4793.258269
ATS6p,87.12075763788599
ATS6s,152.18518518518522
ATS6v,11098.367965798303
ATS7Z,962.0
ATS7d,149.0
ATS7i,7487.226947528256
ATS7m,3368.6472379999996
ATS7p,73.50353037739599
ATS7s,151.0648148148148
ATS7v,9807.283794991814
ATS8Z,731.0
ATS8d,124.0
ATS8i,6033.00713736025
ATS8m,2615.832078000001
ATS8p,56.95779537600001
ATS8s,135.11111111111111
ATS8v,7954.081996236283
C1SP1,0
C1SP2,2
C1SP3,3
C2SP1,0
C2SP2,8
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.2
GGI10,0.036528925619834715
JGI10,0.005218417945690673
JGT10,0.44437441841484193
Kier1,15.879017013232515
Kier2,7.05078125
Kier3,3.673469387755102
MAXdO,12.113127712134746
MID_C,30.912783992346256
MID_N,4.116837793930728
MID_O,5.732355876063348
MID_X,0.0
MID_h,11.927628863465216
MINdO,12.113127712134746
MPC10,78
MWC01,23.0
MWC02,4.709530201312334
MWC03,5.556828061699537
MWC04,6.434546518787453
MWC05,7.29776828253138
MWC06,8.18060094759445
MWC07,9.050523670522297
MWC08,9.935034668034257
MWC09,10.808737559293304
MWC10,11.69392114317551
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.848720000000003
SRW02,3.8501476017100584
SRW03,0.0
SRW04,5.1647859739235145
SRW05,3.044522437723423
SRW06,6.658011045870748
SRW07,5.351858133476067
SRW08,8.236155661683124
SRW09,7.390798521735676
SRW10,9.860423463065102
SaaCH,8.823770789562635
SaaNH,0
SaaSe,0
SaaaC,1.808179799697657
SaasC,2.470332088145942
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.21727983014193297
SdssS,0
SsCH3,3.691860438358524
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.7937044910556814
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.015321470235489
VE1_D,4.510084373150958
VE2_A,0.19120578429692806
VE2_D,0.214765922530998
VE3_A,2.1320547562293597
VE3_D,2.248253206084705
VR1_A,152.90678620267735
VR1_D,113.41196347774846
VR2_A,7.281275533460827
VR2_D,5.400569689416593
VR3_A,5.771765839954027
VR3_D,5.472964228498612
WPath,1007
Xc-3d,1.3490689080761824
Xc-4d,0.0
Xc-5d,0.2757834230632086
Xc-6d,0.0
Xp-0d,14.819626477379408
Xp-1d,10.16903509559602
Xp-2d,9.110370602396301
Xp-3d,7.581389494053839
Xp-4d,6.558384427679038
Xp-5d,4.407502733221425
Xp-6d,3.1348452584321587
Xp-7d,2.335299835197542
ZMIC0,67.49163443759487
ZMIC1,32.214640023227865
ZMIC2,25.121678574425513
ZMIC3,24.277352968615812
ZMIC4,24.277352968615812
ZMIC5,24.277352968615812
nAcid,0
nAtom,35
nBase,0
nRing,3
piPC1,3.481240089335692
piPC2,4.119037174812473
piPC3,4.7340030578310595
piPC4,5.355406333532164
piPC5,5.722563338299576
piPC6,6.070412906200482
piPC7,6.469238204319316
piPC8,6.840918285045262
piPC9,6.87189329398115
AATS0Z,31.428571428571427
AATS0d,3.5428571428571427
AATS0i,159.34075028334533
AATS0m,124.75218320000003
AATS0p,1.7376483619396
AATS0s,4.367558299039781
AATS0v,243.44296749645864
AATS1Z,30.18918918918919
AATS1d,4.081081081081081
AATS1i,144.9845976204054
AATS1m,116.39454662162161
AATS1p,1.9569472521621625
AATS1s,3.3219052385719054
AATS1v,282.80836610147804
AATS2Z,27.934426229508198
AATS2d,3.7704918032786887
AATS2i,152.39376103346385
AATS2m,107.0849899672131
AATS2p,1.6973920685564425
AATS2s,3.2731734466707145
AATS2v,241.67856238239506
AATS3Z,23.402985074626866
AATS3d,3.298507462686567
AATS3i,157.04705019973662
AATS3m,86.82514832835821
AATS3p,1.548289194907343
AATS3s,3.2633130643080897
AATS3v,215.34782718360134
AATS4Z,25.61904761904762
AATS4d,3.238095238095238
AATS4i,153.80115767287904
AATS4m,95.23624066666666
AATS4p,1.5671241075690316
AATS4s,3.7120321379580643
AATS4v,214.33685097159582
AATS5Z,19.5625
AATS5d,2.765625
AATS5i,161.53188731129794
AATS5m,71.23741471875
AATS5p,1.3862145340341874
AATS5s,3.016444830246914
AATS5v,182.27105198808312
AATS6Z,22.596491228070175
AATS6d,2.9649122807017543
AATS6i,157.23445105410835
AATS6m,84.09225033333333
AATS6p,1.5284343445243156
AATS6s,2.669915529564653
AATS6v,194.70820992628603
AATS7Z,20.041666666666668
AATS7d,3.1041666666666665
AATS7i,155.983894740172
AATS7m,70.18015079166666
AATS7p,1.5313235495290831
AATS7s,3.1471836419753085
AATS7v,204.3184123956628
AATS8Z,18.743589743589745
AATS8d,3.1794871794871793
AATS8i,154.69249070154487
AATS8m,67.07261738461541
AATS8p,1.4604562916923078
AATS8s,3.4643874643874644
AATS8v,203.95082041631494
AMID_C,1.4720373329688694
AMID_N,0.19603989494908228
AMID_O,0.272969327431588
AMID_X,0.0
AMID_h,0.5679823268316769
ATS0dv,312.44444444444446
ATS0pe,225.9379
ATS0se,276.36850499999997
ATS1dv,311.33333333333337
ATS1pe,245.674
ATS1se,292.7864159999999
ATS2dv,416.66666666666663
ATS2pe,400.4176
ATS2se,484.877048
ATS3dv,364.33333333333337
ATS3pe,440.0535
ATS3se,538.213134
ATS4dv,338.6666666666667
ATS4pe,415.5262
ATS4se,504.365072
ATS5dv,282.0
ATS5pe,403.12710000000004
ATS5se,499.663766
ATS6dv,247.33333333333334
ATS6pe,348.8864000000001
ATS6se,434.90106399999996
ATS7dv,233.0
ATS7pe,308.9155
ATS7se,380.44512000000003
ATS8dv,181.0
ATS8pe,252.02210000000005
ATS8se,306.1891520000001
ATSC0Z,386.7428571428571
ATSC0c,0.9216476165429707
ATSC0d,21.14285714285715
ATSC0i,56.42786760097613
ATSC0m,1754.4888947428572
ATSC0p,10.678709045760172
ATSC0s,45.45006858710563
ATSC0v,1758.0543826512653
ATSC1Z,24.671836734693883
ATSC1c,-0.4966770226797057
ATSC1d,9.448979591836737
ATSC1i,-6.682024427657238
ATSC1m,115.49368838612253
ATSC1p,-0.02891806953566456
ATSC1s,-3.183909465020576
ATSC1v,11.460306648942776
ATSC2Z,139.21959183673468
ATSC2c,0.2739769198775575
ATSC2d,4.693877551020411
ATSC2i,-2.101965397280105
ATSC2m,637.9824447053061
ATSC2p,1.295099272050989
ATSC2s,4.221796982167351
ATSC2v,374.8180404249075
ATSC3Z,-68.62204081632653
ATSC3c,-0.514643928741946
ATSC3d,-7.244897959183672
ATSC3i,1.8733269344840542
ATSC3m,-286.45206736489797
ATSC3p,2.5109860247255575
ATSC3s,-10.033086419753088
ATSC3v,296.5698111303496
ATSC4Z,-31.908571428571417
ATSC4c,0.39184561713551364
ATSC4d,-5.142857142857142
ATSC4i,-29.633635095786403
ATSC4m,-194.92155459428545
ATSC4p,-5.671168750972163
ATSC4s,4.294060356652948
ATSC4v,-1050.835318045653
ATSC5Z,10.184489795918367
ATSC5c,-0.30766496377256536
ATSC5d,5.081632653061224
ATSC5i,12.930117018294293
ATSC5m,54.98606784163261
ATSC5p,2.598310560540086
ATSC5s,-13.620631001371745
ATSC5v,249.8422892159937
ATSC6Z,97.6473469387755
ATSC6c,0.4376294837671942
ATSC6d,0.5102040816326531
ATSC6i,6.268661410425138
ATSC6m,465.6763133330612
ATSC6p,0.6132404192252068
ATSC6s,12.30305898491084
ATSC6v,446.9855724634142
ATSC7Z,-316.9616326530612
ATSC7c,-0.3650793581732601
ATSC7d,-8.224489795918366
ATSC7i,-3.01127897290722
ATSC7m,-1404.3073901044897
ATSC7p,-5.331104468606406
ATSC7s,-5.635089163237312
ATSC7v,-456.9598768883406
ATSC8Z,-103.88489795918366
ATSC8c,0.14473337256974275
ATSC8d,-11.673469387755102
ATSC8i,-4.672755323057631
ATSC8m,-500.81380494204075
ATSC8p,-2.734832855378362
ATSC8s,2.826831275720164
ATSC8v,-704.1684295705907
AXp-0d,0.7056964989228289
AXp-1d,0.4421319606780878
AXp-2d,0.2846990813248844
AXp-3d,0.18050927366794856
AXp-4d,0.11924335323052797
AXp-5d,0.07470343615629534
AXp-6d,0.04822838859126398
AXp-7d,0.03155810588104786
GATS1Z,0.6949935307648074
GATS1c,1.4730014943650789
GATS1d,0.6519357195032869
GATS1i,1.1744005634150503
GATS1m,0.6919337499677604
GATS1p,0.9191893751813001
GATS1s,0.637910101656325
GATS1v,0.8698212810057657
GATS2Z,0.7321338604038291
GATS2c,0.9558954564102187
GATS2d,0.9754098360655734
GATS2i,1.0482449622858785
GATS2m,0.7239180712367379
GATS2p,0.9139420502252906
GATS2s,0.6734223381491966
GATS2v,0.7973155501468262
GATS3Z,1.1435343230655235
GATS3c,1.6103834703415376
GATS3d,1.22408229124647
GATS3i,0.9937853464637819
GATS3m,1.1251250080413238
GATS3p,0.902159741933909
GATS3s,1.1766025154896507
GATS3v,0.833216103530279
GATS4Z,1.0668259127922248
GATS4c,0.7996105893494913
GATS4d,1.0975975975975971
GATS4i,1.3515742533263375
GATS4m,1.0692177007066908
GATS4p,1.313886517840723
GATS4s,1.2640795161295806
GATS4v,1.2355693595930022
GATS5Z,1.0178759419326242
GATS5c,1.0745321528145235
GATS5d,0.7789273648648646
GATS5i,0.8849377588430196
GATS5m,1.01305780046053
GATS5p,0.8523784884119417
GATS5s,1.4707758489622158
GATS5v,0.8967505438514737
GATS6Z,1.194546835469288
GATS6c,0.4604614263090748
GATS6d,1.0156472261735414
GATS6i,0.9732948480913016
GATS6m,1.1566613800228687
GATS6p,1.2301507479597498
GATS6s,0.5693545866864359
GATS6v,0.9124041206866428
GATS7Z,2.0238469020882586
GATS7c,1.1591552597953738
GATS7d,1.3400900900900896
GATS7i,1.1458637895404256
GATS7m,1.965293268822805
GATS7p,1.6772717768114382
GATS7s,1.3557098427755525
GATS7v,1.1713567482033047
GATS8Z,0.8081298872522277
GATS8c,0.7799174971927335
GATS8d,1.525641025641025
GATS8i,1.0478288664618074
GATS8m,0.85007387825111
GATS8p,0.9251227483219604
GATS8s,0.8016216876314483
GATS8v,1.2375713099883454
MATS1Z,0.0603455849466488
MATS1c,-0.5097714219786789
MATS1d,0.42275383491599705
MATS1i,-0.11201617546052373
MATS1m,0.06226929485763949
MATS1p,-0.002561632733378548
MATS1s,-0.0662662641514605
MATS1v,0.0061663795618859514
MATS2Z,0.2065457504941286
MATS2c,0.17056396527182296
MATS2d,0.12738147984049628
MATS2i,-0.021373228708185615
MATS2m,0.2086393947304361
MATS2p,0.06958610287765049
MATS2s,0.05329678493464336
MATS2v,0.12232814497297632
MATS3Z,-0.09269036025546029
MATS3c,-0.2916991684751173
MATS3d,-0.17900363049616771
MATS3i,0.017342558988969158
MATS3m,-0.08528930568703419
MATS3p,0.12283405342097446
MATS3s,-0.11531697774201269
MATS3v,0.08812271664132751
MATS4Z,-0.045836616758602566
MATS4c,0.23619874408863095
MATS4d,-0.1351351351351351
MATS4i,-0.2917553207076255
MATS4m,-0.06172153775202553
MATS4p,-0.295040279924713
MATS4s,0.05248812952740443
MATS4v,-0.33207015930522327
MATS5Z,0.014401411052009459
MATS5c,-0.18255814266002285
MATS5d,0.13144003378378372
MATS5i,0.12531321924802577
MATS5m,0.017139182779096502
MATS5p,0.1330639388812197
MATS5s,-0.1638893583757632
MATS5v,0.07771801786298868
MATS6Z,0.15503556468002158
MATS6c,0.29156464317836334
MATS6d,0.01481744902797534
MATS6i,0.0682141328864675
MATS6m,0.1629771477967514
MATS6p,0.03526185918151532
MATS6s,0.16621558861978641
MATS6v,0.15611850685922563
MATS7Z,-0.5976008421985817
MATS7c,-0.2888345761328085
MATS7d,-0.28364301801801795
MATS7i,-0.038912054352381695
MATS7m,-0.583631017378388
MATS7p,-0.36402000076674873
MATS7s,-0.09040512609243727
MATS7v,-0.18952764688006613
MATS8Z,-0.2410646632721101
MATS8c,0.1409312211843552
MATS8d,-0.4954954954954953
MATS8i,-0.07431608786815205
MATS8m,-0.2561704937735267
MATS8p,-0.22983463332378343
MATS8s,0.055817294487989326
MATS8v,-0.35945760994303944
MAXaaN,4.393886526832955
MAXaaO,5.130523982275356
MAXaaS,1.4150878684807253
MAXssO,5.458086068155963
MINaaN,4.393886526832955
MINaaO,5.130523982275356
MINaaS,1.4150878684807253
MINssO,5.458086068155963
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,27.020309550173703
SpAD_D,198.99598546858098
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.6187200654417464
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,609
TMWC10,117.66749105295052
TSRW10,70.55670283918772
VE1_Dt,4.538900948695243
VE2_Dt,0.2161381404140592
VE3_Dt,2.25462224569092
VR1_Dt,110.59448107594883
VR2_Dt,5.2664038607594685
VR3_Dt,5.447807532716776
Xc-3dv,0.6715603314263477
Xc-4dv,0.0
Xc-5dv,0.08983772028292306
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.21407617506269555
Xch-6d,0.45805803891764374
Xch-7d,0.5995503630795436
Xp-0dv,12.490561465417814
Xp-1dv,7.37585741840495
Xp-2dv,5.456796686595074
Xp-3dv,3.928416531399668
Xp-4dv,2.889202798453094
Xp-5dv,1.6950166417206227
Xp-6dv,1.0585130982962851
Xp-7dv,0.6585404033134757
Xpc-4d,3.1070993930040305
Xpc-5d,5.119032631833691
Xpc-6d,6.353052637316471
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,37
nFRing,1
nHBAcc,5
nHBDon,1
nHRing,2
nSpiro,0
naRing,3
piPC10,7.144610642257504
AATS0dv,8.926984126984127
AATS0pe,6.455368571428572
AATS0se,7.896242999999999
AATS1dv,8.414414414414415
AATS1pe,6.639837837837838
AATS1se,7.913146378378376
AATS2dv,6.830601092896174
AATS2pe,6.564222950819672
AATS2se,7.94880406557377
AATS3dv,5.4378109452736325
AATS3pe,6.567962686567164
AATS3se,8.033031850746267
AATS4dv,5.375661375661376
AATS4pe,6.595653968253968
AATS4se,8.005794793650793
AATS5dv,4.40625
AATS5pe,6.298860937500001
AATS5se,7.80724634375
AATS6dv,4.3391812865497075
AATS6pe,6.120814035087721
AATS6se,7.6298432280701745
AATS7dv,4.854166666666667
AATS7pe,6.4357395833333335
AATS7se,7.925940000000001
AATS8dv,4.641025641025641
AATS8pe,6.462105128205129
AATS8se,7.8510038974359
AATSC0Z,11.049795918367344
AATSC0c,0.026332789044084877
AATSC0d,0.6040816326530614
AATSC0i,1.612224788599318
AATSC0m,50.128254135510204
AATSC0p,0.3051059727360049
AATSC0s,1.2985733882030182
AATSC0v,50.23012521860758
AATSC1Z,0.6668063982349698
AATSC1c,-0.013423703315667722
AATSC1d,0.2553778268063983
AATSC1i,-0.18059525480154698
AATSC1m,3.121451037462771
AATSC1p,-0.000781569446909853
AATSC1s,-0.08605160716271827
AATSC1v,0.30973801753899394
AATSC2Z,2.2822883907661424
AATSC2c,0.004491424916025533
AATSC2d,0.07694881231181001
AATSC2i,-0.03445844913573943
AATSC2m,10.45872860172633
AATSC2p,0.021231135607393262
AATSC2s,0.0692097865929074
AATSC2v,6.1445580397525825
AATSC3Z,-1.024209564422784
AATSC3c,-0.007681252667790238
AATSC3d,-0.10813280536095032
AATSC3i,0.027960103499762003
AATSC3m,-4.275403990520865
AATSC3p,0.0374774033541128
AATSC3s,-0.14974755850377744
AATSC3v,4.426415091497755
AATSC4Z,-0.5064852607709749
AATSC4c,0.006219771700563708
AATSC4d,-0.08163265306122448
AATSC4i,-0.4703751602505778
AATSC4m,-3.093992930068023
AATSC4p,-0.09001855160273275
AATSC4s,0.06815968820084045
