DLiP-ID,T007LP
Mse,1.0037484826414176
NdO,4
NdS,0
NsF,0
NsI,0
NtN,0
SMR,124.71390000000008
SdO,48.69345040702347
SdS,0
Spe,72.09803921568628
SsF,0
SsI,0
Sse,75.28113619810632
StN,0
fMF,0.08
nBr,0
nCl,0
AMID,1.9453362708876498
BIC0,0.23928998497091863
BIC1,0.4648342459961532
BIC2,0.7119195878322343
BIC3,0.8299091818957118
BIC4,0.838369713037877
BIC5,0.838369713037877
CIC0,4.720387090004615
CIC1,3.29860551949191
CIC2,1.741033698468864
CIC3,0.9972531669262823
CIC4,0.9439198335929486
CIC5,0.9439198335929486
GGI1,9.0
GGI2,3.333333333333335
GGI3,2.5
GGI4,1.2622222222222224
GGI5,1.222222222222222
GGI6,0.8751020408163265
GGI7,0.6527777777777778
GGI8,0.5346434870244392
GGI9,0.45125000000000004
JGI1,0.2727272727272727
JGI2,0.0757575757575758
JGI3,0.05952380952380952
JGI4,0.02804938271604939
JGI5,0.02777777777777778
JGI6,0.018619192357794183
JGI7,0.01388888888888889
JGI8,0.011880966378320876
JGI9,0.010744047619047622
MIC0,14.576226546684676
MIC1,28.940510229318825
MIC2,35.64555223949875
MIC3,37.088456348627005
MIC4,37.142216348627
MIC5,37.142216348627
MPC2,44
MPC3,45
MPC4,53
MPC5,58
MPC6,63
MPC7,68
MPC8,68
MPC9,69
Mare,0.9769599999999999
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.1323473543408007
RPCG,0.11216628491275231
SIC0,0.24216977174064733
SIC1,0.4704283936655562
SIC2,0.7204873371695044
SIC3,0.8398969023696385
SIC4,0.8484592535927864
SIC5,0.8484592535927864
SaaN,0
SaaO,0
SaaS,0
Sare,73.27199999999999
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,8.733805184496736
SsSH,0
SssO,5.3423932346469885
SssS,0
StCH,0
StsC,0
TIC0,113.13237003684489
TIC1,219.76598782529777
TIC2,336.58387440202625
TIC3,392.3674142677199
TIC4,396.3674142677199
TIC5,396.3674142677199
Vabc,480.19022845757326
WPol,42
apol,75.62730599999996
bpol,50.76269400000006
nRot,12
ABCGG,20.14465906045272
ATS0Z,1450.0
ATS0d,196.0
ATS0i,12640.479541143459
ATS0m,5681.341673000002
ATS0p,91.51766600365801
ATS0s,369.50694444444446
ATS0v,13318.00736100653
ATS1Z,1583.0
ATS1d,237.0
ATS1i,11298.596769510255
ATS1m,5830.334177000002
ATS1p,118.36954866600001
ATS1s,215.48611111111111
ATS1v,16910.890851864886
ATS2Z,2325.0
ATS2d,395.0
ATS2i,22475.10302787613
ATS2m,8370.527736
ATS2p,177.503736531225
ATS2s,412.63888888888886
ATS2v,24219.367506663883
ATS3Z,2500.0
ATS3d,451.0
ATS3i,32387.01031908281
ATS3m,8442.773209999998
ATS3p,215.06867039765797
ATS3s,516.375
ATS3v,28224.41215962548
ATS4Z,2607.0
ATS4d,478.0
ATS4i,36690.57896992862
ATS4m,8976.700880999999
ATS4p,213.92243683737303
ATS4s,604.0833333333334
ATS4v,28011.253949957245
ATS5Z,2585.0
ATS5d,442.0
ATS5i,31883.625745291265
ATS5m,8846.051955999998
ATS5p,204.34607023765798
ATS5s,624.8194444444445
ATS5v,27618.500885056215
ATS6Z,2648.0
ATS6d,470.0
ATS6i,32935.88049103139
ATS6m,9226.546119
ATS6p,220.44171397639306
ATS6s,603.3750000000001
ATS6v,28989.460718842354
ATS7Z,2752.0
ATS7d,490.0
ATS7i,35843.356374839954
ATS7m,9428.581430999999
ATS7p,231.1185815500909
ATS7s,593.0416666666669
ATS7v,30325.448984291823
ATS8Z,2713.0
ATS8d,485.0
ATS8i,37656.72279084099
ATS8m,9124.372877
ATS8p,228.81288552863796
ATS8s,648.5
ATS8v,30109.059660249284
C1SP1,0
C1SP2,3
C1SP3,9
C2SP1,0
C2SP2,0
C2SP3,8
C3SP2,0
C3SP3,2
C4SP3,0
FCSP3,0.8260869565217391
GGI10,0.30558106315682076
JGI10,0.008258947652887046
JGT10,0.5272278613994239
Kier1,31.03030303030303
Kier2,15.884297520661157
Kier3,14.222222222222221
MAXdO,13.273455894320794
MID_C,45.385127713879115
MID_N,8.168783804846473
MID_O,10.64218542056683
MID_X,0.0
MID_h,18.810969225413306
MINdO,10.655879172655
MPC10,69
MWC01,33.0
MWC02,5.043425116919247
MWC03,5.808142489980444
MWC04,6.655440350367647
MWC05,7.444833273892193
MWC06,8.298290634359283
MWC07,9.102643796520809
MWC08,9.96029312635758
MWC09,10.77559648539601
MWC10,11.636036503798104
NaaCH,0
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,0
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,4
NdssS,0
NsCH3,5
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,3
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,1.8775000000000017
SRW02,4.204692619390966
SRW03,0.0
SRW04,5.493061443340548
SRW05,0.0
SRW06,6.928537818164665
SRW07,0.0
SRW08,8.437933510430605
SRW09,0.0
SRW10,9.993648132244084
SaaCH,0
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-2.081106040459928
SdssS,0
SsCH3,9.430114177266017
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,8.692918848310715
SssPH,0
SssSe,0
SsssB,0
SsssN,1.6243498309817754
SsssP,0
VE1_A,4.366220901248252
VE1_D,5.629638552015645
VE2_A,0.13230972428025006
VE2_D,0.17059510763683772
VE3_A,2.6678203211169307
VE3_D,2.9219677082106417
VR1_A,697.4294306038943
VR1_D,208.799825907666
VR2_A,21.13422516981498
VR2_D,6.3272674517474545
VR3_A,7.741323802288002
VR3_D,6.535298490705024
WPath,3668
Xc-3d,3.5939842374277506
Xc-4d,0.3535533905932738
Xc-5d,0.31030121992763315
Xc-6d,0.0
Xp-0d,25.018297090128666
Xp-1d,15.38573647002315
Xp-2d,14.74551162084207
Xp-3d,9.010488962137542
Xp-4d,7.106669981296667
Xp-5d,4.839438615893224
Xp-6d,3.46066729383068
Xp-7d,2.4086875290594185
ZMIC0,112.14841849803503
ZMIC1,57.38835289382807
ZMIC2,36.44681820378073
ZMIC3,29.065290153246412
ZMIC4,28.720882826260187
ZMIC5,28.720882826260187
nAcid,1
nAtom,75
nBase,1
nRing,1
piPC1,3.6375861597263857
piPC2,3.970291913552122
piPC3,4.02535169073515
piPC4,4.204692619390966
piPC5,4.30406509320417
piPC6,4.418840607796598
piPC7,4.465908118654584
piPC8,4.430816798843313
piPC9,4.477336814478207
AATS0Z,19.333333333333332
AATS0d,2.6133333333333333
AATS0i,168.53972721524613
AATS0m,75.75122230666669
AATS0p,1.22023554671544
AATS0s,4.926759259259259
AATS0v,177.57343148008707
AATS1Z,21.106666666666666
AATS1d,3.16
AATS1i,150.6479569268034
AATS1m,77.73778902666669
AATS1p,1.5782606488800002
AATS1s,2.873148148148148
AATS1v,225.47854469153182
AATS2Z,16.607142857142858
AATS2d,2.8214285714285716
AATS2i,160.53645019911522
AATS2m,59.78948382857143
AATS2p,1.267883832365893
AATS2s,2.947420634920635
AATS2v,172.9954821904563
AATS3Z,12.755102040816327
AATS3d,2.3010204081632653
AATS3i,165.23984856674903
AATS3m,43.07537352040815
AATS3p,1.0972891346819285
AATS3s,2.6345663265306123
AATS3v,144.00210285523204
AATS4Z,12.013824884792626
AATS4d,2.2027649769585254
AATS4i,169.08100907801207
AATS4m,41.367285165898615
AATS4p,0.9858176812782167
AATS4s,2.783794162826421
AATS4v,129.08411958505644
AATS5Z,13.605263157894736
AATS5d,2.3263157894736843
AATS5i,167.80855655416454
AATS5m,46.55816818947367
AATS5p,1.075505632829779
AATS5s,3.2885233918128653
AATS5v,145.36053097398008
AATS6Z,13.24
AATS6d,2.35
AATS6i,164.67940245515695
AATS6m,46.132730595000005
AATS6p,1.1022085698819652
AATS6s,3.0168750000000006
AATS6v,144.94730359421177
AATS7Z,12.682027649769585
AATS7d,2.2580645161290325
AATS7i,165.17675748774172
AATS7m,43.44968401382488
AATS7p,1.0650625877884374
AATS7s,2.732910906298004
AATS7v,139.74861283083789
AATS8Z,12.111607142857142
AATS8d,2.1651785714285716
AATS8i,168.1103696019687
AATS8m,40.73380748660714
AATS8p,1.021486096109991
AATS8s,2.8950892857142856
AATS8v,134.41544491182717
AMID_C,1.3753069004205791
AMID_N,0.24753890317716587
AMID_O,0.32249046728990394
AMID_X,0.0
AMID_h,0.5700293704670699
ATS0dv,430.0
ATS0pe,460.80550000000005
ATS0se,576.524196
ATS1dv,368.0
ATS1pe,482.5265
ATS1se,582.1402039999998
ATS2dv,470.0
ATS2pe,871.0640999999997
ATS2se,1074.607832
ATS3dv,430.0
ATS3pe,1203.1372
ATS3se,1505.8002
ATS4dv,485.0
ATS4pe,1306.0613999999996
ATS4se,1652.4010440000002
ATS5dv,527.0
ATS5pe,1195.8794
ATS5se,1492.043216
ATS6dv,522.0
ATS6pe,1208.9719999999998
ATS6se,1518.382908
ATS7dv,453.0
ATS7pe,1316.9688999999998
ATS7se,1655.6138440000002
ATS8dv,456.0
ATS8pe,1378.3579000000004
ATS8se,1735.0126440000004
ATSC0Z,576.1866666666665
ATSC0c,1.7506813484280752
ATSC0d,40.47999999999999
ATSC0i,96.0203307163321
ATSC0m,2728.345495386666
ATSC0p,15.257807166089519
ATSC0s,158.10685185185181
ATSC0v,3499.138802927413
ATSC1Z,6.039999999999964
ATSC1c,-1.2608458202464707
ATSC1d,8.039999999999997
ATSC1i,-23.21608079175509
ATSC1m,27.581325546666115
ATSC1p,-1.5793921063199916
ATSC1s,-7.106574074074071
ATSC1v,-159.1034119351709
ATSC2Z,102.46488888888882
ATSC2c,0.7073927461437957
ATSC2d,-8.776
ATSC2i,-16.902320742161535
ATSC2m,458.19435486488874
ATSC2p,-2.328903507828737
ATSC2s,57.62850617283951
ATSC2v,-235.4803300921703
ATSC3Z,-210.14115555555554
ATSC3c,-0.353815168507512
ATSC3d,2.065600000000001
ATSC3i,-16.315241297344024
ATSC3m,-990.6091417838228
ATSC3p,-3.6798518244959415
ATSC3s,-41.191461728395076
ATSC3v,-1036.3460596016444
ATSC4Z,162.00657777777778
ATSC4c,0.19448104508723413
ATSC4d,4.931200000000001
ATSC4i,1.0265289552917092
ATSC4m,776.3951489612442
ATSC4p,2.340979969739907
ATSC4s,-21.047213580246922
ATSC4v,920.6006726230013
ATSC5Z,-160.91288888888894
ATSC5c,-0.45976860384847684
ATSC5d,2.224000000000001
ATSC5i,22.401332488209977
ATSC5m,-746.8165732995559
ATSC5p,1.7880025382220974
ATSC5s,-34.023191358024675
ATSC5v,-143.17510213240178
ATSC6Z,103.92888888888885
ATSC6c,0.35558018216998893
ATSC6d,-5.199999999999999
ATSC6i,1.0778424139981975
ATSC6m,477.0509872222221
ATSC6p,-0.19814197628011684
ATSC6s,68.97533950617286
ATSC6v,171.6911624023344
ATSC7Z,-20.67342222222223
ATSC7c,0.13614336324415865
ATSC7d,-6.1088000000000005
ATSC7i,-17.871955934330646
ATSC7m,-102.43651426542236
ATSC7p,-3.2681785217932884
ATSC7s,-20.75638024691359
ATSC7v,-473.55900788409934
ATSC8Z,-152.19751111111106
ATSC8c,-0.23948201037720232
ATSC8d,-6.6736
ATSC8i,17.533642644898674
ATSC8m,-695.5519480348447
ATSC8p,2.6090327982881543
ATSC8s,-72.32348271604938
ATSC8v,13.714699893604063
AXp-0d,0.7581302148523839
AXp-1d,0.46623443848555
AXp-2d,0.33512526411004706
AXp-3d,0.20023308804750092
AXp-4d,0.1340881128546541
AXp-5d,0.08343859682574524
AXp-6d,0.05493122688620127
AXp-7d,0.03542187542734439
GATS1Z,0.9794973851066787
GATS1c,1.8187717194544224
GATS1d,1.2796442687747038
GATS1i,1.7763546699898443
GATS1m,0.9907630184852766
GATS1p,1.52041825137949
GATS1s,0.6324578900579426
GATS1v,1.3258592295310214
GATS2Z,0.8838777446462459
GATS2c,0.8002226842360703
GATS2d,1.6452569169960478
GATS2i,1.3533059947735395
GATS2m,0.8952230676827898
GATS2p,1.2496785896651983
GATS2s,0.4019414822103933
GATS2v,1.150290463012971
GATS3Z,1.1457189091214774
GATS3c,1.2163607487891168
GATS3d,0.9979732999919337
GATS3i,1.157623724520046
GATS3m,1.145670768161718
GATS3p,1.1299270475158827
GATS3s,0.918016953143598
GATS3v,1.1332616354556944
GATS4Z,0.8993101314026286
GATS4c,1.0446324914142888
GATS4d,0.9898499116591687
GATS4i,0.9549306341384528
GATS4m,0.8969346683945881
GATS4p,0.8884360498588448
GATS4s,1.1468336666052987
GATS4v,0.8660413757430794
GATS5Z,1.1758159514582267
GATS5c,1.2249400484681041
GATS5d,0.9958133971291869
GATS5i,0.9628691045265031
GATS5m,1.1690964928952694
GATS5p,0.9244609072552794
GATS5s,1.4379079049545973
GATS5v,0.9845119214281187
GATS6Z,0.9067200444300461
GATS6c,0.899030379719541
GATS6d,1.1699604743083007
GATS6i,1.0636657624814478
GATS6m,0.9113673195291586
GATS6p,1.0616718199270496
GATS6s,0.7323899419871935
GATS6v,1.0179029386274727
GATS7Z,1.0058424273239668
GATS7c,0.9944443814052699
GATS7d,1.1162137301688497
GATS7i,1.1040250457728398
GATS7m,1.0070072129069954
GATS7p,1.1099386652242895
GATS7s,1.0021669959912316
GATS7v,1.0655525378102062
GATS8Z,1.1277812167353176
GATS8c,1.1152330491112534
GATS8d,1.1507005223037834
GATS8i,0.9204175966718817
GATS8m,1.1206893208839281
GATS8p,0.9023361795119398
GATS8s,1.4076324207232773
GATS8v,0.9601908884853583
MATS1Z,0.010482713935298685
MATS1c,-0.720202920639199
MATS1d,0.19861660079051383
MATS1i,-0.24178297052882639
MATS1m,0.010109176273057472
MATS1p,-0.10351370214130055
MATS1s,-0.04494791965583518
MATS1v,-0.04546930570518193
MATS2Z,0.09526757201700503
MATS2c,0.21646452111925252
MATS2d,-0.11614201016374934
MATS2i,-0.09430101537611855
MATS2m,0.08996707416630702
MATS2p,-0.08176973700171132
MATS2s,0.19526297348638552
MATS2v,-0.03605177843461162
MATS3Z,-0.13955747523242187
MATS3c,-0.07733472311144604
MATS3d,0.019525893361297106
MATS3i,-0.06501828290394569
MATS3m,-0.13893387814024757
MATS3p,-0.09228761054376236
MATS3s,-0.09969232036478107
MATS3v,-0.11333102644077452
MATS4Z,0.09717867502829666
MATS4c,0.03839473764164452
MATS4d,0.04210305823209051
MATS4i,0.0036949582544995065
MATS4m,0.09835240355457885
MATS4p,0.053028226846760666
MATS4s,-0.04600928099330099
MATS4v,0.09093093297970897
MATS5Z,-0.11023900636489643
MATS5c,-0.10366684202424956
MATS5d,0.0216871229457042
MATS5i,0.09209123921338463
MATS5m,-0.10804937141377743
MATS5p,0.04625766127013359
MATS5s,-0.08494386522599298
MATS5v,-0.016151542098461646
MATS6Z,0.06764011662887026
MATS6c,0.07616609866408483
MATS6d,-0.04817193675889329
MATS6i,0.00420943046367341
MATS6m,0.06556871939819342
MATS6p,-0.004869850581817732
MATS6s,0.16359665638685522
MATS6v,0.018400009124248225
MATS7Z,-0.012400828456557118
MATS7c,0.026877625585907023
MATS7d,-0.052157519899455405
MATS7i,-0.06432953572638479
MATS7m,-0.012976481632112964
MATS7p,-0.07403126650785502
MATS7s,-0.045373518330251376
MATS7v,-0.04677507163356229
MATS8Z,-0.08844180374746279
MATS8c,-0.04580142977112823
MATS8d,-0.05519921654432526
MATS8i,0.06113954445511359
MATS8m,-0.08535784682711595
MATS8p,0.057253318199881255
MATS8s,-0.15315877533845826
MATS8v,0.0013123158781135637
MAXsOH,8.733805184496736
MAXssO,5.3423932346469885
MINsOH,8.733805184496736
MINssO,5.3423932346469885
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,10
NssNH2,0
NsssAs,0
NsssCH,3
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,38.49868797701319
SpAD_D,465.4674325447723
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,4.898121197801101
SssNH2,0
SsssAs,0
SsssCH,-0.7399253308250417
SsssNH,0
SssssB,0
SssssC,-0.6774548425751563
SssssN,0
TMPC10,603
TMWC10,140.72470177759132
TSRW10,68.05787352357088
VE1_Dt,5.655701773991803
VE2_Dt,0.17138490224217584
VE3_Dt,2.926586668305955
VR1_Dt,205.333437904073
VR2_Dt,6.222225391032516
VR3_Dt,6.518557652610798
Xc-3dv,1.9770971909507782
Xc-4dv,0.2041241452319315
Xc-5dv,0.07444899619667422
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.08333333333333333
Xch-7d,0.09622504486493763
Xp-0dv,20.73878726275358
Xp-1dv,11.899220118855133
Xp-2dv,9.861593185546841
Xp-3dv,5.203174322554326
Xp-4dv,3.6200748197049966
Xp-5dv,2.3925089564825734
Xp-6dv,1.4566814335102711
Xp-7dv,0.9304211194729246
Xpc-4d,3.997587737917029
Xpc-5d,5.952174880294946
Xpc-6d,7.24834358467511
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,75
nFRing,0
nHBAcc,6
nHBDon,4
nHRing,1
nSpiro,0
naRing,0
piPC10,4.477336814478207
AATS0dv,5.733333333333333
AATS0pe,6.144073333333334
AATS0se,7.68698928
AATS1dv,4.906666666666666
AATS1pe,6.4336866666666666
AATS1se,7.761869386666664
AATS2dv,3.357142857142857
AATS2pe,6.221886428571427
AATS2se,7.6757702285714275
AATS3dv,2.193877551020408
AATS3pe,6.138455102040815
AATS3se,7.682654081632653
AATS4dv,2.2350230414746544
AATS4pe,6.018716129032256
AATS4se,7.6147513548387105
AATS5dv,2.7736842105263158
AATS5pe,6.294102105263158
AATS5se,7.852859031578948
AATS6dv,2.61
AATS6pe,6.044859999999999
AATS6se,7.59191454
AATS7dv,2.087557603686636
AATS7pe,6.068981105990782
AATS7se,7.629556884792628
AATS8dv,2.0357142857142856
AATS8pe,6.153383482142859
AATS8se,7.7455921607142875
AATSC0Z,7.682488888888886
AATSC0c,0.023342417979041002
AATSC0d,0.5397333333333332
AATSC0i,1.2802710762177614
AATSC0m,36.37793993848888
AATSC0p,0.2034374288811936
AATSC0s,2.1080913580246907
AATSC0v,46.65518403903217
AATSC1Z,0.08053333333333285
AATSC1c,-0.016811277603286278
AATSC1d,0.10719999999999996
AATSC1i,-0.30954774389006784
AATSC1m,0.36775100728888155
AATSC1p,-0.02105856141759989
AATSC1s,-0.09475432098765428
AATSC1v,-2.1213788258022785
AATSC2Z,0.731892063492063
AATSC2c,0.005052805329598541
AATSC2d,-0.06268571428571429
AATSC2i,-0.12073086244401096
AATSC2m,3.272816820463491
AATSC2p,-0.016635025055919548
AATSC2s,0.4116321869488536
AATSC2v,-1.6820023578012164
AATSC3Z,-1.072148752834467
AATSC3c,-0.0018051794311607756
AATSC3d,0.010538775510204088
AATSC3i,-0.08324102702726542
AATSC3m,-5.054128274407259
AATSC3p,-0.018774754206611947
AATSC3s,-0.21016051902242386
AATSC3v,-5.287479895926757
AATSC4Z,0.746574091141833
AATSC4c,0.0008962260142268854
AATSC4d,0.022724423963133646
AATSC4i,0.004730548181067784
AATSC4m,3.5778578293144894
AATSC4p,0.010787926127833672
AATSC4s,-0.09699176765090747
AATSC4v,4.242399413009222
AATSC5Z,-0.8469099415204682
