DLiP-ID,T0076U
DLiP-Mol-ID,25127
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C26H26N4O2/c31-25(32)16-24(20-6-2-13-27-17-20)30-15-12-22-18(4-1-7-23(22)30)8-10-21-11-9-19-5-3-14-28-26(19)29-21/h1-2,4,6-7,9,11-13,15,17,24H,3,5,8,10,14,16H2,(H,28,29)(H,31,32)"
Standard Inchi Key(RDKit),WWUJBWRZVJNABY-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(O)CC(c1cccnc1)n1ccc2c(CCc3ccc4c(n3)NCCC4)cccc21
SMILES(SDF),
MW(SDF),
MW(RDKit),426.52
MW Monoisotopic(RDKit),426.205576072
MolLogP(RDKit),4.6387
XLogP(SDF),
XLogP(CDK),3.919
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),80.04
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),7
nRings(SDF),
nRings(RDKit),5
Aromatic Rings(RDKit),4
nAtoms(SDF),
Heavy Atoms(RDKit),32
QED Weighted(RDKit),0.450066809954076
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,37978323.58903797
qed,0.45006680995407633
