DLiP-ID,C002VI
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,370.1429758160005
MZ,0.7028985507246376
Mi,1.1156376519430133
Mm,0.6704216786786025
Mp,0.7126565217391306
Mv,0.6812587545022522
SZ,32.33333333333333
Si,51.31933198937861
Sm,30.839397219215712
Sp,32.78220000000001
Sv,31.3379027071036
nB,0
nC,22
nF,0
nH,18
nI,0
nN,4
nO,2
nP,0
nS,0
nX,0
ABC,21.936889243665924
AMW,8.04658643078262
IC0,1.5416892248400094
IC1,3.2889100534598126
IC2,4.224117662343592
IC3,5.1158470103578075
IC4,5.376716575575198
IC5,5.420194836444763
MID,57.82610969008988
Mpe,0.9781756180733161
Mse,1.0066183223027967
NdO,1
NdS,0
NsF,0
NsI,0
NtN,0
SMR,109.7537
SdO,11.681586794727941
SdS,0
Spe,44.99607843137254
SsF,0
SsI,0
Sse,46.304442825928646
StN,0
fMF,0.5
nBr,0
nCl,0
AMID,2.0652182032174955
BIC0,0.25994899741648897
BIC1,0.5545533154249117
BIC2,0.7122415682768047
BIC3,0.8625988168378501
BIC4,0.9065848425829373
BIC5,0.913915846873785
CIC0,3.9818727312170035
CIC1,2.2346519025972005
CIC2,1.299444293713421
CIC3,0.4077149456992055
CIC4,0.14684538048181484
CIC5,0.10336711961225031
GGI1,5.0
GGI2,3.555555555555557
GGI3,1.625
GGI4,1.4311111111111114
GGI5,0.8750000000000001
GGI6,0.5420408163265307
GGI7,0.4305555555555556
GGI8,0.29528848576467626
GGI9,0.15250000000000002
JGI1,0.16129032258064513
JGI2,0.08268733850129201
JGI3,0.03532608695652174
JGI4,0.03490514905149052
JGI5,0.022435897435897433
JGI6,0.015486880466472307
JGI7,0.014351851851851852
JGI8,0.011357249452487546
JGI9,0.006354166666666667
MIC0,14.085030049323136
MIC1,29.456764850046618
MIC2,40.29793474469752
MIC3,43.588754449234976
MIC4,44.33010227532194
MIC5,44.37392836227846
MPC2,43
MPC3,58
MPC4,75
MPC5,100
MPC6,108
MPC7,127
MPC8,146
MPC9,166
Mare,0.9902608695652176
NaaN,2
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.22251387815542492
RPCG,0.12838856303109564
SIC0,0.27911142069284256
SIC1,0.5954328166543453
SIC2,0.764745230695117
SIC3,0.9261862274845828
SIC4,0.9734147309924193
SIC5,0.9812861482437252
SaaN,8.775459652614234
SaaO,0
SaaS,0
Sare,45.552000000000014
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.523612561775309
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,70.91770434264043
TIC1,151.28986245915138
TIC2,194.30941246780523
TIC3,235.32896247645914
TIC4,247.3289624764591
TIC5,249.32896247645908
Vabc,325.9722870025944
WPol,46
apol,54.74627399999999
bpol,21.205725999999995
nRot,4
ABCGG,15.938453217337388
ATS0Z,1134.0
ATS0d,166.0
ATS0i,7333.856393261483
ATS0m,4488.820012000002
ATS0p,75.48524028728198
ATS0s,210.5
ATS0v,11282.917485057449
ATS1Z,1301.0
ATS1d,207.0
ATS1i,7166.657264202247
ATS1m,4989.734575000003
ATS1p,94.97135723600003
ATS1s,174.3888888888889
ATS1v,14069.202528635406
ATS2Z,1869.0
ATS2d,314.0
ATS2i,11607.387642205738
ATS2m,7091.099122999997
ATS2p,139.34836060454705
ATS2s,266.27777777777777
ATS2v,20233.55582604962
ATS3Z,2102.0
ATS3d,357.0
ATS3i,15535.258632797942
ATS3m,7836.291433999999
ATS3p,157.8151779964899
ATS3s,341.22222222222223
ATS3v,22555.05136426992
ATS4Z,1966.0
ATS4d,335.0
ATS4i,16539.19248788794
ATS4m,7166.1811290000005
ATS4p,149.42574311049
ATS4s,351.94444444444446
ATS4v,21144.332719240796
ATS5Z,1824.0
ATS5d,315.0
ATS5i,15733.587174164288
ATS5m,6663.302234999998
ATS5p,145.80020095018796
ATS5s,301.83333333333326
ATS5v,20369.129967739693
ATS6Z,1676.0
ATS6d,297.0
ATS6i,15034.928358328692
ATS6m,6076.135303000002
ATS6p,141.53661795818797
ATS6s,286.3611111111111
ATS6v,19264.109533804018
ATS7Z,1472.0
ATS7d,269.0
ATS7i,14336.886947924188
ATS7m,5285.571530000001
ATS7p,126.353171438735
ATS7s,264.16666666666674
ATS7v,17051.07120442159
ATS8Z,1286.0
ATS8d,227.0
ATS8i,12560.613327792587
ATS8m,4637.556301999999
ATS8p,106.49652896873499
ATS8s,241.88888888888897
ATS8v,14473.410541580686
C1SP1,0
C1SP2,2
C1SP3,0
C2SP1,0
C2SP2,15
C2SP3,0
C3SP2,4
C3SP3,0
C4SP3,0
FCSP3,0.045454545454545456
GGI10,0.1526374859708193
JGI10,0.007631874298540965
JGT10,0.3918268172618662
Kier1,21.240374609781476
Kier2,9.871281773931855
Kier3,5.023781212841855
MAXdO,11.681586794727941
MID_C,46.202209425757594
MID_N,8.11684959506302
MID_O,3.5070506692692707
MID_X,0.0
MID_h,11.623900264332288
MINdO,11.681586794727941
MPC10,174
MWC01,31.0
MWC02,5.003946305945459
MWC03,5.860786223465865
MWC04,6.736966958001855
MWC05,7.612336837167746
MWC06,8.49596955496461
MWC07,9.378816521948083
MWC08,10.266775581745106
MWC09,11.153947871968821
MWC10,12.044876370351167
NaaCH,12
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.105600000000002
SRW02,4.143134726391533
SRW03,0.0
SRW04,5.459585514144159
SRW05,0.0
SRW06,6.9874902470009905
SRW07,0.0
SRW08,8.607947554684701
SRW09,0.0
SRW10,10.277221166482795
SaaCH,21.929827922942447
SaaNH,0
SaaSe,0
SaaaC,1.8783550829014397
SaasC,3.86164829692311
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.12959054061423902
SdssS,0
SsCH3,1.6030479635424018
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.876052265187358
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.314116789178154
VE1_D,5.196051726866185
VE2_A,0.1540755996135055
VE2_D,0.1855732759595066
VE3_A,2.4915120369138433
VE3_D,2.6775184710720197
VR1_A,364.704187140543
VR1_D,177.30915691094452
VR2_A,13.025149540733679
VR2_D,6.33246988967659
VR3_A,6.928705995984295
VR3_D,6.207514275351517
WPath,2190
Xc-3d,1.636749830686123
Xc-4d,0.0
Xc-5d,0.36504500479682334
Xc-6d,0.0
Xp-0d,19.50986092169139
Xp-1d,13.652198343190413
Xp-2d,12.03544274840363
Xp-3d,10.543286322468957
Xp-4d,8.486185658171914
Xp-5d,7.28259904884721
Xp-6d,5.0517818310184675
Xp-7d,3.8248027366176856
ZMIC0,88.43925640943971
ZMIC1,61.79674407625399
ZMIC2,34.64315770830575
ZMIC3,25.676249205967572
ZMIC4,23.858583752544043
ZMIC5,23.705385406628523
nAcid,0
nAtom,46
nBase,0
nRing,4
piPC1,3.7954891891721947
piPC2,4.436751534363128
piPC3,5.079850363117729
piPC4,5.695834304807027
piPC5,6.329163709319502
piPC6,6.650319474678427
piPC7,7.127317424712649
piPC8,7.594793997065055
piPC9,8.05992808161869
AATS0Z,24.652173913043477
AATS0d,3.608695652173913
AATS0i,159.43166072307574
AATS0m,97.58304373913047
AATS0p,1.64098348450613
AATS0s,4.576086956521739
AATS0v,245.28081489255325
AATS1Z,26.551020408163264
AATS1d,4.224489795918367
AATS1i,146.25831151433155
AATS1m,101.83131785714292
AATS1p,1.9381909640000006
AATS1s,3.5589569160997736
AATS1v,287.1265822170491
AATS2Z,23.96153846153846
AATS2d,4.0256410256410255
AATS2i,148.81266207956074
AATS2m,90.91152721794869
AATS2p,1.786517443648039
AATS2s,3.413817663817664
AATS2v,259.404561872431
AATS3Z,20.81188118811881
AATS3d,3.5346534653465347
AATS3i,153.81444190889053
AATS3m,77.58704390099008
AATS3p,1.5625265148167315
AATS3s,3.3784378437843783
AATS3v,223.31734024029623
AATS4Z,18.903846153846153
AATS4d,3.2211538461538463
AATS4i,159.0306969989225
AATS4m,68.90558777884615
AATS4p,1.4367859914470194
AATS4s,3.3840811965811968
AATS4v,203.3108915311615
AATS5Z,18.424242424242426
AATS5d,3.1818181818181817
AATS5i,158.92512297135644
AATS5m,67.30608318181817
AATS5p,1.472729302527151
AATS5s,3.048821548821548
AATS5v,205.7487875529262
AATS6Z,17.458333333333332
AATS6d,3.09375
AATS6i,156.6138370659239
AATS6m,63.29307607291668
AATS6p,1.4743397703977914
AATS6s,2.9829282407407405
AATS6v,200.66780764379186
AATS7Z,16.175824175824175
AATS7d,2.956043956043956
AATS7i,157.5482082189471
AATS7m,58.08320362637364
AATS7p,1.3884963894366484
AATS7s,2.9029304029304037
AATS7v,187.3744088397977
AATS8Z,16.27848101265823
AATS8d,2.8734177215189876
AATS8i,158.99510541509605
AATS8m,58.703244329113915
AATS8p,1.3480573287181645
AATS8s,3.0618846694796074
AATS8v,183.20772837443906
AMID_C,1.6500789080627711
AMID_N,0.289887485537965
AMID_O,0.12525180961675966
AMID_X,0.0
AMID_h,0.4151392951547246
ATS0dv,396.0
ATS0pe,290.80859999999984
ATS0se,354.33367999999984
ATS1dv,424.0
ATS1pe,321.44660000000005
ATS1se,381.57844399999976
ATS2dv,592.0
ATS2pe,501.6297000000002
ATS2se,600.9889079999995
ATS3dv,617.0
ATS3pe,640.6526000000002
ATS3se,777.2369439999999
ATS4dv,550.0
ATS4pe,664.8685
ATS4se,810.060844
ATS5dv,502.0
ATS5pe,620.7479999999998
ATS5se,758.291564
ATS6dv,451.0
ATS6pe,590.6753
ATS6se,724.550996
ATS7dv,396.0
ATS7pe,553.4996
ATS7se,683.877272
ATS8dv,362.0
ATS8pe,482.7916999999998
ATS8se,597.0767999999999
ATSC0Z,315.82608695652164
ATSC0c,0.9477117728851607
ATSC0d,26.869565217391298
ATSC0i,74.4003461764064
ATSC0m,1506.101539304348
ATSC0p,10.32970731156296
ATSC0s,60.739130434782616
ATSC0v,2241.1617357779514
ATSC1Z,4.793950850661622
ATSC1c,-0.5795291530421122
ATSC1d,10.856332703213603
ATSC1i,7.979017396383116
ATSC1m,26.38532687145579
ATSC1p,0.9724917507642888
ATSC1s,-7.1049674438143215
ATSC1v,156.8914684472859
ATSC2Z,13.16446124763707
ATSC2c,0.11770441326968403
ATSC2d,-1.3875236294896003
ATSC2i,-1.8649929845013928
ATSC2m,58.06967391871473
ATSC2p,-0.546811198031923
ATSC2s,3.875918924595672
ATSC2v,-74.30429080989026
ATSC3Z,9.990548204158792
ATSC3c,0.13030123362807824
ATSC3d,-3.604914933837427
ATSC3i,-27.314589165873034
ATSC3m,45.084987962192955
ATSC3p,-1.84610509024275
ATSC3s,-0.27021634110480997
ATSC3v,-215.87822661886645
ATSC4Z,-106.38941398865782
ATSC4c,-0.12488353117711476
ATSC4d,-2.618147448015123
ATSC4i,-21.911800698899693
ATSC4m,-494.80694342722103
ATSC4p,-0.8667087380492489
ATSC4s,-25.49112581390464
ATSC4v,-361.94788635620284
ATSC5Z,-54.75614366729678
ATSC5c,-0.19336975740419565
ATSC5d,-2.958412098298677
ATSC5i,5.064073949474459
ATSC5m,-250.63870576370508
ATSC5p,0.9087202022723764
ATSC5s,-12.790012602394455
ATSC5v,61.211680742682574
ATSC6Z,-41.028355387523625
ATSC6c,0.37339389861352584
ATSC6d,-3.945179584120983
ATSC6i,10.962794652037296
ATSC6m,-202.72866206994325
ATSC6p,-0.9450772118676043
ATSC6s,6.477998319680738
ATSC6v,-332.9368113354873
ATSC7Z,-13.438563327032133
ATSC7c,-0.2696846214127514
ATSC7d,-1.8506616257088857
ATSC7i,-3.3064146366205547
ATSC7m,-68.38312392816638
ATSC7p,-1.0793216098519358
ATSC7s,2.28780718336484
ATSC7v,-197.0432667211444
ATSC8Z,25.733459357277887
ATSC8c,-0.10551729112598182
ATSC8d,-1.8846880907372408
ATSC8i,9.222615589941388
ATSC8m,117.952927542533
ATSC8p,-0.10773544338177374
ATSC8s,7.702846040747742
ATSC8v,50.91387051201022
AXp-0d,0.696780747203264
AXp-1d,0.4403934949416262
AXp-2d,0.2798940174047356
AXp-3d,0.18178079866325786
AXp-4d,0.11314914210895885
AXp-5d,0.0728259904884721
AXp-6d,0.04677575769461544
AXp-7d,0.03011655698124162
GATS1Z,0.7414956621415087
GATS1c,1.535289617277576
GATS1d,0.6493956806023382
GATS1i,0.9824235368149866
GATS1m,0.7421995119700177
GATS1p,0.8422116079937684
GATS1s,0.7463332505514733
GATS1v,0.7947645453631436
GATS2Z,0.7809190740426977
GATS2c,0.7815374621851272
GATS2d,1.1701829723674386
GATS2i,1.0667709001684889
GATS2m,0.7862963770644191
GATS2p,0.978018026035123
GATS2s,0.5784774608593506
GATS2v,0.9212494961592643
GATS3Z,0.8915797967461948
GATS3c,0.8899151773464686
GATS3d,1.152431990771893
GATS3i,1.178773556585873
GATS3m,0.8930973830047103
GATS3p,1.0391470601620105
GATS3s,0.8905354118088973
GATS3v,0.9792222782021873
GATS4Z,1.117947305997967
GATS4c,1.0477095428676175
GATS4d,1.0225681478715463
GATS4i,1.1760716235811302
GATS4m,1.1113449101851351
GATS4p,0.9638357240057722
GATS4s,1.3217583351687683
GATS4v,0.9864223523606864
GATS5Z,1.0240100620744896
GATS5c,0.8110053895479541
GATS5d,0.9896293027360992
GATS5i,1.0314201307819177
GATS5m,1.0220258883390676
GATS5p,0.8932762834630973
GATS5s,0.7658185288822366
GATS5v,0.9298060352324449
GATS6Z,0.9914475495594717
GATS6c,0.4462778523260986
GATS6d,0.9769417475728159
GATS6i,0.9390690701144415
GATS6m,0.9976840304395518
GATS6p,1.0170851345652088
GATS6s,0.466904527559055
GATS6v,1.0556232127394338
GATS7Z,0.9942528561746626
GATS7c,0.9408702253818445
GATS7d,0.9570041608876563
GATS7i,0.982672047854897
GATS7m,0.9987354217058853
GATS7p,1.0501851258572983
GATS7s,0.6780030992629417
GATS7v,1.0585035228459427
GATS8Z,0.9559018290302798
GATS8c,1.071600243830138
GATS8d,1.006974314858056
GATS8i,0.8802880733990327
GATS8m,0.9589770973446242
GATS8p,1.004187998638529
GATS8s,0.7726547846651504
GATS8v,1.0011738937561903
MATS1Z,0.01424975276454193
MATS1c,-0.5740645963160081
MATS1d,0.3793012350571295
MATS1i,0.1006783773486281
MATS1m,0.016446367027214723
MATS1p,0.0883811527235683
MATS1s,-0.10981338371664574
MATS1v,0.06571853605520467
MATS2Z,0.024582062577657333
MATS2c,0.07324528954515575
MATS2d,-0.030453904240311955
MATS2i,-0.014783098655463636
MATS2m,0.022738319468075502
MATS2p,-0.031218541737224294
MATS2s,0.03763304353855534
MATS2v,-0.019552573335527415
MATS3Z,0.014407140053212374
MATS3c,0.06261937226461846
MATS3d,-0.0611041686692941
MATS3i,-0.16720766201054724
MATS3m,0.013633713503245177
MATS3p,-0.08139633706650902
MATS3s,-0.0020261868706555695
MATS3v,-0.04387045116391418
MATS4Z,-0.1489961030159268
MATS4c,-0.05828454184337618
MATS4d,-0.043098083146626845
MATS4i,-0.13026495842447872
MATS4m,-0.14531352075120021
MATS4p,-0.03711159767328118
MATS4s,-0.1856286211601172
MATS4v,-0.07143274481004279
MATS5Z,-0.08055778044764832
MATS5c,-0.09480580142407016
MATS5d,-0.05115883756660457
MATS5i,0.031626251465987715
MATS5m,-0.07732439380578678
MATS5p,0.04087566245618947
MATS5s,-0.09784193642461357
MATS5v,0.012690646372419363
MATS6Z,-0.06224761380323056
MATS6c,0.18878937127437678
MATS6d,-0.07035463861920174
MATS6i,0.07060458775706191
MATS6m,-0.06449818601653916
MATS6p,-0.043839528429456306
MATS6s,0.05110446658182877
MATS6v,-0.07118282431449667
MATS7Z,-0.021509052621387425
MATS7c,-0.1438455216457787
MATS7d,-0.03481631636971445
MATS7i,-0.02246460557771334
MATS7m,-0.022951502612635406
MATS7p,-0.05281767691819392
MATS7s,0.019040015103007235
MATS7v,-0.044443150658045764
MATS8Z,0.04744395806613508
MATS8c,-0.06483030996899117
MATS8d,-0.04084224325099343
MATS8i,0.07217883884494197
MATS8m,0.04560213882537128
MATS8p,-0.006072972682715116
MATS8s,0.07384368956181972
MATS8v,0.013227983822380295
MAXaaN,4.4037153530425535
MAXsOH,9.523612561775309
MINaaN,4.371744299571681
MINsOH,9.523612561775309
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,37.350982489733546
SpAD_D,326.35727638371645
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1056
TMWC10,135.55442222555874
TSRW10,63.475379208704176
VE1_Dt,5.253317404459378
VE2_Dt,0.18761847873069207
VE3_Dt,2.688479180792127
VR1_Dt,171.23768928982506
VR2_Dt,6.115631760350895
VR3_Dt,6.172672004380788
Xc-3dv,0.6317076017303718
Xc-4dv,0.0
Xc-5dv,0.08875243980022102
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.3055555555555555
Xch-7d,0.48463513331482466
Xp-0dv,15.17809230723925
Xp-1dv,8.79502921776333
Xp-2dv,6.271145816246201
Xp-3dv,4.464937785620875
Xp-4dv,3.0147063350987215
Xp-5dv,2.0972166149880818
Xp-6dv,1.1256865025429212
Xp-7dv,0.6967642233726652
Xpc-4d,4.154706165870493
Xpc-5d,6.391638105979448
Xpc-6d,9.916831399681367
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,49
nFRing,1
nHBAcc,5
nHBDon,3
nHRing,1
nSpiro,0
naRing,4
piPC10,8.369898771339379
AATS0dv,8.608695652173912
AATS0pe,6.321926086956518
AATS0se,7.702906086956518
AATS1dv,8.653061224489797
AATS1pe,6.5601346938775515
AATS1se,7.787315183673464
AATS2dv,7.589743589743589
AATS2pe,6.431150000000002
AATS2se,7.704985999999993
AATS3dv,6.108910891089109
AATS3pe,6.343095049504953
AATS3se,7.695415287128712
AATS4dv,5.288461538461538
AATS4pe,6.392966346153846
AATS4se,7.789046576923076
AATS5dv,5.070707070707071
AATS5pe,6.2701818181818165
AATS5se,7.659510747474747
AATS6dv,4.697916666666667
AATS6pe,6.152867708333333
AATS6se,7.547406208333334
AATS7dv,4.351648351648351
AATS7pe,6.082413186813187
AATS7se,7.515134857142857
AATS8dv,4.582278481012659
AATS8pe,6.11128734177215
AATS8se,7.557934177215189
AATSC0Z,6.8657844990548185
AATSC0c,0.020602429845329583
AATSC0d,0.5841209829867673
AATSC0i,1.6173988299218782
AATSC0m,32.74133781096409
AATSC0p,0.22455885459919478
AATSC0s,1.3204158790170133
AATSC0v,48.72090729952068
AATSC1Z,0.09783573164615554
AATSC1c,-0.011827125572288003
AATSC1d,0.22155781026966537
AATSC1i,0.16283708972210442
AATSC1m,0.5384760586011386
AATSC1p,0.019846770423760998
AATSC1s,-0.14499933558804737
AATSC1v,3.2018667030058343
AATSC2Z,0.16877514420047524
AATSC2c,0.0015090309393549235
AATSC2d,-0.0177887644806359
AATSC2i,-0.023910166467966575
AATSC2m,0.7444829989578812
AATSC2p,-0.007010399974768244
AATSC2s,0.04969126826404708
AATSC2v,-0.952619112947311
AATSC3Z,0.09891631885305734
AATSC3c,0.0012901112240403787
AATSC3d,-0.0356922270676973
AATSC3i,-0.270441476889832
AATSC3m,0.446386019427653
AATSC3p,-0.018278268220225248
AATSC3s,-0.0026754093178694054
AATSC3v,-2.137408184345212
AATSC4Z,-1.0229751345063252
AATSC4c,-0.0012008031843953341
AATSC4d,-0.025174494692453104
AATSC4i,-0.21069039133557396
AATSC4m,-4.757759071415586
AATSC4p,-0.008333737865858162
AATSC4s,-0.2451069789798523
AATSC4v,-3.480268138040412
AATSC5Z,-0.5530923602757251
AATSC5c,-0.001953229872769653
