DLiP-ID,C001TD
AATSC5m,-6.611864841227141
AATSC5p,-0.04289878859705422
AATSC5s,0.07407625612064063
AATSC5v,-10.823859968019821
AATSC6Z,-0.7975571132198228
AATSC6c,0.002445404843522719
AATSC6d,0.042864683713678964
AATSC6i,-0.12196638374721008
AATSC6m,-3.749958198622654
AATSC6p,-0.009810811048679173
AATSC6s,-0.16804892320660603
AATSC6v,-4.051945261589446
AATSC7Z,0.7337758884258581
AATSC7c,-0.0028035695559018555
AATSC7d,0.02322367181119512
AATSC7i,0.16211894029991727
AATSC7m,3.614969965836101
AATSC7p,0.03313616831218712
AATSC7s,-0.14951408354964157
AATSC7v,8.035708783639418
AATSC8Z,-0.17238331046675814
AATSC8c,0.0010481712326934488
AATSC8d,-0.019911920352318594
AATSC8i,-0.05612977210579329
AATSC8m,-0.9042710621317513
AATSC8p,-0.014980882467757299
AATSC8s,0.04257605191801453
AATSC8v,-3.1918087832752686
ATS0are,327.7597999999999
ATS1are,355.55
ATS2are,618.5220000000002
ATS3are,777.8158999999999
ATS4are,876.9620000000002
ATS5are,881.2610000000002
ATS6are,871.7040000000002
ATS7are,704.8770000000002
ATS8are,544.9760000000001
ATSC0dv,223.69811320754718
ATSC0pe,6.307475471698108
ATSC0se,4.2553871698113195
ATSC1dv,91.6208615165539
ATSC1pe,0.2882976148095415
ATSC1se,-0.05589950017800212
ATSC2dv,44.42613029547882
ATSC2pe,-0.0013376646493407224
ATSC2se,-0.37287627625490116
ATSC3dv,-10.75222499110003
ATSC3pe,1.1131512637949477
ATSC3se,0.9068043417586249
ATSC4dv,-101.04592381630474
ATSC4pe,-1.3438177643289402
ATSC4se,-0.8780688102527664
ATSC5dv,-107.21003915984338
ATSC5pe,-1.1007210751156957
ATSC5se,-0.19453596440014903
ATSC6dv,-51.211819152723386
ATSC6pe,-1.738317799928799
ATSC6se,-1.0064279928800284
ATSC7dv,11.168387326450691
ATSC7pe,-0.6765487006052002
ATSC7se,-0.8875200227839055
ATSC8dv,8.205055179779281
ATSC8pe,0.6214713777144898
ATSC8se,0.5902576205055163
AXp-0dv,0.582665495238929
AXp-1dv,0.3031373360296667
AXp-2dv,0.16053267292238826
AXp-3dv,0.08511364856181458
AXp-4dv,0.04712997457224337
AXp-5dv,0.02491988893220308
AXp-6dv,0.013105842195987141
AXp-7dv,0.0069397097742648645
BertzCT,1127.4162698761577
ECIndex,735
ETA_eta,25.131677116485236
GATS1dv,0.44208176691729323
GATS1pe,0.6722839121200219
GATS1se,0.7332092282910851
GATS2dv,0.9096625492302185
GATS2pe,0.953011058786203
GATS2se,0.996507364393178
GATS3dv,1.0356582513193553
GATS3pe,0.9219814862300956
GATS3se,0.9302019317854849
GATS4dv,1.227401393554809
GATS4pe,1.1971171775337424
GATS4se,1.2586818267564097
GATS5dv,1.1860174203113418
GATS5pe,1.174512000410263
GATS5se,1.177744773860898
GATS6dv,1.0821234119782215
GATS6pe,1.2044499665163764
GATS6se,1.2086853192791984
GATS7dv,1.006984372696447
GATS7pe,1.061296905825061
GATS7se,1.061704481863262
GATS8dv,0.969002562586241
GATS8pe,0.9576131330857911
GATS8se,0.9423545392482208
LogEE_A,4.3057447500218275
LogEE_D,170.6188445349246
MATS1dv,0.38763224166184673
MATS1pe,0.04325868581729117
MATS1se,-0.012432449031278972
MATS2dv,0.10740536092979701
MATS2pe,-0.0001146942045248328
MATS2se,-0.047388773318957654
MATS3dv,-0.02071127239612476
MATS3pe,0.07604477365219438
MATS3se,0.09182168733332924
MATS4dv,-0.16979044036714808
MATS4pe,-0.08008322690989692
MATS4se,-0.07756150509231928
MATS5dv,-0.17887953564843856
MATS5pe,-0.06513422300174684
MATS5se,-0.017062723286399482
MATS6dv,-0.08367885895109126
MATS6pe,-0.10073525132543514
MATS6se,-0.08644731229490807
MATS7dv,0.022236019914038486
MATS7pe,-0.04777188763797421
MATS7se,-0.09288979149967755
MATS8dv,0.021842635976284705
MATS8pe,0.058674773846021294
MATS8se,0.08260158595173564
MAXaaCH,2.01731428735175
MAXaaaC,0.5139277154536201
MAXaasC,1.018824705779938
MAXdssC,-0.24661882191148043
MAXsCH3,1.936664633474282
MAXsssN,2.2004964855037006
MDEC-11,0.32590402225400233
MDEC-12,4.754572713065007
MDEC-13,5.252359698789027
MDEC-22,11.950799979532952
MDEC-23,21.021135044133352
MDEC-33,9.596169972273032
MDEN-33,0.33333333333333337
MDEO-11,0.19999999999999996
MDEO-12,0.701687939127737
MDEO-22,0.1111111111111111
MINaaCH,1.315619855967078
MINaaaC,0.48528508258216063
MINaasC,0.09740252582514497
MINdssC,-0.24661882191148043
MINsCH3,1.6565782623394456
MINsssN,1.7356609032501888
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.2857142857142858
SM1_Dzi,1.1430359144285005
SM1_Dzm,1.28206267335915
SM1_Dzp,-5.365540693720245
SM1_Dzv,-2.2346271687189603
SddssSe,0
SpAD_Dt,632.3209344044078
SpAbs_A,38.00335627741633
SpAbs_D,341.23768906984924
SpMAD_A,1.3104605612902183
SpMAD_D,11.76681686447756
SpMax_A,2.466987162886711
SpMax_D,170.6188445349246
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,62.99
TpiPC10,8.948754652020497
VAdjMat,6.0
VE1_DzZ,5.312974795079431
VE1_Dzi,5.309603371206735
VE1_Dzm,5.312976974070554
VE1_Dzp,5.306634248086275
VE1_Dzv,5.315341702676993
VE2_DzZ,0.1832060274165321
VE2_Dzi,0.1830897714209219
VE2_Dzm,0.18320610255415704
VE2_Dzp,0.18298738786504395
VE2_Dzv,0.18328764491989633
VE3_DzZ,2.7348626404408405
VE3_Dzi,2.7342278747684916
VE3_Dzm,2.7348630505671365
VE3_Dzp,2.733668519692927
VE3_Dzv,2.7353080369694798
VR1_DzZ,182.98061850728274
VR1_Dzi,183.44544296866363
VR1_Dzm,182.9804195542284
VR1_Dzp,183.48684895563508
VR1_Dzv,182.62430854747487
VR2_DzZ,6.309676500251129
VR2_Dzi,6.325704929953918
VR2_Dzm,6.30966963980098
VR2_Dzp,6.327132722608106
VR2_Dzv,6.297389949912927
VR3_DzZ,6.274090974428741
VR3_Dzi,6.276628046758357
VR3_Dzm,6.274089887137836
VR3_Dzp,6.27685373410209
VR3_Dzv,6.272141820868444
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.11334250238583085
Xch-7dv,0.16360196551376768
Xpc-4dv,1.8992134848640205
Xpc-5dv,2.6819336311176705
Xpc-6dv,3.458710380521525
Zagreb1,156.0
Zagreb2,187.0
fragCpx,212.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,17
nBondsD,2
nBondsM,19
nBondsO,32
nBondsS,37
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,6
naHRing,1
AATS0are,6.184147169811319
AATS1are,6.349107142857143
AATS2are,6.311448979591838
AATS3are,6.32370650406504
AATS4are,6.219588652482271
AATS5are,6.206063380281692
AATS6are,6.011751724137932
AATS7are,5.923336134453783
AATS8are,6.12332584269663
AATSC0dv,4.220719117123532
AATSC0pe,0.11900897116411525
AATSC0se,0.08029032395870414
AATSC1dv,1.6360868127956054
AATSC1pe,0.005148171693027527
AATSC1se,-0.0009982053603214663
AATSC2dv,0.4533278601579471
AATSC2pe,-1.3649639278986963e-05
AATSC2se,-0.0038048599617847055
AATSC3dv,-0.08741646334227667
AATSC3pe,0.009050010274755672
AATSC3se,0.007372393022427845
AATSC4dv,-0.716637757562445
AATSC4pe,-0.009530622442049221
AATSC4se,-0.006227438370586996
AATSC5dv,-0.7550002757735449
AATSC5pe,-0.007751556867011942
AATSC5se,-0.0013699715802827396
AATSC6dv,-0.3531849596739544
AATSC6pe,-0.011988398620198614
AATSC6se,-0.006940882709517437
AATSC7dv,0.09385199433992178
AATSC7pe,-0.005685283198363027
AATSC7se,-0.007458151451965592
AATSC8dv,0.09219163123347507
AATSC8pe,0.006982824468702132
AATSC8se,0.006632108095567599
AETA_eta,0.8666095557408702
ATSC0are,6.729732075471696
ATSC1are,0.17088686365254993
ATSC2are,-0.27811591313634004
ATSC3are,1.3268727305090873
ATSC4are,-1.4415777856888488
ATSC5are,-0.782267070131712
ATSC6are,-1.66772360270559
ATSC7are,-1.0625154147383455
ATSC8are,0.7723329298682822
BCUTZ-1h,8.02582569544407
BCUTZ-1l,5.666522070164104
BCUTc-1h,0.47435594837501716
BCUTc-1l,-0.5268226073054584
BCUTd-1h,3.270949748956823
BCUTd-1l,0.977140782951869
BCUTi-1h,14.54470687499801
BCUTi-1l,10.927382059678338
BCUTm-1h,16.013024544275016
BCUTm-1l,11.679397825589966
BCUTp-1h,2.01855468428397
BCUTp-1l,0.7465363520053865
BCUTs-1h,7.009364246026487
BCUTs-1l,1.3664763651415148
BCUTv-1h,20.920123822644317
BCUTv-1l,14.701624681864384
BalabanJ,1.3191472997275273
Diameter,15
ETA_beta,37.0
GATS1are,0.697449756894076
GATS2are,0.9896903689054112
GATS3are,0.9308910197635832
GATS4are,1.2168532657857294
GATS5are,1.1705145475977243
GATS6are,1.1986321317082869
GATS7are,1.0755884138570468
GATS8are,0.9535868884071609
HybRatio,0.30434782608695654
Lipinski,True
LogEE_Dt,316.1604672022039
MATS1are,0.02403248872745887
MATS2are,-0.022350017029698743
MATS3are,0.08495760334233947
MATS4are,-0.08051875736616108
MATS5are,-0.043385519255111374
MATS6are,-0.09058038623348698
MATS7are,-0.07031797786225888
MATS8are,0.06834277999891536
MAXssCH2,0.6826877326917911
MINssCH2,0.5471324378516838
NsssssAs,0
RotRatio,0.09375
SM1_Dzpe,1.3572521419828643
SM1_Dzse,1.2745051870999227
SMR_VSA1,13.948551074925216
SMR_VSA2,0.0
SMR_VSA3,4.899909730850478
SMR_VSA4,0.0
SMR_VSA5,13.847474399381248
SMR_VSA6,38.188732895778315
SMR_VSA7,69.57504745747207
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,261.41537679293026
SpAD_Dzi,256.2058217373047
SpAD_Dzm,261.4868343140812
SpAD_Dzp,381.19790806063406
SpAD_Dzv,336.4541020690488
SpAbs_Dt,632.3209344044079
SpDiam_A,4.93397432577342
SpDiam_D,262.7349879828289
SpMAD_Dt,21.804170151876132
SpMax_Dt,316.1604672022039
SsssssAs,0
VE1_Dzpe,5.312541980611932
VE1_Dzse,5.313032121033304
VE2_Dzpe,0.18319110277972178
VE2_Dzse,0.1832080041735622
VE3_Dzpe,2.7347811734445755
VE3_Dzse,2.7348734301860995
VMcGowan,296.23000000000076
VR1_Dzpe,183.03863498979436
VR1_Dzse,182.97295752104614
VR2_Dzpe,6.311677068613599
VR2_Dzse,6.309412328311936
VR3_Dzpe,6.274407987713935
VR3_Dzse,6.2740491058052905
mZagreb1,9.472222222222221
mZagreb2,6.361111111111111
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,47
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.12697607689569237
AATSC1are,0.0030515511366526775
AATSC2are,-0.0028379174809830617
AATSC3are,0.010787583174870628
AATSC4are,-0.010223955926871267
AATSC5are,-0.0055089230290965635
AATSC6are,-0.011501542087624758
AATSC7are,-0.008928700964187778
AATSC8are,0.008677898088407665
AETA_beta,1.2758620689655173
BCUTdv-1h,6.025676682133692
BCUTdv-1l,0.99503268622472
BCUTpe-1h,3.4976093494170963
BCUTpe-1l,2.212435616357374
BCUTse-1h,3.710363156057088
BCUTse-1l,2.4085659208858705
ETA_alpha,13.633333333333335
ETA_dBeta,-1.0
ETA_eta_B,0.4406480141367659
ETA_eta_F,29.18677243789162
ETA_eta_L,6.464803240524631
ETA_eta_R,54.318449554376855
ETA_psi_1,0.5641379310344831
LabuteASA,168.84494121295006
LogEE_DzZ,130.6802880063252
LogEE_Dzi,128.02934151958846
LogEE_Dzm,130.71619630742552
LogEE_Dzp,189.4888421626507
LogEE_Dzv,167.76471437892735
PEOE_VSA1,18.95383335255435
PEOE_VSA2,9.589074368143644
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,43.173478588160066
PEOE_VSA8,32.24539269211191
PEOE_VSA9,18.18340803042589
SM1_Dzare,1.514192647743136
SpAD_Dzpe,259.0705587777702
SpAD_Dzse,261.75972586023454
SpAbs_DzZ,260.39567235943264
SpAbs_Dzi,255.29223199197338
SpAbs_Dzm,260.4700259869343
SpAbs_Dzp,384.34322501902193
SpAbs_Dzv,337.76405592657375
SpDiam_Dt,446.1901221785191
SpMAD_DzZ,9.01432333768725
SpMAD_Dzi,8.83468350818292
SpMAD_Dzm,9.016787390140731
SpMAD_Dzp,13.144755450366691
SpMAD_Dzv,11.60186558858789
SpMax_DzZ,130.6802880063252
SpMax_Dzi,128.02934151958846
SpMax_Dzm,130.71619630742552
SpMax_Dzp,189.4888421626507
SpMax_Dzv,167.76471437892735
VE1_Dzare,5.312102997982152
VE2_Dzare,0.18317596544766043
VE3_Dzare,2.7346985386589586
VR1_Dzare,183.09370216772217
VR2_Dzare,6.3135759368180056
VR3_Dzare,6.274708792492723
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4701149425287357
AETA_dBeta,-0.034482758620689655
AETA_eta_B,0.015194759108164342
AETA_eta_F,1.0064404288928144
AETA_eta_L,0.22292424967326313
AETA_eta_R,1.8730499846336846
BCUTare-1h,3.551114199955214
BCUTare-1l,2.1631818982487525
ETA_beta_s,19.0
ETA_dPsi_A,0.1498620689655169
ETA_dPsi_B,0.0
ETA_eta_BR,0.7846480141367659
ETA_eta_FL,7.508762307711699
ETA_eta_RL,13.97356554823633
LogEE_Dzpe,129.49901112024983
LogEE_Dzse,130.85370855707384
PEOE_VSA10,11.332531974926148
PEOE_VSA11,11.189037810774984
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,15.065563076551069
SlogP_VSA2,44.09591262512981
SlogP_VSA3,0.0
SlogP_VSA4,13.847474399381248
SlogP_VSA5,21.681687586340253
SlogP_VSA6,51.67625760035644
SlogP_VSA7,0.0
SlogP_VSA8,10.969244356107037
SlogP_VSA9,0.0
SpAD_Dzare,255.24148905489358
SpAbs_Dzpe,257.9941174237838
SpAbs_Dzse,260.74891140150015
SpDiam_DzZ,205.1591194574974
SpDiam_Dzi,199.8297053833747
SpDiam_Dzm,205.2175560322324
SpDiam_Dzp,300.5902785913256
SpDiam_Dzv,266.7186295175902
SpMAD_Dzpe,8.933467544061042
SpMAD_Dzse,9.026197443456363
SpMax_Dzpe,129.49901112024983
SpMax_Dzse,130.85370855707384
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,29
AETA_beta_s,0.6551724137931034
AETA_eta_BR,0.027056828073681583
AETA_eta_FL,0.2589228381969551
AETA_eta_RL,0.4818470878702183
DetourIndex,4478
EState_VSA1,0.0
EState_VSA2,17.09621754012649
EState_VSA3,37.14826997975734
EState_VSA4,22.56380109136146
EState_VSA5,6.06636706846161
EState_VSA6,18.07607434058962
EState_VSA7,44.179309741689295
EState_VSA8,4.899909730850478
EState_VSA9,9.154013890853395
ETA_beta_ns,18.0
ETA_shape_p,0.1589242053789731
ETA_shape_x,0.0
ETA_shape_y,0.3887530562347188
GhoseFilter,True
LogEE_Dzare,127.57142147648695
SlogP_VSA10,5.687386274683562
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,254.04057764461464
SpDiam_Dzpe,203.11458449294074
SpDiam_Dzse,205.45753434610526
SpMAD_Dzare,8.801430657065296
SpMax_Dzare,127.57142147648695
TopoPSA(NO),62.99
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.866592618924418
VSA_EState9,60.13340738107557
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6206896551724138
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.029885057471264322
FilterItLogS,-5.629808362832027
SpDiam_Dzare,199.87942602452063
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.5918238993710693
ETA_epsilon_2,0.8333333333333329
ETA_epsilon_3,0.4432098765432096
ETA_epsilon_4,0.5308457711442782
ETA_epsilon_5,0.8333333333333329
AETA_beta_ns_d,0.034482758620689655
ETA_dEpsilon_A,0.14861402282785968
ETA_dEpsilon_B,0.06097812822679105
ETA_dEpsilon_C,-0.08763589460106863
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.7931034482758621
MDEDescriptor,"0.32590402225400233,4.754572713065007,5.252359698789027,0.0,11.950799979532952,21.021135044133352,0.0,9.596169972273032,0.0,0.0,0.19999999999999996,0.701687939127737,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.33333333333333337"
APolDescriptor,61.89103199999998
BCUTDescriptor,"11.994278178028342,15.99794192250728,-0.34750394005796076,0.25735955391224746,5.065215246654587,10.030140876905627"
BPolDescriptor,35.944967999999996
TPSADescriptor,62.99
ALOGPDescriptor,"4.283,18.344089000000004,108.2606"
XLogPDescriptor,4.7059999999999995
VAdjMaDescriptor,6.0
WeightDescriptor,392.17360744
ChiPathDescriptor,"20.543241116511002,13.973565548236333,12.740953614211962,11.111268909232287,9.403564120799315,7.7749449736349385,5.0973411181153105,3.7895800577988217,16.89729936192894,9.700394752949332,7.384502954429857,5.3621598593943185,3.9117878894962006,2.6664281157457297,1.4678543259505599,0.9021622706544327"
ChiChainDescriptor,"0.0,0.0,0.0,0.27777777777777773,0.5447222640597282,0.0,0.0,0.0,0.11334250238583085,0.16360196551376766"
AtomCountDescriptor,53
BondCountDescriptor,32
SmallRingDescriptor,"4,3,3,2,0,0,0,4,0,0,0"
ChiClusterDescriptor,"2.0274447022462496,0.0,0.5765384985032604,0.0,0.9447808158629291,0.0,0.14227395626698358,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,12,3,6,0,0,0"
ZagrebIndexDescriptor,156.0
LargestChainDescriptor,16
MannholdLogPDescriptor,3.3299999999999996
WeightedPathDescriptor,"59.46248588344112,2.0504305477048663,18.08580490115444,11.121980726737695,6.963824174416733"
FractionalPSADescriptor,0.16061764179181043
WienerNumbersDescriptor,"2394.0,51.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.110097566431936,8.302867329743853,12.260526394630824,1.8992134848640205,2.68193363111767,3.1726463082030367"
FractionalCSP3Descriptor,0.30434782608695654
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,4,0,0,7,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"22.203125,9.646502835538753,4.768959435626102"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,2324.06
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.30434782608695654
AutocorrelationDescriptorMass,"32.81783674471674,34.98964346187806,50.705562923522805,57.72502205608276,53.08875633734695"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.6995532322353734,-0.3453482680122463,-0.12727616757178156,0.2776518913494256,-0.3067347681500416"
EccentricConnectivityIndexDescriptor,735
AutocorrelationDescriptorPolarizability,"2026.1298669492942,2402.4290966762237,3421.986619375939,3625.4606505018305,3151.2035648842557"
