DLiP-ID,I000DI
NsF,0
NsI,0
NtN,0
SMR,97.65630000000003
SdO,13.045714819363958
SdS,0
Spe,45.458823529411745
SsF,0
SsI,0
Sse,47.18681718863804
StN,0
fMF,0.3191489361702128
nBr,0
nCl,1
AMID,2.03233167607941
BIC0,0.262926786998283
BIC1,0.5823867918134261
BIC2,0.770522499190031
BIC3,0.8877619434753745
BIC4,0.9024168740110422
BIC5,0.9024168740110422
CIC0,4.027679681062367
CIC1,2.1724620496986007
CIC2,1.0798912234502849
CIC3,0.39904015962049755
CIC4,0.31393377664177535
CIC5,0.31393377664177535
GGI1,4.5
GGI2,3.777777777777779
GGI3,3.333333333333333
GGI4,1.7622222222222226
GGI5,1.0527777777777778
GGI6,0.6612698412698413
GGI7,0.547796201814059
GGI8,0.19702695893172079
GGI9,0.066875
JGI1,0.16666666666666663
JGI2,0.0994152046783626
JGI3,0.07407407407407407
JGI4,0.03671296296296297
JGI5,0.021932870370370366
JGI6,0.01612853271389857
JGI7,0.01825987339380197
JGI8,0.012314184933232549
JGI9,0.011145833333333334
MIC0,16.71608711418929
MIC1,33.31538085055813
MIC2,40.503458200863236
MIC3,42.12618160511856
MIC4,42.21196883916111
MIC5,42.21196883916111
MPC2,38
MPC3,56
MPC4,81
MPC5,108
MPC6,120
MPC7,132
MPC8,134
MPC9,118
Mare,0.977021276595745
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,1
NsLi,0
NsOH,1
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.2060912809780888
RPCG,0.13345430569108024
SIC0,0.27489148367013727
SIC1,0.6088887750814432
SIC2,0.8055857503973263
SIC3,0.9281602706742235
SIC4,0.9434820857088354
SIC5,0.9434820857088354
SaaN,0
SaaO,0
SaaS,0
Sare,45.920000000000016
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,6.062569865088503
SsLi,0
SsOH,9.169611738520018
SsSH,0
SssO,6.321000566893424
SssS,0
StCH,0
StsC,0
TIC0,71.76473101891769
TIC1,158.95995969301472
TIC2,210.31078852668557
TIC3,242.31078852668557
TIC4,246.3107885266855
TIC5,246.3107885266855
Vabc,329.73008342956757
WPol,45
apol,53.75544599999998
bpol,26.894553999999996
nRot,7
ABCGG,16.338631563605635
ATS0Z,1272.0
ATS0d,152.0
ATS0i,7539.828814367878
ATS0m,5128.438380000002
ATS0p,73.45149590667798
ATS0s,187.7622408931565
ATS0v,10550.637874994909
ATS1Z,1238.0
ATS1d,199.0
ATS1i,7060.218240816045
ATS1m,4710.5542760000035
ATS1p,91.41725849600006
ATS1s,143.8400205761317
ATS1v,13174.24876720239
ATS2Z,1882.0
ATS2d,323.0
ATS2i,13100.627064462784
ATS2m,7052.666747999998
ATS2p,137.83622632279202
ATS2s,240.68827160493834
ATS2v,19420.221044590802
ATS3Z,2253.0
ATS3d,381.0
ATS3i,17908.019149456
ATS3m,8399.049303
ATS3p,161.81393180522494
ATS3s,307.6574074074074
ATS3v,22730.651571682567
ATS4Z,2401.0
ATS4d,404.0
ATS4i,19164.43830480627
ATS4m,8800.540613000003
ATS4p,173.52196502958407
ATS4s,390.5591563786009
ATS4v,24768.98507757713
ATS5Z,2415.0
ATS5d,409.0
ATS5i,19905.960328227597
ATS5m,8690.974296999999
ATS5p,200.20160908024496
ATS5s,387.6265432098767
ATS5v,27653.489958821854
ATS6Z,2463.0
ATS6d,403.0
ATS6i,25323.779026840086
ATS6m,8598.3795
ATS6p,219.37897780897993
ATS6s,432.9495884773664
ATS6v,28314.645580693075
ATS7Z,2117.0
ATS7d,329.0
ATS7i,26661.886826288064
ATS7m,7307.509303
ATS7p,196.756431337356
ATS7s,389.13065843621405
ATS7v,23811.130578610813
ATS8Z,1561.0
ATS8d,223.0
ATS8i,23455.050167558853
ATS8m,5234.886357
ATS8p,135.86338763354402
ATS8s,342.56790123456796
ATS8v,15391.68187825255
C1SP1,0
C1SP2,1
C1SP3,4
C2SP1,0
C2SP2,9
C2SP3,3
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.35
GGI10,0.0
JGI10,0.0
JGT10,0.4566502031267031
Kier1,19.753086419753085
Kier2,8.79224376731302
Kier3,3.704081632653061
MAXdO,13.045714819363958
MID_C,41.227547873972746
MID_N,2.2461921838636347
MID_O,5.5704634751316
MID_X,1.7640883690172515
MID_h,9.580744028012486
MINdO,13.045714819363958
MPC10,93
MWC01,27.0
MWC02,4.875197323201151
MWC03,5.765191102784844
MWC04,6.690842277418564
MWC05,7.6251071482389
MWC06,8.57338447106598
MWC07,9.52405562147478
MWC08,10.481195822829712
MWC09,11.438341995170033
MWC10,12.3990662198935
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,3.805900000000003
SRW02,4.007333185232471
SRW03,0.0
SRW04,5.332718793265369
SRW05,2.3978952727983707
SRW06,6.898714534329988
SRW07,5.043425116919247
SRW08,8.588024372176829
SRW09,7.40184157874383
SRW10,10.348013104544886
SaaCH,14.989871285448334
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.9991748551272375
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.031112528344671153
SdssS,0
SsCH3,2.0383046474762745
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,1.789959372637944
SsssP,0
VE1_A,3.9634860339373814
VE1_D,4.897983815805434
VE2_A,0.15853944135749526
VE2_D,0.19591935263221735
VE3_A,2.293414681493885
VE3_D,2.50511438615315
VR1_A,302.8830048445121
VR1_D,150.92996318013806
VR2_A,12.115320193780484
VR2_D,6.037198527205522
VR3_A,6.629637340193616
VR3_D,5.933106641092226
WPath,1318
Xc-3d,1.4470262509637764
Xc-4d,0.06804138174397717
Xc-5d,0.6317024868002251
Xc-6d,0.08957624642754414
Xp-0d,17.863596551749424
Xp-1d,12.146230928377102
Xp-2d,10.335364592319474
Xp-3d,9.09907364813159
Xp-4d,8.020747682401698
Xp-5d,6.982003848384345
Xp-6d,4.9967208989435665
Xp-7d,3.6380897157454504
ZMIC0,83.13968397441096
ZMIC1,48.03994593260951
ZMIC2,28.83449299362034
ZMIC3,23.91912758182582
ZMIC4,23.616609381683038
ZMIC5,23.616609381683038
nAcid,0
nAtom,47
nBase,0
nRing,3
piPC1,3.5553480614894135
piPC2,4.0943445622221
piPC3,4.6913478822291435
piPC4,5.274280788719795
piPC5,5.826368770979096
piPC6,6.042335877481238
piPC7,6.403832856532776
piPC8,6.698884386954646
piPC9,6.889941298017435
AATS0Z,27.06382978723404
AATS0d,3.234042553191489
AATS0i,160.42188966740167
AATS0m,109.115710212766
AATS0p,1.5627977852484676
AATS0s,3.9949412955990744
AATS0v,224.4816569147853
AATS1Z,25.26530612244898
AATS1d,4.061224489795919
AATS1i,144.08608654726623
AATS1m,96.13376073469395
AATS1p,1.8656583366530624
AATS1s,2.935510624002688
AATS1v,268.8622197388243
AATS2Z,21.88372093023256
AATS2d,3.755813953488372
AATS2i,152.33287284259052
AATS2m,82.00775288372091
AATS2p,1.602746817706884
AATS2s,2.798700832615562
AATS2v,225.81652377431166
AATS3Z,19.763157894736842
AATS3d,3.3421052631578947
AATS3i,157.0878872759298
AATS3m,73.67587107894737
AATS3p,1.4194204544317977
AATS3s,2.6987491877842755
AATS3v,199.39168045335586
AATS4Z,19.84297520661157
AATS4d,3.3388429752066116
AATS4i,158.38378764302703
AATS4m,72.73174060330581
AATS4p,1.4340658266907773
AATS4s,3.227761622963644
AATS4v,204.70235601303412
AATS5Z,18.435114503816795
AATS5d,3.122137404580153
AATS5i,151.95389563532515
AATS5m,66.3433152442748
AATS5p,1.5282565578644653
AATS5s,2.958981245876921
AATS5v,211.09534319711338
AATS6Z,15.110429447852761
AATS6d,2.4723926380368098
AATS6i,155.3606075266263
AATS6m,52.7507944785276
AATS6p,1.3458832994415946
AATS6s,2.6561324446464196
AATS6v,173.70948209014156
AATS7Z,12.676646706586826
AATS7d,1.970059880239521
AATS7i,159.65201692388064
AATS7m,43.75754073652695
AATS7p,1.1781822235769819
AATS7s,2.3301237032108624
AATS7v,142.58162023120246
AATS8Z,11.15
AATS8d,1.5928571428571427
AATS8i,167.5360726254204
AATS8m,37.39204540714286
AATS8p,0.9704527688110287
AATS8s,2.446913580246914
AATS8v,109.94058484466107
AMID_C,1.64910191495891
AMID_N,0.08984768735454539
AMID_O,0.222818539005264
AMID_X,0.07056353476069006
AMID_h,0.38322976112049945
ATS0dv,311.60493827160496
ATS0pe,291.25799999999987
ATS0se,360.9489369999999
ATS1dv,318.1111111111111
ATS1pe,315.32750000000004
ATS1se,378.2013019999997
ATS2dv,502.6666666666667
ATS2pe,547.5697
ATS2se,666.3812359999996
ATS3dv,564.6666666666667
ATS3pe,710.9665000000005
ATS3se,877.2816719999998
ATS4dv,567.1111111111111
ATS4pe,784.1026999999998
ATS4se,959.8333139999999
ATS5dv,445.1111111111111
ATS5pe,826.3859999999997
ATS5se,1010.471138
ATS6dv,348.66666666666663
ATS6pe,985.6043999999999
ATS6se,1227.4085659999998
ATS7dv,248.66666666666669
ATS7pe,964.6084999999998
ATS7se,1224.2991460000005
ATS8dv,144.44444444444443
ATS8pe,804.2444999999997
ATS8se,1038.246318
ATSC0Z,503.9148936170213
ATSC0c,0.688952930333153
ATSC0d,29.10638297872341
ATSC0i,64.80671599349759
ATSC0m,2373.2889651063815
ATSC0p,11.969624105424467
ATSC0s,61.845795350994116
ATSC0v,2465.9567133673204
ATSC1Z,9.407876867360775
ATSC1c,-0.3968797632027854
ATSC1d,16.655047532820273
ATSC1i,-6.052856356070116
ATSC1m,46.16147131462266
ATSC1p,-0.08884638743601492
ATSC1s,-5.341852286709489
ATSC1v,37.51459867581005
ATSC2Z,37.21955636034407
ATSC2c,0.08437728722783785
ATSC2d,17.486192847442283
ATSC2i,1.5675456247927775
ATSC2m,177.31856461385308
ATSC2p,1.0327575392565937
ATSC2s,-4.575005046315012
ATSC2v,129.48247772384477
ATSC3Z,146.22770484382067
ATSC3c,-0.04566535034533767
ATSC3d,4.7845178813943
ATSC3i,-2.416244336515332
ATSC3m,704.9177497632415
ATSC3p,2.07448622205842
ATSC3s,2.7419973085399953
ATSC3v,955.153928735076
ATSC4Z,-84.56813037573568
ATSC4c,0.15731698028493146
ATSC4d,-16.976007243096415
ATSC4i,32.85634552515499
ATSC4m,-378.95465078451696
ATSC4p,3.8916263290592212
ATSC4s,5.119025231161072
ATSC4v,544.2182446268157
ATSC5Z,-258.8478949751019
ATSC5c,-0.21819684381837193
ATSC5d,-34.339067451335424
ATSC5i,-6.3748965679017395
ATSC5m,-1222.5014242539603
ATSC5p,-3.4043194956582137
ATSC5s,-16.539692329338994
ATSC5v,-1173.9191841347783
ATSC6Z,-213.42824807605254
ATSC6c,0.13718681273058123
ATSC6d,-24.581711181530103
ATSC6i,-28.04785435455412
ATSC6m,-1042.8639132412852
ATSC6p,-7.4165576848061745
ATSC6s,-27.245233090937724
ATSC6v,-2043.3269283599338
ATSC7Z,79.9832503395202
ATSC7c,-0.17941264888148067
ATSC7d,-10.505658669081035
ATSC7i,-50.8689490933299
ATSC7m,351.2103452815743
ATSC7p,-5.409954793311625
ATSC7s,-2.4187272251722187
ATSC7v,-1127.2382338453497
ATSC8Z,129.76414667270262
ATSC8c,0.16223357672337727
ATSC8d,10.172476233589851
ATSC8i,-9.619524269076887
ATSC8m,603.874241789496
ATSC8p,-0.2181063312761259
ATSC8s,23.165395497241512
ATSC8v,230.23129472313244
AXp-0d,0.714543862069977
AXp-1d,0.4498604047547075
AXp-2d,0.2719832787452493
AXp-3d,0.1624834580023498
AXp-4d,0.09902157632594688
AXp-5d,0.06464818378133652
AXp-6d,0.04163934082452972
AXp-7d,0.02756128572534432
GATS1Z,0.6650782927594276
GATS1c,1.5509073460974694
GATS1d,0.6773182957393482
GATS1i,1.2465716792613293
GATS1m,0.6708820139138998
GATS1p,0.9961249151744158
GATS1s,0.7479405670334587
GATS1v,0.9568453899174698
GATS2Z,0.73558932926949
GATS2c,1.0793597689488026
GATS2d,0.9923500611995102
GATS2i,1.0969002836239152
GATS2m,0.7387031388338069
GATS2p,0.9033744496151566
GATS2s,0.7555062469547097
GATS2v,0.9185050779118159
GATS3Z,0.791138884197489
GATS3c,1.2549359503927837
GATS3d,1.3793923771416845
GATS3i,1.046652818204932
GATS3m,0.7890054242459238
GATS3p,0.8894666671448005
GATS3s,0.7991460709499146
GATS3v,0.7999963692882861
GATS4Z,0.9188879475071917
GATS4c,1.4684392089572185
GATS4d,1.6587767628437482
GATS4i,0.8831159065223152
GATS4m,0.9145536716783428
GATS4p,0.7840451581999032
GATS4s,1.1407196318674342
GATS4v,0.8145284442011956
GATS5Z,0.8497890803982717
GATS5c,1.2339914481784018
GATS5d,1.592473550287933
GATS5i,1.1192130037895556
GATS5m,0.8560351205011992
GATS5p,1.0327816348453653
GATS5s,1.1134763685355802
GATS5v,1.111881992835378
GATS6Z,0.8912913172725134
GATS6c,0.645767298824788
GATS6d,1.0083593441681913
GATS6i,1.1262564928797476
GATS6m,0.9013128166476823
GATS6p,1.135723102595336
GATS6s,1.175090417438488
GATS6v,1.2186260789502736
GATS7Z,0.8387857792268865
GATS7c,0.6071465031209475
GATS7d,0.7381552684105472
GATS7i,1.1497364568310267
GATS7m,0.8470142713005716
GATS7p,1.106364682534993
GATS7s,0.8386481054799232
GATS7v,1.1470845028856254
GATS8Z,1.1762757256254976
GATS8c,0.6459970155978114
GATS8d,0.5079887218045112
GATS8i,0.8822275598374989
GATS8m,1.1725977937196175
GATS8p,1.0244930117693327
GATS8s,0.9517219671930323
GATS8v,0.9900652574223713
MATS1Z,0.01790755146848467
MATS1c,-0.5525494884105144
MATS1d,0.5488572622031265
MATS1i,-0.0895864094576308
MATS1m,0.01865652698820298
MATS1p,-0.007119689267162594
MATS1s,-0.0828482756251674
MATS1v,0.014592060911506095
MATS2Z,0.0403657851635684
MATS2c,0.06693224830172585
MATS2d,0.3283268733850129
MATS2i,0.013219029819531594
MATS2m,0.04083222010889917
MATS2p,0.04715386206293145
MATS2s,-0.04042786484278047
MATS2v,0.028696237570876835
MATS3Z,0.11963698936583135
MATS3c,-0.027326892531151108
MATS3d,0.06777085257002159
MATS3i,-0.015371414758441901
MATS3m,0.1224562153300556
MATS3p,0.0714534247589658
MATS3s,0.01827889136452565
MATS3v,0.15969117782470094
MATS4Z,-0.06518715428067354
MATS4c,0.08869487733845181
MATS4d,-0.22654777439466417
MATS4i,0.19692993157399155
MATS4m,-0.062022477335343495
MATS4p,0.1262882975118153
MATS4s,0.0321506367583342
MATS4v,0.08572354765367801
MATS5Z,-0.18429519203868752
MATS5c,-0.11362802938488527
MATS5d,-0.4232790946832727
MATS5i,-0.03529227790930506
MATS5m,-0.18480993577671065
MATS5p,-0.10204138911996606
MATS5s,-0.09594974167520437
MATS5v,-0.17079663628402564
MATS6Z,-0.12212510736973423
MATS6c,0.057416017830133136
MATS6d,-0.24351971441897172
MATS6i,-0.1247929015194155
MATS6m,-0.12670310946927685
MATS6p,-0.17866197085279606
MATS6s,-0.12702540910152402
MATS6v,-0.2389255878107527
MATS7Z,0.044670749701407886
MATS7c,-0.07329002897151841
MATS7d,-0.10158192387155514
MATS7i,-0.22090937032066443
MATS7m,0.04164837555074334
MATS7p,-0.12720216725677763
MATS7s,-0.011006724618202837
MATS7v,-0.12865055045270704
MATS8Z,0.08645046686129276
MATS8c,0.0790534838167035
MATS8d,0.11732978279030898
MATS8i,-0.04983143597691956
MATS8m,0.08542120775188843
MATS8p,-0.006117269061185059
MATS8s,0.12574750083669764
MATS8v,0.03134358938178915
MAXsCl,6.062569865088503
MAXsOH,9.169611738520018
MAXssO,6.321000566893424
MINsCl,6.062569865088503
MINsOH,9.169611738520018
MINssO,6.321000566893424
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,32.500894986920244
SpAD_D,220.73104169500516
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.2920427234679885
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,-0.9826929012345684
SssssN,0
TMPC10,932
TMWC10,129.37238198207746
TSRW10,75.01796595801099
VE1_Dt,4.956356616905768
VE2_Dt,0.19825426467623072
VE3_Dt,2.516961649651526
VR1_Dt,142.84322907732042
VR2_Dt,5.713729163092816
VR3_Dt,5.878038460598878
Xc-3dv,0.7395734537613321
Xc-4dv,0.02282177322938192
Xc-5dv,0.19708975699037937
Xc-6dv,0.02226405150641022
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.05555555555555555
Xch-6d,0.4114320774408786
Xch-7d,0.817849585583524
Xp-0dv,14.999153250405072
Xp-1dv,8.949363517528242
Xp-2dv,6.515343051107821
Xp-3dv,4.695913261959281
Xp-4dv,3.518053948023867
Xp-5dv,2.665704306884745
Xp-6dv,1.6878771491328546
Xp-7dv,1.0511546755358032
Xpc-4d,4.350619432081915
Xpc-5d,8.485787335364318
Xpc-6d,15.47614486072687
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,49
nFRing,1
nHBAcc,3
nHBDon,1
nHRing,1
nSpiro,0
naRing,2
piPC10,6.973601538407127
AATS0dv,6.62989230365117
AATS0pe,6.196978723404253
AATS0se,7.6797646170212746
AATS1dv,6.492063492063491
AATS1pe,6.435255102040817
AATS1se,7.718393918367341
AATS2dv,5.844961240310078
AATS2pe,6.367089534883721
AATS2se,7.748619023255809
AATS3dv,4.953216374269006
AATS3pe,6.236548245614039
AATS3se,7.695453263157893
AATS4dv,4.686868686868687
AATS4pe,6.480187603305783
AATS4se,7.9325067272727265
AATS5dv,3.3977947413061913
AATS5pe,6.308290076335876
AATS5se,7.71352013740458
AATS6dv,2.1390593047034763
AATS6pe,6.046652760736196
AATS6se,7.5301139018404895
AATS7dv,1.4890219560878244
AATS7pe,5.776098802395208
AATS7se,7.331132610778446
AATS8dv,1.0317460317460316
AATS8pe,5.744603571428569
AATS8se,7.416045128571429
AATSC0Z,10.721593481213219
AATSC0c,0.014658572985811765
AATSC0d,0.6192847442281576
AATSC0i,1.3788662977339914
AATSC0m,50.49550989588046
AATSC0p,0.25467285330690353
AATSC0s,1.3158679861913642
AATSC0v,52.467164114198305
AATSC1Z,0.19199748708899542
AATSC1c,-0.008099587004138478
AATSC1d,0.33989892924123005
AATSC1i,-0.12352768073612481
AATSC1m,0.9420708431555644
AATSC1p,-0.001813191580326835
AATSC1s,-0.10901739360631611
AATSC1v,0.7656040546083683
AATSC2Z,0.43278553907376827
AATSC2c,0.000981131246835324
AATSC2d,0.2033278238074684
AATSC2i,0.01822727470689276
AATSC2m,2.061843774579687
AATSC2p,0.012008808596006905
AATSC2s,-0.05319773309668619
AATSC2v,1.5056102060912182
AATSC3Z,1.2826991652966726
AATSC3c,-0.0004005732486433129
AATSC3d,0.04196945509995
AATSC3i,-0.02119512575890642
AATSC3m,6.183489033010891
AATSC3p,0.018197247561915965
AATSC3s,0.024052607969649083
AATSC3v,8.37854323451821
AATSC4Z,-0.6989101683945097
AATSC4c,0.0013001403329333178
AATSC4d,-0.14029758052145797
AATSC4i,0.27154004566243795
AATSC4m,-3.131856618053859
AATSC4p,0.03216220106660513
