DLiP-ID,P00098
DLiP-Mol-ID,24364
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C9H11NO2/c1-6(11)7-3-4-8(10)9(5-7)12-2/h3-5H,10H2,1-2H3"
Standard Inchi Key(RDKit),LNRPHCWGORQWPI-UHFFFAOYSA-N
Canonical SMILES(RDKit),COc1cc(C(C)=O)ccc1N
SMILES(SDF),
MW(SDF),
MW(RDKit),165.192
MW Monoisotopic(RDKit),165.078978592
MolLogP(RDKit),1.48
XLogP(SDF),
XLogP(CDK),0.997
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),3
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),52.32
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),1
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),12
QED Weighted(RDKit),0.533079861349468
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,CREBBP/H4
Common Target Pref Name,CREBBP/H4
RDKit Descriptors
Ipc,482.83628073406857
qed,0.5330798613494679
Chi0,9.137828201504695
Chi1,5.647065707741407
TPSA,52.32
Chi0n,7.125897657686231
Chi0v,7.125897657686231
Chi1n,3.5932055872351247
Chi1v,3.5932055872351247
Chi2n,2.512915636344658
Chi2v,2.512915636344658
Chi3n,1.6400038199302136
Chi3v,1.6400038199302136
Chi4n,0.9301342648810785
Chi4v,0.9301342648810785
MolMR,47.41090000000001
MolWt,165.19199999999998
fr_SH,0
Kappa1,8.585328884652048
Kappa2,3.2579530539373915
Kappa3,1.5570110928371719
fr_ArN,1
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,0
fr_NH1,0
fr_NH2,1
fr_N_O,0
fr_azo,0
BertzCT,307.39688695312145
MolLogP,1.48
NOCount,3
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,3.1343002499495434
SMR_VSA1,9.53140013787187
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,6.923737199690624
SMR_VSA6,12.84346501843972
SMR_VSA7,23.762552697081826
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,71.14118748925014
NHOHCount,2
PEOE_VSA1,10.470530430962235
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,25.122838405075452
PEOE_VSA8,5.563451491696996
PEOE_VSA9,12.797183815961095
RingCount,1
SMR_VSA10,11.470631221048501
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,1
fr_lactam,0
fr_phenol,0
ExactMolWt,165.078978592
NumHDonors,1
PEOE_VSA10,5.749511833283905
PEOE_VSA11,5.783244946364939
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,0.0
SlogP_VSA1,10.470530430962235
SlogP_VSA2,12.893042487642472
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,17.28172587545944
SlogP_VSA6,18.19910120538483
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,1
fr_benzene,1
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
