DLiP-ID,T0029K
DLiP-Mol-ID,18396
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C20H28N2O4/c23-19(24)14-22-11-8-16-13-17(4-5-18(16)20(22)25)26-12-2-1-3-15-6-9-21-10-7-15/h4-5,13,15,21H,1-3,6-12,14H2,(H,23,24)"
Standard Inchi Key(RDKit),HPUSEBGEIYOPDD-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(O)CN1CCc2cc(OCCCCC3CCNCC3)ccc2C1=O
SMILES(SDF),
MW(SDF),
MW(RDKit),360.454
MW Monoisotopic(RDKit),360.204907376
MolLogP(RDKit),2.3182
XLogP(SDF),
XLogP(CDK),2.349
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),78.87
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),8
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),26
QED Weighted(RDKit),0.695767958417527
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,882410.7413440783
qed,0.6957679584175274
Chi0,18.355160383312146
Chi1,12.631030293135238
TPSA,78.87
Chi0n,15.206747732202036
Chi0v,15.206747732202036
Chi1n,9.60770900330151
Chi1v,9.60770900330151
Chi2n,7.227019023555525
Chi2v,7.227019023555525
Chi3n,5.305672907097358
Chi3v,5.305672907097358
Chi4n,3.8122588385999374
Chi4v,3.8122588385999374
MolMR,98.62500000000007
MolWt,360.45400000000006
fr_SH,0
Kappa1,18.703393347050756
Kappa2,9.031237074038648
Kappa3,4.973238044996534
fr_ArN,0
fr_COO,1
fr_C_O,2
fr_C_S,0
fr_NH0,1
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,640.698393962451
MolLogP,2.3182
NOCount,6
fr_Ar_N,0
fr_COO2,1
fr_urea,0
BalabanJ,1.4394717552793097
SMR_VSA1,19.4324647167844
SMR_VSA2,0.0
SMR_VSA3,10.216698334856808
SMR_VSA4,5.917906046161393
SMR_VSA5,38.524929737556064
SMR_VSA6,32.78590758816322
SMR_VSA7,29.32600418877882
SMR_VSA8,0.0
