DLiP-ID,T002QV
Mpe,0.9662077596996241
Mse,1.0017975856565067
NdO,1
NdS,0
NsF,0
NsI,0
NtN,0
SMR,95.99990000000003
SdO,10.873147786676126
SdS,0
Spe,45.411764705882334
SsF,0
SsI,0
Sse,47.08448652585581
StN,0
fMF,0.3829787234042553
nBr,0
nCl,0
AMID,2.035466328649973
BIC0,0.25448036488280423
BIC1,0.6281298675691414
BIC2,0.787553164845918
BIC3,0.9012198924523794
BIC4,0.9085152797108439
BIC5,0.9085152797108439
CIC0,4.070232872551729
CIC1,1.8907764195349719
CIC2,0.960877860824044
CIC3,0.29787234042553123
CIC4,0.25531914893616925
CIC5,0.25531914893616925
GGI1,6.0
GGI2,2.4444444444444455
GGI3,1.125
GGI4,1.4088888888888893
GGI5,0.6458333333333334
GGI6,0.4440816326530613
GGI7,0.30729166666666663
GGI8,0.22927689594356257
GGI9,0.13687500000000002
JGI1,0.2222222222222222
JGI2,0.06606606606606609
JGI3,0.03125
JGI4,0.04696296296296296
JGI5,0.02483974358974359
JGI6,0.018503401360544215
JGI7,0.013967803030303027
JGI8,0.012067205049661188
JGI9,0.007604166666666667
MIC0,13.585497486251445
MIC1,31.261127405391008
MIC2,38.08887659564414
MIC3,39.693611692120726
MIC4,39.736505309142004
MIC5,39.736505309142004
MPC2,37
MPC3,45
MPC4,56
MPC5,72
MPC6,75
MPC7,82
MPC8,88
MPC9,99
Mare,0.9790638297872343
NaaN,0
NaaO,0
NaaS,0
NdNH,1
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.2026071329124713
RPCG,0.12562144167601547
SIC0,0.26723057615283125
SIC1,0.6596010127799278
SIC2,0.8270118839608025
SIC3,0.9463736473788577
SIC4,0.9540345548961637
SIC5,0.9540345548961637
SaaN,0
SaaO,0
SaaS,0
Sare,46.01600000000001
SdNH,7.3965444110982235
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,8.94482847416128
SsSH,0
SssO,5.870840471991265
SssS,0
StCH,0
StsC,0
TIC0,69.7647310189177
TIC1,172.19918431070528
TIC2,215.9044165701189
TIC3,247.065676028849
TIC4,249.06567602884903
TIC5,249.06567602884903
Vabc,322.87931704963944
WPol,36
apol,52.67544599999998
bpol,24.104553999999997
nRot,6
ABCGG,13.946195538051025
ATS0Z,1032.0
ATS0d,150.0
ATS0i,7582.909449360979
ATS0m,4067.931929
ATS0p,69.90909590667796
ATS0s,220.72222222222223
ATS0v,10289.981089803501
ATS1Z,1169.0
ATS1d,187.0
ATS1i,7137.6849707572455
ATS1m,4411.090395000004
ATS1p,90.37724246600006
ATS1s,159.55555555555557
ATS1v,13154.964957299997
ATS2Z,1701.0
ATS2d,297.0
ATS2i,12492.620440008392
ATS2m,6299.382337000003
ATS2p,137.47854549109405
ATS2s,276.47222222222223
ATS2v,19299.10423809723
ATS3Z,1824.0
ATS3d,338.0
ATS3i,17892.474557792484
ATS3m,6435.362348000001
ATS3p,163.09122623503694
ATS3s,319.38888888888886
ATS3v,21890.927732267515
ATS4Z,1663.0
ATS4d,319.0
ATS4i,20583.251566156076
ATS4m,5712.127805999999
ATS4p,154.69062628062107
ATS4s,329.8055555555555
ATS4v,19987.476812451176
ATS5Z,1431.0
ATS5d,278.0
ATS5i,19166.01957623872
ATS5m,4903.960021999998
ATS5p,129.91500910171504
ATS5s,315.19444444444434
ATS5v,16970.338583544864
ATS6Z,1242.0
ATS6d,227.0
ATS6i,13815.202744395683
ATS6m,4370.771319999998
ATS6p,108.47689283497999
ATS6s,245.72222222222226
ATS6v,14528.233709298804
ATS7Z,1158.0
ATS7d,203.0
ATS7i,12422.328043062333
ATS7m,4093.625874
ATS7p,98.69356186558402
ATS7s,243.30555555555563
ATS7v,13202.870745103359
ATS8Z,975.0
ATS8d,191.0
ATS8i,11940.460498562079
ATS8m,3401.8232869999997
ATS8p,88.725010625829
ATS8s,192.75000000000009
ATS8v,11738.742610923895
C1SP1,0
C1SP2,2
C1SP3,1
C2SP1,0
C2SP2,8
C2SP3,4
C3SP2,4
C3SP3,1
C4SP3,0
FCSP3,0.3
GGI10,0.12784409754106724
JGI10,0.00852293983607115
JGT10,0.45200651078424114
Kier1,19.753086419753085
Kier2,9.273922571219869
Kier3,5.736296296296296
MAXdO,10.873147786676126
MID_C,42.00382498203979
MID_N,3.417333480958437
MID_O,5.465499753251093
MID_X,0.0
MID_h,8.882833234209528
MINdO,10.873147786676126
MPC10,93
MWC01,27.0
MWC02,4.859812404361672
MWC03,5.680172609017068
MWC04,6.53813982376767
MWC05,7.377133712833954
MWC06,8.237214703349489
MWC07,9.08421009483197
MWC08,9.945444902296636
MWC09,10.797103135371065
MWC10,11.659127494957797
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,0
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.1292700000000018
SRW02,4.007333185232471
SRW03,0.0
SRW04,5.313205979041787
SRW05,0.0
SRW06,6.803505257608338
SRW07,0.0
SRW08,8.379079889286603
SRW09,0.0
SRW10,10.000387377276088
SaaCH,13.51778988264288
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,5.032866005901513
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.6596732231590077
SdssS,0
SsCH3,0
SsNH2,5.449429173188424
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.03157151439811
VE1_D,4.913431456708832
VE2_A,0.16126286057592443
VE2_D,0.19653725826835328
VE3_A,2.3104469857654077
VE3_D,2.508263300604083
VR1_A,295.1692210097502
VR1_D,145.14657212410592
VR2_A,11.806768840390006
VR2_D,5.805862884964236
VR3_A,6.603839554292393
VR3_D,5.8940348059729635
WPath,1806
Xc-3d,1.8539540594929913
Xc-4d,0.0
Xc-5d,0.25
Xc-6d,0.0
Xp-0d,17.811190308942127
Xp-1d,12.008040390846979
Xp-2d,11.110037090619175
Xp-3d,8.452365413059912
Xp-4d,6.841480658997299
Xp-5d,5.601487856503522
Xp-6d,3.943223658816784
Xp-7d,2.872276330207822
ZMIC0,83.01667025966012
ZMIC1,44.643181919258076
ZMIC2,27.14414925460233
ZMIC3,22.331707175009818
ZMIC4,22.180448074938433
ZMIC5,22.180448074938433
nAcid,1
nAtom,47
nBase,2
nRing,3
piPC1,3.58351893845611
piPC2,4.127134385045092
piPC3,4.579852378003801
piPC4,5.064176061024286
piPC5,5.581614840681993
piPC6,5.708355336501335
piPC7,5.9253414378401725
piPC8,6.1201600468784765
piPC9,6.529418838262226
AATS0Z,21.95744680851064
AATS0d,3.1914893617021276
AATS0i,161.33849892257402
AATS0m,86.55174317021276
AATS0p,1.48742757248251
AATS0s,4.696217494089835
AATS0v,218.9357678681596
AATS1Z,23.857142857142858
AATS1d,3.816326530612245
AATS1i,145.66704021953564
AATS1m,90.02225295918375
AATS1p,1.844433519714287
AATS1s,3.2562358276643995
AATS1v,268.46867259795914
AATS2Z,20.25
AATS2d,3.5357142857142856
AATS2i,148.7216719048618
AATS2m,74.99264686904765
AATS2p,1.636649351084453
AATS2s,3.291335978835979
AATS2v,229.7512409297289
AATS3Z,15.724137931034482
AATS3d,2.913793103448276
AATS3i,154.24547032579727
AATS3m,55.47726162068966
AATS3p,1.4059588468537667
AATS3s,2.7533524904214555
AATS3v,188.71489424368548
AATS4Z,12.891472868217054
AATS4d,2.4728682170542635
AATS4i,159.56008966012462
AATS4m,44.280060511627894
AATS4p,1.1991521417102409
AATS4s,2.556632213608957
AATS4v,154.9416807166758
AATS5Z,12.23076923076923
AATS5d,2.376068376068376
AATS5i,163.81213313024546
AATS5m,41.91418822222221
AATS5p,1.1103846931770516
AATS5s,2.6939696106362763
AATS5v,145.04562891918687
AATS6Z,14.275862068965518
AATS6d,2.6091954022988504
AATS6i,158.79543384362853
AATS6m,50.23875080459768
AATS6p,1.246860837183678
AATS6s,2.824393358876118
AATS6v,166.9911920609058
AATS7Z,14.846153846153847
AATS7d,2.6025641025641026
AATS7i,159.26061593669658
AATS7m,52.482383
AATS7p,1.265302075199795
AATS7s,3.119301994301995
AATS7v,169.26757365517128
AATS8Z,13.175675675675675
AATS8d,2.581081081081081
AATS8i,161.35757430489295
AATS8m,45.97058495945946
AATS8p,1.1989866300787704
AATS8s,2.6047297297297307
AATS8v,158.63165690437697
AMID_C,1.6801529992815916
AMID_N,0.13669333923833749
AMID_O,0.2186199901300437
AMID_X,0.0
AMID_h,0.3553133293683811
ATS0dv,326.0
ATS0pe,290.51399999999984
ATS0se,359.0749479999999
ATS1dv,317.0
ATS1pe,315.7565000000001
ATS1se,378.45290799999975
ATS2dv,413.0
ATS2pe,525.4752
ATS2se,639.2394359999997
ATS3dv,381.0
ATS3pe,708.4349999999998
ATS3se,875.5193919999999
ATS4dv,328.0
ATS4pe,765.3910000000001
ATS4se,960.5654959999999
ATS5dv,308.0
ATS5pe,698.8185000000001
ATS5se,882.5883359999999
ATS6dv,291.0
ATS6pe,525.8699999999998
ATS6se,657.6487520000003
ATS7dv,276.0
ATS7pe,474.33869999999996
ATS7se,590.525088
ATS8dv,224.0
ATS8pe,442.8569999999999
ATS8se,557.4793800000001
ATSC0Z,342.6382978723405
ATSC0c,1.1448356583387105
ATSC0d,27.10638297872341
ATSC0i,68.32492722359038
ATSC0m,1631.3511279574468
ATSC0p,10.87287013436064
ATSC0s,77.65839243498813
ATSC0v,2384.0028416182986
ATSC1Z,-0.38886373924854123
ATSC1c,-0.714001693738433
ATSC1d,6.272068809416033
ATSC1i,12.186139512644965
ATSC1m,3.7013721720237793
ATSC1p,1.296908479630525
ATSC1s,-9.406267290377752
ATSC1v,225.04946151559813
ATSC2Z,3.2634676324128415
ATSC2c,0.3023595392822707
ATSC2d,-8.892258940697142
ATSC2i,2.02165191455056
ATSC2m,8.234280246265637
ATSC2p,-0.5475742455288856
ATSC2s,31.72814496252704
ATSC2v,-154.5622700338724
ATSC3Z,-151.19239474875505
ATSC3c,-0.17349753135125412
ATSC3d,-8.730647351742865
ATSC3i,-20.255591017660958
ATSC3m,-720.6620839588048
ATSC3p,-3.744536828840447
ATSC3s,-17.5386801468739
ATSC3v,-979.8605183720665
ATSC4Z,-52.58171118153007
ATSC4c,0.05295348776658226
ATSC4d,-1.8239022181982811
ATSC4i,-29.05808436126913
ATSC4m,-260.0125967129925
ATSC4p,-4.488089136950155
ATSC4s,-6.224925808560934
ATSC4v,-760.5964995270693
ATSC5Z,14.3046627433228
ATSC5c,-0.11304685566638639
ATSC5d,3.416025350837481
ATSC5i,15.293094014898495
ATSC5m,83.26896910592994
ATSC5p,2.8935730124320918
ATSC5s,-27.121837432724707
ATSC5v,547.8821636604823
ATSC6Z,-5.777274784970572
ATSC6c,-0.02190685387008442
ATSC6d,-1.5160706201901324
ATSC6i,-3.245984231841415
ATSC6m,-21.86704877229522
ATSC6p,0.3059522527531164
ATSC6s,-8.7908304411247
ATSC6v,67.16005939494495
ATSC7Z,-3.484834766862846
ATSC7c,0.33477281026683614
ATSC7d,2.6957899502037113
ATSC7i,6.663438373955577
ATSC7m,-23.018836865549954
ATSC7p,-0.7960892385875277
ATSC7s,6.468223429404959
ATSC7v,-154.42538970873383
ATSC8Z,15.271616115889566
ATSC8c,-0.5902971075615505
ATSC8d,-0.3589859665006796
ATSC8i,12.007134282150348
ATSC8m,86.60846447125384
ATSC8p,3.071979042253613
ATSC8s,-10.901275086766262
ATSC8v,516.113073900479
AXp-0d,0.7124476123576851
AXp-1d,0.44474223669803625
AXp-2d,0.30027127271943715
AXp-3d,0.1878303425124425
AXp-4d,0.12216929748209462
AXp-5d,0.0777984424514378
AXp-6d,0.052576315450890455
AXp-7d,0.035027760124485635
GATS1Z,0.85620127335584
GATS1c,1.5403029810625524
GATS1d,0.9177746451798928
GATS1i,0.9940976722865961
GATS1m,0.8581314488269431
GATS1p,0.965311526392324
GATS1s,0.8512337186507052
GATS1v,0.9105309717113762
GATS2Z,0.8750377013696684
GATS2c,0.6356351945485844
GATS2d,1.4646875233609924
GATS2i,1.0517215223728107
GATS2m,0.8826019895138787
GATS2p,1.1005906641276881
GATS2s,0.38499997100774913
GATS2v,1.0530545123289288
GATS3Z,1.1017952275725027
GATS3c,0.8144950978637311
GATS3d,1.1410978184377196
GATS3i,1.1331207051716146
GATS3m,1.1050687005707434
GATS3p,1.16485587562014
GATS3s,0.8514146412767534
GATS3v,1.1663433431327503
GATS4Z,1.0146980672142698
GATS4c,0.7986336857600721
GATS4d,0.8748189794701421
GATS4i,1.1072890501372037
GATS4m,1.0194530076742456
GATS4p,1.1406684705849706
GATS4s,0.7129991831433258
GATS4v,1.1163367016819037
GATS5Z,1.0109087936956787
GATS5c,1.0209750025464168
GATS5d,0.8920218975164028
GATS5i,0.8128856640011151
GATS5m,1.004335919701359
GATS5p,0.8524848900141262
GATS5s,1.1918477469703523
GATS5v,0.8822302317471
GATS6Z,0.9976339140414888
GATS6c,1.0220933095178637
GATS6d,0.9557913351016797
GATS6i,0.9523615032829541
GATS6m,0.994778748840168
GATS6p,0.9857426972167158
GATS6s,0.9669933218599004
GATS6v,0.9762247059716597
GATS7Z,0.9793537518947353
GATS7c,0.7863291211820885
GATS7d,0.8267520025761782
GATS7i,0.920908614746064
GATS7m,0.9819813039901379
GATS7p,1.0295345484153233
GATS7s,0.8609781556211491
GATS7v,1.0210703252926923
GATS8Z,0.9796793813187255
GATS8c,1.2925145713210198
GATS8d,1.0090372947515802
GATS8i,0.7951159267416483
GATS8m,0.9726039487430479
GATS8p,0.807128902790364
GATS8s,0.9524320169421318
GATS8v,0.8516228654299278
MATS1Z,-0.001088587446901299
MATS1c,-0.5982157897293351
MATS1d,0.22194278025181835
MATS1i,0.1710758655460888
MATS1m,0.002176291600254279
MATS1p,0.11441076958275977
MATS1s,-0.11617981946732343
MATS1v,0.09054677512980953
MATS2Z,0.005329199489035529
MATS2c,0.14777436397340737
MATS2d,-0.18355199222546145
MATS2i,0.01655563242766073
MATS2m,0.0028242085796978595
MATS2p,-0.02817846843283979
MATS2s,0.2285992792526379
MATS2v,-0.03627565732232735
MATS3Z,-0.17878616578446982
MATS3c,-0.06140306082598837
MATS3d,-0.1305012721268878
MATS3i,-0.12011731353294414
MATS3m,-0.17898807380134638
MATS3p,-0.1395384113605687
MATS3s,-0.09150574905092247
MATS3v,-0.16653187004587355
MATS4Z,-0.055912248678165515
MATS4c,0.016852315056096884
MATS4d,-0.024515351757876693
MATS4i,-0.1549515590034165
MATS4m,-0.058070436245835765
MATS4p,-0.15039223744457847
MATS4s,-0.029204779466986568
MATS4v,-0.11624002675397263
MATS5Z,0.016770797508502456
MATS5c,-0.039666815428138595
MATS5d,0.050624589086127506
MATS5i,0.08991417768959434
MATS5m,0.02050443168686999
MATS5p,0.10690603945992207
MATS5s,-0.14029516639145406
MATS5v,0.09231927593756756
MATS6Z,-0.009108895626702291
MATS6c,-0.010337498716086555
MATS6d,-0.030215269131525304
MATS6i,-0.025665269759125312
MATS6m,-0.007241379885882734
MATS6p,0.015201556561919675
MATS6s,-0.06115333024365921
MATS6v,0.015218887550803148
MATS7Z,-0.006128434407122951
MATS7c,0.17620177753200042
MATS7d,0.05992633739886485
MATS7i,0.05876550370341917
MATS7m,-0.00850235399372672
MATS7p,-0.04411850704392147
MATS7s,0.05018799802205945
MATS7v,-0.039031495574808284
MATS8Z,0.02830839408708265
MATS8c,-0.32748668374379164
MATS8d,-0.008411472697186994
MATS8i,0.11161596747733106
MATS8m,0.03371933720649698
MATS8p,0.1794486460357952
MATS8s,-0.08915691669995396
MATS8v,0.13750048498863107
MAXdNH,7.3965444110982235
MAXsOH,8.94482847416128
MAXssO,5.870840471991265
MINdNH,7.3965444110982235
MINsOH,8.94482847416128
MINssO,5.870840471991265
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,31.867608871881835
SpAD_D,300.9805217171605
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.341302026415974
SssNH2,0
SsssAs,0
SsssCH,0.23292499108332554
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,699
TMWC10,126.17835888078733
TSRW10,59.503511688445286
VE1_Dt,4.961404147475657
VE2_Dt,0.1984561658990263
VE3_Dt,2.5179795267964997
VR1_Dt,140.89888732726666
VR2_Dt,5.635955493090666
VR3_Dt,5.864333253850992
Xc-3dv,0.8141926418244249
Xc-4dv,0.0
Xc-5dv,0.06572292788290107
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.21941609682128765
Xch-7d,0.3957132221261607
Xp-0dv,13.995396505067058
Xp-1dv,8.407564867926656
Xp-2dv,6.536477709659642
Xp-3dv,4.641980904183081
Xp-4dv,3.265006027758509
Xp-5dv,2.3954584242699686
Xp-6dv,1.3895191931658009
Xp-7dv,0.835972283297873
Xpc-4d,3.395278040209531
Xpc-5d,4.658141324785982
Xpc-6d,6.420798451476116
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,49
nFRing,1
nHBAcc,3
nHBDon,3
nHRing,0
nSpiro,0
naRing,2
piPC10,6.7313536646991725
AATS0dv,6.9361702127659575
AATS0pe,6.181148936170209
AATS0se,7.639892510638296
AATS1dv,6.469387755102041
AATS1pe,6.444010204081634
AATS1se,7.723528734693873
AATS2dv,4.916666666666667
AATS2pe,6.255657142857142
AATS2se,7.609993285714283
AATS3dv,3.2844827586206895
AATS3pe,6.107198275862068
AATS3se,7.54758096551724
AATS4dv,2.5426356589147288
AATS4pe,5.933263565891473
AATS4se,7.446244155038759
AATS5dv,2.6324786324786325
AATS5pe,5.972807692307693
AATS5se,7.543490051282051
AATS6dv,3.3448275862068964
AATS6pe,6.0444827586206875
AATS6se,7.5591810574712675
AATS7dv,3.5384615384615383
AATS7pe,6.081265384615384
AATS7se,7.570834461538461
AATS8dv,3.027027027027027
AATS8pe,5.984554054054053
AATS8se,7.533505135135137
AATSC0Z,7.29017655047533
AATSC0c,0.024358205496568308
AATSC0d,0.576731552738796
AATSC0i,1.4537218558210718
AATSC0m,34.70959846717972
AATSC0p,0.2313376624332051
AATSC0s,1.652306222021024
AATSC0v,50.72346471528295
AATSC1Z,-0.007935994678541657
AATSC1c,-0.014571463137519041
AATSC1d,0.12800140427379658
AATSC1i,0.24869672474785642
AATSC1m,0.07553820759232202
AATSC1p,0.026467519992459693
AATSC1s,-0.1919646385791378
AATSC1v,4.592846153379553
AATSC2Z,0.03885080514777192
AATSC2c,0.003599518324788937
AATSC2d,-0.10586022548448978
AATSC2i,0.024067284697030476
AATSC2m,0.09802714578887664
AATSC2p,-0.006518741018201019
AATSC2s,0.37771601145865524
AATSC2v,-1.8400270242127668
AATSC3Z,-1.3033827133513367
AATSC3c,-0.001495668373717708
AATSC3d,-0.07526420130812815
AATSC3i,-0.1746171639453531
AATSC3m,-6.212604172058662
AATSC3p,-0.032280489903796956
AATSC3s,-0.15119551850753363
AATSC3v,-8.447073434241952
AATSC4Z,-0.4076101641979075
AATSC4c,0.0004104921532293199
AATSC4d,-0.014138776885257994
AATSC4i,-0.22525646791681497
AATSC4m,-2.0156015249069186
AATSC4p,-0.03479138865852833
AATSC4s,-0.04825523882605375
AATSC4v,-5.896096895558677
AATSC5Z,0.1222620747292547
