DLiP-ID,T0061P
DLiP-Mol-ID,23348
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C22H30N6O3/c29-20(30)13-18(16-3-1-9-24-14-16)25-22(31)17-4-2-12-28-19(26-27-21(17)28)6-5-15-7-10-23-11-8-15/h1,3,9,14-15,17-18,23H,2,4-8,10-13H2,(H,25,31)(H,29,30)/t17?,18-/m0/s1"
Standard Inchi Key(RDKit),SVESXPIJWQQCBW-ZVAWYAOSSA-N
Canonical SMILES(RDKit),O=C(O)C[C@H](NC(=O)C1CCCn2c(CCC3CCNCC3)nnc21)c1cccnc1
SMILES(SDF),
MW(SDF),
MW(RDKit),426.521
MW Monoisotopic(RDKit),426.23793882
MolLogP(RDKit),1.8149
XLogP(SDF),
XLogP(CDK),2.533
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),7
HBA Lipinski(RDKit),9
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),122.03
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),8
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),31
QED Weighted(RDKit),0.588374958819052
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,16656396.468045482
qed,0.5883749588190518
Chi0,21.631181265251033
Chi1,15.114193540729628
TPSA,122.03000000000002
Chi0n,17.665084254620375
Chi0v,17.665084254620375
Chi1n,11.163080313652875
Chi1v,11.163080313652875
Chi2n,8.498325290819222
Chi2v,8.498325290819222
Chi3n,6.375625822477578
Chi3v,6.375625822477578
Chi4n,4.651332942489978
Chi4v,4.651332942489978
MolMR,113.28520000000003
MolWt,426.52100000000013
fr_SH,0
Kappa1,21.42312103901241
Kappa2,9.998015284424415
Kappa3,5.2750350480437485
fr_ArN,0
fr_COO,1
fr_C_O,2
fr_C_S,0
fr_NH0,4
fr_NH1,2
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,893.9061292018869
MolLogP,1.8149
NOCount,9
fr_Ar_N,4
fr_COO2,1
fr_urea,0
BalabanJ,1.4455926142180453
SMR_VSA1,14.69560176298435
SMR_VSA2,0.0
SMR_VSA3,30.3820189933533
SMR_VSA4,5.917906046161393
SMR_VSA5,63.45025464170401
SMR_VSA6,13.08951281182515
SMR_VSA7,41.73868176784622
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,181.2144984728051
NHOHCount,3
PEOE_VSA1,20.307204250644723
PEOE_VSA2,14.573052889090853
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,10.197363616602075
PEOE_VSA6,6.06636706846161
PEOE_VSA7,62.74134553277519
PEOE_VSA8,25.359265172064738
PEOE_VSA9,18.380568498235363
RingCount,4
SMR_VSA10,11.876485017303356
fr_Al_COO,1
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,426.23793882000007
NumHDonors,3
PEOE_VSA10,11.648808995999854
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,0.0
PEOE_VSA14,5.969305287951849
SlogP_VSA1,10.633577208012662
SlogP_VSA2,49.820967009309854
SlogP_VSA3,22.554652396982227
SlogP_VSA4,5.917906046161393
SlogP_VSA5,67.69693710056228
SlogP_VSA6,24.526421280149375
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,0
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,17.929052163261204
EState_VSA2,12.328001352277514
