DLiP-ID,C000NA
SaaCH,9.634883786848071
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,-0.5782407407407408
SaasN,1.336134259259259
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.566912616936751
VE1_D,3.8233204000245578
VE2_A,0.23779417446245005
VE2_D,0.25488802666830385
VE3_A,1.67716551655007
VE3_D,1.7465843678444595
VR1_A,67.9307664074121
VR1_D,67.48780318584345
VR2_A,4.52871776049414
VR2_D,4.4991868790562295
VR3_A,4.623954153559111
VR3_D,4.617411996116544
WPath,339
Xc-3d,1.7866259641368176
Xc-4d,0.28867513459481287
Xc-5d,0.46970729476971973
Xc-6d,0.11785113019775792
Xp-0d,10.888905057061262
Xp-1d,7.088334963116931
Xp-2d,6.965366842737651
Xp-3d,4.93711267324468
Xp-4d,4.184570024099429
Xp-5d,2.9180435741321213
Xp-6d,1.785862641030589
Xp-7d,1.1164998376005204
ZMIC0,49.68863437524625
ZMIC1,35.13003513657536
ZMIC2,29.321469023096533
ZMIC3,27.225673768095593
ZMIC4,27.002089075492204
ZMIC5,27.002089075492204
nAcid,0
nAtom,22
nBase,0
nRing,2
piPC1,3.1135153092103742
piPC2,3.7074558396868715
piPC3,4.264438892446495
piPC4,4.839748114927964
piPC5,5.182836366672891
piPC6,5.364222141435755
piPC7,5.641796249194774
piPC8,5.694258094739718
piPC9,5.731873776697638
AATS0Z,32.18181818181818
AATS0d,3.8636363636363638
AATS0i,177.06859682771562
AATS0m,132.95289674769592
AATS0p,1.561456242451955
AATS0s,11.232638888888888
AATS0v,248.65979963634626
AATS1Z,30.52173913043478
AATS1d,4.521739130434782
AATS1i,151.87226862523048
AATS1m,120.20097528285213
AATS1p,1.8296339204347818
AATS1s,4.124396135265701
AATS1v,287.7314739984385
AATS2Z,30.864864864864863
AATS2d,3.972972972972973
AATS2i,167.7950103676811
AATS2m,122.84465805283538
AATS2p,1.616633764864865
AATS2s,8.79054054054054
AATS2v,255.60545585977107
AATS3Z,23.023809523809526
AATS3d,3.642857142857143
AATS3i,160.21725737784277
AATS3m,88.39905207169525
AATS3p,1.4642898373665714
AATS3s,4.176587301587302
AATS3v,220.67748155799936
AATS4Z,25.25581395348837
AATS4d,3.13953488372093
AATS4i,172.21462586647667
AATS4m,98.08622858500465
AATS4p,1.3224656593580466
AATS4s,5.689922480620156
AATS4v,210.52768089535033
AATS5Z,22.547619047619047
AATS5d,2.5476190476190474
AATS5i,176.331165565913
AATS5m,85.60550243024761
AATS5p,1.153477044298738
AATS5s,6.182539682539682
AATS5v,187.2298625058582
AATS6Z,17.666666666666668
AATS6d,1.7575757575757576
AATS6i,196.0292340585923
AATS6m,63.940584824339375
AATS6p,0.797245794643788
AATS6s,6.9772727272727275
AATS6v,127.82703245908898
AATS7Z,5.0
AATS7d,1.3
AATS7i,195.4325692030296
AATS7m,9.98486592768
AATS7p,0.5853223642396
AATS7s,3.5
AATS7v,66.33248642030347
AATS8Z,1.0
AATS8d,1.0
AATS8i,184.91765202424898
AATS8m,1.016064
AATS8p,0.44461290484899996
AATS8s,1.0
AATS8v,31.083744430930263
AMID_C,1.3794697318040747
AMID_N,0.27996805306289196
AMID_O,0.0
AMID_X,0.3385897725539584
AMID_h,0.6185578256168504
ATS0dv,308.0
ATS0pe,164.9094
ATS0se,190.8376800000001
ATS1dv,256.0
ATS1pe,160.497
ATS1se,186.95317200000005
ATS2dv,457.0
ATS2pe,279.0998
ATS2se,321.01443600000005
ATS3dv,328.0
ATS3pe,280.501
ATS3se,334.866936
ATS4dv,374.0
ATS4pe,310.9041
ATS4se,365.47358399999996
ATS5dv,287.0
ATS5pe,306.08149999999995
ATS5se,361.43868800000007
ATS6dv,192.0
ATS6pe,247.8691
ATS6se,295.111944
ATS7dv,0.0
ATS7pe,63.536
ATS7se,80.49196800000001
ATS8dv,0.0
ATS8pe,4.840000000000001
ATS8se,6.718464
ATSC0Z,177.81818181818178
ATSC0c,0.48557105235678233
ATSC0d,15.863636363636365
ATSC0i,95.71796012122469
ATSC0m,878.6764753218591
ATSC0p,5.398198398506592
ATSC0s,111.69349747474743
ATSC0v,933.4262307504009
ATSC1Z,4.462809917355372
ATSC1c,-0.2547974531682089
ATSC1d,0.7789256198347105
ATSC1i,-14.94142792879467
ATSC1m,19.77277141052039
ATSC1p,-0.6206635997528863
ATSC1s,-11.66472968319559
ATSC1v,-54.25388815419953
ATSC2Z,16.03305785123968
ATSC2c,-0.015342774684635147
ATSC2d,0.9111570247933897
ATSC2i,58.71630840106686
ATSC2m,101.35345828268815
ATSC2p,0.8817715073156909
ATSC2s,91.1187012167126
ATSC2v,-109.79030694786321
ATSC3Z,20.438016528925623
ATSC3c,-0.1355165405555963
ATSC3d,-5.739669421487603
ATSC3i,-33.53693645321096
ATSC3m,108.86148761037713
ATSC3p,-1.9930572880671256
ATSC3s,7.212035123966954
ATSC3v,-165.25069069781802
ATSC4Z,11.35537190082644
ATSC4c,0.25982770276240585
ATSC4d,-8.18801652892562
ATSC4i,-9.643921085060091
ATSC4m,51.56323060148563
ATSC4p,-0.8278390940018363
ATSC4s,-21.380093549127636
ATSC4v,-67.58930556782843
ATSC5Z,-73.19834710743804
ATSC5c,-0.07816318691996334
ATSC5d,-3.8760330578512407
ATSC5i,-61.059610428322856
ATSC5m,-364.2336222166318
ATSC5p,-2.561667356320038
ATSC5s,-52.232724977043176
ATSC5v,-342.0603219540339
ATSC6Z,-79.72727272727273
ATSC6c,0.013759167542209023
ATSC6d,3.9318181818181803
ATSC6i,6.789243593713783
ATSC6m,-408.67557821793434
ATSC6p,0.897373859886426
ATSC6s,-56.00236742424246
ATSC6v,-21.35268065849563
ATSC7Z,-3.5537190082644594
ATSC7c,-0.037887624622582765
ATSC7d,3.652892561983471
ATSC7i,5.6092186492269365
ATSC7m,-22.56614143024605
ATSC7p,1.2941852913124559
ATSC7s,-15.091109963269052
ATSC7v,216.39947260465254
ATSC8Z,15.28099173553719
ATSC8c,0.005335183467980464
ATSC8d,0.5971074380165289
ATSC8i,0.20814519076864754
ATSC8m,74.58615629881145
ATSC8p,0.23079748037401826
ATSC8s,2.193540518824611
ATSC8v,77.18460600038577
AXp-0d,0.7259270038040841
AXp-1d,0.4430209351948082
AXp-2d,0.3028420366407674
AXp-3d,0.17632545261588145
AXp-4d,0.11623805622498413
AXp-5d,0.07679062037189793
AXp-6d,0.05252537179501732
AXp-7d,0.036016123793565176
GATS1Z,0.5314417177914111
GATS1c,1.7234694150344148
GATS1d,1.122337112246169
GATS1i,0.9814875207734164
GATS1m,0.526753817176677
GATS1p,1.04745621341388
GATS1s,0.5975365042541966
GATS1v,0.9090392597877843
GATS2Z,0.6782664566406899
GATS2c,0.9698079753726295
GATS2d,0.9302253542941221
GATS2i,0.6373448437677227
GATS2m,0.6617482664179681
GATS2p,0.8322278173138565
GATS2s,0.3626548958488086
GATS2v,0.8850434965599153
GATS3Z,0.7606083844580779
GATS3c,1.0419804025513932
GATS3d,1.292263610315186
GATS3i,0.9281423131082891
GATS3m,0.748794094525006
GATS3p,1.1296168363332992
GATS3s,0.5575152962455314
GATS3v,1.0967638884555178
GATS4Z,0.9035882436866887
GATS4c,0.8257145468697968
GATS4d,1.308389418271473
GATS4i,1.0248873936217395
GATS4m,0.9066298244533761
GATS4p,1.0307582183114359
GATS4s,1.0623336916341315
GATS4v,0.9717238889935054
GATS5Z,1.251278118609407
GATS5c,1.0592439247866303
GATS5d,0.9928366762177648
GATS5i,1.4103489025163127
GATS5m,1.2593275726098303
GATS5p,1.234727896535528
GATS5s,1.430828470092838
GATS5v,1.1414602642096987
GATS6Z,1.6336912065439675
GATS6c,0.7579500856119528
GATS6d,0.5014326647564469
GATS6i,1.1045027959543434
GATS6m,1.6532829849252093
GATS6p,0.8527407110227803
GATS6s,1.8261979115149296
GATS6v,1.010431306554791
GATS7Z,1.6415644171779145
GATS7c,0.6695999411847733
GATS7d,0.19856733524355297
GATS7i,0.6108646554344326
GATS7m,1.6515445373781419
GATS7p,0.4350552219233763
GATS7s,1.438311124927582
GATS7v,0.8211712897196168
GATS8Z,0.0
GATS8c,0.011808864780734871
GATS8d,0.0
GATS8i,0.0
GATS8m,0.0
GATS8p,0.0
GATS8s,0.0
GATS8v,0.0
MATS1Z,0.024006401707121906
MATS1c,-0.5019230488463785
MATS1d,0.046966488102653525
MATS1i,-0.14931158801799033
MATS1m,0.021524515823746895
MATS1p,-0.10997710384539175
MATS1s,-0.09989451288853449
MATS1v,-0.055596277179958326
MATS2Z,0.053611894102691696
MATS2c,-0.018787633342820752
MATS2d,0.034151630140168865
MATS2i,0.3647424114096012
MATS2m,0.06858521894111293
MATS2p,0.09712436135405549
MATS2s,0.4850657239217204
MATS2v,-0.06993667083643053
MATS3Z,0.060205472782159916
MATS3c,-0.14618839865392858
MATS3d,-0.1895210806385591
MATS3i,-0.18352842759434612
MATS3m,0.0648961086223466
MATS3p,-0.1933945942550683
MATS3s,0.03382231525910262
MATS3v,-0.09273350453632705
MATS4Z,0.032672278499072616
MATS4c,0.27377065229421627
MATS4d,-0.26407676417671755
MATS4i,-0.051548310824314034
MATS4m,0.030023778364993634
MATS4p,-0.07846054400202432
MATS4s,-0.09793455089881363
MATS4v,-0.03704692861896501
MATS5Z,-0.21562469568604548
MATS5c,-0.08431849782078328
MATS5d,-0.12798471824259794
MATS5i,-0.3341442444233903
MATS5m,-0.21713229563682798
MATS5p,-0.2485691816076297
MATS5s,-0.24495605756892494
MATS5v,-0.1919535239681799
MATS6Z,-0.2989093387866395
MATS6c,0.01889070264166574
MATS6d,0.16523400191021959
MATS6i,0.04728644854191318
MATS6m,-0.31006905628015635
MATS6p,0.11082387043977289
MATS6s,-0.3342621769418817
MATS6v,-0.015250396839130152
MATS7Z,-0.043967280163599146
MATS7c,-0.17165927368429096
MATS7d,0.5065902578796561
MATS7i,0.12892335996996349
MATS7m,-0.05650033037285557
MATS7p,0.52743664287609
MATS7s,-0.2972459692803347
MATS7v,0.5100337059817849
MATS8Z,1.8905930470347652
MATS8c,0.24172371010561694
MATS8d,0.8280802292263608
MATS8i,0.047840490866194775
MATS8m,1.8674625811198506
MATS8p,0.9405998433909174
MATS8s,0.43205640887959457
MATS8v,1.8191703597652058
MAXaaN,3.7173412698412696
MINaaN,3.7173412698412696
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,3
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,18.66883365517417
SpAD_D,92.97699893993166
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,-4.346365740740741
SssssN,0
TMPC10,272
TMWC10,101.61240177171673
TSRW10,60.404081791633374
VE1_Dt,3.8385684712946917
VE2_Dt,0.25590456475297946
VE3_Dt,1.7505646112691928
VR1_Dt,65.44836700018347
VR2_Dt,4.363224466678898
VR3_Dt,4.586726649811838
Xc-3dv,0.3453944248361456
Xc-4dv,0.013498731178900972
Xc-5dv,0.0710799526646821
Xc-6dv,0.0038967480399284353
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.14433756729740643
Xch-6d,0.16666666666666666
Xch-7d,0.19681727663048326
Xp-0dv,7.5697724943549805
Xp-1dv,4.2340326687754235
Xp-2dv,2.984861865061538
Xp-3dv,1.9920242967100517
Xp-4dv,1.3401209034264718
Xp-5dv,0.7582330398065248
Xp-6dv,0.34952814393150355
Xp-7dv,0.1702245503839743
Xpc-4d,2.60335387136165
Xpc-5d,4.184341262694415
Xpc-6d,6.299645241604815
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,23
nFRing,0
nHBAcc,2
nHBDon,0
nHRing,1
nSpiro,0
naRing,2
piPC10,5.731873776697638
AATS0dv,14.0
AATS0pe,7.495881818181818
AATS0se,8.674440000000004
AATS1dv,11.130434782608695
AATS1pe,6.978130434782609
AATS1se,8.128398782608699
AATS2dv,12.35135135135135
AATS2pe,7.543237837837839
AATS2se,8.67606583783784
AATS3dv,7.809523809523809
AATS3pe,6.678595238095237
AATS3se,7.973022285714286
AATS4dv,8.69767441860465
AATS4pe,7.230327906976745
AATS4se,8.499385674418603
AATS5dv,6.833333333333333
AATS5pe,7.2876547619047605
AATS5se,8.60568304761905
AATS6dv,5.818181818181818
AATS6pe,7.511184848484849
AATS6se,8.942786181818182
AATS7dv,0.0
AATS7pe,6.3536
AATS7se,8.0491968
AATS8dv,0.0
AATS8pe,4.840000000000001
AATS8se,6.718464
AATSC0Z,8.082644628099173
AATSC0c,0.022071411470762834
AATSC0d,0.7210743801652894
AATSC0i,4.350816369146577
AATSC0m,39.939839787357236
AATSC0p,0.24537265447757237
AATSC0s,5.076977157943065
AATSC0v,42.42846503410913
AATSC1Z,0.19403521379805966
AATSC1c,-0.011078150137748212
AATSC1d,0.03386633129716133
AATSC1i,-0.6496273012519422
AATSC1m,0.8596857135008866
AATSC1p,-0.026985373902299405
AATSC1s,-0.5071621601389387
AATSC1v,-2.3588647023565015
AATSC2Z,0.4333258878713427
AATSC2c,-0.0004146695860712202
AATSC2d,0.02462586553495648
AATSC2i,1.586927254082888
AATSC2m,2.739282656288869
AATSC2p,0.023831662359883536
AATSC2s,2.4626676004516916
AATSC2v,-2.9673055931854924
AATSC3Z,0.48661944116489575
AATSC3c,-0.003226584298942769
AATSC3d,-0.13665879574970483
AATSC3i,-0.7984984869812134
AATSC3m,2.5919401811994556
AATSC3p,-0.04745374495397918
AATSC3s,0.17171512199921318
AATSC3v,-3.934540254709953
AATSC4Z,0.2640784162982893
AATSC4c,0.006042504715404787
AATSC4d,-0.19041898904478188
AATSC4i,-0.22427723453628118
AATSC4m,1.199144897708968
AATSC4p,-0.019252071953531076
AATSC4s,-0.49721147788668923
AATSC4v,-1.5718443155308939
AATSC5Z,-1.7428177882723344
AATSC5c,-0.001861028259999127
AATSC5d,-0.0922865013774105
AATSC5i,-1.4538002482934014
AATSC5m,-8.672229100395995
AATSC5p,-0.060992079912381855
AATSC5s,-1.2436363089772184
AATSC5v,-8.14429337985795
AATSC6Z,-2.415977961432507
AATSC6c,0.000416944470976031
AATSC6d,0.11914600550964183
AATSC6i,0.20573465435496313
AATSC6m,-12.384108430846496
AATSC6p,0.027193147269285636
AATSC6s,-1.6970414370982563
AATSC6v,-0.6470509290453221
AATSC7Z,-0.35537190082644593
AATSC7c,-0.0037887624622582766
