DLiP-ID,C0002B
DLiP-Mol-ID,30183
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C16H12FNO2/c1-20-12-5-2-10(3-6-12)14-9-16(19)13-7-4-11(17)8-15(13)18-14/h2-9H,1H3,(H,18,19)"
Standard Inchi Key(RDKit),CKKNQZFHAOVUDZ-UHFFFAOYSA-N
Canonical SMILES(RDKit),COc1ccc(-c2cc(O)c3ccc(F)cc3n2)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),269.275
MW Monoisotopic(RDKit),269.085206844
MolLogP(RDKit),3.7551
XLogP(SDF),
XLogP(CDK),3.824
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),3
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),42.35
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),20
QED Weighted(RDKit),0.769938077672912
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,47520.66500113806
qed,0.7699380776729121
Chi0,14.11251969619286
Chi1,9.66903509559602
TPSA,42.35
Chi0n,10.799442107990016
Chi0v,10.799442107990016
Chi1n,6.108926411398476
Chi1v,6.108926411398476
Chi2n,4.416594331660799
Chi2v,4.416594331660799
Chi3n,3.1358570175266367
Chi3v,3.1358570175266367
Chi4n,2.092851584377403
Chi4v,2.092851584377403
MolMR,75.35380000000002
MolWt,269.275
fr_SH,0
Kappa1,12.41566601807743
Kappa2,4.8106281259917125
Kappa3,2.1590572919226587
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,769.2789254858286
MolLogP,3.7551000000000023
NOCount,3
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,2.15029363195241
SMR_VSA1,14.233805396315574
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,7.109797541277533
SMR_VSA7,54.34815738873878
SMR_VSA8,0.0
SMR_VSA9,22.756403153113265
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,1
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,114.82806633726845
NHOHCount,1
PEOE_VSA1,9.843390348640755
PEOE_VSA2,0.0
PEOE_VSA3,9.374393568622029
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,36.39820241076966
PEOE_VSA8,23.08240984308501
PEOE_VSA9,18.320426253742255
RingCount,3
SMR_VSA10,10.902924932081056
fr_Al_COO,0
fr_Ar_COO,0
